int_goalkeeping_id,int_player_id,int_diving,int_handling,int_kicking,int_positioning,int_reflexes
15925,15925,15,10,8,16,8
15926,15926,11,6,7,13,7
15927,15927,8,9,7,6,7
15928,15928,7,12,12,5,13
15929,15929,11,9,5,11,14
15930,15930,14,11,9,6,12
15931,15931,8,9,11,12,10
15932,15932,6,7,5,10,12
15933,15933,13,9,7,5,9
15934,15934,10,6,6,14,11
15935,15935,12,13,14,11,7
15936,15936,7,6,9,12,13
15937,15937,9,7,14,6,12
15938,15938,6,13,8,7,5
15939,15939,14,14,8,14,10
15940,15940,7,14,8,14,7
15941,15941,8,7,11,6,14
15942,15942,5,13,7,9,6
15943,15943,10,9,14,12,11
15944,15944,10,7,6,8,6
15945,15945,10,6,10,11,11
15946,15946,11,6,6,11,12
15947,15947,63,57,61,58,60
15948,15948,14,8,15,11,9
15949,15949,8,7,12,5,13
15950,15950,58,59,60,56,57
15951,15951,10,8,15,13,6
15952,15952,13,7,7,8,14
15953,15953,9,10,12,15,9
15954,15954,11,11,12,9,7
15955,15955,63,64,48,46,66
15956,15956,57,59,57,56,60
15957,15957,14,12,6,12,8
15958,15958,13,13,11,14,14
15959,15959,10,11,8,7,6
15960,15960,8,16,7,8,13
15961,15961,14,15,13,10,8
15962,15962,63,57,50,58,63
15963,15963,12,10,15,10,11
15964,15964,6,11,5,8,12
15965,15965,11,10,14,5,15
15966,15966,59,56,56,57,61
15967,15967,7,12,9,6,14
15968,15968,10,11,12,13,6
15969,15969,5,7,11,12,6
15970,15970,6,6,13,9,6
15971,15971,63,56,57,54,60
15972,15972,57,58,59,61,57
15973,15973,58,60,55,57,58
15974,15974,13,8,6,8,14
15975,15975,16,8,9,9,14
15976,15976,13,12,14,7,8
15977,15977,62,50,47,60,64
15978,15978,8,12,7,9,7
15979,15979,5,7,6,9,14
15980,15980,59,57,64,58,59
15981,15981,10,13,6,15,8
15982,15982,12,12,13,15,13
15983,15983,6,7,11,8,14
15984,15984,14,13,13,10,7
15985,15985,5,14,9,11,10
15986,15986,62,56,56,57,60
15987,15987,8,9,11,12,11
15988,15988,15,7,8,12,8
15989,15989,64,57,56,57,64
15990,15990,9,15,9,15,15
15991,15991,9,10,8,8,8
15992,15992,11,6,7,15,11
15993,15993,5,13,6,15,12
15994,15994,7,7,8,12,14
15995,15995,9,7,9,9,13
15996,15996,7,12,5,8,13
15997,15997,14,10,14,5,13
15998,15998,10,12,11,10,12
15999,15999,11,6,13,12,6
16000,16000,7,9,10,15,13
16001,16001,7,7,12,13,16
16002,16002,12,12,7,10,10
16003,16003,11,15,7,12,10
16004,16004,7,12,15,6,5
16005,16005,7,14,6,9,11
16006,16006,15,15,13,15,7
16007,16007,5,10,6,9,15
16008,16008,59,54,50,57,65
16009,16009,6,10,8,6,7
16010,16010,7,13,9,7,11
16011,16011,15,8,11,14,5
16012,16012,12,14,15,5,11
16013,16013,13,14,13,6,9
16014,16014,9,10,11,13,12
16015,16015,6,10,6,15,14
16016,16016,10,8,5,8,9
16017,16017,8,12,8,13,8
16018,16018,8,6,8,9,10
16019,16019,7,6,14,6,15
16020,16020,7,12,9,11,6
16021,16021,13,7,15,11,6
16022,16022,14,12,13,13,6
16023,16023,13,15,11,10,12
16024,16024,62,58,59,54,66
16025,16025,9,13,14,9,13
16026,16026,11,6,11,12,11
16027,16027,58,59,59,60,61
16028,16028,12,11,7,5,9
16029,16029,11,13,14,11,14
16030,16030,12,10,15,8,11
16031,16031,12,6,7,10,7
16032,16032,6,9,13,15,8
16033,16033,11,8,9,8,14
16034,16034,13,15,6,15,15
16035,16035,7,14,9,5,12
16036,16036,5,6,6,14,15
16037,16037,13,7,12,14,7
16038,16038,13,6,9,15,13
16039,16039,7,9,14,14,12
16040,16040,14,6,6,13,10
16041,16041,7,7,7,10,13
16042,16042,14,13,8,14,12
16043,16043,9,12,6,15,13
16044,16044,7,12,14,12,10
16045,16045,60,55,55,54,64
16046,16046,58,57,54,61,57
16047,16047,10,12,9,8,10
16048,16048,11,13,6,12,7
16049,16049,9,13,7,8,10
16050,16050,58,57,62,58,61
16051,16051,14,14,10,10,10
16052,16052,59,60,58,57,56
16053,16053,14,6,9,7,9
16054,16054,59,56,60,59,58
16055,16055,6,7,13,7,9
16056,16056,14,14,10,7,6
16057,16057,12,8,13,8,10
16058,16058,10,6,9,13,6
16059,16059,6,14,11,12,10
16060,16060,11,9,14,12,7
16061,16061,11,13,12,15,12
16062,16062,62,58,54,56,60
16063,16063,15,8,10,5,9
16064,16064,6,12,6,14,7
16065,16065,10,6,6,9,11
16066,16066,8,6,13,13,15
16067,16067,8,14,12,6,6
16068,16068,67,58,56,46,65
16069,16069,7,13,12,13,9
16070,16070,12,13,8,12,12
16071,16071,10,11,15,12,9
16072,16072,10,12,14,11,12
16073,16073,53,63,38,62,57
16074,16074,8,10,12,14,5
16075,16075,11,11,12,11,10
16076,16076,9,10,11,7,13
16077,16077,6,13,14,13,8
16078,16078,7,6,6,6,13
16079,16079,8,14,6,11,13
16080,16080,62,60,61,54,59
16081,16081,14,11,7,13,14
16082,16082,56,60,58,60,58
16083,16083,62,53,56,58,64
16084,16084,58,59,53,60,58
16085,16085,8,10,11,9,12
16086,16086,8,6,14,6,6
16087,16087,13,11,11,8,11
16088,16088,10,5,6,10,10
16089,16089,62,58,61,62,65
16090,16090,12,6,11,15,12
16091,16091,61,59,59,57,59
16092,16092,7,10,6,8,7
16093,16093,7,7,8,5,10
16094,16094,15,11,6,9,13
16095,16095,12,6,12,14,12
16096,16096,12,13,14,11,15
16097,16097,7,14,6,9,13
16098,16098,10,9,11,12,8
16099,16099,10,12,8,10,10
16100,16100,6,5,14,14,5
16101,16101,14,15,8,5,13
16102,16102,9,11,7,9,7
16103,16103,12,13,14,9,11
16104,16104,61,60,58,59,64
16105,16105,5,15,11,11,11
16106,16106,14,7,12,9,9
16107,16107,9,14,8,9,7
16108,16108,63,59,56,59,62
16109,16109,13,14,7,14,14
16110,16110,7,14,5,14,12
16111,16111,12,8,12,6,12
16112,16112,14,10,11,12,11
16113,16113,11,6,8,11,10
16114,16114,12,11,9,12,9
16115,16115,9,14,15,13,8
16116,16116,11,13,8,12,15
16117,16117,60,59,56,56,57
16118,16118,13,6,7,12,5
16119,16119,8,14,11,7,13
16120,16120,6,7,11,11,9
16121,16121,7,11,15,8,12
16122,16122,6,10,13,7,7
16123,16123,10,11,5,10,9
16124,16124,9,9,14,14,10
16125,16125,5,8,15,12,12
16126,16126,12,10,15,11,12
16127,16127,14,6,13,10,9
16128,16128,9,5,8,14,12
16129,16129,10,6,11,9,7
16130,16130,9,8,8,12,10
16131,16131,7,9,6,10,11
16132,16132,10,8,10,9,6
16133,16133,15,5,8,13,15
16134,16134,7,11,12,13,8
16135,16135,11,6,14,6,6
16136,16136,16,9,13,13,13
16137,16137,11,12,12,14,15
16138,16138,14,7,12,11,12
16139,16139,8,7,9,14,6
16140,16140,11,9,13,12,7
16141,16141,6,15,9,15,6
16142,16142,7,10,10,9,7
16143,16143,62,60,59,60,65
16144,16144,9,9,14,12,5
16145,16145,10,6,7,6,8
16146,16146,13,7,14,6,11
16147,16147,8,9,10,14,14
16148,16148,10,14,7,14,9
16149,16149,10,5,6,15,7
16150,16150,15,5,12,9,14
16151,16151,10,13,12,10,14
16152,16152,8,5,7,6,7
16153,16153,11,13,6,10,11
16154,16154,12,10,6,12,11
16155,16155,9,10,13,6,8
16156,16156,10,6,13,12,16
16157,16157,14,9,9,10,5
16158,16158,7,7,6,11,14
16159,16159,10,8,12,9,8
16160,16160,14,5,11,6,9
16161,16161,59,57,56,57,60
16162,16162,8,6,15,10,12
16163,16163,15,9,6,8,14
16164,16164,13,10,8,9,12
16165,16165,10,14,5,14,6
16166,16166,9,15,6,14,7
16167,16167,10,9,9,14,10
16168,16168,9,7,8,7,6
16169,16169,12,15,10,16,15
16170,16170,9,5,7,10,5
16171,16171,11,12,14,15,7
16172,16172,5,8,14,14,9
16173,16173,10,7,10,8,8
16174,16174,59,55,57,58,60
16175,16175,8,7,8,14,6
16176,16176,12,9,12,9,11
16177,16177,11,8,9,9,9
16178,16178,13,6,11,10,7
16179,16179,11,7,12,12,9
16180,16180,11,13,10,11,10
16181,16181,6,14,8,6,7
16182,16182,14,12,9,11,6
16183,16183,7,7,13,10,13
16184,16184,61,62,61,59,63
16185,16185,8,10,14,9,13
16186,16186,6,14,7,13,6
16187,16187,12,7,6,11,7
16188,16188,65,53,58,51,66
16189,16189,8,14,6,13,6
16190,16190,11,9,14,10,7
16191,16191,8,10,11,11,10
16192,16192,13,6,10,9,7
16193,16193,5,14,7,7,9
16194,16194,14,8,15,15,15
16195,16195,8,14,14,7,12
16196,16196,13,10,14,14,10
16197,16197,8,6,6,13,13
16198,16198,15,7,5,6,11
16199,16199,6,6,10,8,7
16200,16200,12,13,9,13,7
16201,16201,6,13,12,12,11
16202,16202,12,14,11,7,13
16203,16203,6,6,7,12,14
16204,16204,59,57,55,57,60
16205,16205,11,12,6,13,13
16206,16206,12,8,8,10,11
16207,16207,7,9,6,7,11
16208,16208,11,12,8,10,6
16209,16209,11,10,9,9,10
16210,16210,13,14,8,6,9
16211,16211,13,15,9,11,8
16212,16212,60,55,56,57,61
16213,16213,60,62,61,56,57
16214,16214,10,13,8,14,8
16215,16215,8,7,12,7,14
16216,16216,14,11,12,14,10
16217,16217,6,6,14,15,7
16218,16218,15,7,12,7,6
16219,16219,12,11,12,15,11
16220,16220,8,7,9,8,9
16221,16221,9,11,9,11,8
16222,16222,57,57,61,56,57
16223,16223,8,12,12,11,13
16224,16224,13,14,10,6,9
16225,16225,59,60,55,51,59
16226,16226,7,11,15,12,11
16227,16227,15,10,5,14,11
16228,16228,10,11,10,11,14
16229,16229,12,11,13,11,9
16230,16230,11,12,13,15,12
16231,16231,60,55,56,57,59
16232,16232,9,5,8,13,14
16233,16233,9,13,13,13,7
16234,16234,11,10,6,11,9
16235,16235,13,10,7,12,13
16236,16236,12,12,9,11,14
16237,16237,10,12,5,8,9
16238,16238,14,9,8,15,14
16239,16239,10,9,11,6,11
16240,16240,12,9,10,11,7
16241,16241,60,58,61,62,56
16242,16242,58,59,55,57,57
16243,16243,15,14,12,12,10
16244,16244,11,15,6,7,13
16245,16245,9,10,13,6,14
16246,16246,58,55,56,55,62
16247,16247,8,13,11,9,10
16248,16248,6,10,7,15,11
16249,16249,11,10,13,10,11
16250,16250,14,5,13,12,13
16251,16251,11,14,7,11,15
16252,16252,12,9,12,10,13
16253,16253,11,11,6,15,6
16254,16254,10,8,11,13,10
16255,16255,12,12,7,7,9
16256,16256,7,13,6,14,10
16257,16257,12,10,12,8,12
16258,16258,7,11,14,9,13
16259,16259,15,9,12,15,14
16260,16260,11,8,9,7,8
16261,16261,52,57,59,54,67
16262,16262,16,9,7,9,12
16263,16263,6,15,13,9,7
16264,16264,60,58,61,57,60
16265,16265,8,10,14,6,13
16266,16266,13,11,11,10,7
16267,16267,56,60,55,58,57
16268,16268,9,13,11,8,11
16269,16269,7,8,14,8,10
16270,16270,12,10,10,8,11
16271,16271,8,9,13,6,15
16272,16272,5,13,9,7,13
16273,16273,12,7,11,14,12
16274,16274,14,10,10,15,6
16275,16275,6,8,5,5,6
16276,16276,8,7,12,8,6
16277,16277,8,10,12,6,14
16278,16278,58,56,55,57,60
16279,16279,9,15,7,12,13
16280,16280,9,12,11,9,10
16281,16281,7,11,6,10,13
16282,16282,14,13,7,14,12
16283,16283,56,59,51,55,61
16284,16284,5,10,12,14,15
16285,16285,7,14,11,10,15
16286,16286,8,13,13,14,6
16287,16287,58,53,58,54,64
16288,16288,59,57,55,58,59
16289,16289,14,12,8,5,6
16290,16290,13,12,11,15,12
16291,16291,11,8,13,6,11
16292,16292,15,8,14,10,13
16293,16293,10,6,7,14,8
16294,16294,7,9,14,10,14
16295,16295,14,10,11,12,5
16296,16296,12,6,9,6,6
16297,16297,60,58,62,51,61
16298,16298,11,12,6,12,14
16299,16299,6,12,5,10,7
16300,16300,9,7,6,14,14
16301,16301,12,8,12,6,14
16302,16302,10,15,10,12,9
16303,16303,9,5,9,13,7
16304,16304,9,13,14,12,14
16305,16305,6,8,8,14,16
16306,16306,5,11,12,7,5
16307,16307,8,9,9,12,12
16308,16308,8,8,13,11,10
16309,16309,10,6,6,12,11
16310,16310,8,8,11,10,6
16311,16311,5,10,12,14,8
16312,16312,11,7,13,13,15
16313,16313,8,14,9,13,12
16314,16314,14,6,8,13,9
16315,16315,14,7,10,7,12
16316,16316,10,7,7,9,6
16317,16317,13,6,9,7,13
16318,16318,12,10,15,11,11
16319,16319,11,16,14,11,15
16320,16320,7,10,8,7,13
16321,16321,58,55,56,57,60
16322,16322,13,7,12,12,12
16323,16323,8,12,10,13,9
16324,16324,7,10,6,9,5
16325,16325,7,14,13,7,9
16326,16326,9,11,14,8,6
16327,16327,9,9,8,15,10
16328,16328,11,16,15,13,14
16329,16329,57,56,54,58,57
16330,16330,14,7,10,6,14
16331,16331,9,10,6,9,10
16332,16332,5,13,13,11,11
16333,16333,10,7,12,6,14
16334,16334,8,12,14,14,5
16335,16335,7,12,13,7,8
16336,16336,8,13,10,8,11
16337,16337,9,10,14,14,10
16338,16338,10,9,9,6,12
16339,16339,11,11,7,14,11
16340,16340,6,14,13,10,8
16341,16341,8,5,11,11,6
16342,16342,12,14,6,8,10
16343,16343,15,13,11,11,7
16344,16344,5,12,11,15,13
16345,16345,12,10,8,7,15
16346,16346,6,15,8,7,13
16347,16347,59,59,56,59,54
16348,16348,6,9,6,11,9
16349,16349,12,12,15,15,5
16350,16350,9,6,7,11,9
16351,16351,11,6,5,9,8
16352,16352,59,61,58,56,59
16353,16353,13,11,15,12,8
16354,16354,6,6,13,12,6
16355,16355,8,15,12,10,11
16356,16356,6,15,11,7,12
16357,16357,9,10,9,11,9
16358,16358,9,14,12,8,6
16359,16359,10,8,7,10,11
16360,16360,52,54,44,60,68
16361,16361,9,6,10,13,8
16362,16362,14,13,14,9,14
16363,16363,7,8,15,6,8
16364,16364,9,7,11,6,15
16365,16365,8,14,8,13,6
16366,16366,8,10,12,7,8
16367,16367,11,10,13,10,13
16368,16368,57,58,61,53,56
16369,16369,13,13,12,14,9
16370,16370,58,61,57,53,54
16371,16371,13,11,9,10,13
16372,16372,9,13,6,5,13
16373,16373,15,10,14,8,10
16374,16374,7,13,7,9,10
16375,16375,6,7,7,11,13
16376,16376,13,8,6,5,6
16377,16377,16,14,15,12,14
16378,16378,11,15,13,7,11
16379,16379,6,15,13,14,14
16380,16380,5,11,6,6,7
16381,16381,15,10,15,16,16
16382,16382,11,15,10,14,6
16383,16383,15,5,6,15,6
16384,16384,11,6,14,12,11
16385,16385,9,8,7,14,14
16386,16386,13,7,6,14,9
16387,16387,13,7,6,9,8
16388,16388,10,15,12,8,6
16389,16389,11,9,13,6,14
16390,16390,6,11,13,11,9
16391,16391,58,58,47,54,61
16392,16392,7,12,7,12,14
16393,16393,5,13,11,15,10
16394,16394,7,11,15,14,5
16395,16395,9,7,12,8,8
16396,16396,10,8,11,6,6
16397,16397,7,11,10,13,6
16398,16398,59,61,51,57,56
16399,16399,8,11,13,7,9
16400,16400,6,7,12,5,10
16401,16401,13,11,6,9,12
16402,16402,14,13,14,8,10
16403,16403,9,8,11,9,7
16404,16404,6,11,13,7,10
16405,16405,10,14,11,8,9
16406,16406,15,13,9,12,6
16407,16407,57,57,52,59,58
16408,16408,55,56,63,60,60
16409,16409,15,10,10,6,9
16410,16410,7,15,9,15,6
16411,16411,8,14,13,7,13
16412,16412,9,7,14,14,10
16413,16413,60,53,56,55,60
16414,16414,6,12,7,14,14
16415,16415,10,14,12,9,15
16416,16416,7,11,7,12,14
16417,16417,61,56,54,55,61
16418,16418,14,9,6,8,14
16419,16419,8,6,9,12,15
16420,16420,10,6,5,7,11
16421,16421,15,12,8,15,8
16422,16422,6,10,8,12,8
16423,16423,13,10,5,10,15
16424,16424,58,57,52,55,60
16425,16425,15,9,9,10,6
16426,16426,11,11,5,11,6
16427,16427,9,12,6,12,10
16428,16428,11,11,9,9,6
16429,16429,9,12,11,10,10
16430,16430,7,13,9,7,8
16431,16431,9,7,12,12,9
16432,16432,12,14,14,12,12
16433,16433,13,12,10,12,5
16434,16434,8,8,14,11,8
16435,16435,62,54,58,56,59
16436,16436,14,13,8,15,7
16437,16437,8,9,14,11,11
16438,16438,10,6,10,6,7
16439,16439,12,8,14,15,13
16440,16440,14,9,12,7,7
16441,16441,14,14,10,11,8
16442,16442,14,13,14,14,8
16443,16443,12,8,14,15,6
16444,16444,13,11,11,9,11
16445,16445,14,13,9,14,12
16446,16446,7,11,10,9,12
16447,16447,11,13,12,14,8
16448,16448,14,12,5,9,11
16449,16449,8,11,5,14,5
16450,16450,6,10,8,11,14
16451,16451,5,5,14,12,10
16452,16452,13,13,6,13,11
16453,16453,14,14,12,9,14
16454,16454,10,8,8,7,7
16455,16455,59,54,52,54,60
16456,16456,15,11,15,14,8
16457,16457,60,55,51,59,64
16458,16458,11,7,6,13,13
16459,16459,57,60,53,55,58
16460,16460,11,6,15,10,13
16461,16461,9,6,9,12,5
16462,16462,14,13,14,9,12
16463,16463,10,9,10,12,12
16464,16464,5,9,8,12,11
16465,16465,12,7,6,7,6
16466,16466,12,14,15,12,9
16467,16467,14,11,14,6,15
16468,16468,13,7,13,6,10
16469,16469,11,7,12,15,12
16470,16470,11,9,15,9,6
16471,16471,14,10,6,13,7
16472,16472,8,9,9,12,14
16473,16473,10,13,14,10,11
16474,16474,15,15,12,7,15
16475,16475,62,56,57,55,58
16476,16476,9,13,7,8,12
16477,16477,13,10,7,11,10
16478,16478,62,61,59,56,55
16479,16479,13,8,8,6,14
16480,16480,11,7,13,6,7
16481,16481,10,5,12,14,10
16482,16482,62,61,53,55,58
16483,16483,13,7,14,10,5
16484,16484,6,11,6,14,12
16485,16485,6,7,8,13,9
16486,16486,7,11,7,13,6
16487,16487,57,55,56,56,62
16488,16488,6,5,14,9,13
16489,16489,6,11,6,9,14
16490,16490,9,10,11,15,12
16491,16491,11,12,13,9,14
16492,16492,13,8,11,6,8
16493,16493,6,13,10,7,6
16494,16494,14,14,10,7,9
16495,16495,10,10,5,6,11
16496,16496,13,9,10,8,11
16497,16497,11,7,5,8,12
16498,16498,8,11,10,8,13
16499,16499,5,10,12,7,11
16500,16500,7,7,6,7,11
16501,16501,57,52,60,55,62
16502,16502,11,13,16,14,13
16503,16503,12,13,10,10,11
16504,16504,15,11,7,12,8
16505,16505,11,7,10,13,12
16506,16506,15,8,9,8,9
16507,16507,8,9,11,12,8
16508,16508,9,9,14,15,8
16509,16509,6,6,6,5,14
16510,16510,8,9,10,6,8
16511,16511,10,6,8,11,14
16512,16512,14,14,13,6,5
16513,16513,14,9,8,15,9
16514,16514,61,57,61,56,58
16515,16515,14,10,7,7,12
16516,16516,7,12,6,14,5
16517,16517,12,13,5,7,12
16518,16518,15,5,14,14,7
16519,16519,13,8,12,15,7
16520,16520,58,57,51,56,59
16521,16521,14,10,6,6,10
16522,16522,8,13,6,7,13
16523,16523,7,11,6,14,6
16524,16524,14,14,11,8,14
16525,16525,58,58,59,59,59
16526,16526,15,13,12,10,14
16527,16527,12,13,14,9,14
16528,16528,6,7,15,8,7
16529,16529,15,9,8,8,10
16530,16530,13,12,13,10,8
16531,16531,15,14,12,6,9
16532,16532,13,8,13,6,8
16533,16533,11,9,7,13,10
16534,16534,10,10,5,9,14
16535,16535,14,9,15,11,8
16536,16536,8,13,6,10,11
16537,16537,13,6,11,8,6
16538,16538,12,6,10,15,13
16539,16539,9,12,7,14,6
16540,16540,12,8,10,9,14
16541,16541,61,55,57,54,61
16542,16542,11,6,6,9,6
16543,16543,8,9,7,10,7
16544,16544,14,11,13,9,14
16545,16545,5,9,8,5,6
16546,16546,7,14,13,10,14
16547,16547,11,15,8,15,12
16548,16548,9,7,12,6,10
16549,16549,54,55,56,59,62
16550,16550,8,5,6,14,13
16551,16551,9,5,10,6,7
16552,16552,5,6,12,8,11
16553,16553,7,14,14,9,11
16554,16554,61,59,56,58,62
16555,16555,7,15,13,8,8
16556,16556,14,6,13,9,9
16557,16557,13,11,8,6,13
16558,16558,7,14,9,8,12
16559,16559,55,59,57,57,58
16560,16560,8,10,11,5,13
16561,16561,14,13,12,6,8
16562,16562,13,12,13,10,13
16563,16563,62,52,54,55,63
16564,16564,8,7,12,9,13
16565,16565,9,9,7,6,11
16566,16566,14,5,14,10,12
16567,16567,10,10,11,12,11
16568,16568,12,9,6,8,14
16569,16569,11,8,5,8,14
16570,16570,9,6,5,10,9
16571,16571,13,10,12,9,8
16572,16572,11,14,9,14,11
16573,16573,6,9,9,9,15
16574,16574,6,11,12,8,7
16575,16575,11,6,12,10,6
16576,16576,14,10,6,8,10
16577,16577,15,14,13,11,6
16578,16578,59,59,57,60,56
16579,16579,12,11,10,6,13
16580,16580,56,59,54,53,58
16581,16581,10,9,12,5,10
16582,16582,6,15,8,8,10
16583,16583,12,9,14,8,12
16584,16584,10,10,14,12,10
16585,16585,10,8,11,15,11
16586,16586,13,10,15,11,8
16587,16587,14,14,13,12,8
16588,16588,13,9,12,8,15
16589,16589,9,10,12,11,10
16590,16590,13,12,11,12,9
16591,16591,14,12,11,9,11
16592,16592,6,10,13,14,8
16593,16593,9,11,7,6,11
16594,16594,11,6,9,15,11
16595,16595,15,5,15,11,10
16596,16596,8,13,14,8,5
16597,16597,14,9,8,10,6
16598,16598,11,14,14,9,15
16599,16599,13,7,12,13,15
16600,16600,14,14,6,15,8
16601,16601,7,5,12,5,13
16602,16602,6,10,7,10,10
16603,16603,12,10,13,14,7
16604,16604,10,12,14,10,13
16605,16605,6,15,9,7,8
16606,16606,63,55,60,54,55
16607,16607,10,14,13,10,14
16608,16608,12,13,14,5,11
16609,16609,11,10,7,9,14
16610,16610,13,7,13,11,11
16611,16611,9,10,12,7,10
16612,16612,14,7,13,5,14
16613,16613,9,13,10,12,6
16614,16614,55,58,54,59,60
16615,16615,6,6,5,14,15
16616,16616,11,15,10,9,12
16617,16617,60,63,60,50,58
16618,16618,13,7,9,8,5
16619,16619,11,12,9,14,14
16620,16620,59,54,50,59,63
16621,16621,10,16,15,15,10
16622,16622,60,57,58,57,58
16623,16623,13,10,11,7,7
16624,16624,11,11,14,7,7
16625,16625,13,10,13,9,12
16626,16626,9,12,10,10,14
16627,16627,8,11,10,7,6
16628,16628,15,11,16,14,11
16629,16629,55,58,56,56,57
16630,16630,15,15,7,11,7
16631,16631,10,13,12,10,12
16632,16632,14,8,15,7,8
16633,16633,7,9,14,14,5
16634,16634,58,57,53,55,59
16635,16635,13,12,8,7,13
16636,16636,10,8,6,10,13
16637,16637,9,15,10,6,9
16638,16638,9,5,5,5,8
16639,16639,9,10,6,12,9
16640,16640,14,15,11,10,7
16641,16641,56,58,56,57,56
16642,16642,5,7,11,12,9
16643,16643,12,12,9,9,10
16644,16644,8,15,11,14,15
16645,16645,15,10,13,10,15
16646,16646,12,9,9,12,11
16647,16647,6,5,10,10,7
16648,16648,8,12,8,7,7
16649,16649,9,6,8,7,12
16650,16650,13,12,6,10,9
16651,16651,9,6,13,9,15
16652,16652,10,13,14,12,9
16653,16653,7,8,9,7,10
16654,16654,6,6,13,13,12
16655,16655,12,8,15,12,7
16656,16656,12,12,14,5,12
16657,16657,7,9,7,12,13
16658,16658,15,5,11,13,11
16659,16659,9,6,6,8,10
16660,16660,11,13,11,9,7
16661,16661,11,11,15,10,8
16662,16662,8,10,14,13,11
16663,16663,59,56,60,54,58
16664,16664,15,12,8,13,6
16665,16665,13,6,11,13,12
16666,16666,12,15,13,7,12
16667,16667,12,7,14,10,7
16668,16668,11,13,9,8,13
16669,16669,6,10,15,15,8
16670,16670,14,13,15,7,13
16671,16671,6,7,10,11,11
16672,16672,58,56,57,51,58
16673,16673,10,14,15,7,7
16674,16674,8,9,7,13,15
16675,16675,14,5,8,10,10
16676,16676,7,14,13,8,9
16677,16677,16,10,15,13,10
16678,16678,13,15,7,13,7
16679,16679,6,9,10,11,11
16680,16680,7,9,12,8,11
16681,16681,11,11,10,8,14
16682,16682,59,55,56,57,62
16683,16683,12,12,9,7,10
16684,16684,6,14,10,9,13
16685,16685,11,12,13,7,12
16686,16686,62,56,49,52,61
16687,16687,14,11,15,7,9
16688,16688,13,12,6,12,6
16689,16689,13,6,7,9,5
16690,16690,14,13,9,7,13
16691,16691,10,15,5,10,13
16692,16692,11,9,8,7,11
16693,16693,10,12,11,10,5
16694,16694,15,10,12,12,12
16695,16695,10,13,11,11,7
16696,16696,13,5,11,13,8
16697,16697,14,15,15,7,8
16698,16698,13,12,13,12,7
16699,16699,14,11,14,5,13
16700,16700,11,8,11,12,9
16701,16701,12,7,12,9,7
16702,16702,5,9,14,13,5
16703,16703,7,7,8,7,7
16704,16704,7,13,13,9,12
16705,16705,7,13,11,15,5
16706,16706,11,5,7,14,5
16707,16707,14,16,8,13,9
16708,16708,10,13,13,13,7
16709,16709,10,7,9,5,5
16710,16710,13,14,6,8,14
16711,16711,6,13,13,14,12
16712,16712,9,11,7,10,8
16713,16713,6,7,12,6,11
16714,16714,8,12,11,16,15
16715,16715,6,15,11,13,6
16716,16716,14,5,9,14,13
16717,16717,11,13,12,8,8
16718,16718,12,8,9,7,10
16719,16719,8,13,12,12,9
16720,16720,10,12,6,12,8
16721,16721,6,12,11,10,13
16722,16722,7,7,13,11,15
16723,16723,59,58,53,56,58
16724,16724,9,10,10,6,9
16725,16725,15,11,14,5,15
16726,16726,11,13,6,13,10
16727,16727,62,56,63,60,62
16728,16728,9,9,5,10,7
16729,16729,11,12,8,12,10
16730,16730,9,10,9,12,8
16731,16731,9,13,11,14,10
16732,16732,13,13,13,10,10
16733,16733,11,6,14,8,14
16734,16734,10,8,14,9,7
16735,16735,10,15,10,14,11
16736,16736,10,13,8,14,11
16737,16737,11,12,11,9,7
16738,16738,9,11,8,14,8
16739,16739,9,14,6,11,6
16740,16740,14,15,7,14,5
16741,16741,11,12,6,15,14
16742,16742,6,11,8,13,12
16743,16743,7,12,7,7,8
16744,16744,8,16,16,14,7
16745,16745,12,10,10,13,13
16746,16746,6,5,7,10,6
16747,16747,14,14,10,8,14
16748,16748,13,9,12,5,8
16749,16749,6,9,13,14,7
16750,16750,6,15,14,6,11
16751,16751,6,11,6,9,9
16752,16752,11,8,13,8,12
16753,16753,6,11,7,14,13
16754,16754,13,11,6,6,8
16755,16755,61,55,60,58,59
16756,16756,59,55,58,55,57
16757,16757,58,60,55,56,56
16758,16758,14,7,10,7,10
16759,16759,12,11,15,5,6
16760,16760,6,14,7,5,14
16761,16761,13,9,6,8,9
16762,16762,12,6,13,15,10
16763,16763,7,9,13,14,8
16764,16764,59,56,53,57,58
16765,16765,61,54,55,56,62
16766,16766,14,14,14,10,10
16767,16767,5,9,5,13,12
16768,16768,10,9,9,12,11
16769,16769,12,11,11,15,12
16770,16770,5,9,11,6,9
16771,16771,7,7,12,13,8
16772,16772,7,14,8,8,8
16773,16773,11,10,8,10,8
16774,16774,12,11,6,13,10
16775,16775,10,10,13,8,9
