int_mentality_id,int_player_id,int_aggression,int_interceptions,int_positioning,int_vision,int_penalties,int_composure
16171,16171,47,60,30,31,46,47
16172,16172,28,32,56,53,39,53
16173,16173,66,52,16,22,19,58
16174,16174,22,18,8,50,13,33
16175,16175,63,60,23,63,36,59
16176,16176,57,36,59,55,57,51
16177,16177,45,19,63,52,63,52
16178,16178,61,56,23,32,39,47
16179,16179,53,53,54,53,52,47
16180,16180,80,42,51,63,72,68
16181,16181,45,16,71,66,59,77
16182,16182,39,48,56,61,40,40
16183,16183,66,18,53,43,61,58
16184,16184,19,10,4,35,19,36
16185,16185,58,56,51,48,39,51
16186,16186,45,33,61,63,59,63
16187,16187,54,59,49,58,40,41
16188,16188,22,12,7,32,35,32
16189,16189,56,56,52,60,47,53
16190,16190,29,32,58,58,62,41
16191,16191,52,54,55,38,31,41
16192,16192,32,53,57,57,62,48
16193,16193,49,55,51,49,35,47
16194,16194,68,60,50,58,33,51
16195,16195,58,26,54,50,55,56
16196,16196,57,60,14,20,35,49
16197,16197,59,54,59,55,49,48
16198,16198,57,21,61,41,61,60
16199,16199,66,56,45,43,48,50
16200,16200,32,23,52,49,52,57
16201,16201,29,23,45,40,62,48
16202,16202,65,55,60,53,51,57
16203,16203,29,19,51,53,65,49
16204,16204,24,20,14,29,22,29
16205,16205,60,52,52,40,27,45
16206,16206,25,56,50,54,49,57
16207,16207,71,50,42,64,36,58
16208,16208,35,36,60,66,42,63
16209,16209,45,18,52,52,55,42
16210,16210,25,18,58,52,61,46
16211,16211,51,27,49,57,54,67
16212,16212,27,14,7,16,27,42
16213,16213,16,12,5,22,17,33
16214,16214,63,17,60,58,59,53
16215,16215,41,20,49,60,44,59
16216,16216,41,36,52,44,52,43
16217,16217,54,60,52,61,42,41
16218,16218,46,31,58,55,61,54
16219,16219,56,56,55,60,41,50
16220,16220,61,38,58,59,57,67
16221,16221,31,19,54,47,67,50
16222,16222,21,13,6,39,17,24
16223,16223,48,52,42,36,38,40
16224,16224,51,59,23,31,46,43
16225,16225,17,9,5,28,12,39
16226,16226,57,55,49,37,37,45
16227,16227,75,54,45,46,30,47
16228,16228,40,29,56,58,54,56
16229,16229,55,55,48,38,35,48
16230,16230,53,25,54,52,64,46
16231,16231,20,20,16,56,24,50
16232,16232,55,59,28,35,35,50
16233,16233,34,20,52,53,58,46
16234,16234,49,23,57,58,43,56
16235,16235,59,54,44,54,60,51
16236,16236,64,50,56,53,49,45
16237,16237,70,23,54,49,68,49
16238,16238,45,52,52,51,52,52
16239,16239,35,19,57,50,70,47
16240,16240,51,51,54,35,35,56
16241,16241,28,10,8,39,17,31
16242,16242,28,14,6,52,12,37
16243,16243,62,45,57,54,54,47
16244,16244,61,59,35,41,36,48
16245,16245,36,50,52,58,55,63
16246,16246,29,15,7,39,14,40
16247,16247,34,17,50,45,62,48
16248,16248,60,39,56,52,56,54
16249,16249,42,31,52,55,50,56
16250,16250,60,52,37,42,47,40
16251,16251,53,55,43,36,39,39
16252,16252,45,25,47,57,45,55
16253,16253,45,16,57,48,53,41
16254,16254,51,62,55,30,37,62
16255,16255,52,30,55,53,52,50
16256,16256,53,55,41,36,39,41
16257,16257,41,12,61,48,58,54
16258,16258,59,52,40,57,51,50
16259,16259,72,52,51,40,43,62
16260,16260,62,59,24,27,31,50
16261,16261,28,7,6,36,18,23
16262,16262,53,56,39,45,41,42
16263,16263,28,20,54,51,58,50
16264,16264,17,12,13,24,14,45
16265,16265,39,40,58,53,54,51
16266,16266,56,53,56,54,40,55
16267,16267,18,17,15,51,15,48
16268,16268,26,19,60,62,48,46
16269,16269,51,59,46,36,45,39
16270,16270,49,57,26,30,42,40
16271,16271,58,58,22,28,34,45
16272,16272,56,60,24,30,36,43
16273,16273,45,23,56,49,53,54
16274,16274,50,21,53,53,54,54
16275,16275,39,14,61,50,62,54
16276,16276,39,60,61,62,49,51
16277,16277,34,24,55,44,61,48
16278,16278,27,22,10,54,22,47
16279,16279,40,17,50,48,52,52
16280,16280,67,52,49,63,51,57
16281,16281,50,53,52,50,27,47
16282,16282,64,47,34,41,37,43
16283,16283,26,14,8,29,18,40
16284,16284,34,24,44,51,53,52
16285,16285,60,56,32,36,41,51
16286,16286,50,21,57,50,52,48
16287,16287,31,24,18,52,22,46
16288,16288,20,15,6,28,15,40
16289,16289,55,52,51,40,40,41
16290,16290,41,42,48,46,47,47
16291,16291,46,23,59,47,53,55
16292,16292,50,51,32,29,40,47
16293,16293,54,55,40,35,37,48
16294,16294,49,64,25,56,35,58
16295,16295,43,29,47,66,51,66
16296,16296,72,48,49,54,47,46
16297,16297,24,6,8,35,16,32
16298,16298,41,32,50,54,43,57
16299,16299,34,23,50,58,58,54
16300,16300,65,56,47,48,49,51
16301,16301,39,43,52,55,49,54
16302,16302,38,29,60,48,51,51
16303,16303,63,50,34,63,50,47
16304,16304,61,54,49,46,44,43
16305,16305,43,56,50,36,36,41
16306,16306,38,36,54,49,45,50
16307,16307,52,56,50,41,42,55
16308,16308,53,53,58,60,40,55
16309,16309,41,17,55,56,51,48
16310,16310,60,54,45,42,34,46
16311,16311,29,23,51,46,48,43
16312,16312,43,15,56,45,56,48
16313,16313,57,53,47,42,48,39
16314,16314,62,52,46,48,45,52
16315,16315,51,50,54,67,59,60
16316,16316,60,56,21,32,24,47
16317,16317,71,52,51,54,43,51
16318,16318,62,54,44,53,51,50
16319,16319,49,62,59,52,51,46
16320,16320,68,26,58,48,40,49
16321,16321,24,10,5,31,14,23
16322,16322,42,38,51,53,49,58
16323,16323,33,53,53,56,57,43
16324,16324,48,54,51,42,36,46
16325,16325,56,56,38,36,41,45
16326,16326,57,56,28,33,30,44
16327,16327,58,55,18,30,42,40
16328,16328,65,27,60,57,63,60
16329,16329,18,20,19,29,28,46
16330,16330,65,54,34,51,36,49
16331,16331,45,55,55,58,55,58
16332,16332,66,49,41,37,32,43
16333,16333,33,16,56,48,59,64
16334,16334,50,59,42,37,37,40
16335,16335,36,29,51,50,52,53
16336,16336,64,57,24,30,38,39
16337,16337,55,49,42,31,33,41
16338,16338,36,26,54,55,52,54
16339,16339,33,12,55,44,60,52
16340,16340,32,21,53,47,52,51
16341,16341,56,59,27,28,38,46
16342,16342,46,56,26,28,40,43
16343,16343,27,15,54,52,51,45
16344,16344,66,54,28,28,34,39
16345,16345,72,48,31,29,34,43
16346,16346,60,55,54,35,30,55
16347,16347,29,23,14,42,14,62
16348,16348,55,56,22,30,33,50
16349,16349,54,55,53,39,42,42
16350,16350,68,56,47,54,47,58
16351,16351,54,53,43,44,30,52
16352,16352,45,21,17,54,15,61
16353,16353,52,62,32,33,39,43
16354,16354,55,54,49,32,32,41
16355,16355,33,52,56,60,39,48
16356,16356,38,30,55,49,59,55
16357,16357,32,21,42,52,51,57
16358,16358,68,54,46,37,44,53
16359,16359,52,56,44,47,44,41
16360,16360,25,14,6,46,10,52
16361,16361,57,23,58,51,47,50
16362,16362,58,58,58,60,34,38
16363,16363,58,49,57,50,46,41
16364,16364,43,21,54,57,48,61
16365,16365,33,21,58,49,57,54
16366,16366,48,31,52,53,53,57
16367,16367,43,51,50,58,50,55
16368,16368,20,12,8,20,15,37
16369,16369,65,63,21,28,34,57
16370,16370,12,10,11,59,11,18
16371,16371,60,54,23,27,31,45
16372,16372,36,18,48,52,45,54
16373,16373,57,58,29,26,26,45
16374,16374,66,31,60,54,47,55
16375,16375,46,15,56,54,56,56
16376,16376,57,58,35,59,39,54
16377,16377,48,59,51,57,49,60
16378,16378,45,15,53,43,63,48
16379,16379,56,57,49,48,43,42
16380,16380,39,38,47,60,51,50
16381,16381,69,54,56,58,51,57
16382,16382,60,51,28,28,55,59
16383,16383,58,43,57,55,44,54
16384,16384,34,30,52,55,52,54
16385,16385,66,54,48,55,42,61
16386,16386,43,16,62,52,53,60
16387,16387,30,22,51,48,46,55
16388,16388,38,10,62,48,60,43
16389,16389,66,54,57,35,35,48
16390,16390,39,56,53,59,41,59
16391,16391,16,7,6,27,12,32
16392,16392,55,60,54,57,22,40
16393,16393,64,49,46,32,30,41
16394,16394,78,58,50,55,42,57
16395,16395,45,21,55,56,52,59
16396,16396,57,49,44,51,40,38
16397,16397,60,57,29,39,39,41
16398,16398,57,26,18,36,35,61
16399,16399,28,23,53,57,47,58
16400,16400,43,43,42,62,40,53
16401,16401,50,55,51,52,39,43
16402,16402,57,55,49,52,49,54
16403,16403,46,48,46,40,32,45
16404,16404,57,52,57,57,55,49
16405,16405,51,58,42,34,35,52
16406,16406,33,13,56,45,64,44
16407,16407,35,24,15,43,13,55
16408,16408,20,14,8,24,18,31
16409,16409,68,33,59,55,54,57
16410,16410,47,19,56,51,44,39
16411,16411,49,55,24,35,44,49
16412,16412,43,15,63,49,63,56
16413,16413,24,17,14,13,29,26
16414,16414,54,57,46,41,40,50
16415,16415,32,23,55,50,54,48
16416,16416,54,53,55,61,48,61
16417,16417,30,27,12,49,29,47
16418,16418,51,15,58,46,63,60
16419,16419,53,54,27,30,33,44
16420,16420,55,61,22,30,37,46
16421,16421,78,26,61,51,65,47
16422,16422,49,20,55,54,59,52
16423,16423,57,53,22,34,43,48
16424,16424,18,7,6,28,17,34
16425,16425,25,25,50,51,56,45
16426,16426,60,40,58,46,37,47
16427,16427,63,58,38,42,38,49
16428,16428,56,57,34,32,38,46
16429,16429,57,23,53,45,59,53
16430,16430,54,53,51,50,35,50
16431,16431,44,54,47,53,62,49
16432,16432,46,36,47,61,41,61
16433,16433,74,56,57,58,55,54
16434,16434,59,56,28,28,35,47
16435,16435,25,16,19,44,16,28
16436,16436,62,57,43,51,50,45
16437,16437,55,44,54,47,49,46
16438,16438,55,58,55,54,51,52
16439,16439,61,53,43,39,37,45
16440,16440,61,57,50,60,35,43
16441,16441,29,23,54,57,60,53
16442,16442,51,53,25,27,36,38
16443,16443,62,55,44,60,41,48
16444,16444,29,48,57,62,58,44
16445,16445,58,56,51,44,61,52
16446,16446,60,55,45,52,44,56
16447,16447,38,12,57,47,61,45
16448,16448,58,14,56,41,58,42
16449,16449,34,24,47,48,53,52
16450,16450,64,56,54,56,64,59
16451,16451,52,53,43,40,33,46
16452,16452,48,58,26,30,48,47
16453,16453,49,52,58,52,35,57
16454,16454,47,34,48,65,62,62
16455,16455,26,6,8,37,14,37
16456,16456,57,60,53,54,34,58
16457,16457,17,10,8,30,12,34
16458,16458,36,23,48,55,60,48
16459,16459,26,13,6,21,19,31
16460,16460,34,14,58,45,61,50
16461,16461,59,52,39,37,39,38
16462,16462,39,22,53,51,70,50
16463,16463,60,58,39,44,44,39
16464,16464,41,21,50,49,58,53
16465,16465,31,38,60,58,60,55
16466,16466,37,15,58,43,59,48
16467,16467,64,52,51,54,45,53
16468,16468,34,56,51,54,51,52
16469,16469,50,38,51,49,45,51
16470,16470,33,19,56,49,53,52
16471,16471,42,23,53,51,56,65
16472,16472,63,53,43,43,38,51
16473,16473,52,41,54,57,44,43
16474,16474,50,19,57,48,60,53
16475,16475,28,6,4,33,13,39
16476,16476,62,56,42,43,31,49
16477,16477,61,57,23,34,35,47
16478,16478,29,9,10,29,12,36
16479,16479,38,58,57,59,46,47
16480,16480,42,58,60,53,48,54
16481,16481,54,57,48,46,46,49
16482,16482,25,6,4,35,18,38
16483,16483,63,34,59,51,59,58
16484,16484,45,21,38,62,48,50
16485,16485,39,27,49,53,51,55
16486,16486,37,23,53,55,49,56
16487,16487,28,9,8,24,11,29
16488,16488,42,61,25,29,39,43
16489,16489,48,43,54,52,35,43
16490,16490,36,25,57,50,58,52
16491,16491,30,19,55,56,65,51
16492,16492,59,56,50,57,46,48
16493,16493,72,62,51,58,57,62
16494,16494,51,55,33,41,42,45
16495,16495,25,20,57,53,49,46
16496,16496,61,29,55,42,58,47
16497,16497,31,16,47,60,66,45
16498,16498,47,54,50,57,41,57
16499,16499,42,43,57,58,53,54
16500,16500,60,61,47,52,42,39
16501,16501,15,10,8,26,19,26
16502,16502,50,19,57,46,60,55
16503,16503,49,42,55,48,40,56
16504,16504,48,55,55,56,46,52
16505,16505,45,13,52,47,49,44
16506,16506,30,15,55,51,57,57
16507,16507,60,22,59,47,58,49
16508,16508,65,49,34,42,52,41
16509,16509,63,55,57,57,35,53
16510,16510,28,31,61,48,52,41
16511,16511,51,21,57,50,59,49
16512,16512,77,58,30,27,33,43
16513,16513,45,43,57,58,50,61
16514,16514,24,19,10,53,12,51
16515,16515,47,22,51,51,55,50
16516,16516,30,19,56,60,71,58
16517,16517,32,28,50,48,61,52
16518,16518,46,33,55,54,45,53
16519,16519,42,48,47,52,24,48
16520,16520,24,7,6,30,12,40
16521,16521,56,49,39,47,34,50
16522,16522,54,54,53,47,42,48
16523,16523,75,53,62,61,60,68
16524,16524,45,46,52,51,44,57
16525,16525,23,8,7,27,15,42
16526,16526,67,52,54,58,44,47
16527,16527,29,25,52,55,67,50
16528,16528,38,36,54,58,48,56
16529,16529,39,52,55,61,43,59
16530,16530,55,58,25,33,41,49
16531,16531,38,15,54,52,50,53
16532,16532,63,62,22,31,32,47
16533,16533,47,41,57,41,41,60
16534,16534,56,50,54,49,32,50
16535,16535,36,19,57,51,49,54
16536,16536,50,46,57,55,50,52
16537,16537,52,38,54,57,40,57
16538,16538,56,55,28,37,40,46
16539,16539,70,51,57,60,42,56
16540,16540,52,58,33,31,42,42
16541,16541,22,11,7,29,16,35
16542,16542,53,55,25,25,30,50
16543,16543,46,16,57,44,64,49
16544,16544,51,51,46,37,37,51
16545,16545,37,24,57,44,54,41
16546,16546,39,21,50,54,60,52
16547,16547,68,64,61,42,58,57
16548,16548,56,57,42,43,49,41
16549,16549,20,11,11,34,9,28
16550,16550,58,59,56,27,33,47
16551,16551,59,65,42,37,46,42
16552,16552,47,33,56,60,49,49
16553,16553,44,62,50,63,55,59
16554,16554,27,8,7,35,13,37
16555,16555,37,26,52,56,42,44
16556,16556,59,61,18,35,40,40
16557,16557,49,55,28,35,30,40
16558,16558,34,22,59,57,65,51
16559,16559,20,14,8,24,13,22
16560,16560,43,59,54,58,46,58
16561,16561,70,55,41,43,38,50
16562,16562,37,24,55,54,51,59
16563,16563,18,14,10,44,10,32
16564,16564,53,46,51,45,37,50
16565,16565,70,54,42,55,42,50
16566,16566,30,23,60,61,50,55
16567,16567,60,55,34,48,36,40
16568,16568,35,16,51,51,48,49
16569,16569,53,53,53,38,38,39
16570,16570,41,26,52,59,51,63
16571,16571,55,54,12,17,28,48
16572,16572,26,47,53,58,53,63
16573,16573,26,14,58,42,62,57
16574,16574,38,27,60,46,51,55
16575,16575,62,55,57,54,46,44
16576,16576,62,44,53,59,52,50
16577,16577,49,51,47,38,49,50
16578,16578,27,12,6,44,20,26
16579,16579,57,30,59,58,58,53
16580,16580,28,10,5,35,18,34
16581,16581,48,49,53,60,45,51
16582,16582,59,32,60,48,61,53
16583,16583,36,28,54,56,52,57
16584,16584,49,56,27,30,44,40
16585,16585,68,52,54,28,30,52
16586,16586,28,20,54,53,64,53
16587,16587,44,31,50,55,59,55
16588,16588,69,57,31,29,35,41
16589,16589,66,63,59,57,52,49
16590,16590,59,57,50,57,50,55
16591,16591,54,52,59,56,42,54
16592,16592,62,56,54,39,41,47
16593,16593,53,54,54,52,45,55
16594,16594,69,57,45,43,34,46
16595,16595,49,62,36,32,32,55
16596,16596,32,19,53,52,51,49
16597,16597,44,57,46,52,44,56
16598,16598,46,51,52,60,48,62
16599,16599,63,53,25,34,31,41
16600,16600,28,38,52,45,61,47
16601,16601,60,54,42,53,52,60
16602,16602,54,54,48,41,40,39
16603,16603,56,13,53,52,51,51
16604,16604,53,58,51,47,40,54
16605,16605,45,35,59,58,49,56
16606,16606,21,7,7,23,16,32
16607,16607,56,56,59,61,38,42
16608,16608,58,36,58,44,57,51
16609,16609,38,27,57,59,47,60
16610,16610,46,39,63,47,55,43
16611,16611,49,53,59,49,49,54
16612,16612,44,56,22,30,22,39
16613,16613,50,53,38,57,35,57
16614,16614,26,19,7,49,20,30
16615,16615,61,46,55,60,41,45
16616,16616,50,55,28,35,39,48
16617,16617,43,11,14,18,23,49
16618,16618,31,15,61,59,62,46
16619,16619,40,19,55,54,55,51
16620,16620,16,11,9,37,17,31
16621,16621,40,39,57,58,57,56
16622,16622,28,10,7,43,11,40
16623,16623,54,56,43,39,40,40
16624,16624,56,23,58,53,50,45
16625,16625,56,49,55,58,64,49
16626,16626,46,39,58,61,58,66
16627,16627,51,37,58,53,61,51
16628,16628,78,42,58,45,48,54
16629,16629,22,17,9,33,7,30
16630,16630,53,58,40,59,46,63
16631,16631,34,23,42,45,41,42
16632,16632,55,58,33,32,30,40
16633,16633,45,23,60,59,41,60
16634,16634,15,12,7,48,17,35
16635,16635,61,54,25,34,36,44
16636,16636,53,52,27,38,37,48
16637,16637,49,53,28,25,30,39
16638,16638,41,37,63,64,47,52
16639,16639,53,24,53,49,61,51
16640,16640,43,14,55,52,50,51
16641,16641,35,20,16,51,23,51
16642,16642,52,57,19,27,46,42
16643,16643,61,43,54,55,52,45
16644,16644,46,28,50,52,41,51
16645,16645,48,17,59,43,60,56
16646,16646,58,63,72,43,41,48
16647,16647,48,53,48,55,45,53
16648,16648,63,59,43,42,39,44
16649,16649,52,46,57,61,56,68
16650,16650,67,57,27,29,33,41
16651,16651,54,52,40,29,28,41
16652,16652,59,58,49,54,38,50
16653,16653,48,60,60,60,41,40
16654,16654,59,35,52,50,43,52
16655,16655,41,14,58,49,62,46
16656,16656,61,57,31,44,35,54
16657,16657,35,16,46,57,42,52
16658,16658,52,43,41,64,50,66
16659,16659,41,32,60,53,52,45
16660,16660,41,25,50,67,56,53
16661,16661,59,53,26,34,40,45
16662,16662,50,49,47,36,37,55
16663,16663,20,19,19,56,30,28
16664,16664,43,45,49,57,46,59
16665,16665,48,27,52,56,52,48
16666,16666,49,16,58,47,56,42
16667,16667,34,23,58,55,48,47
16668,16668,54,39,57,49,42,49
16669,16669,48,26,51,54,52,52
16670,16670,57,53,48,52,40,55
16671,16671,60,57,27,25,38,49
16672,16672,26,25,19,66,20,68
16673,16673,60,51,32,36,24,38
16674,16674,42,21,57,45,62,54
16675,16675,33,32,55,55,39,58
16676,16676,47,41,45,40,46,42
16677,16677,45,25,55,52,56,58
16678,16678,61,53,68,61,46,60
16679,16679,40,11,55,48,68,52
16680,16680,38,28,47,54,55,44
16681,16681,64,57,49,56,48,53
16682,16682,20,7,7,34,14,21
16683,16683,62,52,48,59,47,54
16684,16684,60,14,56,53,60,54
16685,16685,43,59,39,32,45,59
16686,16686,16,9,4,28,14,43
16687,16687,37,28,51,53,55,53
16688,16688,59,56,55,59,55,47
16689,16689,72,15,54,31,49,48
16690,16690,47,56,48,53,54,53
16691,16691,37,26,49,52,45,50
16692,16692,50,49,49,50,43,47
16693,16693,61,55,41,55,31,46
16694,16694,50,50,49,37,38,41
16695,16695,36,28,54,50,64,56
16696,16696,39,29,47,55,51,57
16697,16697,31,20,48,55,72,46
16698,16698,57,56,40,48,36,41
16699,16699,62,55,42,43,40,45
16700,16700,48,58,43,42,31,40
16701,16701,59,48,56,52,46,48
16702,16702,43,31,47,57,55,64
16703,16703,68,15,59,48,62,51
16704,16704,40,23,49,50,44,55
16705,16705,58,34,54,52,55,54
16706,16706,60,58,48,55,49,49
16707,16707,65,59,59,63,32,62
16708,16708,31,12,58,53,68,60
16709,16709,60,48,61,55,35,58
16710,16710,49,55,31,35,45,47
16711,16711,56,53,45,40,34,43
16712,16712,53,56,36,39,37,49
16713,16713,56,50,61,61,41,45
16714,16714,49,46,53,55,47,50
16715,16715,40,45,48,61,40,60
16716,16716,32,14,49,38,52,41
16717,16717,55,56,48,35,38,43
16718,16718,40,57,32,39,31,40
16719,16719,56,61,29,32,37,42
16720,16720,28,19,57,52,68,54
16721,16721,31,18,56,54,60,55
16722,16722,70,55,21,34,41,45
16723,16723,18,10,5,35,12,21
16724,16724,50,56,48,42,45,38
16725,16725,34,11,57,44,60,53
16726,16726,30,27,53,49,50,54
16727,16727,17,26,18,55,18,34
16728,16728,29,11,49,52,54,45
16729,16729,55,55,23,32,46,45
16730,16730,30,17,52,45,56,42
16731,16731,36,30,44,55,45,58
16732,16732,58,18,58,35,46,44
16733,16733,42,42,49,58,47,54
16734,16734,45,47,54,54,49,62
16735,16735,63,45,59,54,49,51
16736,16736,29,12,56,52,61,49
16737,16737,28,19,53,49,62,49
16738,16738,38,20,58,45,50,55
16739,16739,34,14,51,47,54,45
16740,16740,37,19,58,43,61,48
16741,16741,30,16,57,46,45,41
16742,16742,68,54,22,31,35,41
16743,16743,48,34,52,55,42,53
16744,16744,57,59,32,42,46,57
16745,16745,43,25,57,44,48,50
16746,16746,53,58,48,47,50,44
16747,16747,60,49,59,60,40,55
16748,16748,57,54,42,42,34,54
16749,16749,62,55,25,29,39,40
16750,16750,59,59,36,31,41,52
16751,16751,60,51,52,53,52,54
16752,16752,56,46,57,52,48,46
16753,16753,55,55,47,40,39,48
16754,16754,32,21,55,47,55,54
16755,16755,25,8,4,31,17,31
16756,16756,36,12,13,54,15,65
16757,16757,22,8,3,34,20,43
16758,16758,53,50,52,52,40,46
16759,16759,39,14,57,47,74,55
16760,16760,49,58,25,38,44,47
16761,16761,62,37,58,57,57,52
16762,16762,37,54,35,37,35,38
16763,16763,22,12,53,51,41,62
16764,16764,20,13,8,42,11,35
16765,16765,20,11,8,34,16,30
16766,16766,51,51,60,61,36,39
16767,16767,35,22,56,48,42,50
16768,16768,58,50,54,57,48,50
16769,16769,57,57,25,29,39,48
16770,16770,60,51,43,30,40,48
16771,16771,60,58,46,46,34,40
16772,16772,46,16,58,46,66,64
16773,16773,48,53,49,42,34,40
16774,16774,52,56,28,30,40,47
16775,16775,65,42,55,54,64,59
16776,16776,31,23,52,56,60,55
16777,16777,18,10,5,36,23,37
16778,16778,34,21,52,55,52,48
16779,16779,42,21,53,43,55,44
16780,16780,36,24,48,51,51,46
16781,16781,60,56,23,38,34,58
16782,16782,60,52,50,52,44,58
16783,16783,62,54,41,31,39,37
16784,16784,58,56,28,39,31,52
16785,16785,52,58,22,28,36,56
16786,16786,52,52,55,50,34,53
16787,16787,40,28,13,41,15,31
16788,16788,25,6,6,39,14,21
16789,16789,52,17,52,43,63,45
16790,16790,58,53,29,33,31,45
16791,16791,20,8,4,29,10,30
16792,16792,65,51,57,54,55,55
16793,16793,64,47,36,58,43,56
16794,16794,55,54,24,39,37,47
16795,16795,38,44,49,55,41,56
16796,16796,67,56,28,49,47,48
16797,16797,54,51,27,35,37,43
16798,16798,72,56,48,54,50,49
16799,16799,43,27,51,52,48,47
16800,16800,60,57,42,41,46,50
16801,16801,51,52,43,39,33,42
16802,16802,38,55,51,60,38,54
16803,16803,55,56,30,33,43,44
16804,16804,49,55,29,26,37,39
16805,16805,49,23,44,53,59,57
16806,16806,53,32,52,51,53,48
16807,16807,51,54,48,40,38,42
16808,16808,59,54,43,25,33,56
16809,16809,70,52,51,54,43,54
16810,16810,35,23,51,47,58,46
16811,16811,47,57,30,31,33,38
16812,16812,43,51,49,58,58,51
16813,16813,59,53,53,48,42,38
16814,16814,47,41,51,56,41,45
16815,16815,55,50,53,57,49,55
16816,16816,36,18,19,32,20,28
16817,16817,56,18,56,51,54,49
16818,16818,59,57,25,28,33,48
16819,16819,52,50,42,42,38,50
16820,16820,31,14,7,39,20,40
16821,16821,49,53,47,38,39,40
16822,16822,49,33,45,61,58,65
16823,16823,55,46,43,39,33,57
16824,16824,29,16,56,54,60,48
16825,16825,59,49,32,38,33,47
16826,16826,34,13,10,48,13,44
16827,16827,46,46,44,43,41,39
16828,16828,61,54,27,35,34,46
16829,16829,44,12,58,54,60,52
16830,16830,71,49,28,32,31,46
16831,16831,31,13,56,52,73,45
16832,16832,16,8,6,43,19,21
16833,16833,55,19,53,55,51,58
16834,16834,53,55,51,56,26,54
16835,16835,58,45,54,58,44,56
16836,16836,28,6,4,52,16,32
16837,16837,38,23,54,48,61,52
16838,16838,65,50,60,55,42,48
16839,16839,53,57,29,30,31,40
16840,16840,58,50,52,60,54,57
16841,16841,70,22,54,52,56,51
16842,16842,47,22,55,43,59,50
16843,16843,62,54,50,56,42,48
16844,16844,28,12,5,39,17,24
16845,16845,21,9,7,38,13,35
16846,16846,50,32,53,58,52,55
16847,16847,28,14,5,28,12,40
16848,16848,55,52,53,55,38,42
16849,16849,70,50,52,48,41,43
16850,16850,23,13,5,24,16,37
16851,16851,58,52,46,58,30,52
16852,16852,68,48,58,54,52,51
