int_skill_id,int_player_id,int_dribbling,int_curve,int_fk_accuracy,int_long_passing,int_ball_control
15113,15113,35,28,28,51,48
15114,15114,62,42,48,65,63
15115,15115,61,50,52,59,64
15116,15116,53,41,41,62,54
15117,15117,61,42,37,55,63
15118,15118,59,45,36,60,61
15119,15119,51,39,29,45,50
15120,15120,69,52,43,41,66
15121,15121,11,15,15,17,20
15122,15122,66,52,53,59,63
15123,15123,48,34,29,48,54
15124,15124,58,57,29,38,59
15125,15125,6,12,14,26,19
15126,15126,58,48,38,51,61
15127,15127,64,36,32,47,60
15128,15128,50,40,30,37,59
15129,15129,45,41,23,42,54
15130,15130,69,59,53,57,69
15131,15131,6,11,10,25,18
15132,15132,66,55,50,64,67
15133,15133,62,42,36,62,58
15134,15134,68,48,42,41,59
15135,15135,46,46,38,56,56
15136,15136,63,60,39,57,56
15137,15137,14,15,12,20,24
15138,15138,57,53,27,49,58
15139,15139,63,51,49,61,61
15140,15140,32,24,21,38,55
15141,15141,63,52,40,48,60
15142,15142,63,46,57,41,58
15143,15143,10,12,12,17,12
15144,15144,60,53,36,53,57
15145,15145,8,13,12,24,17
15146,15146,57,55,24,48,60
15147,15147,14,15,21,20,18
15148,15148,13,17,17,22,22
15149,15149,57,51,42,38,55
15150,15150,61,60,47,58,61
15151,15151,49,31,62,51,49
15152,15152,55,48,33,49,53
15153,15153,31,21,21,44,38
15154,15154,51,36,31,52,52
15155,15155,50,37,32,58,60
15156,15156,15,13,19,25,17
15157,15157,12,15,14,29,17
15158,15158,62,66,60,51,61
15159,15159,55,44,48,62,65
15160,15160,9,21,22,12,19
15161,15161,59,53,42,46,60
15162,15162,64,60,65,62,61
15163,15163,10,14,11,20,20
15164,15164,61,49,48,61,60
15165,15165,60,35,29,51,54
15166,15166,61,53,41,39,63
15167,15167,48,39,39,57,50
15168,15168,57,52,40,40,59
15169,15169,34,40,25,37,38
15170,15170,55,44,30,54,60
15171,15171,8,13,12,20,13
15172,15172,63,53,61,60,64
15173,15173,11,10,10,32,25
15174,15174,60,51,52,59,61
15175,15175,60,59,48,70,62
15176,15176,54,31,38,49,56
15177,15177,34,29,28,37,39
15178,15178,64,54,35,44,58
15179,15179,7,11,14,22,13
15180,15180,59,62,63,52,57
15181,15181,44,29,32,56,54
15182,15182,61,39,36,45,52
15183,15183,28,21,27,40,38
15184,15184,67,56,42,61,62
15185,15185,65,40,35,31,46
15186,15186,61,54,48,40,63
15187,15187,59,34,37,51,65
15188,15188,56,44,42,37,59
15189,15189,59,44,36,37,59
15190,15190,57,49,41,35,60
15191,15191,11,11,14,15,19
15192,15192,59,52,23,60,56
15193,15193,57,58,42,48,58
15194,15194,63,64,57,53,56
15195,15195,68,40,42,35,58
15196,15196,58,55,53,56,62
15197,15197,10,12,13,29,15
15198,15198,44,33,33,48,47
15199,15199,61,66,38,36,62
15200,15200,55,52,35,53,50
15201,15201,8,11,11,23,17
15202,15202,63,58,39,51,66
15203,15203,59,39,39,46,61
15204,15204,55,38,28,43,61
15205,15205,59,43,41,31,59
15206,15206,33,28,30,39,64
15207,15207,14,19,6,24,26
15208,15208,55,63,66,57,59
15209,15209,49,25,33,62,59
15210,15210,64,54,42,44,60
15211,15211,56,41,38,64,57
15212,15212,63,49,44,50,62
15213,15213,65,49,50,50,62
15214,15214,58,45,30,41,58
15215,15215,43,29,28,42,48
15216,15216,66,40,34,34,49
15217,15217,40,32,31,45,51
15218,15218,64,59,31,44,62
15219,15219,10,13,9,25,16
15220,15220,62,36,37,54,59
15221,15221,22,28,25,23,28
15222,15222,62,43,39,58,60
15223,15223,61,48,66,60,63
15224,15224,65,53,42,54,66
15225,15225,60,57,38,44,60
15226,15226,60,57,29,48,55
15227,15227,60,62,54,60,52
15228,15228,67,50,43,56,65
15229,15229,61,35,34,49,52
15230,15230,55,50,36,39,51
15231,15231,60,53,59,47,62
15232,15232,28,29,27,34,35
15233,15233,57,55,53,56,57
15234,15234,8,14,12,22,16
15235,15235,63,45,42,43,63
15236,15236,53,33,42,63,57
15237,15237,59,66,34,44,61
15238,15238,37,28,23,42,57
15239,15239,39,33,34,42,59
15240,15240,62,59,41,55,62
15241,15241,55,46,33,60,47
15242,15242,53,50,48,51,59
15243,15243,11,13,13,16,24
15244,15244,53,31,49,56,61
15245,15245,13,10,13,23,14
15246,15326,58,41,32,55,58
15247,15246,32,28,34,42,37
15248,15247,60,56,58,53,59
15249,15248,32,30,28,34,46
15250,15249,66,52,45,46,68
15251,15250,22,12,12,26,17
15252,15251,64,38,35,62,61
15253,15252,60,53,47,61,62
15254,15253,26,32,26,27,36
15255,15254,52,37,45,52,67
15256,15255,9,13,15,23,14
15257,15256,14,12,12,17,15
15258,15257,54,28,25,55,61
15259,15258,63,49,38,35,64
15260,15259,10,12,11,17,15
15261,15260,68,42,38,51,66
15262,15261,54,48,38,58,61
15263,15262,66,53,41,39,64
15264,15263,59,35,32,49,60
15265,15264,60,55,60,59,61
15266,15265,59,48,37,39,58
15267,15266,37,31,30,41,43
15268,15267,60,37,31,55,58
15269,15268,70,61,45,44,67
15270,15269,13,18,17,22,18
15271,15270,56,36,35,52,53
15272,15271,58,49,51,49,56
15273,15272,55,54,51,57,62
15274,15273,48,28,29,44,48
15275,15274,58,40,33,31,57
15276,15275,54,36,32,58,56
15277,15276,70,64,41,41,68
15278,15277,8,10,10,24,15
15279,15278,30,34,29,34,36
15280,15279,63,60,41,53,61
15281,15280,64,64,50,60,64
15282,15281,55,26,34,48,56
15283,15282,49,46,20,38,52
15284,15283,58,47,40,49,59
15285,15284,59,41,40,51,57
15286,15285,66,51,42,35,64
15287,15286,65,54,52,61,63
15288,15287,57,70,71,60,61
15289,15288,63,50,48,59,65
15290,15289,21,60,53,42,31
15291,15290,34,37,29,58,60
15292,15291,39,45,25,57,47
15293,15292,56,47,32,55,53
15294,15293,62,55,40,42,39
15295,15294,27,28,31,30,61
15296,15295,44,29,24,54,57
15297,15296,59,46,36,60,62
15298,15297,62,43,28,41,64
15299,15298,26,21,27,45,29
15300,15299,59,50,47,62,58
15301,15300,24,15,14,25,25
15302,15301,31,39,29,25,50
15303,15302,63,58,53,61,67
15304,15303,65,46,34,36,59
15305,15304,66,57,46,52,62
15306,15305,56,58,29,55,57
15307,15306,57,43,42,48,55
15308,15307,37,29,28,55,48
15309,15308,14,12,10,27,17
15310,15309,57,43,34,48,59
15311,15310,61,46,48,61,60
15312,15311,57,30,30,60,60
15313,15312,65,56,32,44,61
15314,15313,63,58,47,67,63
15315,15314,62,49,42,51,60
15316,15315,62,60,64,57,62
15317,15316,61,59,60,53,63
15318,15317,64,52,40,47,61
15319,15318,62,48,28,35,61
15320,15319,15,13,12,34,20
15321,15320,66,52,43,49,64
15322,15321,34,29,36,32,44
15323,15322,68,60,40,63,65
15324,15323,48,39,49,62,55
15325,15324,59,62,52,64,60
15326,15325,60,39,37,54,59
15327,15327,47,39,29,40,49
15328,15328,61,57,51,47,63
15329,15329,61,32,25,26,58
15330,15330,29,28,22,44,31
15331,15331,58,51,35,44,57
15332,15332,37,31,28,35,46
15333,15333,49,37,44,59,51
15334,15334,17,16,13,26,24
15335,15335,55,50,39,39,55
15336,15336,55,48,45,33,58
15337,15337,60,60,68,44,55
15338,15338,38,35,22,35,46
15339,15339,48,29,32,35,55
15340,15340,58,48,44,60,59
15341,15341,60,61,51,66,62
15342,15342,33,22,28,48,54
15343,15343,72,54,50,56,70
15344,15344,57,48,44,58,58
15345,15345,43,25,26,30,57
15346,15346,60,47,48,53,58
15347,15347,60,30,33,58,62
15348,15348,64,68,50,55,62
15349,15349,54,48,35,34,57
15350,15350,47,56,66,63,40
15351,15351,55,48,45,57,62
15352,15352,46,39,30,56,44
15353,15353,65,58,36,54,63
15354,15354,58,43,37,33,59
15355,15355,60,57,41,64,63
15356,15356,42,30,38,52,57
15357,15357,56,29,27,51,56
15358,15358,62,46,43,63,65
15359,15359,55,61,34,51,58
15360,15360,55,52,48,58,59
15361,15361,60,36,35,29,45
15362,15362,61,33,31,37,52
15363,15363,58,57,34,43,60
15364,15364,29,23,21,29,34
15365,15365,58,61,52,60,62
15366,15366,56,37,29,57,61
15367,15367,63,51,51,64,64
15368,15368,45,37,34,48,49
15369,15369,49,35,32,51,58
15370,15370,55,47,41,55,49
15371,15371,58,32,29,42,59
15372,15372,59,46,47,54,61
15373,15373,61,58,46,74,64
15374,15374,59,41,39,37,62
15375,15375,58,36,33,32,64
15376,15376,64,44,35,44,62
15377,15377,50,42,33,58,55
15378,15378,13,16,17,24,17
15379,15379,66,55,55,59,65
15380,15380,60,48,49,61,65
15381,15381,41,31,35,43,40
15382,15382,63,40,40,61,61
15383,15383,60,54,42,42,54
15384,15384,60,54,35,45,56
15385,15385,54,44,35,29,58
15386,15386,24,25,29,25,55
15387,15387,22,24,22,23,55
15388,15388,58,50,52,53,57
15389,15389,55,38,39,58,59
15390,15390,62,40,38,51,57
15391,15391,58,39,31,42,53
15392,15392,34,25,27,58,48
15393,15393,41,22,35,61,48
15394,15394,38,36,25,28,57
15395,15395,59,52,41,56,64
15396,15396,64,58,45,48,63
15397,15397,59,34,53,62,59
15398,15398,61,47,48,64,62
15399,15399,68,45,39,42,65
15400,15400,56,43,32,42,54
15401,15401,61,62,34,58,60
15402,15402,35,29,29,49,38
15403,15403,61,39,36,57,62
15404,15404,51,46,40,59,52
15405,15405,58,38,35,44,53
15406,15406,59,53,38,31,60
15407,15407,54,33,29,31,47
15408,15408,9,10,13,26,19
15409,15409,48,34,28,43,50
15410,15410,45,34,44,55,51
15411,15411,57,44,28,29,58
15412,15412,57,40,30,29,56
15413,15413,56,52,45,46,56
15414,15414,13,11,14,16,25
15415,15415,60,45,47,60,65
15416,15416,46,30,22,53,59
15417,15417,53,37,27,34,56
15418,15418,52,45,27,46,47
15419,15419,36,34,31,53,48
15420,15420,53,52,43,49,51
15421,15421,72,53,46,42,67
15422,15422,61,44,33,55,57
15423,15423,59,58,48,59,61
15424,15424,65,52,48,54,60
15425,15425,45,39,35,23,58
15426,15426,57,34,44,40,58
15427,15427,57,44,49,64,60
15428,15428,64,50,49,59,65
15429,15429,34,28,30,45,48
15430,15430,63,61,57,62,63
15431,15431,21,14,14,39,15
15432,15432,60,40,40,35,58
15433,15433,55,41,40,44,59
15434,15434,64,48,29,43,63
15435,15435,64,60,52,65,62
15436,15436,64,61,57,57,64
15437,15437,55,44,39,51,55
15438,15438,52,45,29,37,59
15439,15439,64,46,51,41,62
15440,15440,22,19,13,55,23
15441,15441,63,60,39,65,65
15442,15442,50,42,34,50,53
15443,15443,17,15,17,40,19
15444,15444,53,36,31,59,58
15445,15445,58,53,62,51,57
15446,15446,61,39,41,38,46
15447,15447,40,50,40,50,51
15448,15448,56,48,49,53,61
15449,15449,19,18,12,31,16
15450,15450,48,39,38,51,53
15451,15451,60,57,50,64,61
15452,15452,54,46,39,43,56
15453,15453,56,42,39,33,60
15454,15454,56,40,45,58,58
15455,15455,39,39,46,65,65
15456,15456,57,37,34,51,56
15457,15457,51,24,25,44,52
15458,15458,63,33,31,45,54
15459,15459,7,9,8,16,14
15460,15460,32,24,29,37,42
15461,15461,42,39,31,57,56
15462,15462,56,30,32,31,57
15463,15463,60,48,44,59,66
15464,15464,57,34,28,57,51
15465,15465,11,13,12,26,15
15466,15466,50,47,38,60,55
15467,15467,58,33,39,59,59
15468,15468,45,62,70,67,52
15469,15469,9,11,12,21,13
15470,15470,68,54,43,49,65
15471,15471,67,54,61,51,65
15472,15472,66,51,50,41,65
15473,15473,59,41,49,65,66
15474,15474,65,50,39,64,63
15475,15475,58,51,45,50,56
15476,15476,60,53,44,59,62
15477,15477,28,29,33,32,43
15478,15478,68,46,42,46,65
15479,15479,11,11,12,21,15
15480,15480,72,57,67,59,69
15481,15481,52,36,27,49,57
15482,15482,57,50,50,37,58
15483,15483,62,57,59,51,60
15484,15484,11,12,10,27,14
15485,15485,65,54,54,71,61
15486,15486,60,39,31,51,65
15487,15487,64,45,37,44,61
15488,15488,66,41,33,49,65
15489,15489,59,53,48,46,58
15490,15490,63,40,33,60,64
15491,15491,59,42,56,45,54
15492,15492,59,21,45,55,64
15493,15493,65,60,72,34,63
15494,15494,62,52,46,54,66
15495,15495,64,53,51,57,62
15496,15496,61,52,57,65,62
15497,15497,60,49,53,58,64
15498,15498,40,51,29,31,61
15499,15499,60,47,47,63,66
15500,15500,58,63,58,58,58
15501,15501,62,45,44,55,61
15502,15502,67,49,46,38,62
15503,15503,62,57,50,51,59
15504,15504,51,51,28,61,60
15505,15505,58,42,44,60,62
15506,15506,62,56,51,62,63
15507,15507,9,15,11,16,21
15508,15508,63,41,34,30,42
15509,15509,56,54,47,54,58
15510,15510,58,45,41,58,62
15511,15511,59,44,47,61,62
15512,15512,49,35,23,30,58
15513,15513,53,49,44,47,51
15514,15514,69,47,38,51,66
15515,15515,62,48,44,66,60
15516,15516,58,50,48,64,63
15517,15517,66,58,53,65,64
15518,15518,57,52,49,32,59
15519,15519,18,14,18,32,25
15520,15520,32,31,30,40,58
15521,15521,14,11,14,25,18
15522,15522,64,49,55,48,61
15523,15523,65,42,34,45,61
15524,15524,51,30,29,41,56
15525,15525,61,58,57,62,63
15526,15526,56,42,35,54,50
15527,15527,58,51,38,53,59
15528,15528,38,26,24,47,50
15529,15529,62,61,64,60,62
15530,15530,63,55,48,62,67
15531,15531,53,43,42,56,57
15532,15532,60,56,60,59,62
15533,15533,10,12,11,19,16
15534,15534,65,49,39,48,64
15535,15535,63,40,23,43,61
15536,15536,58,42,33,35,60
15537,15537,67,56,42,53,62
15538,15538,58,55,45,43,55
15539,15539,55,32,26,26,65
15540,15540,60,45,34,41,63
15541,15541,13,14,11,22,17
15542,15542,59,51,40,37,59
15543,15543,65,49,40,60,64
15544,15544,55,34,32,60,58
15545,15545,60,49,51,63,61
15546,15546,63,54,38,47,57
15547,15547,53,34,25,52,54
15548,15548,52,39,35,59,60
15549,15549,66,51,43,52,65
15550,15550,63,57,46,63,64
15551,15551,10,14,14,22,12
15552,15552,66,48,52,43,65
15553,15553,57,39,43,58,59
15554,15554,63,68,64,54,61
15555,15555,49,36,36,35,43
15556,15556,59,33,32,27,60
15557,15557,58,60,57,62,62
15558,15558,61,44,37,48,63
15559,15559,56,59,38,57,60
15560,15560,13,13,13,29,11
15561,15561,53,33,29,39,53
15562,15562,6,11,14,28,25
15563,15563,55,50,31,53,58
15564,15564,66,52,53,63,64
15565,15565,57,34,35,55,66
15566,15566,36,21,27,47,43
15567,15567,53,48,38,39,58
15568,15568,13,14,12,23,23
15569,15569,56,41,46,55,57
15570,15570,15,21,13,26,19
15571,15571,53,30,28,45,57
15572,15572,61,53,44,60,60
15573,15573,60,61,48,63,62
15574,15574,59,55,38,26,59
15575,15575,50,40,40,51,65
15576,15576,21,38,23,26,55
15577,15577,8,12,13,17,11
15578,15578,57,41,42,61,61
15579,15579,27,28,28,21,26
15580,15580,60,48,35,40,58
15581,15581,61,50,48,61,62
15582,15582,13,13,11,27,10
15583,15583,62,60,37,55,60
15584,15584,59,36,42,58,63
15585,15585,9,12,14,20,12
15586,15586,64,54,52,59,63
15587,15587,35,34,28,43,43
15588,15588,40,26,29,28,44
15589,15589,67,42,54,53,64
15590,15590,64,53,40,48,61
15591,15591,58,59,32,34,60
15592,15592,63,48,44,49,59
15593,15593,54,50,51,64,57
15594,15594,52,29,20,49,54
15595,15595,58,42,38,42,62
15596,15596,27,31,37,40,59
15597,15597,35,30,34,37,39
15598,15598,31,34,28,43,43
15599,15599,62,56,37,41,59
15600,15600,29,28,30,34,55
15601,15601,12,19,12,23,23
15602,15602,10,10,10,25,18
15603,15603,53,45,41,44,55
15604,15604,47,20,35,45,49
15605,15605,50,45,30,49,52
15606,15606,56,27,26,34,57
15607,15607,54,39,35,45,53
15608,15608,56,39,45,62,65
15609,15609,53,42,50,57,57
15610,15610,15,22,19,30,24
15611,15611,55,30,37,55,61
15612,15612,55,52,49,47,54
15613,15613,61,55,50,63,65
15614,15614,55,50,30,58,60
15615,15615,58,45,37,62,61
15616,15616,36,38,37,40,39
15617,15617,59,57,35,59,62
15618,15618,63,62,57,52,62
15619,15619,58,55,48,60,63
15620,15620,65,52,40,52,64
15621,15621,38,26,25,54,50
15622,15622,60,40,37,55,58
15623,15623,29,35,28,30,35
15624,15624,33,31,32,51,43
15625,15625,13,16,12,28,18
15626,15626,59,49,37,51,61
15627,15627,44,34,26,35,34
15628,15628,58,46,41,41,59
15629,15629,55,45,40,35,57
15630,15630,61,50,41,58,60
15631,15631,44,45,34,38,60
15632,15632,61,49,45,62,62
15633,15633,57,38,38,38,63
15634,15634,39,26,26,38,47
15635,15635,37,29,11,41,41
15636,15636,62,47,41,52,62
15637,15637,63,31,20,54,60
15638,15638,59,51,60,69,64
15639,15639,59,32,39,61,62
15640,15640,58,40,29,33,55
15641,15641,61,38,37,31,59
15642,15642,59,48,33,35,56
15643,15643,36,20,27,36,43
15644,15644,34,29,21,43,42
15645,15645,58,47,32,52,56
15646,15646,60,57,30,48,56
15647,15647,34,29,32,33,35
15648,15648,65,45,38,44,63
15649,15649,65,42,42,35,50
15650,15650,64,57,54,43,63
15651,15651,56,46,52,24,58
15652,15652,13,10,10,17,16
15653,15653,64,37,37,30,48
15654,15654,68,35,25,29,64
15655,15655,61,46,39,54,62
15656,15656,65,55,44,55,62
15657,15657,59,60,54,47,58
15658,15658,9,14,12,14,23
15659,15659,55,52,43,46,54
15660,15660,56,47,35,34,51
15661,15661,48,27,32,37,52
15662,15662,61,50,44,63,64
15663,15663,56,39,36,55,54
15664,15664,20,35,37,57,55
15665,15665,55,43,38,41,54
15666,15666,29,25,25,44,43
15667,15667,11,12,13,24,10
15668,15668,38,27,34,36,38
15669,15669,44,29,30,56,63
15670,15670,53,34,32,56,55
15671,15671,65,52,34,39,59
15672,15672,58,47,43,50,58
15673,15673,65,51,41,55,62
15674,15674,13,11,12,24,18
15675,15675,56,28,35,56,61
15676,15676,51,49,39,42,61
15677,15677,8,12,10,15,14
15678,15678,39,41,28,42,47
15679,15679,62,64,70,48,62
15680,15680,67,60,44,39,69
15681,15681,65,50,58,54,62
15682,15682,60,45,42,53,67
15683,15683,66,56,49,48,64
15684,15684,34,32,26,52,35
15685,15685,67,36,30,58,63
15686,15686,63,34,29,42,58
15687,15687,46,31,28,52,54
15688,15688,64,51,43,39,60
15689,15689,58,45,43,58,61
15690,15690,57,42,30,36,49
15691,15691,60,55,39,55,62
15692,15692,62,68,56,58,60
15693,15693,60,47,40,62,61
15694,15694,49,33,19,49,55
15695,15695,59,31,29,55,62
15696,15696,33,40,27,33,53
15697,15697,58,44,34,37,56
15698,15698,24,21,17,30,29
15699,15699,56,38,29,51,52
15700,15700,60,48,42,39,61
15701,15701,56,43,38,64,62
15702,15702,55,47,39,40,59
15703,15703,57,49,44,65,59
15704,15704,57,45,48,30,55
15705,15705,54,42,45,63,61
15706,15706,61,41,33,48,59
15707,15707,60,48,43,67,54
15708,15708,7,19,16,25,19
15709,15709,64,49,51,54,62
15710,15710,55,43,36,41,53
15711,15711,57,49,34,42,60
15712,15712,19,12,12,23,16
15713,15713,55,28,45,59,60
15714,15714,60,55,36,63,63
15715,15715,52,47,42,55,60
15716,15716,59,39,29,44,60
15717,15717,46,31,31,43,53
15718,15718,63,50,40,62,66
15719,15719,63,53,55,28,64
15720,15720,58,50,48,65,58
15721,15721,62,46,50,59,60
15722,15722,70,52,51,70,66
15723,15723,57,42,33,35,55
15724,15724,68,62,52,61,69
15725,15725,65,50,36,33,60
15726,15726,14,14,14,24,13
15727,15727,54,42,41,60,62
15728,15728,58,48,41,62,62
15729,15729,66,37,34,29,45
15730,15730,73,33,38,43,66
15731,15731,58,52,48,59,60
15732,15732,65,53,48,65,62
15733,15733,57,48,38,64,62
15734,15734,59,48,41,49,56
15735,15735,55,36,55,63,59
15736,15736,60,43,41,51,57
15737,15737,64,54,50,58,62
15738,15738,55,33,27,46,53
15739,15739,59,50,47,58,61
15740,15740,17,16,15,21,24
15741,15741,61,56,47,64,65
15742,15742,46,25,22,48,55
15743,15743,49,26,23,49,64
15744,15744,48,44,42,41,53
15745,15745,63,52,48,60,60
15746,15746,59,57,63,54,62
15747,15747,17,15,13,25,16
15748,15748,54,39,40,60,61
15749,15749,47,34,33,34,51
15750,15750,50,38,34,54,54
15751,15751,48,59,26,29,60
15752,15752,33,32,38,42,42
15753,15753,55,28,30,28,59
15754,15754,53,48,32,39,58
15755,15755,48,32,34,32,49
15756,15756,32,26,50,47,43
15757,15757,58,60,61,56,54
15758,15758,61,53,40,56,61
15759,15759,43,31,33,49,53
15760,15760,32,36,32,36,42
15761,15761,63,48,40,36,61
15762,15762,66,47,38,48,62
15763,15763,41,28,29,40,50
15764,15764,61,56,58,49,59
15765,15765,58,41,38,45,50
15766,15766,40,23,29,48,45
15767,15767,61,41,42,49,56
15768,15768,34,22,27,54,42
15769,15769,61,53,48,60,63
15770,15770,6,13,14,23,11
15771,15771,48,35,34,56,45
15772,15772,60,41,34,42,60
15773,15773,51,44,43,59,57
15774,15774,59,51,44,62,63
15775,15775,56,42,38,55,63
15776,15776,60,46,39,54,62
15777,15777,56,59,56,53,54
15778,15778,53,33,38,58,61
15779,15779,51,38,31,41,58
15780,15780,11,35,34,29,15
15781,15781,64,63,63,59,63
15782,15782,65,49,36,51,50
15783,15783,13,14,14,26,20
15784,15784,61,41,40,54,63
15785,15785,38,26,29,34,41
15786,15786,26,26,21,33,42
15787,15787,58,51,59,62,59
15788,15788,9,13,10,27,12
15789,15789,9,13,10,25,13
15790,15790,50,36,26,54,57
15791,15791,58,33,30,28,62
15792,15792,59,50,42,59,62
15793,15793,59,42,30,35,62
15794,15794,62,57,55,47,61
15795,15795,52,41,39,55,54
15796,15796,61,55,30,52,60
15797,15797,11,14,10,24,12
15798,15798,60,39,34,42,59
15799,15799,63,47,42,51,60
15800,15800,62,47,35,38,61
15801,15801,62,56,58,57,61
15802,15802,38,58,43,57,42
15803,15803,58,43,37,60,61
15804,15804,32,24,18,36,45
15805,15805,61,51,45,58,64
15806,15806,61,49,36,42,58
15807,15807,63,42,40,56,61
15808,15808,63,42,33,30,64
15809,15809,62,46,30,47,61
15810,15810,52,34,27,46,51
15811,15811,50,29,28,53,56
15812,15812,52,55,56,52,58
15813,15813,15,12,11,29,19
15814,15814,60,58,59,59,65
15815,15815,51,35,34,46,42
15816,15816,62,41,57,62,63
15817,15817,55,28,31,28,58
15818,15818,24,31,21,42,39
15819,15819,12,19,24,39,10
15820,15820,55,34,35,49,59
15821,15821,55,39,41,49,54
15822,15822,62,44,48,60,63
15823,15823,55,40,39,58,58
15824,15824,63,56,44,62,64
15825,15825,59,47,47,64,63
15826,15826,54,49,52,57,53
15827,15827,11,11,13,33,18
15828,15828,62,50,52,57,61
15829,15829,19,13,14,22,21
15830,15830,57,57,41,57,61
15831,15831,55,37,28,29,59
15832,15832,59,58,28,47,58
15833,15833,45,40,30,44,55
15834,15834,38,43,33,40,59
15835,15835,63,43,40,31,43
15836,15836,69,54,47,58,69
15837,15837,52,46,42,51,56
15838,15838,56,35,36,57,60
15839,15839,64,48,31,42,62
15840,15840,54,34,30,31,55
15841,15841,57,33,29,32,54
15842,15842,38,26,34,38,36
15843,15843,63,48,26,33,60
15844,15844,62,45,26,52,60
15845,15845,54,44,43,56,60
15846,15846,49,30,32,33,49
15847,15847,24,23,18,57,22
15848,15848,60,47,34,62,64
15849,15849,32,23,26,41,34
15850,15850,65,63,70,48,60
15851,15851,40,31,23,42,43
