int_profile_id,int_player_id,str_preferred_foot,int_weak_foot,int_skill_moves,int_international_reputations,str_work_rate,str_body_type
18553,18553,Right,3,2,1,Medium/ Medium,Normal (170-185)
18554,18554,Right,2,2,1,High/ Medium,Normal (170-185)
18555,18555,Right,3,3,1,Medium/ Medium,Lean (170-185)
18556,18556,Right,3,1,1,Medium/ Medium,Lean (170-185)
18557,18557,Right,3,1,1,Medium/ Medium,Normal (185+)
18558,18558,Right,3,3,1,High/ Low,Lean (170-185)
18559,18559,Right,3,2,1,Medium/ Medium,Normal (170-)
18560,18560,Right,3,1,1,Medium/ Medium,Normal (185+)
18561,18561,Right,3,1,1,Medium/ Medium,Stocky (185+)
18562,18562,Right,3,2,1,Medium/ Medium,Lean (170-185)
18563,18563,Right,2,2,1,High/ Low,Lean (170-185)
18564,18564,Right,3,2,1,High/ Low,Normal (170-185)
18565,18565,Right,4,2,1,Medium/ Medium,Normal (185+)
18566,18566,Right,2,1,1,Medium/ Medium,Normal (185+)
18567,18567,Right,4,2,1,Medium/ Medium,Normal (170-185)
18568,18568,Right,2,2,1,Medium/ Medium,Normal (185+)
18569,18569,Right,2,2,1,Medium/ Medium,Normal (185+)
18570,18570,Right,3,2,1,Medium/ Medium,Normal (170-)
18571,18571,Right,3,1,1,Medium/ Medium,Normal (185+)
18572,18572,Right,2,2,1,Medium/ Medium,Lean (170-185)
18573,18573,Right,3,2,1,Medium/ Medium,Normal (170-185)
18574,18574,Right,2,2,1,High/ Low,Normal (170-185)
18575,18575,Right,2,2,1,Medium/ Medium,Lean (170-185)
18576,18576,Right,3,3,1,Medium/ Medium,Normal (185+)
18577,18577,Right,2,1,1,Medium/ Medium,Normal (170-185)
18578,18578,Right,2,2,1,High/ Low,Normal (170-185)
18579,18579,Right,3,2,1,High/ Medium,Lean (170-185)
18580,18580,Right,3,1,1,Medium/ Medium,Normal (170-185)
18581,18581,Right,3,2,1,Medium/ Medium,Lean (185+)
18582,18582,Right,3,2,1,High/ Low,Lean (170-185)
18583,18583,Right,4,2,1,High/ Medium,Lean (170-185)
18584,18584,Right,3,2,1,High/ Low,Lean (170-185)
18585,18585,Right,2,2,1,Medium/ High,Lean (170-185)
18586,18586,Right,2,2,1,Medium/ Low,Lean (185+)
18587,18587,Right,2,1,1,Medium/ Medium,Normal (185+)
18588,18588,Right,3,2,1,High/ Medium,Stocky (170-185)
18589,18589,Right,2,2,1,Medium/ Medium,Lean (170-185)
18590,18590,Right,3,2,1,High/ Medium,Lean (170-185)
18591,18591,Right,2,2,1,Medium/ Medium,Lean (170-185)
18592,18592,Right,3,2,1,High/ Medium,Normal (170-185)
18593,18593,Right,3,2,1,Medium/ Medium,Normal (170-185)
18594,18594,Right,3,2,1,High/ Low,Normal (170-185)
18595,18595,Right,2,2,1,Medium/ Medium,Normal (170-185)
18596,18596,Right,3,2,1,Medium/ Medium,Lean (185+)
18597,18597,Right,2,1,1,Medium/ Medium,Normal (170-185)
18598,18598,Right,2,2,1,Medium/ Medium,Lean (170-185)
18599,18599,Right,3,2,1,Low/ High,Normal (170-185)
18600,18600,Left,2,1,1,Medium/ Medium,Normal (185+)
18601,18601,Right,3,2,1,Medium/ Medium,Lean (170-185)
18602,18602,Left,3,2,1,Medium/ Medium,Lean (170-185)
18603,18603,Right,2,1,1,Medium/ Medium,Normal (185+)
18604,18604,Right,3,2,1,Medium/ Medium,Lean (170-185)
18605,18605,Right,3,2,1,Medium/ Medium,Lean (170-185)
18606,18606,Left,2,2,1,Medium/ Medium,Normal (170-185)
18607,18607,Right,2,1,1,Medium/ Medium,Normal (170-185)
18608,18608,Right,2,2,1,Medium/ Medium,Lean (170-185)
18609,18609,Right,3,2,1,Medium/ Medium,Lean (170-185)
18610,18610,Right,3,2,1,Medium/ Medium,Lean (170-185)
18611,18611,Right,2,2,1,Medium/ Low,Lean (185+)
18612,18612,Right,3,2,1,Medium/ Medium,Lean (170-)
18613,18613,Right,2,1,1,Medium/ Medium,Lean (185+)
18614,18614,Right,3,2,1,Medium/ Medium,Lean (170-185)
18615,18615,Left,2,2,1,Medium/ Medium,Lean (170-185)
18616,18616,Right,3,2,1,Medium/ Medium,Lean (170-185)
18617,18617,Right,3,2,1,Medium/ Medium,Lean (170-185)
18618,18618,Left,2,2,1,Medium/ Medium,Lean (185+)
18619,18619,Right,3,2,1,Medium/ Medium,Normal (170-185)
18620,18620,Right,3,2,1,Medium/ Medium,Lean (170-185)
18621,18621,Right,1,1,1,Medium/ Medium,Normal (170-185)
18622,18622,Right,4,2,1,High/ Medium,Lean (185+)
18623,18623,Right,2,2,1,Medium/ Medium,Normal (170-)
18624,18624,Left,2,2,1,Medium/ Medium,Lean (170-185)
18625,18625,Right,3,2,1,Medium/ Medium,Lean (170-185)
18626,18626,Left,3,2,1,Medium/ Medium,Normal (170-185)
18627,18627,Right,3,2,1,Medium/ Medium,Normal (170-185)
18628,18628,Right,3,2,1,Medium/ High,Lean (170-185)
18629,18629,Right,3,2,1,Medium/ Medium,Normal (170-185)
18630,18630,Right,1,1,1,Medium/ Medium,Normal (185+)
18631,18631,Right,2,2,1,Medium/ Medium,Lean (185+)
18632,18632,Right,3,2,1,Low/ Medium,Normal (170-185)
18633,18633,Left,2,2,1,Medium/ Medium,Lean (185+)
18634,18634,Right,2,1,1,Medium/ Medium,Normal (185+)
18635,18635,Right,3,2,1,Medium/ Medium,Normal (170-185)
18636,18636,Right,3,2,1,Medium/ Medium,Normal (170-185)
18637,18637,Right,3,2,1,Medium/ Medium,Normal (170-185)
18638,18638,Right,3,2,1,Medium/ Medium,Lean (170-185)
18639,18639,Right,2,1,1,Medium/ Medium,Normal (185+)
18640,18640,Right,3,2,1,Medium/ Medium,Lean (170-)
18641,18641,Right,2,2,1,Medium/ Medium,Normal (185+)
18642,18642,Right,2,2,1,Medium/ Medium,Lean (170-)
18643,18643,Right,3,2,1,Medium/ Medium,Lean (170-185)
18644,18644,Right,3,2,1,Medium/ Medium,Lean (170-185)
18645,18645,Right,2,1,1,Medium/ Medium,Lean (185+)
18646,18646,Right,3,2,1,Medium/ Medium,Lean (170-)
18647,18647,Right,2,1,1,Medium/ Medium,Lean (185+)
18648,18648,Right,3,2,1,Medium/ Medium,Normal (170-185)
18649,18649,Right,3,2,1,High/ Medium,Lean (170-185)
18650,18650,Right,3,2,1,Medium/ Low,Normal (170-185)
18651,18651,Left,3,1,1,Medium/ Medium,Normal (185+)
18652,18652,Right,3,2,1,Medium/ Medium,Lean (170-185)
18653,18653,Right,3,2,1,Medium/ Medium,Normal (170-185)
18654,18654,Left,2,2,1,Medium/ Medium,Lean (170-185)
18655,18655,Left,3,2,1,Medium/ Low,Normal (170-185)
18656,18656,Right,3,2,1,Medium/ Medium,Lean (170-185)
18657,18657,Right,2,2,1,High/ Medium,Normal (170-185)
18658,18658,Left,2,2,1,Medium/ Medium,Normal (170-185)
18659,18659,Right,3,2,1,Medium/ Medium,Lean (170-185)
18660,18660,Right,2,2,1,Medium/ Medium,Lean (170-185)
18661,18661,Right,3,2,1,High/ Low,Normal (170-185)
18662,18662,Left,2,2,1,High/ Medium,Normal (170-)
18663,18663,Right,3,2,1,Medium/ Medium,Normal (185+)
18664,18664,Left,3,2,1,Medium/ Medium,Lean (170-185)
18665,18665,Right,3,2,1,Medium/ Medium,Normal (170-185)
18666,18666,Right,3,2,1,Medium/ Medium,Normal (170-185)
18667,18667,Right,3,2,1,Medium/ Medium,Lean (170-185)
18668,18668,Left,3,2,1,Medium/ Medium,Normal (185+)
18669,18669,Right,3,1,1,Medium/ Medium,Lean (185+)
18670,18670,Right,3,2,1,Medium/ Medium,Normal (170-185)
18671,18671,Right,3,2,1,High/ Medium,Lean (170-185)
18672,18672,Right,2,2,1,Medium/ Medium,Normal (170-185)
18673,18673,Right,2,2,1,Medium/ Medium,Lean (170-185)
18674,18674,Right,3,2,1,Medium/ Medium,Normal (185+)
18675,18675,Left,2,2,1,Medium/ Medium,Lean (170-185)
18676,18676,Right,4,2,1,Medium/ Medium,Normal (170-185)
18677,18677,Right,2,1,1,Medium/ Medium,Normal (185+)
18678,18678,Left,2,2,1,High/ Medium,Lean (170-185)
18679,18679,Left,3,2,1,Medium/ Medium,Normal (170-185)
18680,18680,Right,3,1,1,Medium/ Medium,Lean (170-185)
18681,18681,Right,3,2,1,Medium/ Medium,Lean (185+)
18682,18682,Right,3,1,1,Medium/ Medium,Lean (170-185)
18683,18683,Right,1,1,1,Medium/ Medium,Lean (170-185)
18684,18684,Right,2,2,1,Medium/ Medium,Lean (185+)
18685,18685,Right,2,1,1,Medium/ Medium,Stocky (185+)
18686,18686,Right,2,2,1,Medium/ Medium,Lean (170-185)
18687,18687,Right,3,2,1,Medium/ Medium,Lean (170-185)
18688,18688,Right,3,2,1,Medium/ Medium,Lean (185+)
18689,18689,Right,3,2,1,Medium/ Medium,Normal (170-)
18690,18690,Right,3,1,1,Medium/ Medium,Normal (185+)
18691,18691,Right,2,2,1,Medium/ Medium,Normal (185+)
18692,18692,Left,2,2,1,Medium/ Medium,Normal (170-185)
18693,18693,Right,2,2,1,Medium/ Medium,Lean (170-185)
18694,18694,Right,2,2,1,Medium/ Medium,Lean (185+)
18695,18695,Right,4,2,1,Medium/ Medium,Normal (170-185)
18696,18696,Right,2,2,1,Medium/ Medium,Normal (170-185)
18697,18697,Right,2,2,1,Medium/ Medium,Lean (170-185)
18698,18698,Left,3,2,1,Medium/ Medium,Normal (170-185)
18699,18699,Right,2,2,1,Medium/ Low,Lean (185+)
18700,18700,Right,3,2,1,Medium/ Medium,Normal (170-185)
18701,18701,Right,3,2,1,High/ Medium,Lean (170-185)
18702,18702,Right,3,2,1,Medium/ Medium,Normal (170-185)
18703,18703,Right,3,2,1,Medium/ Medium,Lean (185+)
18704,18704,Right,1,1,1,Medium/ Medium,Normal (170-185)
18705,18705,Right,3,2,1,High/ Medium,Lean (170-185)
18706,18706,Right,3,2,1,Medium/ Low,Lean (185+)
18707,18707,Right,3,2,1,High/ Medium,Normal (170-185)
18708,18708,Right,2,1,1,Medium/ Medium,Lean (170-185)
18709,18709,Right,2,2,1,Medium/ Medium,Normal (170-185)
18710,18710,Right,3,2,1,Medium/ Medium,Lean (170-185)
18711,18711,Right,2,2,1,Medium/ Medium,Lean (170-)
18712,18712,Right,3,2,1,High/ Low,Lean (170-185)
18713,18713,Right,3,2,1,Medium/ Medium,Normal (170-185)
18714,18714,Right,2,2,1,Medium/ Medium,Normal (170-185)
18715,18715,Right,2,2,1,Medium/ Low,Lean (170-185)
18716,18716,Right,2,1,1,Medium/ Medium,Normal (170-185)
18717,18717,Right,3,2,1,Medium/ Medium,Lean (170-185)
18718,18718,Right,3,2,1,High/ Medium,Lean (170-185)
18719,18719,Right,3,3,1,High/ Medium,Normal (170-185)
18720,18720,Right,2,2,1,Low/ High,Lean (185+)
18721,18721,Right,3,2,1,Medium/ Medium,Lean (170-185)
18722,18722,Left,2,2,1,Medium/ Medium,Lean (170-185)
18723,18723,Right,3,2,1,Medium/ Medium,Lean (170-185)
18724,18724,Right,2,2,1,Medium/ Medium,Lean (170-185)
18725,18725,Right,2,2,1,High/ Medium,Lean (170-185)
18726,18726,Right,2,1,1,Medium/ Medium,Normal (170-185)
18727,18727,Right,2,1,1,Medium/ Medium,Normal (170-185)
18728,18728,Right,2,2,1,Medium/ Medium,Normal (185+)
18729,18729,Right,3,2,1,Medium/ Medium,Lean (170-)
18730,18730,Left,2,2,1,Medium/ Medium,Lean (170-185)
18731,18731,Right,3,3,1,Medium/ Medium,Lean (185+)
18732,18732,Right,2,1,1,Medium/ Medium,Lean (185+)
18733,18733,Right,2,1,1,Medium/ Medium,Normal (185+)
18734,18734,Right,2,2,1,Medium/ Medium,Lean (170-)
18735,18735,Right,3,2,1,Medium/ Low,Lean (170-185)
18736,18736,Right,3,2,1,Medium/ Medium,Lean (170-185)
18737,18737,Right,3,2,1,High/ Medium,Lean (170-185)
18738,18738,Right,1,1,1,Medium/ Medium,Lean (185+)
18739,18739,Left,3,2,1,Medium/ Medium,Normal (170-185)
18740,18740,Right,4,3,1,High/ Medium,Normal (170-185)
18741,18741,Right,3,2,1,Medium/ Medium,Lean (170-185)
18742,18742,Right,3,2,1,Medium/ Medium,Lean (185+)
18743,18743,Right,3,2,1,Medium/ Medium,Normal (170-185)
18744,18744,Right,2,2,1,Medium/ Medium,Normal (170-185)
18745,18745,Right,3,2,1,Medium/ Medium,Normal (170-185)
18746,18746,Right,2,2,1,Medium/ Medium,Lean (170-185)
18747,18747,Right,2,2,1,Medium/ Medium,Normal (170-185)
18748,18748,Right,3,2,1,Medium/ Medium,Lean (170-185)
18749,18749,Right,3,2,1,Medium/ Low,Lean (185+)
18750,18750,Right,3,2,1,Medium/ Medium,Normal (170-185)
18751,18751,Right,2,2,1,Low/ Medium,Lean (185+)
18752,18752,Left,3,2,1,Medium/ Medium,Lean (170-185)
18753,18753,Right,2,2,1,Medium/ Medium,Normal (185+)
18754,18754,Left,3,2,1,Medium/ Medium,Lean (170-185)
18755,18755,Left,3,3,1,Medium/ Medium,Normal (170-185)
18756,18756,Right,1,1,1,Medium/ Medium,Normal (185+)
18757,18757,Right,3,2,1,Medium/ Medium,Normal (170-185)
18758,18758,Right,3,2,1,Medium/ Medium,Lean (170-185)
18759,18759,Left,2,2,1,Medium/ High,Lean (185+)
18760,18760,Right,2,2,1,Medium/ Low,Lean (170-185)
18761,18761,Left,2,2,1,Medium/ Medium,Normal (185+)
18762,18762,Right,3,3,1,Medium/ Medium,Lean (170-185)
18763,18763,Right,3,1,1,Medium/ Medium,Lean (170-185)
18764,18764,Left,3,2,1,Medium/ Medium,Normal (170-185)
18765,18765,Right,2,1,1,Medium/ Medium,Normal (185+)
18766,18766,Right,2,1,1,Medium/ Medium,Lean (170-185)
18767,18767,Right,3,2,1,Medium/ Medium,Normal (170-185)
18768,18768,Right,3,3,1,Low/ Medium,Lean (170-185)
18769,18769,Right,2,2,1,Low/ High,Lean (170-185)
18770,18770,Right,2,2,1,High/ Low,Lean (170-)
18771,18771,Right,3,2,1,Low/ Medium,Lean (170-185)
18772,18772,Left,3,2,1,Medium/ Medium,Lean (170-185)
18773,18773,Right,2,1,1,Medium/ Medium,Normal (185+)
18774,18774,Left,2,2,1,Medium/ Low,Lean (170-185)
18775,18775,Right,3,2,1,Medium/ Medium,Lean (185+)
18776,18776,Right,2,3,1,Medium/ Medium,Normal (185+)
18777,18777,Left,3,2,1,High/ Medium,Normal (170-185)
18778,18778,Right,3,2,1,Medium/ Medium,Normal (170-)
18779,18779,Right,3,2,1,Medium/ Medium,Lean (170-185)
18780,18780,Right,3,1,1,Medium/ Medium,Normal (170-185)
18781,18781,Right,3,2,1,Medium/ Medium,Lean (170-185)
18782,18782,Right,1,1,1,Medium/ Medium,Lean (185+)
18783,18783,Left,2,2,1,Medium/ Medium,Lean (185+)
18784,18784,Right,2,1,1,Medium/ Medium,Normal (185+)
18785,18785,Left,2,2,1,Medium/ Medium,Lean (170-185)
18786,18786,Right,2,2,1,Medium/ Medium,Normal (170-185)
18787,18787,Left,2,2,1,High/ Low,Lean (170-185)
18788,18788,Left,2,2,1,Medium/ Medium,Normal (170-185)
18789,18789,Right,2,1,1,Medium/ Medium,Lean (170-185)
18790,18790,Left,2,2,1,Medium/ Medium,Lean (170-185)
18791,18791,Right,3,2,1,Medium/ Medium,Normal (170-185)
18792,18792,Right,1,1,1,Medium/ Medium,Normal (185+)
18793,18793,Left,3,2,1,Medium/ Medium,Lean (185+)
18794,18794,Right,2,2,1,Medium/ Medium,Lean (170-185)
18795,18795,Right,3,2,1,Medium/ Low,Normal (170-185)
18796,18796,Right,2,1,1,Medium/ Medium,Normal (185+)
18797,18797,Right,3,2,1,Medium/ Medium,Normal (170-185)
18798,18798,Left,2,2,1,Medium/ Medium,Lean (185+)
18799,18799,Right,3,2,1,Medium/ Low,Lean (170-185)
18800,18800,Right,2,2,1,Medium/ Medium,Lean (170-185)
18801,18801,Left,3,2,1,High/ Medium,Lean (170-185)
18802,18802,Right,3,2,1,Medium/ Medium,Normal (170-)
18803,18803,Left,2,2,1,High/ Medium,Normal (170-185)
18804,18804,Right,3,2,1,Medium/ Medium,Normal (170-185)
18805,18805,Right,3,2,1,Medium/ Medium,Lean (170-185)
18806,18806,Right,2,3,1,Medium/ Medium,Lean (185+)
18807,18807,Right,2,2,1,Medium/ Medium,Lean (170-185)
18808,18808,Right,3,2,1,Low/ High,Normal (170-185)
18809,18809,Right,2,1,1,Medium/ Medium,Lean (185+)
18810,18810,Right,2,2,1,Medium/ Medium,Normal (170-185)
18811,18811,Right,2,2,1,High/ Medium,Lean (170-185)
18812,18812,Left,2,2,1,Medium/ Medium,Lean (170-185)
18813,18813,Right,2,2,1,Medium/ Medium,Normal (170-185)
18814,18814,Right,3,2,1,Medium/ Medium,Lean (170-185)
18815,18815,Right,3,2,1,High/ Medium,Lean (170-185)
18816,18816,Right,3,2,1,Medium/ Medium,Lean (170-185)
18817,18817,Right,3,1,1,Medium/ Medium,Normal (185+)
18818,18818,Right,3,2,1,Medium/ Medium,Lean (170-185)
18819,18819,Right,3,1,1,Medium/ Medium,Normal (185+)
18820,18820,Right,2,2,1,Medium/ Medium,Lean (170-185)
18821,18821,Right,3,2,1,Medium/ Medium,Lean (170-185)
18822,18822,Right,2,2,1,Medium/ Medium,Lean (170-)
18823,18823,Right,3,2,1,Medium/ High,Lean (170-185)
18824,18824,Left,2,1,1,Medium/ Medium,Normal (185+)
18825,18825,Right,2,2,1,Medium/ Medium,Normal (185+)
18826,18826,Right,3,2,1,Medium/ Medium,Normal (170-185)
18827,18827,Right,2,2,1,Low/ Medium,Normal (170-185)
18828,18828,Right,3,2,1,Medium/ Medium,Lean (170-185)
18829,18829,Right,2,1,1,Medium/ Medium,Normal (185+)
18830,18830,Right,2,2,1,Medium/ Medium,Lean (170-)
18831,18831,Right,3,2,1,Medium/ Medium,Normal (170-)
18832,18832,Right,2,2,1,Medium/ Medium,Lean (170-185)
18833,18833,Right,3,2,1,Medium/ Medium,Lean (170-185)
18834,18834,Left,3,2,1,Medium/ Medium,Lean (185+)
18835,18835,Right,3,2,1,Medium/ Medium,Normal (170-185)
18836,18836,Right,4,2,1,High/ Medium,Normal (170-185)
18837,18837,Right,3,2,1,Medium/ Medium,Normal (170-185)
18838,18838,Left,3,3,1,Medium/ Low,Lean (185+)
18839,18839,Right,3,2,1,Medium/ Medium,Lean (170-185)
18840,18840,Right,4,2,1,High/ Medium,Lean (170-185)
18841,18841,Right,3,2,1,Medium/ Medium,Lean (170-185)
18842,18842,Left,3,2,1,Medium/ High,Lean (170-185)
18843,18843,Right,3,2,1,Medium/ Medium,Lean (170-185)
18844,18844,Right,3,1,1,Medium/ Medium,Normal (185+)
18845,18845,Right,4,1,1,Medium/ Medium,Lean (170-185)
18846,18846,Right,2,1,1,Medium/ Medium,Normal (170-185)
18847,18847,Right,2,2,1,Low/ Low,Lean (170-185)
18848,18848,Right,3,2,1,High/ Medium,Lean (185+)
18849,18849,Right,2,1,1,Medium/ Medium,Normal (185+)
18850,18850,Right,1,1,1,Medium/ Medium,Normal (185+)
18851,18851,Right,3,2,1,Medium/ Medium,Lean (170-)
18852,18852,Right,3,2,1,Medium/ Medium,Normal (170-185)
18853,18853,Right,2,2,1,Medium/ Medium,Normal (185+)
18854,18854,Right,3,2,1,Medium/ Medium,Normal (170-185)
18855,18855,Right,3,2,1,Low/ High,Normal (170-185)
18856,18856,Right,3,2,1,Medium/ Medium,Normal (170-)
18857,18857,Right,3,2,1,Medium/ Medium,Lean (170-185)
18858,18858,Right,2,1,1,Medium/ Medium,Lean (170-185)
18859,18859,Right,3,2,1,Medium/ Medium,Lean (170-185)
18860,18860,Right,3,2,1,Medium/ Medium,Normal (185+)
18861,18861,Right,2,1,1,Medium/ Medium,Stocky (185+)
18862,18862,Right,3,2,1,High/ Medium,Lean (170-)
18863,18863,Left,2,2,1,Medium/ Medium,Lean (185+)
18864,18864,Right,3,2,1,Medium/ Medium,Lean (170-)
18865,18865,Right,3,2,1,High/ Medium,Normal (170-185)
18866,18866,Right,3,2,1,Medium/ Medium,Lean (185+)
18867,18867,Right,2,2,1,Medium/ High,Lean (170-185)
18868,18868,Left,3,2,1,Medium/ Medium,Normal (170-185)
18869,18869,Right,3,2,1,Medium/ Medium,Lean (170-185)
18870,18870,Left,3,2,1,Medium/ Medium,Lean (170-185)
18871,18871,Right,3,2,1,Medium/ Medium,Normal (170-)
18872,18872,Right,2,2,1,Medium/ Medium,Lean (170-185)
18873,18873,Right,2,2,1,Medium/ Medium,Lean (170-)
18874,18874,Right,3,1,1,Medium/ Medium,Lean (170-185)
18875,18875,Right,2,2,1,Medium/ Medium,Normal (185+)
18876,18876,Right,2,1,1,Medium/ Medium,Normal (170-185)
18877,18877,Right,1,1,1,Medium/ Medium,Lean (185+)
18878,18878,Right,3,1,1,Medium/ Medium,Normal (170-185)
18879,18879,Right,3,2,1,Medium/ Medium,Normal (170-185)
18880,18880,Left,3,2,1,High/ Medium,Lean (170-185)
18881,18881,Right,3,2,1,Medium/ Medium,Normal (170-185)
18882,18882,Right,3,3,1,High/ Medium,Normal (170-185)
18883,18883,Right,3,2,1,Medium/ Medium,Normal (170-185)
18884,18884,Right,3,2,1,Medium/ Medium,Normal (170-185)
18885,18885,Right,3,2,1,Medium/ Low,Stocky (170-185)
18886,18886,Right,2,3,1,Medium/ Medium,Normal (170-185)
18887,18887,Left,3,2,1,Medium/ Medium,Lean (185+)
18888,18888,Right,3,2,1,Medium/ Medium,Normal (185+)
18889,18889,Right,3,2,1,Medium/ Medium,Normal (170-185)
18890,18890,Right,4,2,1,High/ Low,Lean (170-185)
18891,18891,Left,3,1,1,Medium/ Medium,Normal (170-185)
18892,18892,Right,2,1,1,Medium/ Medium,Lean (185+)
18893,18893,Right,3,2,1,Medium/ Medium,Lean (170-185)
18894,18894,Left,2,3,1,Medium/ Low,Lean (170-185)
18895,18895,Right,3,2,1,Low/ High,Normal (170-185)
18896,18896,Right,3,2,1,Medium/ Medium,Lean (170-)
18897,18897,Right,3,2,1,Medium/ Medium,Lean (170-185)
18898,18898,Right,3,2,1,Medium/ Low,Lean (185+)
18899,18899,Right,3,2,1,High/ High,Normal (170-185)
18900,18900,Right,3,2,1,Medium/ Medium,Lean (170-185)
18901,18901,Left,3,2,1,Medium/ High,Normal (185+)
18902,18902,Right,3,2,1,Medium/ Medium,Lean (170-185)
18903,18903,Right,2,2,1,Low/ Medium,Normal (185+)
18904,18904,Right,3,2,1,Medium/ High,Normal (170-185)
18905,18905,Right,2,2,1,Medium/ Medium,Normal (170-185)
18906,18906,Right,2,2,1,Medium/ Medium,Normal (185+)
18907,18907,Right,3,2,1,High/ Low,Normal (170-185)
18908,18908,Right,2,2,1,Medium/ Medium,Normal (170-185)
18909,18909,Left,2,2,1,Medium/ Medium,Normal (170-185)
18910,18910,Right,2,2,1,Medium/ Medium,Lean (170-185)
18911,18911,Right,3,2,1,Medium/ Low,Lean (170-)
18912,18912,Left,3,2,1,Medium/ Medium,Normal (170-185)
18913,18913,Right,3,2,1,Medium/ Medium,Lean (170-185)
18914,18914,Left,3,2,1,Medium/ Low,Lean (185+)
18915,18915,Right,1,1,1,Medium/ Medium,Lean (185+)
18916,18916,Right,3,1,1,Medium/ Medium,Normal (185+)
18917,18917,Right,2,1,1,Medium/ Medium,Lean (185+)
18918,18918,Right,3,2,1,Medium/ Medium,Lean (170-185)
18919,18919,Left,3,2,1,Medium/ Medium,Lean (170-185)
18920,18920,Right,3,2,1,Medium/ Medium,Lean (170-185)
18921,18921,Left,2,2,1,Medium/ Low,Lean (170-185)
18922,18922,Right,2,2,1,High/ Low,Lean (170-185)
18923,18923,Right,3,2,1,Medium/ Medium,Normal (170-185)
18924,18924,Right,3,2,1,Medium/ Medium,Lean (185+)
18925,18925,Right,3,2,1,Medium/ Low,Lean (170-185)
18926,18926,Left,3,2,1,High/ Low,Normal (170-)
18927,18927,Right,3,2,1,Medium/ Medium,Normal (170-185)
18928,18928,Right,3,2,1,Medium/ Medium,Lean (170-185)
18929,18929,Right,3,2,1,Medium/ Medium,Lean (185+)
18930,18930,Right,2,2,1,Low/ Low,Lean (170-185)
18931,18931,Right,3,2,1,High/ High,Lean (170-185)
18932,18932,Right,2,2,1,Medium/ Medium,Lean (185+)
18933,18933,Right,2,2,1,Medium/ Medium,Lean (170-185)
18934,18934,Right,4,2,1,Medium/ High,Lean (185+)
18935,18935,Right,2,2,1,Low/ Low,Normal (170-185)
18936,18936,Right,3,1,1,Medium/ Medium,Lean (185+)
18937,18937,Right,3,2,1,High/ Medium,Normal (170-185)
18938,18938,Right,3,2,1,Medium/ Medium,Normal (185+)
18939,18939,Right,2,2,1,Medium/ Medium,Lean (185+)
18940,18940,Right,2,2,1,Low/ Low,Normal (170-185)
18941,18941,Right,3,1,1,Medium/ Medium,Stocky (185+)
18942,18942,Right,2,2,1,Medium/ Medium,Lean (170-185)
18943,18943,Right,2,1,1,Medium/ Medium,Normal (185+)
18944,18944,Right,3,1,1,Medium/ Medium,Normal (170-185)
18945,18945,Left,3,2,1,High/ Medium,Lean (170-185)
18946,18946,Right,3,2,1,Medium/ Medium,Lean (170-185)
18947,18947,Right,3,3,1,Medium/ Medium,Normal (185+)
18948,18948,Right,3,2,1,Low/ Medium,Lean (170-)
18949,18949,Right,3,2,1,Medium/ Medium,Normal (170-185)
18950,18950,Left,3,2,1,Medium/ Medium,Lean (170-)
18951,18951,Right,2,2,1,Medium/ Medium,Normal (185+)
18952,18952,Right,3,2,1,Medium/ Medium,Normal (170-185)
18953,18953,Right,2,2,1,Medium/ Medium,Lean (170-185)
