int_attacking_id,int_player_id,int_crossing,int_finishing,int_heading_accuracy,int_short_passing,int_volleys
17493,17493,13,10,15,25,9
17494,17494,56,48,37,48,32
17495,17495,44,54,46,52,46
17496,17496,45,43,39,64,38
17497,17497,22,22,56,43,22
17498,17498,32,66,58,49,41
17499,17499,49,22,46,40,22
17500,17500,25,19,59,45,24
17501,17501,55,37,57,62,38
17502,17502,41,22,60,35,25
17503,17503,31,35,52,45,26
17504,17504,13,16,14,27,17
17505,17505,44,45,47,64,39
17506,17506,51,47,39,57,42
17507,17507,55,55,36,52,39
17508,17508,13,7,10,30,9
17509,17509,51,50,27,57,40
17510,17510,44,46,51,58,36
17511,17511,43,24,57,55,27
17512,17512,14,6,10,31,6
17513,17513,48,52,41,46,48
17514,17514,46,26,61,59,41
17515,17515,33,26,54,52,32
17516,17516,10,9,10,39,6
17517,17517,31,20,49,43,26
17518,17518,39,49,39,59,37
17519,17519,32,62,59,60,38
17520,17520,9,5,10,16,5
17521,17521,47,43,53,57,40
17522,17522,22,26,54,40,26
17523,17523,61,42,21,40,31
17524,17524,37,22,63,49,26
17525,17525,32,58,54,46,52
17526,17526,27,66,56,40,61
17527,17527,48,54,52,56,50
17528,17528,47,27,45,49,20
17529,17529,51,53,42,60,41
17530,17530,44,43,56,56,46
17531,17531,48,51,47,55,48
17532,17532,48,34,51,50,28
17533,17533,12,20,17,32,20
17534,17534,45,41,42,57,40
17535,17535,41,27,50,53,24
17536,17536,44,49,41,62,36
17537,17537,45,40,42,59,34
17538,17538,31,25,58,32,26
17539,17539,33,24,63,49,21
17540,17540,45,24,43,43,27
17541,17541,56,26,48,60,21
17542,17542,26,18,58,41,22
17543,17543,49,55,47,58,42
17544,17544,56,34,49,57,34
17545,17545,64,53,48,60,36
17546,17546,39,49,46,61,36
17547,17547,40,59,63,49,48
17548,17548,45,51,43,64,44
17549,17549,31,31,54,46,34
17550,17550,32,26,56,52,32
17551,17551,46,35,59,62,44
17552,17552,13,9,11,18,6
17553,17553,38,33,56,56,28
17554,17554,45,30,45,46,32
17555,17555,29,20,55,37,25
17556,17556,49,28,50,51,23
17557,17557,52,53,40,59,41
17558,17558,40,56,60,51,57
17559,17559,50,56,34,55,39
17560,17560,47,52,43,48,50
17561,17561,52,36,42,58,49
17562,17562,35,53,41,58,37
17563,17563,45,54,54,48,48
17564,17564,56,43,42,62,44
17565,17565,32,21,72,36,32
17566,17566,13,7,11,34,8
17567,17567,12,7,12,23,6
17568,17568,56,50,33,57,42
17569,17569,37,27,58,44,27
17570,17570,53,49,34,51,44
17571,17571,46,37,52,66,41
17572,17572,26,20,55,52,22
17573,17573,30,23,54,34,27
17574,17574,10,7,12,21,7
17575,17575,53,48,50,66,43
17576,17576,55,48,35,53,48
17577,17577,47,44,47,62,32
17578,17578,25,21,57,53,24
17579,17579,50,47,30,49,44
17580,17580,47,51,46,58,46
17581,17581,13,9,12,24,8
17582,17582,31,22,68,47,26
17583,17583,26,64,49,36,32
17584,17584,54,42,40,53,42
17585,17585,52,50,50,58,55
17586,17586,30,32,53,52,40
17587,17587,20,12,16,31,17
17588,17588,24,36,57,46,25
17589,17589,55,55,40,49,48
17590,17590,40,26,56,50,29
17591,17591,52,25,44,49,25
17592,17592,38,57,48,54,36
17593,17593,55,52,41,57,51
17594,17594,30,59,52,49,47
17595,17595,10,6,12,27,8
17596,17596,10,4,10,16,8
17597,17597,51,22,43,49,28
17598,17598,10,7,11,23,5
17599,17599,54,39,44,59,37
17600,17600,32,62,55,41,33
17601,17601,46,39,45,59,33
17602,17602,52,48,36,53,42
17603,17603,52,51,38,43,46
17604,17604,49,60,49,48,58
17605,17605,46,55,41,63,41
17606,17606,56,41,41,58,30
17607,17607,46,52,40,57,43
17608,17608,29,60,54,37,58
17609,17609,34,24,42,39,29
17610,17610,23,21,56,40,17
17611,17611,50,51,30,51,36
17612,17612,22,19,52,42,26
17613,17613,23,21,52,44,27
17614,17614,11,6,13,19,9
17615,17615,13,8,11,21,5
17616,17616,34,30,48,58,33
17617,17617,51,36,55,62,40
17618,17618,29,28,55,34,34
17619,17619,53,47,35,48,39
17620,17620,49,41,50,61,38
17621,17621,49,26,52,51,27
17622,17622,33,63,69,46,53
17623,17623,13,9,10,21,9
17624,17624,42,53,36,45,54
17625,17625,12,5,12,16,7
17626,17626,49,44,29,52,51
17627,17627,38,35,51,49,34
17628,17628,38,52,42,54,36
17629,17629,10,7,14,25,6
17630,17630,16,11,13,25,12
17631,17631,42,64,61,49,48
17632,17632,49,51,47,57,46
17633,17633,49,43,54,62,37
17634,17634,12,17,18,26,15
17635,17635,35,19,52,52,24
17636,17636,28,16,58,47,24
17637,17637,47,51,35,50,39
17638,17638,39,55,50,41,47
17639,17639,49,36,46,47,33
17640,17640,53,51,35,54,42
17641,17641,50,41,34,60,57
17642,17642,25,57,66,42,49
17643,17643,51,22,56,43,26
17644,17644,60,24,43,59,28
17645,17645,49,47,47,51,50
17646,17646,19,7,8,20,15
17647,17647,28,66,54,52,37
17648,17648,39,55,51,46,34
17649,17649,47,49,42,47,39
17650,17650,25,20,60,43,21
17651,17651,45,22,41,35,28
17652,17652,44,40,60,65,33
17653,17653,21,24,54,35,25
17654,17654,11,8,13,28,10
17655,17655,48,41,55,63,48
17656,17656,59,54,32,36,48
17657,17657,28,57,54,42,45
17658,17658,11,5,11,24,9
17659,17659,20,59,59,42,43
17660,17660,34,58,52,50,52
17661,17661,44,36,57,62,41
17662,17662,44,35,61,54,33
17663,17663,44,53,44,52,43
17664,17664,50,54,62,38,42
17665,17665,31,58,52,46,38
17666,17666,42,56,49,42,54
17667,17667,49,28,35,40,21
17668,17668,11,5,14,16,5
17669,17669,13,7,10,21,6
17670,17670,28,56,52,56,39
17671,17671,26,58,63,52,58
17672,17672,9,8,11,14,6
17673,17673,12,7,11,29,7
17674,17674,40,28,45,65,34
17675,17675,50,48,50,60,48
17676,17676,50,55,52,61,35
17677,17677,47,44,31,57,38
17678,17678,52,38,42,35,27
17679,17679,36,57,44,49,42
17680,17680,37,29,54,56,30
17681,17681,14,5,13,26,6
17682,17682,39,56,38,59,36
17683,17683,9,8,10,24,8
17684,17684,34,29,50,49,29
17685,17685,38,30,50,58,32
17686,17686,46,35,51,65,28
17687,17687,33,56,62,51,58
17688,17688,55,53,49,49,38
17689,17689,15,13,20,24,12
17690,17690,47,37,48,63,35
17691,17691,12,10,12,15,9
17692,17692,10,7,12,15,8
17693,17693,11,6,11,26,5
17694,17694,30,55,67,51,38
17695,17695,24,21,54,45,24
17696,17696,51,48,34,47,41
17697,17697,47,23,41,41,27
17698,17698,43,29,42,60,33
17699,17699,46,26,54,37,30
17700,17700,45,48,45,45,30
17701,17701,61,44,39,45,27
17702,17702,36,27,55,49,24
17703,17703,26,17,48,51,22
17704,17704,55,49,56,57,39
17705,17705,34,27,52,59,24
17706,17706,25,42,31,56,54
17707,17707,32,26,54,51,28
17708,17708,28,27,53,39,30
17709,17709,46,55,48,59,35
17710,17710,38,49,48,64,30
17711,17711,33,22,51,48,23
17712,17712,31,24,54,49,29
17713,17713,42,44,40,55,45
17714,17714,29,38,42,62,46
17715,17715,46,51,45,51,51
17716,17716,53,55,42,54,47
17717,17717,50,50,43,53,38
17718,17718,15,6,17,25,7
17719,17719,52,45,48,50,49
17720,17720,27,57,59,60,52
17721,17721,11,9,11,24,8
17722,17722,10,13,12,24,15
17723,17723,44,23,43,36,24
17724,17724,14,5,10,29,5
17725,17725,32,23,54,52,23
17726,17726,51,32,42,52,28
17727,17727,50,44,45,50,48
17728,17728,30,52,55,50,52
17729,17729,13,7,14,26,5
17730,17730,29,60,57,39,42
17731,17731,35,43,45,61,39
17732,17732,57,41,38,63,34
17733,17733,33,54,55,48,48
17734,17734,55,45,43,56,40
17735,17735,51,33,41,49,28
17736,17736,45,31,49,62,36
17737,17737,47,48,53,62,34
17738,17738,31,60,58,43,40
17739,17739,41,31,52,58,27
17740,17740,47,46,34,55,41
17741,17741,52,48,32,49,45
17742,17742,31,27,52,48,32
17743,17743,13,7,11,26,5
17744,17744,44,35,51,54,39
17745,17745,18,18,18,26,19
17746,17746,25,23,51,42,24
17747,17747,31,56,57,52,52
17748,17748,48,49,43,58,39
17749,17749,45,39,39,55,38
17750,17750,52,39,43,46,45
17751,17751,43,48,43,60,40
17752,17752,51,38,46,50,28
17753,17753,10,7,13,45,5
17754,17754,31,55,49,47,42
17755,17755,51,48,31,47,42
17756,17756,27,24,58,33,30
17757,17757,20,20,52,38,20
17758,17758,42,45,45,58,44
17759,17759,62,52,39,58,46
17760,17760,49,44,34,59,45
17761,17761,49,25,46,44,28
17762,17762,49,29,38,46,28
17763,17763,49,24,43,42,28
17764,17764,17,15,16,38,17
17765,17765,51,50,35,46,37
17766,17766,48,54,37,49,43
17767,17767,38,38,42,60,35
17768,17768,52,31,44,61,33
17769,17769,50,51,37,48,38
17770,17770,42,41,39,57,44
17771,17771,39,51,33,51,46
17772,17772,32,57,48,47,52
17773,17773,13,9,11,34,9
17774,17774,37,65,42,45,37
17775,17775,24,21,59,40,23
17776,17776,49,22,49,50,31
17777,17777,27,28,54,49,30
17778,17778,48,33,42,49,40
17779,17779,59,24,39,56,21
17780,17780,56,30,32,52,35
17781,17781,52,38,52,60,35
17782,17782,46,34,50,47,31
17783,17783,47,53,52,57,53
17784,17784,51,38,56,62,36
17785,17785,36,32,46,57,30
17786,17786,50,35,52,63,42
17787,17787,46,20,50,44,26
17788,17788,58,26,39,33,24
17789,17789,57,22,48,59,27
17790,17790,46,51,39,57,41
17791,17791,33,35,41,56,25
17792,17792,49,29,46,46,31
17793,17793,42,47,40,57,44
17794,17794,52,52,59,55,43
17795,17795,55,37,44,50,41
17796,17796,43,48,55,45,26
17797,17797,54,48,48,63,52
17798,17798,44,38,55,65,42
17799,17799,53,46,32,48,36
17800,17800,39,30,41,65,39
17801,17801,50,48,44,58,39
17802,17802,37,45,53,58,38
17803,17803,35,57,54,52,50
17804,17804,35,30,52,58,28
17805,17805,26,60,56,50,55
17806,17806,13,15,13,24,16
17807,17807,10,8,12,20,9
17808,17808,53,43,33,49,38
17809,17809,47,36,37,63,39
17810,17810,53,42,37,55,35
17811,17811,56,53,54,58,43
17812,17812,31,58,59,46,39
17813,17813,43,41,37,65,39
17814,17814,53,20,46,47,22
17815,17815,58,47,53,55,51
17816,17816,28,19,49,34,27
17817,17817,55,38,33,64,41
17818,17818,49,28,34,38,36
17819,17819,32,57,55,42,48
17820,17820,44,60,54,47,50
17821,17821,38,29,56,47,31
17822,17822,44,29,41,61,27
17823,17823,55,47,33,54,25
17824,17824,14,7,10,21,6
17825,17825,41,56,55,44,45
17826,17826,20,16,19,26,16
17827,17827,11,8,19,15,5
17828,17828,35,25,52,46,25
17829,17829,46,57,42,65,45
17830,17830,39,45,39,61,43
17831,17831,45,23,45,48,31
17832,17832,50,45,31,54,38
17833,17833,50,48,43,59,47
17834,17834,52,51,41,51,46
17835,17835,51,29,48,34,31
17836,17836,45,53,33,54,38
17837,17837,55,55,65,40,45
17838,17838,44,28,50,54,28
17839,17839,50,43,52,56,39
17840,17840,13,10,13,25,7
17841,17841,38,26,44,55,34
17842,17842,44,48,42,45,44
17843,17843,54,35,42,56,41
17844,17844,32,65,43,39,45
17845,17845,31,65,46,36,49
17846,17846,31,20,19,28,19
17847,17847,56,58,53,56,54
17848,17848,14,7,14,29,7
17849,17849,38,25,51,44,22
17850,17850,46,46,33,49,39
17851,17851,38,20,50,63,36
17852,17852,36,34,55,43,30
17853,17853,12,10,25,12,18
17854,17854,59,53,62,58,51
17855,17855,55,51,39,52,46
17856,17856,57,55,30,51,40
17857,17857,55,44,39,49,44
17858,17858,24,22,52,48,21
17859,17859,25,22,59,48,25
17860,17860,30,56,57,45,44
17861,17861,10,7,10,26,7
17862,17862,39,41,41,57,31
17863,17863,48,60,50,42,42
17864,17864,54,46,36,55,42
17865,17865,16,10,14,25,8
17866,17866,39,57,48,40,37
17867,17867,12,8,12,20,7
17868,17868,47,59,47,54,55
17869,17869,30,15,25,43,15
17870,17870,12,6,13,21,9
17871,17871,45,39,55,48,30
17872,17872,62,26,40,32,28
17873,17873,41,55,56,54,45
17874,17874,37,24,56,48,27
17875,17875,38,40,42,58,27
17876,17876,53,35,54,61,35
17877,17877,38,64,48,45,45
17878,17878,14,8,14,27,9
17879,17879,38,49,36,64,38
17880,17880,13,16,19,26,19
17881,17881,46,42,47,57,43
17882,17882,46,38,53,64,61
17883,17883,52,48,43,56,43
17884,17884,11,7,10,21,7
17885,17885,10,6,14,20,9
17886,17886,9,4,13,23,8
17887,17887,52,44,37,51,41
17888,17888,46,42,39,64,40
17889,17889,52,33,51,50,33
17890,17890,41,53,47,55,32
17891,17891,47,50,39,57,49
17892,17892,59,26,52,56,26
17893,17893,16,14,11,23,14
17894,17894,11,10,11,27,7
17895,17895,14,5,14,21,8
17896,17896,24,26,53,32,22
17897,17897,12,8,11,26,5
17898,17898,48,21,40,44,23
17899,17899,53,36,37,49,43
17900,17900,35,33,44,62,27
17901,17901,20,24,60,39,19
17902,17902,42,48,42,61,43
17903,17903,39,41,48,59,31
17904,17904,46,41,59,54,38
17905,17905,57,33,44,62,30
17906,17906,50,40,40,48,41
17907,17907,10,8,14,17,8
17908,17908,43,29,58,53,36
17909,17909,47,32,52,62,43
17910,17910,47,45,51,60,42
17911,17911,41,57,53,46,52
17912,17912,33,59,58,53,43
17913,17913,37,48,41,60,44
17914,17914,52,40,37,50,41
17915,17915,10,5,10,19,7
17916,17916,10,6,13,21,8
17917,17917,38,49,44,57,31
17918,17918,13,7,12,21,9
17919,17919,38,59,53,44,53
17920,17920,35,31,57,47,31
17921,17921,41,57,58,46,46
17922,17922,30,55,52,43,43
17923,17923,30,42,43,60,32
17924,17924,47,51,49,62,32
17925,17925,12,7,12,18,4
17926,17926,23,18,52,39,22
17927,17927,53,36,51,58,38
17928,17928,24,18,47,44,29
17929,17929,66,31,46,57,27
17930,17930,49,49,38,57,46
17931,17931,41,35,45,64,29
17932,17932,38,33,55,64,36
17933,17933,48,38,30,44,36
17934,17934,30,56,55,47,42
17935,17935,12,6,11,26,8
17936,17936,31,18,57,42,20
17937,17937,44,29,50,62,42
17938,17938,44,63,55,43,45
17939,17939,23,54,59,41,48
17940,17940,38,55,41,49,44
17941,17941,37,29,48,42,23
17942,17942,49,38,61,64,39
17943,17943,46,49,37,51,43
17944,17944,47,51,35,50,39
17945,17945,40,27,50,50,28
17946,17946,52,58,37,48,39
17947,17947,49,49,36,53,36
17948,17948,31,56,48,49,48
17949,17949,13,5,13,24,5
17950,17950,46,29,50,45,26
17951,17951,13,9,10,27,9
17952,17952,39,53,40,58,44
17953,17953,20,19,52,39,24
17954,17954,36,35,42,58,33
17955,17955,52,38,52,57,29
17956,17956,24,22,47,54,23
17957,17957,51,34,48,63,37
17958,17958,28,17,49,60,29
17959,17959,42,34,48,55,41
17960,17960,48,40,59,58,37
17961,17961,61,44,35,59,42
17962,17962,30,23,51,58,28
17963,17963,11,7,11,23,8
17964,17964,48,47,43,59,43
17965,17965,44,30,40,58,44
17966,17966,42,45,39,49,48
17967,17967,11,9,15,30,5
17968,17968,36,29,46,56,39
17969,17969,49,29,36,44,17
17970,17970,25,23,59,31,27
17971,17971,29,22,52,44,28
17972,17972,32,55,46,48,41
17973,17973,48,25,39,59,32
17974,17974,55,49,31,59,39
17975,17975,45,52,62,50,48
17976,17976,52,56,43,46,56
17977,17977,39,39,47,60,30
17978,17978,42,49,56,58,34
17979,17979,42,42,49,55,38
17980,17980,13,6,11,22,13
17981,17981,52,45,44,49,44
17982,17982,40,40,57,56,30
17983,17983,28,28,48,49,22
17984,17984,42,41,46,59,33
17985,17985,46,54,45,46,41
17986,17986,53,34,51,44,40
17987,17987,50,42,48,51,36
17988,17988,24,24,51,54,25
17989,17989,23,19,48,49,26
17990,17990,27,21,52,33,26
17991,17991,54,56,51,59,38
17992,17992,29,25,47,51,24
17993,17993,38,38,42,62,40
17994,17994,6,7,9,21,9
17995,17995,40,18,53,50,27
17996,17996,46,38,41,64,34
17997,17997,49,60,48,45,46
17998,17998,12,8,12,21,7
17999,17999,11,8,12,18,9
18000,18000,47,21,49,48,23
18001,18001,46,41,35,61,39
18002,18002,50,65,57,39,44
18003,18003,55,49,45,56,45
18004,18004,22,26,52,38,23
18005,18005,69,46,40,59,35
18006,18006,25,16,53,43,29
18007,18007,47,39,51,64,37
18008,18008,40,34,43,46,27
18009,18009,50,43,41,64,42
18010,18010,53,35,40,55,41
18011,18011,51,41,36,46,39
18012,18012,49,47,35,49,47
18013,18013,49,41,50,52,46
18014,18014,45,32,49,61,32
18015,18015,11,7,12,28,8
18016,18016,45,29,47,44,25
18017,18017,41,39,39,59,35
18018,18018,14,9,14,29,9
18019,18019,29,58,52,44,40
18020,18020,26,22,55,54,28
18021,18021,43,23,44,49,22
18022,18022,47,51,37,56,35
18023,18023,54,42,33,56,44
18024,18024,52,21,41,54,26
18025,18025,56,43,36,62,53
18026,18026,39,59,51,52,28
18027,18027,30,62,50,52,33
18028,18028,11,9,16,28,10
18029,18029,50,41,42,57,45
18030,18030,7,5,11,21,4
18031,18031,50,38,43,50,39
18032,18032,10,9,11,29,8
18033,18033,11,11,12,20,10
18034,18034,37,55,44,50,47
18035,18035,48,49,42,49,48
18036,18036,48,18,50,48,29
18037,18037,11,7,14,33,9
18038,18038,50,43,31,46,35
18039,18039,31,57,56,46,35
18040,18040,47,48,39,58,47
18041,18041,12,6,14,27,5
18042,18042,42,38,57,56,38
18043,18043,35,30,58,58,28
18044,18044,45,53,52,52,28
18045,18045,51,38,46,51,36
18046,18046,14,5,10,21,6
18047,18047,38,44,47,55,44
18048,18048,12,9,13,16,6
18049,18049,25,60,55,42,55
18050,18050,31,61,55,43,47
18051,18051,11,7,13,26,9
18052,18052,45,45,42,57,43
18053,18053,42,25,48,32,23
18054,18054,45,20,43,41,28
18055,18055,11,9,13,16,5
18056,18056,31,58,57,49,41
18057,18057,51,25,48,31,29
18058,18058,51,39,57,63,35
18059,18059,14,7,12,18,8
18060,18060,45,23,44,31,23
18061,18061,47,48,46,62,48
18062,18062,40,56,55,44,48
18063,18063,13,5,10,27,7
18064,18064,47,21,35,35,22
18065,18065,32,59,49,39,36
18066,18066,41,37,47,60,37
18067,18067,53,47,40,53,41
18068,18068,29,58,52,41,34
18069,18069,26,20,51,41,22
18070,18070,33,28,41,61,32
18071,18071,38,58,57,48,39
18072,18072,23,61,72,42,45
18073,18073,50,53,44,52,58
18074,18074,30,60,56,39,45
18075,18075,40,26,41,43,29
18076,18076,14,5,14,18,5
18077,18077,36,20,54,41,26
18078,18078,55,22,36,22,28
18079,18079,25,35,58,58,22
18080,18080,49,45,38,54,45
18081,18081,46,45,41,29,23
18082,18082,56,49,42,59,41
18083,18083,29,18,42,29,23
18084,18084,45,43,40,61,31
18085,18085,28,26,51,42,24
18086,18086,31,56,49,46,46
18087,18087,47,57,41,49,37
18088,18088,48,49,41,53,49
18089,18089,33,32,50,54,29
18090,18090,45,23,40,35,25
18091,18091,13,10,30,50,20
18092,18092,29,57,50,44,46
18093,18093,42,53,40,44,42
18094,18094,56,25,47,53,20
18095,18095,40,30,54,41,31
18096,18096,46,53,51,50,43
18097,18097,51,33,35,64,43
18098,18098,51,27,46,45,29
18099,18099,35,64,56,37,45
18100,18100,40,55,49,60,28
18101,18101,50,37,43,42,34
18102,18102,47,41,46,56,33
18103,18103,60,39,39,41,37
18104,18104,39,28,57,56,35
18105,18105,14,8,14,16,9
18106,18106,25,59,58,45,41
18107,18107,11,8,11,15,5
18108,18108,55,26,37,33,20
18109,18109,24,56,67,44,50
18110,18110,12,8,11,21,8
18111,18111,47,56,53,43,49
18112,18112,14,16,15,28,18
18113,18113,9,5,9,20,7
18114,18114,57,50,51,56,40
18115,18115,37,40,39,57,26
18116,18116,11,9,12,15,9
18117,18117,53,22,49,53,27
18118,18118,47,49,41,46,34
18119,18119,24,20,49,53,23
18120,18120,48,44,55,56,41
18121,18121,44,38,47,62,28
18122,18122,28,19,51,35,29
18123,18123,27,25,56,52,27
18124,18124,11,6,11,18,5
18125,18125,33,59,52,42,39
18126,18126,45,43,60,50,33
18127,18127,13,6,11,29,7
18128,18128,44,45,44,59,39
18129,18129,40,27,46,48,31
18130,18130,37,27,50,53,26
18131,18131,45,32,37,61,34
18132,18132,27,23,51,55,27
18133,18133,29,55,53,43,49
18134,18134,14,7,10,23,9
18135,18135,40,27,49,32,29
18136,18136,46,22,39,39,25
18137,18137,39,57,47,56,37
18138,18138,39,55,58,42,44
18139,18139,13,5,13,27,6
18140,18140,39,32,46,53,32
18141,18141,31,60,54,46,42
18142,18142,37,20,47,45,22
18143,18143,20,15,18,26,17
18144,18144,15,8,12,20,9
18145,18145,45,41,52,57,42
18146,18146,34,54,54,41,49
18147,18147,13,8,11,27,7
18148,18148,46,55,45,43,42
18149,18149,47,22,38,38,28
18150,18150,55,38,39,52,35
18151,18151,43,37,44,62,37
18152,18152,45,27,53,54,30
18153,18153,38,50,40,53,38
18154,18154,41,32,49,44,28
18155,18155,48,35,48,54,38
18156,18156,10,5,10,16,7
18157,18157,31,25,53,28,28
18158,18158,31,17,53,32,28
18159,18159,20,18,42,41,37
18160,18160,18,8,13,16,8
18161,18161,44,43,33,44,41
18162,18162,14,11,13,24,12
18163,18163,50,47,35,49,38
18164,18164,15,10,16,29,16
18165,18165,13,7,14,16,8
18166,18166,29,17,50,36,29
18167,18167,26,55,53,48,44
18168,18168,32,29,52,57,26
18169,18169,44,30,48,62,40
18170,18170,29,55,56,45,32
18171,18171,37,35,49,59,39
18172,18172,20,21,53,37,26
18173,18173,28,19,59,45,28
18174,18174,50,46,31,60,45
18175,18175,25,23,47,46,30
18176,18176,41,55,50,44,47
18177,18177,44,46,39,56,41
18178,18178,31,30,44,57,33
18179,18179,40,51,49,63,35
18180,18180,41,30,45,59,42
18181,18181,33,41,44,58,38
18182,18182,45,30,50,62,31
18183,18183,26,59,55,46,41
18184,18184,32,36,48,58,32
18185,18185,46,48,37,56,48
18186,18186,12,6,14,26,5
18187,18187,27,21,52,35,22
18188,18188,34,58,40,44,45
18189,18189,48,25,52,48,28
18190,18190,34,59,45,47,47
18191,18191,51,54,40,48,47
18192,18192,43,40,42,59,38
18193,18193,28,59,47,47,46
18194,18194,20,14,12,28,11
18195,18195,42,39,47,57,42
18196,18196,14,5,10,24,5
18197,18197,47,25,43,41,29
18198,18198,43,34,48,60,34
18199,18199,13,7,14,27,7
18200,18200,19,17,15,22,18
18201,18201,32,63,52,46,48
18202,18202,14,7,15,27,8
18203,18203,30,53,51,47,40
18204,18204,32,58,49,38,34
18205,18205,14,7,10,29,8
18206,18206,24,20,55,55,30
18207,18207,34,47,38,49,35
18208,18208,22,7,10,38,9
18209,18209,39,39,46,59,33
18210,18210,50,20,41,40,21
18211,18211,65,51,33,49,44
18212,18212,52,51,52,50,56
18213,18213,53,50,41,45,48
18214,18214,32,57,55,43,42
18215,18215,10,7,11,28,6
18216,18216,44,43,48,43,41
18217,18217,34,60,49,40,45
18218,18218,24,22,52,44,25
18219,18219,28,25,56,30,28
18220,18220,46,58,54,40,45
18221,18221,45,20,47,39,22
18222,18222,40,30,60,62,28
18223,18223,41,49,50,61,34
18224,18224,27,24,55,44,24
18225,18225,29,62,59,42,38
18226,18226,14,11,12,26,12
18227,18227,12,9,10,29,5
18228,18228,38,51,45,44,49
18229,18229,50,30,43,57,39
18230,18230,43,52,42,48,45
18231,18231,14,6,12,25,7
18232,18232,42,55,26,51,47
18233,18233,49,42,38,56,42
18234,18234,40,21,44,44,22
18235,18235,11,15,14,23,17
18236,18236,8,6,13,17,5
18237,18237,34,48,48,60,34
18238,18238,52,41,40,62,43
18239,18239,14,6,10,25,5
18240,18240,29,35,50,49,20
18241,18241,51,52,37,55,44
18242,18242,55,49,46,51,41
18243,18243,23,22,50,46,26
