Transaction,Item,date_time,period_day,weekday_weekend
7747,Bread,07-03-2017 12:13,afternoon,weekday
7748,Pastry,07-03-2017 12:17,afternoon,weekday
7748,Coffee,07-03-2017 12:17,afternoon,weekday
7748,Bread,07-03-2017 12:17,afternoon,weekday
7748,Spanish Brunch,07-03-2017 12:17,afternoon,weekday
7749,Soup,07-03-2017 12:19,afternoon,weekday
7749,Coffee,07-03-2017 12:19,afternoon,weekday
7749,Coffee,07-03-2017 12:19,afternoon,weekday
7750,Bread,07-03-2017 12:21,afternoon,weekday
7750,Salad,07-03-2017 12:21,afternoon,weekday
7750,Spanish Brunch,07-03-2017 12:21,afternoon,weekday
7750,Jam,07-03-2017 12:21,afternoon,weekday
7751,Tea,07-03-2017 12:36,afternoon,weekday
7751,Soup,07-03-2017 12:36,afternoon,weekday
7753,Coffee,07-03-2017 12:58,afternoon,weekday
7753,Soup,07-03-2017 12:58,afternoon,weekday
7753,Sandwich,07-03-2017 12:58,afternoon,weekday
7754,Hot chocolate,07-03-2017 13:27,afternoon,weekday
7754,Coffee,07-03-2017 13:27,afternoon,weekday
7754,Sandwich,07-03-2017 13:27,afternoon,weekday
7754,Cake,07-03-2017 13:27,afternoon,weekday
7755,Coffee,07-03-2017 13:28,afternoon,weekday
7755,Salad,07-03-2017 13:28,afternoon,weekday
7755,Tiffin,07-03-2017 13:28,afternoon,weekday
7756,Hot chocolate,07-03-2017 13:30,afternoon,weekday
7756,Coffee,07-03-2017 13:30,afternoon,weekday
7756,Sandwich,07-03-2017 13:30,afternoon,weekday
7756,Cake,07-03-2017 13:30,afternoon,weekday
7757,Coffee,07-03-2017 13:36,afternoon,weekday
7757,Soup,07-03-2017 13:36,afternoon,weekday
7757,Spanish Brunch,07-03-2017 13:36,afternoon,weekday
7758,Cookies,07-03-2017 13:52,afternoon,weekday
7759,Farm House,07-03-2017 13:53,afternoon,weekday
7760,Farm House,07-03-2017 14:08,afternoon,weekday
7760,Soup,07-03-2017 14:08,afternoon,weekday
7760,Salad,07-03-2017 14:08,afternoon,weekday
7760,Spanish Brunch,07-03-2017 14:08,afternoon,weekday
7760,Toast,07-03-2017 14:08,afternoon,weekday
7760,Coffee,07-03-2017 14:08,afternoon,weekday
7760,Coffee,07-03-2017 14:08,afternoon,weekday
7761,Fudge,07-03-2017 14:14,afternoon,weekday
7762,Chicken Stew,07-03-2017 14:23,afternoon,weekday
7762,Tea,07-03-2017 14:23,afternoon,weekday
7763,Farm House,07-03-2017 14:32,afternoon,weekday
7764,Cake,07-03-2017 14:33,afternoon,weekday
7764,Tiffin,07-03-2017 14:33,afternoon,weekday
7764,Coffee,07-03-2017 14:33,afternoon,weekday
7764,Coffee,07-03-2017 14:33,afternoon,weekday
7765,Spanish Brunch,07-03-2017 14:37,afternoon,weekday
7765,Tea,07-03-2017 14:37,afternoon,weekday
7766,Bread,07-03-2017 14:44,afternoon,weekday
7767,Coffee,07-03-2017 14:44,afternoon,weekday
7768,Pastry,07-03-2017 14:52,afternoon,weekday
7768,Tiffin,07-03-2017 14:52,afternoon,weekday
7768,Truffles,07-03-2017 14:52,afternoon,weekday
7768,Bread,07-03-2017 14:52,afternoon,weekday
7768,Soup,07-03-2017 14:52,afternoon,weekday
7769,Bread,07-03-2017 15:28,afternoon,weekday
7770,Bread,07-03-2017 15:39,afternoon,weekday
7770,Pastry,07-03-2017 15:39,afternoon,weekday
7771,Coffee,07-03-2017 15:42,afternoon,weekday
7771,Cake,07-03-2017 15:42,afternoon,weekday
7772,Tea,07-03-2017 15:58,afternoon,weekday
7772,Tea,07-03-2017 15:58,afternoon,weekday
7772,Cake,07-03-2017 15:58,afternoon,weekday
7772,Cake,07-03-2017 15:58,afternoon,weekday
7773,Cake,07-03-2017 16:09,afternoon,weekday
7773,Tea,07-03-2017 16:09,afternoon,weekday
7774,Hot chocolate,08-03-2017 09:00,morning,weekday
7774,Coffee,08-03-2017 09:00,morning,weekday
7774,Bread,08-03-2017 09:00,morning,weekday
7775,Bread,08-03-2017 09:01,morning,weekday
7776,Bread,08-03-2017 09:17,morning,weekday
7776,Bread,08-03-2017 09:17,morning,weekday
7777,Bread,08-03-2017 09:41,morning,weekday
7778,Bread,08-03-2017 09:42,morning,weekday
7778,Pastry,08-03-2017 09:42,morning,weekday
7779,Pastry,08-03-2017 09:45,morning,weekday
7779,Coffee,08-03-2017 09:45,morning,weekday
7780,Medialuna,08-03-2017 09:52,morning,weekday
7780,Bread,08-03-2017 09:52,morning,weekday
7781,Toast,08-03-2017 10:01,morning,weekday
7781,Bread,08-03-2017 10:01,morning,weekday
7782,Bread,08-03-2017 10:08,morning,weekday
7783,Coffee,08-03-2017 10:11,morning,weekday
7783,Coffee,08-03-2017 10:11,morning,weekday
7783,Cake,08-03-2017 10:11,morning,weekday
7784,Tea,08-03-2017 10:17,morning,weekday
7784,Tea,08-03-2017 10:17,morning,weekday
7784,Bread,08-03-2017 10:17,morning,weekday
7784,Coffee,08-03-2017 10:17,morning,weekday
7784,Pastry,08-03-2017 10:17,morning,weekday
7785,Bread,08-03-2017 10:22,morning,weekday
7786,Pastry,08-03-2017 11:03,morning,weekday
7787,Bread,08-03-2017 11:25,morning,weekday
7788,Baguette,08-03-2017 11:27,morning,weekday
7789,Coffee,08-03-2017 12:05,afternoon,weekday
7789,Coffee,08-03-2017 12:05,afternoon,weekday
7789,Pastry,08-03-2017 12:05,afternoon,weekday
7790,Bread,08-03-2017 12:21,afternoon,weekday
7791,Coffee,08-03-2017 13:08,afternoon,weekday
7791,Coffee,08-03-2017 13:08,afternoon,weekday
7792,Coffee,08-03-2017 13:09,afternoon,weekday
7792,Coffee,08-03-2017 13:09,afternoon,weekday
7792,Chicken Stew,08-03-2017 13:09,afternoon,weekday
7792,Salad,08-03-2017 13:09,afternoon,weekday
7793,Bread,08-03-2017 13:11,afternoon,weekday
7794,Soup,08-03-2017 13:12,afternoon,weekday
7795,Truffles,08-03-2017 13:22,afternoon,weekday
7795,Coffee,08-03-2017 13:22,afternoon,weekday
7795,Sandwich,08-03-2017 13:22,afternoon,weekday
7795,Sandwich,08-03-2017 13:22,afternoon,weekday
7795,Bread,08-03-2017 13:22,afternoon,weekday
7796,Soup,08-03-2017 13:28,afternoon,weekday
7796,Soup,08-03-2017 13:28,afternoon,weekday
7796,Mineral water,08-03-2017 13:28,afternoon,weekday
7796,Farm House,08-03-2017 13:28,afternoon,weekday
7797,Bread,08-03-2017 13:53,afternoon,weekday
7798,Coffee,08-03-2017 13:53,afternoon,weekday
7798,Tea,08-03-2017 13:53,afternoon,weekday
7798,Soup,08-03-2017 13:53,afternoon,weekday
7799,Chicken Stew,08-03-2017 14:15,afternoon,weekday
7800,Coffee,08-03-2017 14:16,afternoon,weekday
7801,Cake,08-03-2017 15:02,afternoon,weekday
7801,Jammie Dodgers,08-03-2017 15:02,afternoon,weekday
7802,Bread,08-03-2017 15:05,afternoon,weekday
7803,Coffee,08-03-2017 15:08,afternoon,weekday
7803,Coffee,08-03-2017 15:08,afternoon,weekday
7803,Coffee,08-03-2017 15:08,afternoon,weekday
7803,Tea,08-03-2017 15:08,afternoon,weekday
7803,Cake,08-03-2017 15:08,afternoon,weekday
7803,Scone,08-03-2017 15:08,afternoon,weekday
7803,Sandwich,08-03-2017 15:08,afternoon,weekday
7803,Sandwich,08-03-2017 15:08,afternoon,weekday
7804,Baguette,08-03-2017 15:41,afternoon,weekday
7805,Tea,08-03-2017 16:04,afternoon,weekday
7805,Juice,08-03-2017 16:04,afternoon,weekday
7805,Scone,08-03-2017 16:04,afternoon,weekday
7805,Cake,08-03-2017 16:04,afternoon,weekday
7806,Bread,08-03-2017 16:59,afternoon,weekday
7806,Pastry,08-03-2017 16:59,afternoon,weekday
7807,Coffee,08-03-2017 17:05,evening,weekday
7807,Tiffin,08-03-2017 17:05,evening,weekday
7807,Cake,08-03-2017 17:05,evening,weekday
7807,Truffles,08-03-2017 17:05,evening,weekday
7808,Coffee,09-03-2017 08:34,morning,weekday
7808,Jammie Dodgers,09-03-2017 08:34,morning,weekday
7809,Coffee,09-03-2017 08:35,morning,weekday
7809,Toast,09-03-2017 08:35,morning,weekday
7810,Bread,09-03-2017 08:38,morning,weekday
7811,Pastry,09-03-2017 09:06,morning,weekday
7811,Coffee,09-03-2017 09:06,morning,weekday
7812,Coffee,09-03-2017 09:41,morning,weekday
7813,Coffee,09-03-2017 10:03,morning,weekday
7813,Toast,09-03-2017 10:03,morning,weekday
7813,Bread,09-03-2017 10:03,morning,weekday
7814,Baguette,09-03-2017 10:03,morning,weekday
7815,Coffee,09-03-2017 10:06,morning,weekday
7815,Toast,09-03-2017 10:06,morning,weekday
7816,Coffee,09-03-2017 10:11,morning,weekday
7816,Tea,09-03-2017 10:11,morning,weekday
7816,Cake,09-03-2017 10:11,morning,weekday
7816,Bread,09-03-2017 10:11,morning,weekday
7817,Bread,09-03-2017 10:13,morning,weekday
7817,Hot chocolate,09-03-2017 10:13,morning,weekday
7818,Coffee,09-03-2017 10:22,morning,weekday
7818,Baguette,09-03-2017 10:22,morning,weekday
7819,Tiffin,09-03-2017 10:58,morning,weekday
7819,Cake,09-03-2017 10:58,morning,weekday
7820,Coffee,09-03-2017 11:12,morning,weekday
7821,Coffee,09-03-2017 11:14,morning,weekday
7822,Cake,09-03-2017 11:17,morning,weekday
7822,Juice,09-03-2017 11:17,morning,weekday
7823,Bread,09-03-2017 11:37,morning,weekday
7824,Coffee,09-03-2017 11:52,morning,weekday
7824,Tiffin,09-03-2017 11:52,morning,weekday
7825,Tea,09-03-2017 12:35,afternoon,weekday
7825,Sandwich,09-03-2017 12:35,afternoon,weekday
7826,Sandwich,09-03-2017 12:36,afternoon,weekday
7826,Tea,09-03-2017 12:36,afternoon,weekday
7827,Coffee,09-03-2017 12:37,afternoon,weekday
7827,Chicken Stew,09-03-2017 12:37,afternoon,weekday
7828,Sandwich,09-03-2017 12:56,afternoon,weekday
7828,Cookies,09-03-2017 12:56,afternoon,weekday
7829,Salad,09-03-2017 12:58,afternoon,weekday
7829,Coffee,09-03-2017 12:58,afternoon,weekday
7829,Juice,09-03-2017 12:58,afternoon,weekday
7830,Tea,09-03-2017 13:00,afternoon,weekday
7830,Bread,09-03-2017 13:00,afternoon,weekday
7830,Salad,09-03-2017 13:00,afternoon,weekday
7830,Sandwich,09-03-2017 13:00,afternoon,weekday
7831,Bread,09-03-2017 13:13,afternoon,weekday
7831,Pastry,09-03-2017 13:13,afternoon,weekday
7831,Truffles,09-03-2017 13:13,afternoon,weekday
7832,Bread,09-03-2017 13:15,afternoon,weekday
7832,Scandinavian,09-03-2017 13:15,afternoon,weekday
7833,Chicken Stew,09-03-2017 13:16,afternoon,weekday
7833,Coffee,09-03-2017 13:16,afternoon,weekday
7834,Soup,09-03-2017 13:17,afternoon,weekday
7835,Coffee,09-03-2017 13:30,afternoon,weekday
7835,Sandwich,09-03-2017 13:30,afternoon,weekday
7836,Cookies,09-03-2017 13:31,afternoon,weekday
7836,Soup,09-03-2017 13:31,afternoon,weekday
7837,Christmas common,09-03-2017 13:32,afternoon,weekday
7838,Coffee,09-03-2017 13:39,afternoon,weekday
7839,Soup,09-03-2017 14:13,afternoon,weekday
7839,Sandwich,09-03-2017 14:13,afternoon,weekday
7839,Coffee,09-03-2017 14:13,afternoon,weekday
7839,Medialuna,09-03-2017 14:13,afternoon,weekday
7840,Coffee,09-03-2017 14:16,afternoon,weekday
7840,Coffee,09-03-2017 14:16,afternoon,weekday
7840,Hot chocolate,09-03-2017 14:16,afternoon,weekday
7840,Coffee,09-03-2017 14:16,afternoon,weekday
7840,Pastry,09-03-2017 14:16,afternoon,weekday
7840,Cake,09-03-2017 14:16,afternoon,weekday
7841,Coffee,09-03-2017 14:23,afternoon,weekday
7842,Pastry,09-03-2017 14:33,afternoon,weekday
7843,Bread,09-03-2017 14:35,afternoon,weekday
7843,Coffee,09-03-2017 14:35,afternoon,weekday
7843,Pastry,09-03-2017 14:35,afternoon,weekday
7843,Chicken Stew,09-03-2017 14:35,afternoon,weekday
7844,Coffee,09-03-2017 14:38,afternoon,weekday
7845,Tea,09-03-2017 14:58,afternoon,weekday
7845,Cake,09-03-2017 14:58,afternoon,weekday
7846,Truffles,09-03-2017 15:08,afternoon,weekday
7846,Spanish Brunch,09-03-2017 15:08,afternoon,weekday
7846,Cake,09-03-2017 15:08,afternoon,weekday
7846,Coffee,09-03-2017 15:08,afternoon,weekday
7847,Truffles,09-03-2017 15:09,afternoon,weekday
7847,Spanish Brunch,09-03-2017 15:09,afternoon,weekday
7847,Cake,09-03-2017 15:09,afternoon,weekday
7848,Bread,09-03-2017 15:22,afternoon,weekday
7848,Tea,09-03-2017 15:22,afternoon,weekday
7848,Scone,09-03-2017 15:22,afternoon,weekday
7849,Coke,09-03-2017 15:23,afternoon,weekday
7849,Tea,09-03-2017 15:23,afternoon,weekday
7850,Tea,09-03-2017 15:42,afternoon,weekday
7850,Cake,09-03-2017 15:42,afternoon,weekday
7851,Coke,09-03-2017 16:16,afternoon,weekday
7852,Bread,09-03-2017 16:40,afternoon,weekday
7852,Cake,09-03-2017 16:40,afternoon,weekday
7852,Coffee,09-03-2017 16:40,afternoon,weekday
7852,Bread,09-03-2017 16:40,afternoon,weekday
7853,Coffee,09-03-2017 17:19,evening,weekday
7853,Coffee,09-03-2017 17:19,evening,weekday
7853,Tea,09-03-2017 17:19,evening,weekday
7853,Cake,09-03-2017 17:19,evening,weekday
7853,Scone,09-03-2017 17:19,evening,weekday
7853,Cookies,09-03-2017 17:19,evening,weekday
7854,Coffee,10-03-2017 08:05,morning,weekday
7855,Coffee,10-03-2017 08:14,morning,weekday
7856,Coffee,10-03-2017 08:26,morning,weekday
7857,Bread,10-03-2017 08:37,morning,weekday
7858,Coffee,10-03-2017 08:42,morning,weekday
7858,Bread,10-03-2017 08:42,morning,weekday
7858,Pastry,10-03-2017 08:42,morning,weekday
7859,Coffee,10-03-2017 08:45,morning,weekday
7859,Bread,10-03-2017 08:45,morning,weekday
7859,Spanish Brunch,10-03-2017 08:45,morning,weekday
7860,Bread,10-03-2017 08:47,morning,weekday
7860,Toast,10-03-2017 08:47,morning,weekday
7861,Bread,10-03-2017 08:48,morning,weekday
7862,Baguette,10-03-2017 08:51,morning,weekday
7863,Coffee,10-03-2017 08:57,morning,weekday
7863,Pastry,10-03-2017 08:57,morning,weekday
7864,Hot chocolate,10-03-2017 09:01,morning,weekday
7864,Tea,10-03-2017 09:01,morning,weekday
7864,Cake,10-03-2017 09:01,morning,weekday
7865,Coffee,10-03-2017 09:04,morning,weekday
7865,Bread,10-03-2017 09:04,morning,weekday
7866,Bread,10-03-2017 09:05,morning,weekday
7866,Bread,10-03-2017 09:05,morning,weekday
7866,Pastry,10-03-2017 09:05,morning,weekday
7867,Coffee,10-03-2017 09:08,morning,weekday
7868,Pastry,10-03-2017 09:20,morning,weekday
7868,Pastry,10-03-2017 09:20,morning,weekday
7869,Bread,10-03-2017 09:23,morning,weekday
7869,Coffee,10-03-2017 09:23,morning,weekday
7869,Coffee,10-03-2017 09:23,morning,weekday
7869,Bread,10-03-2017 09:23,morning,weekday
7869,Toast,10-03-2017 09:23,morning,weekday
7870,Coffee,10-03-2017 09:37,morning,weekday
7871,Bread,10-03-2017 09:51,morning,weekday
7872,Coffee,10-03-2017 09:59,morning,weekday
7873,Bread,10-03-2017 10:02,morning,weekday
7873,Cookies,10-03-2017 10:02,morning,weekday
7874,Medialuna,10-03-2017 10:03,morning,weekday
7874,Bread,10-03-2017 10:03,morning,weekday
7875,Tea,10-03-2017 10:08,morning,weekday
7876,Coffee,10-03-2017 10:19,morning,weekday
7876,Cake,10-03-2017 10:19,morning,weekday
7876,Jam,10-03-2017 10:19,morning,weekday
7876,Truffles,10-03-2017 10:19,morning,weekday
7877,Coffee,10-03-2017 10:23,morning,weekday
7877,Coffee,10-03-2017 10:23,morning,weekday
7877,Juice,10-03-2017 10:23,morning,weekday
7877,Pastry,10-03-2017 10:23,morning,weekday
7877,Cookies,10-03-2017 10:23,morning,weekday
7878,Coffee,10-03-2017 10:39,morning,weekday
7878,Tiffin,10-03-2017 10:39,morning,weekday
7878,Bread,10-03-2017 10:39,morning,weekday
7879,Cake,10-03-2017 10:45,morning,weekday
7879,Cookies,10-03-2017 10:45,morning,weekday
7879,Cookies,10-03-2017 10:45,morning,weekday
7879,Coffee,10-03-2017 10:45,morning,weekday
7879,Coffee,10-03-2017 10:45,morning,weekday
7879,Juice,10-03-2017 10:45,morning,weekday
7880,Vegan Feast,10-03-2017 10:47,morning,weekday
7880,Pastry,10-03-2017 10:47,morning,weekday
7880,Coffee,10-03-2017 10:47,morning,weekday
7880,Coffee,10-03-2017 10:47,morning,weekday
7881,Coffee,10-03-2017 10:52,morning,weekday
7881,Pastry,10-03-2017 10:52,morning,weekday
7882,Coffee,10-03-2017 10:56,morning,weekday
7882,Bread,10-03-2017 10:56,morning,weekday
7883,Bread,10-03-2017 11:00,morning,weekday
7883,Coffee,10-03-2017 11:00,morning,weekday
7884,Bread,10-03-2017 11:02,morning,weekday
7885,Coffee,10-03-2017 11:07,morning,weekday
7885,Coffee,10-03-2017 11:07,morning,weekday
7885,Medialuna,10-03-2017 11:07,morning,weekday
7886,Coffee,10-03-2017 11:18,morning,weekday
7887,Coffee,10-03-2017 11:19,morning,weekday
7887,Tea,10-03-2017 11:19,morning,weekday
7887,Tiffin,10-03-2017 11:19,morning,weekday
7888,Bread,10-03-2017 11:31,morning,weekday
7888,Bread,10-03-2017 11:31,morning,weekday
7889,Brownie,10-03-2017 11:56,morning,weekday
7890,Coffee,10-03-2017 12:23,afternoon,weekday
7891,Tea,10-03-2017 12:37,afternoon,weekday
7891,Sandwich,10-03-2017 12:37,afternoon,weekday
7891,Sandwich,10-03-2017 12:37,afternoon,weekday
7892,Coffee,10-03-2017 12:38,afternoon,weekday
7892,Tiffin,10-03-2017 12:38,afternoon,weekday
7893,Bread,10-03-2017 12:41,afternoon,weekday
7893,Scone,10-03-2017 12:41,afternoon,weekday
7894,Soup,10-03-2017 12:43,afternoon,weekday
7894,Salad,10-03-2017 12:43,afternoon,weekday
7894,Bread,10-03-2017 12:43,afternoon,weekday
7895,Sandwich,10-03-2017 12:55,afternoon,weekday
7895,Coke,10-03-2017 12:55,afternoon,weekday
7896,Toast,10-03-2017 13:04,afternoon,weekday
7896,Coffee,10-03-2017 13:04,afternoon,weekday
7896,Bread,10-03-2017 13:04,afternoon,weekday
7897,Cake,10-03-2017 13:08,afternoon,weekday
7897,Sandwich,10-03-2017 13:08,afternoon,weekday
7897,Sandwich,10-03-2017 13:08,afternoon,weekday
7897,Coffee,10-03-2017 13:08,afternoon,weekday
7898,Truffles,10-03-2017 13:27,afternoon,weekday
7898,Soup,10-03-2017 13:27,afternoon,weekday
7899,Vegan mincepie,10-03-2017 13:30,afternoon,weekday
7899,Cookies,10-03-2017 13:30,afternoon,weekday
7899,Tiffin,10-03-2017 13:30,afternoon,weekday
7899,Bread,10-03-2017 13:30,afternoon,weekday
7900,Cookies,10-03-2017 13:32,afternoon,weekday
7901,Soup,10-03-2017 13:44,afternoon,weekday
7902,Coffee,10-03-2017 13:47,afternoon,weekday
7902,Spanish Brunch,10-03-2017 13:47,afternoon,weekday
7903,Coffee,10-03-2017 13:50,afternoon,weekday
7903,Scone,10-03-2017 13:50,afternoon,weekday
7904,Bread,10-03-2017 13:56,afternoon,weekday
7904,Coffee,10-03-2017 13:56,afternoon,weekday
7904,Sandwich,10-03-2017 13:56,afternoon,weekday
7905,Salad,10-03-2017 13:58,afternoon,weekday
7905,Spanish Brunch,10-03-2017 13:58,afternoon,weekday
7905,Coke,10-03-2017 13:58,afternoon,weekday
7906,Coffee,10-03-2017 14:03,afternoon,weekday
7906,Tea,10-03-2017 14:03,afternoon,weekday
7906,Bread,10-03-2017 14:03,afternoon,weekday
7906,Tiffin,10-03-2017 14:03,afternoon,weekday
7906,Chicken Stew,10-03-2017 14:03,afternoon,weekday
7907,Tea,10-03-2017 14:10,afternoon,weekday
7907,Bread,10-03-2017 14:10,afternoon,weekday
7907,Cake,10-03-2017 14:10,afternoon,weekday
7908,Truffles,10-03-2017 14:23,afternoon,weekday
7908,Mineral water,10-03-2017 14:23,afternoon,weekday
7908,Bread,10-03-2017 14:23,afternoon,weekday
7908,Scone,10-03-2017 14:23,afternoon,weekday
7908,Spanish Brunch,10-03-2017 14:23,afternoon,weekday
7909,Coffee,10-03-2017 14:58,afternoon,weekday
7910,Truffles,10-03-2017 16:40,afternoon,weekday
7910,Cake,10-03-2017 16:40,afternoon,weekday
7911,Coffee,10-03-2017 16:41,afternoon,weekday
7912,Coffee,10-03-2017 16:52,afternoon,weekday
7912,Bread,10-03-2017 16:52,afternoon,weekday
7913,Cookies,10-03-2017 16:54,afternoon,weekday
7913,Tiffin,10-03-2017 16:54,afternoon,weekday
7914,Tea,10-03-2017 16:57,afternoon,weekday
7915,Medialuna,11-03-2017 08:37,morning,weekend
7915,Medialuna,11-03-2017 08:37,morning,weekend
7915,Coffee,11-03-2017 08:37,morning,weekend
7916,Coffee,11-03-2017 08:59,morning,weekend
7916,Toast,11-03-2017 08:59,morning,weekend
7917,Baguette,11-03-2017 08:59,morning,weekend
7917,Farm House,11-03-2017 08:59,morning,weekend
7918,Medialuna,11-03-2017 09:01,morning,weekend
7919,Cake,11-03-2017 09:02,morning,weekend
7919,Bread,11-03-2017 09:02,morning,weekend
7920,Bread,11-03-2017 09:03,morning,weekend
7921,Coffee,11-03-2017 09:07,morning,weekend
7921,Tea,11-03-2017 09:07,morning,weekend
7922,The Nomad,11-03-2017 09:08,morning,weekend
7922,Coffee,11-03-2017 09:08,morning,weekend
7922,Medialuna,11-03-2017 09:08,morning,weekend
7923,Duck egg,11-03-2017 09:10,morning,weekend
7923,Tea,11-03-2017 09:10,morning,weekend
7924,Coffee,11-03-2017 09:18,morning,weekend
7924,Coffee,11-03-2017 09:18,morning,weekend
7924,Scone,11-03-2017 09:18,morning,weekend
7924,Bread,11-03-2017 09:18,morning,weekend
7925,Scandinavian,11-03-2017 09:25,morning,weekend
7925,Tea,11-03-2017 09:25,morning,weekend
7925,Coffee,11-03-2017 09:25,morning,weekend
7926,Scandinavian,11-03-2017 09:44,morning,weekend
7926,Bread,11-03-2017 09:44,morning,weekend
7927,Chocolates,11-03-2017 09:45,morning,weekend
7927,Coffee,11-03-2017 09:45,morning,weekend
7927,Coke,11-03-2017 09:45,morning,weekend
7928,Coffee,11-03-2017 09:56,morning,weekend
7928,Coffee,11-03-2017 09:56,morning,weekend
7928,Bread,11-03-2017 09:56,morning,weekend
7929,Tea,11-03-2017 09:57,morning,weekend
7929,Tea,11-03-2017 09:57,morning,weekend
7929,Juice,11-03-2017 09:57,morning,weekend
7930,Scone,11-03-2017 10:14,morning,weekend
7930,Pastry,11-03-2017 10:14,morning,weekend
7930,Coffee,11-03-2017 10:14,morning,weekend
7931,Coffee,11-03-2017 10:15,morning,weekend
7931,Coffee,11-03-2017 10:15,morning,weekend
7932,Baguette,11-03-2017 10:33,morning,weekend
7933,Tea,11-03-2017 10:38,morning,weekend
7933,Tea,11-03-2017 10:38,morning,weekend
7933,Spanish Brunch,11-03-2017 10:38,morning,weekend
