song_title,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target
I'll Make Love To You,Boyz II Men,0.105,0.563,235853,0.487,0,2,0.0884,-7.775,1,0.0234,142.53,3,0.248,0
Water Runs Dry,Boyz II Men,0.468,0.578,201280,0.375,0,0,0.156,-12.951,1,0.0272,89.605,4,0.561,0
A Song For Mama,Boyz II Men,0.499,0.571,301587,0.447,0,7,0.125,-8.757,1,0.0338,75.019,4,0.162,0
Together Again,Janet Jackson,0.0788,0.873,301200,0.591,0.0071,7,0.104,-8.942,1,0.102,123.091,4,0.49,0
Someone To Call My Lover,Janet Jackson,0.135,0.729,272360,0.914,0.000672,2,0.156,-4.043,1,0.041,127.907,4,0.918,0
Escapade,Janet Jackson,0.0264,0.815,283934,0.944,0.00038,1,0.181,-6.698,1,0.0513,115.219,4,0.681,0
Bye Bye Bye,*NSYNC,0.0198,0.571,199640,0.87,6.60E-06,8,0.0564,-3.877,0,0.0641,172.716,4,0.815,0
This I Promise You - Radio Edit,*NSYNC,0.3,0.55,266293,0.563,0,2,0.122,-7.019,1,0.0313,166.004,4,0.462,0
It's Gonna Be Me,*NSYNC,0.0479,0.647,191280,0.87,0,0,0.0485,-4.702,0,0.0798,165.103,4,0.906,0
God Must Have Spent a Little More Time on You - Remix,*NSYNC,0.44,0.468,243493,0.535,0,10,0.101,-8.264,1,0.0436,168.001,4,0.298,0
I Want You Back - Radio Edit,*NSYNC,0.0743,0.754,199787,0.946,0.000391,8,0.401,-2.149,0,0.0403,112.042,4,0.865,0
Pop - Radio Version,*NSYNC,0.0412,0.841,175520,0.866,0,11,0.212,-6.342,1,0.118,119.941,4,0.875,0
Tearin' up My Heart - Radio Edit,*NSYNC,0.00799,0.685,209560,0.872,0,7,0.323,-6.939,1,0.0321,110.046,4,0.806,0
As Long as You Love Me,Backstreet Boys,0.16,0.773,211907,0.801,0,0,0.111,-5.562,1,0.0281,98.205,4,0.8,0
Quit Playing Games (With My Heart),Backstreet Boys,0.066,0.798,232027,0.862,1.65E-06,11,0.168,-4.95,0,0.0336,100.031,4,0.893,0
I'll Never Break Your Heart,Backstreet Boys,0.0877,0.527,287027,0.578,0,7,0.155,-6.012,0,0.0283,162.11,3,0.35,0
All I Have to Give,Backstreet Boys,0.0563,0.729,274827,0.561,0,1,0.0657,-7.162,1,0.028,95.981,4,0.395,0
The Call,Backstreet Boys,0.117,0.697,203600,0.856,0,10,0.287,-4.439,0,0.0752,104.202,4,0.732,0
I Want It That Way,Backstreet Boys,0.24,0.683,213027,0.687,0,6,0.131,-5.833,0,0.0274,99.035,4,0.486,0
Show Me the Meaning of Being Lonely,Backstreet Boys,0.245,0.634,234587,0.624,0,6,0.0767,-5.095,0,0.0255,167.992,4,0.668,0
Shape of My Heart,Backstreet Boys,0.252,0.571,230280,0.77,0,9,0.154,-5.46,1,0.03,96.09,4,0.529,0
I'll Be Missing You (feat. 112),Diddy,0.0522,0.862,301520,0.479,0.00126,7,0.589,-9.199,1,0.0646,109.878,4,0.919,0
I Need A Girl (Part One) (feat. Usher & Loon),Diddy,0.397,0.66,268800,0.707,0,6,0.211,-5.758,1,0.208,89.279,4,0.779,0
Where the Party At,Jagged Edge,0.31,0.596,232573,0.661,0,5,0.0847,-6.239,0,0.226,129.491,5,0.864,0
I Wanna Know,Joe,0.26,0.725,296693,0.487,1.09E-05,8,0.431,-5.959,0,0.0368,136.086,4,0.595,0
Stay,Ne-Yo,0.00819,0.651,232227,0.645,0,1,0.0919,-6.741,1,0.223,96.394,4,0.668,0
So Sick,Ne-Yo,0.273,0.699,207187,0.592,0,6,0.202,-8.298,1,0.262,94.933,4,0.587,0
When You're Mad,Ne-Yo,0.304,0.654,222000,0.564,0,6,0.107,-7.186,1,0.235,86.948,4,0.458,0
Sexy Love,Ne-Yo,0.265,0.622,220853,0.503,0.000473,8,0.0596,-6.417,1,0.0433,93.984,4,0.6,0
All My Life,K-Ci & JoJo,0.117,0.634,331240,0.528,2.26E-06,1,0.0565,-8.834,1,0.0309,128,4,0.187,0
Take Me There - Remix,Blackstreet,0.0786,0.779,254067,0.711,2.40E-05,0,0.373,-4.054,1,0.144,96.472,4,0.857,0
MMMBop,Hanson,0.0058,0.686,267947,0.952,0.00333,9,0.283,-5.169,1,0.0458,104.889,4,0.641,0
Case Of The Ex (Whatcha Gonna Do),MÃ_a,0.0565,0.78,236827,0.69,8.19E-05,1,0.0716,-4.958,0,0.0445,98.002,4,0.327,0
My Love Is Like...Wo - Main Mix/Album Version,MÃ_a,0.207,0.833,209490,0.677,3.92E-06,4,0.286,-6.413,1,0.103,132.876,4,0.731,0
Angel of Mine - Radio Mix,Monica,0.00373,0.592,250173,0.562,3.23E-05,10,0.223,-6.869,0,0.0239,90.16,4,0.2,0
For You I Will,Monica,0.243,0.652,294867,0.473,0,0,0.134,-7.981,0,0.0313,123.208,4,0.36,0
Two Wrongs,Wyclef Jean,0.0862,0.621,230733,0.579,0,9,0.0827,-8.574,1,0.221,82.897,4,0.415,0
Take Me As I Am,Wyclef Jean,0.0925,0.685,257173,0.784,0,9,0.314,-4.971,1,0.11,90.89,4,0.734,0
Sweetest Girl (Dollar Bill),Wyclef Jean,0.0772,0.733,241133,0.744,0,1,0.341,-3.51,1,0.0553,92.515,4,0.528,0
Slow Jam,Usher,0.0138,0.701,283093,0.457,0,8,0.054,-8.562,0,0.0311,127.925,4,0.292,0
Ironic - 2015 Remastered,Alanis Morissette,0.218,0.408,230000,0.582,0,11,0.159,-8.305,1,0.0508,114.926,5,0.34,0
U Got It Bad,Usher,0.0227,0.816,247840,0.5,1.53E-06,1,0.0733,-4.551,1,0.03,124.037,4,0.654,0
My Boo,Usher,0.257,0.662,223440,0.507,0,5,0.0465,-8.238,1,0.118,86.412,4,0.652,0
Don't Love You No More (I'm Sorry),Craig David,0.466,0.635,244160,0.54,0,7,0.0524,-8.122,1,0.0246,99.99,4,0.586,0
Let Me Love You,Mario,0.163,0.622,249093,0.593,0,7,0.0979,-8.352,0,0.0916,94.364,4,0.595,0
Just a Friend 2002 - Radio Edit,Mario,0.00541,0.538,214200,0.677,0,0,0.236,-6.099,1,0.187,132.346,5,0.919,0
Say My Name,Destiny's Child,0.273,0.713,271333,0.678,0,5,0.149,-3.525,0,0.102,138.009,4,0.738,0
"Jumpin', Jumpin'",Destiny's Child,0.00543,0.771,230200,0.685,0.00157,1,0.0537,-4.639,1,0.0567,88.997,4,0.683,0
"Independent Women, Pt. I",Destiny's Child,0.362,0.73,221133,0.602,3.69E-06,6,0.169,-3.782,0,0.206,97.954,4,0.932,0
"Bills, Bills, Bills",Destiny's Child,0.139,0.845,256027,0.576,0,11,0.0764,-5.15,0,0.153,127.641,4,0.455,0
No More (Baby I'ma Do Right),3LW,0.102,0.721,263440,0.723,4.40E-06,2,0.0651,-7.08,0,0.0631,88.933,4,0.769,0
Summer Is Over feat. Sara Bareilles,Jon McLaughlin,0.0382,0.518,300573,0.666,2.47E-05,0,0.289,-5.306,1,0.0313,130.048,4,0.254,0
Beautiful Disaster,Jon McLaughlin,0.201,0.415,251640,0.661,0,7,0.143,-4.629,1,0.0296,156.177,4,0.283,0
Human,Jon McLaughlin,0.245,0.319,252053,0.664,0,1,0.0812,-4.85,1,0.0357,112.377,5,0.441,0
So Close,Jon McLaughlin,0.787,0.386,226840,0.248,1.49E-06,11,0.143,-11.42,1,0.0291,106.259,3,0.153,0
In Love With a Girl,Gavin DeGraw,0.0193,0.439,206000,0.906,0,3,0.373,-4.8,1,0.0439,161.905,4,0.69,0
Simple Love Song,Anuhea,0.789,0.764,224987,0.348,0,9,0.0997,-7.98,1,0.0643,119.651,4,0.773,0
Honeymoon Avenue,Ariana Grande,0.214,0.685,339733,0.607,0,11,0.345,-5.301,1,0.0431,125.011,4,0.463,0
Tattooed Heart,Ariana Grande,0.413,0.454,194707,0.521,0,7,0.119,-4.143,1,0.0285,72.28,4,0.231,0
Almost Is Never Enough,Nathan Sykes,0.831,0.4,327773,0.337,0,2,0.0934,-7.404,1,0.0355,108.196,5,0.354,0
Perfect Harmony,Rags Cast,0.789,0.664,145707,0.32,0,4,0.152,-7.356,1,0.0322,141.916,3,0.71,0
Pyramid (feat. Iyaz),Charice,0.268,0.562,235947,0.659,0,10,0.133,-5.234,1,0.0824,87.539,4,0.246,0
Best Friend,Jason Chen,0.74,0.637,233000,0.659,0,3,0.227,-6.964,1,0.0409,102.029,4,0.531,0
Over And Over Again,Nathan Sykes,0.962,0.47,246896,0.271,0,8,0.106,-8.335,1,0.0392,129.623,4,0.396,0
Put Your Arms Around Me,Natasha Bedingfield,0.126,0.758,222733,0.699,0,0,0.0643,-4.217,1,0.051,95.011,4,0.724,0
Try Everything,Shakira,0.0269,0.704,196853,0.604,0,1,0.0835,-4.865,1,0.0308,115.48,4,0.486,0
Starving,Hailee Steinfeld,0.39,0.712,181880,0.62,0,4,0.0994,-4.187,1,0.0888,99.953,4,0.519,0
I Dare You,Bea Miller,0.00406,0.616,206013,0.709,2.56E-06,10,0.501,-6.134,1,0.0312,122.984,4,0.545,0
Force of Nature,Bea Miller,0.771,0.658,241813,0.566,0,7,0.167,-6.179,1,0.0259,80.035,4,0.513,0
Perfect Picture,Bea Miller,0.0305,0.555,187973,0.79,0,3,0.094,-5.777,1,0.0507,79.016,4,0.519,0
Tangled Up In Me,Skye Sweetnam,0.0278,0.51,164347,0.708,3.86E-06,9,0.117,-3.092,0,0.051,188.058,4,0.767,0
Why Can't I?,Liz Phair,0.0273,0.487,208360,0.759,0,11,0.165,-4.849,1,0.0405,80.958,4,0.238,0
God Is a DJ,P!nk,0.0901,0.635,225400,0.977,2.61E-06,5,0.241,-3.213,0,0.0588,111.955,4,0.431,0
Save My Soul,JoJo,0.0637,0.406,224848,0.638,0,9,0.107,-6.085,0,0.13,177.916,4,0.404,0
Mad Love.,JoJo,0.0368,0.277,244413,0.604,0,0,0.365,-3.778,0,0.062,199.519,3,0.28,0
Secret Love,JoJo,0.19,0.776,239880,0.507,0,9,0.12,-5.752,0,0.0405,98.051,4,0.51,0
Dear No One,Tori Kelly,0.122,0.498,197847,0.586,0,6,0.106,-5.936,1,0.31,81.945,4,0.489,0
First Heartbreak,Tori Kelly,0.466,0.657,204960,0.485,0,3,0.0889,-5.634,0,0.0672,135.805,4,0.402,0
Video,India.Arie,0.104,0.652,249960,0.621,5.30E-06,9,0.0382,-8.677,0,0.263,169.983,4,0.647,0
"Beauty and the Beast - From ""Beauty and the Beast""",Ariana Grande,0.152,0.494,227928,0.542,0,6,0.101,-6.995,1,0.0277,81.34,4,0.246,0
I2I,Tevin Campbell,0.0458,0.732,241387,0.772,0,11,0.76,-7.974,0,0.0382,130.14,4,0.763,0
Confetti Falling,Big Time Rush,0.00411,0.557,242973,0.796,0,3,0.0951,-4.147,1,0.0482,127.999,4,0.452,0
You Gotta Be,Des'ree,0.211,0.627,245200,0.669,2.72E-06,0,0.111,-9.985,1,0.0412,94.029,4,0.5,0
Can't Blame a Girl for Trying,Sabrina Carpenter,0.429,0.616,169307,0.401,0,0,0.161,-7.318,1,0.0344,143.75,4,0.354,0
Eyes Wide Open,Sabrina Carpenter,0.00486,0.586,192720,0.637,2.97E-06,8,0.112,-6.621,1,0.0274,88.025,4,0.331,0
"Wildside - From ""Adventures in Babysitting""",Sofia Carson,0.00397,0.763,187960,0.569,7.85E-05,6,0.0755,-5.585,1,0.0401,122.988,4,0.751,0
Can I Have This Dance,High School Musical Cast,0.256,0.539,243773,0.658,0,0,0.286,-5.109,1,0.0295,136.357,3,0.494,0
Hold On,Wilson Phillips,0.4,0.679,266867,0.657,0,5,0.0497,-9.897,1,0.0255,97.8,4,0.558,0
Be My Baby,Bea Miller,0.0156,0.627,164840,0.871,4.63E-06,1,0.23,-4.403,0,0.0336,129.059,4,0.677,0
Photograph (feat. Bea Miller),Boyce Avenue,0.828,0.717,260187,0.32,0,3,0.107,-8.393,1,0.0283,107.946,4,0.331,0
Closer (feat. Sarah Hyland),Boyce Avenue,0.41,0.694,244189,0.472,0,8,0.233,-8.62,1,0.0281,95.002,4,0.466,0
"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Hailee Steinfeld,0.299,0.51,178320,0.602,0,3,0.126,-6.317,1,0.0616,148.077,4,0.305,0
From This Moment On,Shania Twain,0.382,0.428,291640,0.514,0,7,0.186,-5.021,1,0.0271,135.819,4,0.141,0
You're Still The One,Shania Twain,0.45,0.551,212560,0.527,0,3,0.0867,-7.119,1,0.0302,133.758,4,0.662,0
Everywhere,Michelle Branch,0.0136,0.523,214827,0.828,0.000255,1,0.165,-4.696,1,0.0762,96.952,4,0.473,0
Just The Girl,The Click Five,0.00509,0.571,234147,0.89,0,9,0.0769,-1.6,1,0.0395,110.958,4,0.725,0
Pieces Of Me,Ashlee Simpson,0.0535,0.5,217440,0.802,0,2,0.103,-4.205,1,0.104,174.039,4,0.743,0
She Looks So Perfect,5 Seconds of Summer,0.000668,0.493,202496,0.956,0,1,0.416,-4.221,0,0.138,160.006,4,0.467,0
She's Kinda Hot,5 Seconds of Summer,0.00216,0.659,216454,0.9,0,4,0.111,-4.856,1,0.0317,118.04,4,0.882,0
Billie Jean,Michael Jackson,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.856,0
Beat It - Single Version,Michael Jackson,0.0491,0.779,258040,0.867,7.98E-06,3,0.197,-3.704,0,0.0457,138.858,4,0.918,0
Black or White - Single Version,Michael Jackson,0.11,0.758,198507,0.927,0.0285,9,0.374,-2.768,1,0.0509,115.076,4,0.953,0
The Way You Make Me Feel,Michael Jackson,0.0367,0.608,297400,0.816,0.000554,1,0.116,-5.926,1,0.11,114.484,4,0.497,0
Man In The Mirror,Michael Jackson,0.43,0.794,319307,0.798,1.15E-05,8,0.114,-5.639,1,0.0366,100.338,4,0.268,0
P.Y.T. (Pretty Young Thing),Michael Jackson,0.23,0.888,238733,0.815,0.000424,11,0.127,-4.909,0,0.0404,127.273,4,0.96,0
Ultimate,Lindsay Lohan,0.00388,0.492,186867,0.797,0,11,0.466,-4.666,1,0.0388,79.513,4,0.533,0
If I Were a Boy,BeyoncÃ©,0.107,0.632,249147,0.518,0,6,0.354,-6.126,1,0.0313,90.007,4,0.45,0
With You,Chris Brown,0.143,0.658,252053,0.696,0,3,0.131,-4.293,1,0.0707,85.998,4,0.655,0
Forever,Chris Brown,0.0371,0.672,278036,0.819,0.000184,11,0.203,-4.457,1,0.0463,120.013,4,0.452,0
A Thousand Years,Christina Perri,0.309,0.421,285120,0.407,0.000961,10,0.11,-7.445,1,0.0267,139.028,3,0.168,0
Gave Me Something,Jess Glynne,0.0345,0.589,207145,0.83,0,1,0.344,-5.547,1,0.0984,94.999,4,0.595,0
Hold My Hand,Jess Glynne,0.00159,0.642,227344,0.823,0,0,0.0776,-5.717,1,0.0289,122.977,4,0.441,0
"When Will My Life Begin - From ""Tangled""/Soundtrack Version",Mandy Moore,0.106,0.677,152333,0.437,0,4,0.0897,-7.413,1,0.0322,108.054,4,0.455,0
"I See the Light - From ""Tangled""/Soundtrack Version",Mandy Moore,0.845,0.24,224240,0.16,0,5,0.0842,-14.213,1,0.0301,92.742,4,0.199,0
Torn,Natalie Imbruglia,0.0647,0.575,244667,0.886,0.000187,5,0.709,-5.182,1,0.034,96.308,4,0.608,0
Ain't Nobody,Chaka Khan,0.197,0.794,281773,0.891,9.04E-05,1,0.136,-6.918,1,0.0439,104.315,4,0.813,0
Dreams,The Cranberries,0.0029,0.555,271560,0.63,0.00681,4,0.336,-13.11,1,0.0353,128.661,4,0.488,0
I Knew I Loved You,Savage Garden,0.307,0.556,251253,0.517,0.00115,9,0.077,-8.769,1,0.0287,169.938,4,0.779,0
Un-Break My Heart,Toni Braxton,0.413,0.625,270333,0.426,0,2,0.116,-8.392,0,0.0271,110.018,4,0.123,0
Breathe Again,Toni Braxton,0.0704,0.689,269173,0.677,0,0,0.0877,-6.36,1,0.0326,153.919,4,0.265,0
You're Makin' Me High,Toni Braxton,0.0117,0.852,267440,0.563,1.96E-05,10,0.119,-8.663,0,0.0377,92.112,4,0.887,0
My Little Secret,Xscape,0.371,0.814,268040,0.431,0,8,0.335,-9.125,1,0.0936,129.957,4,0.546,0
One Of Those Love Songs,Xscape,0.0527,0.701,255453,0.383,0,10,0.0525,-9.016,1,0.0284,135.877,4,0.241,0
Softest Place On Earth,Xscape,0.415,0.773,256720,0.309,0.00014,7,0.111,-8.5,0,0.0339,128.105,4,0.411,0
The Arms of the One Who Loves You,Xscape,0.311,0.657,260427,0.456,0,0,0.0922,-8.917,1,0.0345,115.4,4,0.181,0
He Wasn't Man Enough,Toni Braxton,0.00947,0.739,261933,0.947,2.99E-05,11,0.326,-1.915,0,0.0412,88.009,4,0.762,0
Secret Love Song,Little Mix,0.259,0.534,249813,0.642,0,9,0.29,-3.971,1,0.0504,92.963,4,0.139,0
I Can't Fall in Love Without You,Zara Larsson,0.784,0.485,180640,0.332,0.000122,4,0.146,-9.244,1,0.0338,130.813,4,0.255,0
Lost Boy,Ruth B.,0.965,0.71,275280,0.0565,0,7,0.0889,-15.099,1,0.0534,123.994,4,0.352,0
Yesterday,Atmosphere,0.524,0.849,203720,0.531,0,7,0.0693,-5.534,1,0.258,91.927,4,0.771,0
Honest,Joseph,0.622,0.413,168480,0.439,0.00562,10,0.0704,-8.537,1,0.031,97.942,4,0.336,0
When Will I Learn,Kina Grannis,0.904,0.513,193917,0.274,9.27E-06,0,0.1,-13.577,1,0.0289,129.834,4,0.381,0
Lady Brain,The Harmaleighs,0.701,0.447,171046,0.288,1.56E-06,4,0.0915,-9.131,1,0.0298,139.522,4,0.352,0
Cleopatra,The Lumineers,0.265,0.546,201413,0.76,7.47E-05,8,0.0948,-6.763,1,0.0428,151.456,4,0.461,0
Heavy,Birdtalker,0.286,0.614,264151,0.549,2.64E-06,5,0.142,-6.986,1,0.0516,77.926,4,0.255,0
Celeste,Ezra Vine,0.0299,0.604,203310,0.841,0.00382,1,0.136,-5.145,1,0.0423,138.976,4,0.585,0
Don't Say,Lullanas,0.859,0.606,201333,0.411,0.00247,1,0.252,-11.765,1,0.0316,117.819,4,0.234,0
Like Home,Colin & Caroline,0.323,0.661,186492,0.544,0.0222,7,0.0871,-11.193,1,0.0304,139.012,4,0.307,0
I Know,Sammy Brue,0.395,0.644,195107,0.523,0,4,0.093,-7.66,1,0.0378,95.966,4,0.453,0
Adventurers,Holley Maher,0.208,0.645,150706,0.52,0,1,0.0842,-7.417,1,0.0576,169.986,4,0.395,0
Back to You,WILD,0.0897,0.499,195000,0.94,7.28E-05,0,0.109,-2.741,1,0.0332,112.02,4,0.451,0
Memorial Day,The Accidentals,0.185,0.52,238093,0.497,0.00785,2,0.109,-9.925,1,0.0403,148.895,4,0.41,0
Fire,Majozi,0.0754,0.655,202163,0.873,0,7,0.105,-4.992,0,0.0692,130.018,4,0.571,0
I Keep Ticking On,The Harmaleighs,0.245,0.602,156360,0.771,0,3,0.107,-4.494,1,0.04,125.024,4,0.387,0
Automatic,Castro,0.266,0.626,233760,0.601,0.00405,2,0.112,-6.4,1,0.0309,120.046,4,0.187,0
Ohio - filous Remix,Damien Jurado,0.58,0.599,245960,0.699,0.276,1,0.108,-7.588,0,0.1,120.927,4,0.312,0
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,0.0331,0.678,198760,0.783,1.51E-05,7,0.134,-4.672,0,0.0828,102,4,0.687,0
Bath Salts,Travis Hayes,0.0816,0.611,152869,0.487,0.116,2,0.111,-10.629,1,0.0275,105.034,3,0.667,0
"Nocturne No.1 In B Flat Minor, Op.9 No.1",FrÃ©dÃ©ric Chopin,0.994,0.206,336000,0.0347,0.828,1,0.131,-25.351,1,0.0431,67.584,4,0.0378,0
Semi-Charmed Life,Third Eye Blind,0.00832,0.64,268360,0.864,0,7,0.123,-6.576,1,0.0315,102.026,4,0.735,0
Mr. Jones,Counting Crows,0.211,0.581,272507,0.817,1.42E-06,0,0.246,-6.542,1,0.0382,141.607,4,0.772,0
Two Princes,Spin Doctors,0.00162,0.543,256733,0.912,2.10E-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.83,0
Save Tonight,Eagle-Eye Cherry,9.24E-05,0.547,239227,0.693,5.46E-05,0,0.113,-8.786,1,0.0353,119.567,4,0.581,0
Hey Jealousy,Gin Blossoms,0.00117,0.464,236067,0.785,1.46E-06,6,0.328,-7.42,0,0.0436,153.005,4,0.505,0
Good,Better Than Ezra,0.000372,0.615,185093,0.657,0.0204,7,0.132,-6.873,1,0.029,109.95,4,0.78,0
If You Could Only See,Tonic,0.00131,0.417,263280,0.946,0,10,0.154,-4.056,0,0.0507,95.245,4,0.501,0
You Get What You Give,New Radicals,0.171,0.618,300773,0.896,0,2,0.0875,-5.357,1,0.0307,113.961,4,0.727,0
Why I'm Here,Oleander,0.00913,0.638,238093,0.666,0.000843,8,0.111,-7.056,0,0.0233,100.01,4,0.474,0
Lump,The Presidents Of The United States Of America,0.00468,0.499,134200,0.873,0,6,0.165,-3.902,1,0.0386,142.726,4,0.869,0
Someday - Remastered,Sugar Ray,0.0108,0.743,243333,0.67,0.0702,1,0.22,-4.547,0,0.0293,110.832,4,0.934,0
All I Want,Toad The Wet Sprocket,0.0558,0.6,196116,0.811,6.82E-06,5,0.109,-7.693,1,0.0788,124.303,4,0.601,0
Push,Matchbox Twenty,0.0067,0.42,238667,0.672,0,6,0.108,-7.902,1,0.027,168.019,4,0.459,0
What's Up?,4 Non Blondes,0.16,0.561,295493,0.555,0,11,0.114,-9.734,0,0.0287,134.369,4,0.509,0
Absolutely (Story of a Girl) - Radio Mix,Nine Days,0.000891,0.481,189333,0.94,0,7,0.0939,-5.204,1,0.066,96.493,4,0.643,0
Roll To Me,Del Amitri,0.417,0.566,132307,0.804,0,6,0.112,-5.783,1,0.0364,149.989,4,0.868,0
Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,0.0437,0.637,208493,0.846,0,1,0.105,-3.663,1,0.0346,103.119,4,0.596,0
Inside Out,Eve 6,0.114,0.483,219467,0.818,0,11,0.367,-7.666,1,0.0444,175.668,4,0.69,0
Blister in the Sun - 2002 Remastered Version,Violent Femmes,0.219,0.701,144333,0.261,0,0,0.0821,-19.846,1,0.0938,97.042,4,0.895,0
Cannonball,The Breeders,0.00971,0.498,215573,0.685,0.775,3,0.365,-11.795,1,0.0394,112.49,4,0.781,0
Iris,The Goo Goo Dolls,0.00133,0.291,289907,0.79,5.61E-06,11,0.0811,-5.683,0,0.0363,155.667,3,0.493,0
Into Your Arms,The Lemonheads,0.0271,0.48,164467,0.891,3.24E-06,2,0.185,-5.001,1,0.0332,123.961,4,0.646,0
Mmm Mmm Mmm Mmm,Crash Test Dummies,0.25,0.58,235173,0.575,1.83E-05,3,0.0813,-7.72,1,0.0231,92.934,4,0.372,0
Hollaback Girl,Gwen Stefani,0.35,0.926,199853,0.916,6.17E-06,10,0.0234,-2.221,0,0.0929,110.007,4,0.903,0
SexyBack,Justin Timberlake,0.0584,0.967,242733,0.583,0,7,0.0519,-5.562,0,0.0789,117,4,0.965,0
I Gotta Feeling,The Black Eyed Peas,0.0823,0.741,289133,0.748,0,0,0.34,-6.299,1,0.0264,127.965,4,0.616,0
...Baby One More Time,Britney Spears,0.185,0.757,211160,0.725,5.56E-05,0,0.568,-4.86,0,0.0315,92.96,4,0.887,0
Genie In A Bottle (Album Version),Christina Aguilera,0.173,0.618,217893,0.794,0.000226,1,0.144,-6.985,1,0.126,175.822,4,0.919,0
Fantasy,Mariah Carey,0.139,0.671,243493,0.727,0,7,0.123,-7.585,1,0.035,102.358,4,0.82,0
No Scrubs,TLC,0.0251,0.743,214400,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,4,0.604,0
Drive,Incubus,0.0661,0.639,232987,0.849,0.02,4,0.15,-5.474,0,0.0361,90.562,4,0.668,0
My Own Worst Enemy,Lit,0.00129,0.494,169027,0.946,0,4,0.398,-2.757,1,0.0637,103.408,4,0.713,0
Wannabe - Radio Edit,Spice Girls,0.101,0.768,173027,0.864,0,11,0.162,-6.145,1,0.0324,110.008,4,0.876,0
Tearin' up My Heart - Radio Edit,*NSYNC,0.0028,0.686,211000,0.915,7.16E-06,7,0.233,-4.447,1,0.0364,110.054,4,0.784,0
I Try,Macy Gray,0.313,0.593,239440,0.642,0.000582,2,0.0804,-7.284,1,0.0299,76.403,4,0.755,0
Ironic,Alanis Morissette,0.25,0.295,225933,0.593,0,11,0.236,-7.572,1,0.0555,85.482,4,0.361,0
Learn to Fly,Foo Fighters,1.92E-05,0.439,234800,0.931,1.21E-05,11,0.193,-2.59,0,0.0473,135.944,4,0.516,0
Smooth,Santana,0.16,0.609,294987,0.923,4.73E-06,9,0.295,-3.908,1,0.0338,115.996,4,0.96,0
I Want It That Way,Backstreet Boys,0.161,0.667,213000,0.728,0,6,0.199,-5.476,0,0.0272,99.014,4,0.449,0
Truly Madly Deeply,Savage Garden,0.43,0.566,279400,0.705,0,0,0.109,-7.569,1,0.0311,168.152,4,0.785,0
(You Drive Me) Crazy,Britney Spears,0.0534,0.748,198067,0.939,0,0,0.32,-4.288,0,0.0341,104.001,4,0.962,0
Pretty Fly (For a White Guy),The Offspring,0.0962,0.72,188107,0.898,0,11,0.0675,-3.701,0,0.0997,143.431,4,0.964,0
Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,0.0449,0.706,225253,0.893,1.04E-06,10,0.301,-4.355,0,0.0449,108.006,4,0.616,0
Remember the Time,Michael Jackson,0.153,0.831,239227,0.921,0.00213,5,0.305,-2.383,0,0.0581,108.002,4,0.808,0
Meet Virginia,Train,0.0863,0.675,239933,0.553,7.58E-06,7,0.118,-7.775,1,0.0486,90.02,4,0.57,0
Last Kiss,Pearl Jam,0.363,0.622,195467,0.692,0.000158,7,0.193,-6.97,1,0.0276,112.053,4,0.758,0
Jump,Kris Kross,0.000501,0.749,195107,0.745,0.00403,2,0.333,-10.625,1,0.164,101.972,4,0.461,0
"Girls, Girls, Girls",MÃ¶tley CrÃ_e,0.0296,0.6,270427,0.931,7.10E-05,7,0.392,-4.647,1,0.0734,140.123,4,0.527,0
Don't Stop Me Now - Remastered 2011,Queen,0.0475,0.559,209413,0.868,0.000176,5,0.776,-5.276,1,0.17,156.295,4,0.608,0
Coming Around Again,Carly Simon,0.632,0.631,219160,0.363,4.64E-05,5,0.084,-14.331,1,0.0336,138.367,4,0.268,0
Hips Don't Lie,Shakira,0.284,0.778,218093,0.824,0,10,0.405,-5.892,0,0.0712,100.024,4,0.767,0
Don't Cha,The Pussycat Dolls,0.00542,0.875,272080,0.631,2.54E-06,1,0.127,-3.475,1,0.099,120.002,4,0.552,0
Every time we touch,Cascada,0.00281,0.633,197124,0.976,1.29E-05,8,0.382,-5.362,1,0.0519,142.027,4,0.471,0
Where Is The Love?,The Black Eyed Peas,0.101,0.835,272533,0.687,0,5,0.132,-3.18,1,0.184,94.059,4,0.826,0
Don't Stop The Music,Rihanna,0.0446,0.853,267080,0.676,3.37E-05,6,0.0514,-5.533,0,0.0715,122.65,4,0.558,0
Survivor,Destiny's Child,0.0559,0.514,254027,0.911,0,1,0.775,-2.027,0,0.41,161.109,4,0.614,0
Last Friday Night (T.G.I.F.),Katy Perry,0.00125,0.649,230747,0.815,4.31E-05,3,0.671,-3.796,0,0.0415,126.03,4,0.774,0
"Whenever, Wherever",Shakira,0.265,0.793,197027,0.832,6.84E-06,1,0.207,-4.861,0,0.0405,107.647,4,0.859,0
Poker Face,Lady Gaga,0.12,0.851,237200,0.806,1.39E-06,4,0.122,-4.618,1,0.0788,119.002,4,0.769,0
