ID	Marital Status	Gender	Yearly Income	Children	Education	Occupation	Home Owner	Cars	Commute Distance	Region	Age	BikeBuyer
25354	Single	Male	20000	1	Partial High School	Clerical	Yes	2	1-2 Miles	North America	49	No
25355	Married	Male	20000	1	Partial High School	Clerical	No	2	0-1 Miles	North America	49	No
25356	Married	Male	20000	1	Partial High School	Clerical	Yes	2	0-1 Miles	North America	49	No
25357	Married	Male	20000	1	Partial High School	Clerical	No	2	0-1 Miles	North America	49	No
25358	Single	Female	20000	1	Partial High School	Clerical	Yes	2	1-2 Miles	North America	49	No
25359	Single	Male	30000	0	High School	Skilled Manual	Yes	2	1-2 Miles	North America	49	No
25360	Married	Male	30000	0	High School	Skilled Manual	Yes	2	1-2 Miles	North America	49	No
25367	Married	Female	40000	0	Partial College	Clerical	No	1	0-1 Miles	North America	47	No
25369	Single	Male	40000	0	Partial College	Clerical	No	1	0-1 Miles	North America	47	No
25372	Married	Female	40000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	33	No
25373	Married	Female	40000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	33	No
25374	Single	Female	40000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	33	No
25375	Married	Male	50000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	34	No
25376	Married	Female	50000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	34	No
25377	Married	Female	70000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	35	No
25378	Married	Female	70000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	35	No
25416	Married	Male	20000	0	Partial High School	Clerical	No	2	0-1 Miles	North America	87	No
25422	Married	Male	80000	3	Bachelors	Skilled Manual	Yes	0	2-5 Miles	North America	40	No
25424	Single	Male	70000	0	Graduate Degree	Professional	No	0	0-1 Miles	North America	40	No
25428	Single	Female	70000	5	Graduate Degree	Professional	Yes	2	2-5 Miles	North America	37	No
25431	Single	Female	40000	0	Bachelors	Professional	No	1	2-5 Miles	North America	41	No
25433	Single	Male	40000	0	Bachelors	Professional	No	1	2-5 Miles	North America	41	No
25434	Single	Male	50000	3	Bachelors	Skilled Manual	No	1	0-1 Miles	North America	41	No
28981	Single	Male	60000	0	Graduate Degree	Management	No	2	1-2 Miles	North America	66	No
25437	Married	Male	50000	3	Bachelors	Skilled Manual	Yes	2	2-5 Miles	North America	40	No
25438	Single	Female	50000	3	Bachelors	Skilled Manual	No	2	0-1 Miles	North America	41	No
25439	Married	Female	50000	3	Bachelors	Skilled Manual	Yes	3	10+ Miles	North America	41	No
25440	Married	Male	50000	3	Bachelors	Skilled Manual	Yes	3	10+ Miles	North America	41	No
25441	Married	Female	50000	4	Bachelors	Skilled Manual	Yes	1	2-5 Miles	North America	41	No
25456	Married	Male	10000	4	Partial High School	Manual	Yes	2	0-1 Miles	Europe	40	No
28934	Married	Male	70000	0	Bachelors	Professional	No	3	10+ Miles	Pacific	32	No
25469	Married	Female	20000	2	High School	Manual	Yes	1	0-1 Miles	Europe	41	No
25470	Married	Male	20000	2	High School	Manual	Yes	1	0-1 Miles	Europe	41	No
25471	Married	Male	20000	2	High School	Manual	Yes	2	0-1 Miles	Europe	41	No
25472	Married	Male	30000	1	Bachelors	Skilled Manual	Yes	2	0-1 Miles	Europe	41	No
25473	Married	Female	30000	1	Bachelors	Skilled Manual	Yes	2	0-1 Miles	Europe	41	No
25474	Married	Male	10000	3	Partial High School	Manual	Yes	2	0-1 Miles	Europe	41	No
25475	Married	Female	10000	2	Partial High School	Manual	Yes	2	0-1 Miles	Europe	42	No
25476	Married	Female	20000	2	High School	Manual	Yes	2	0-1 Miles	Europe	42	No
25477	Married	Female	30000	0	Bachelors	Skilled Manual	Yes	1	2-5 Miles	Europe	73	No
25482	Single	Male	30000	0	Partial College	Clerical	Yes	1	2-5 Miles	Europe	44	No
25483	Single	Male	20000	0	Partial College	Clerical	No	1	2-5 Miles	Europe	72	No
25487	Married	Female	30000	2	Partial College	Clerical	Yes	2	0-1 Miles	Europe	41	No
25490	Married	Male	30000	2	Partial College	Clerical	Yes	2	0-1 Miles	Europe	42	No
25491	Single	Female	30000	2	Partial College	Clerical	Yes	2	0-1 Miles	Europe	42	No
25494	Married	Male	30000	2	Partial College	Clerical	Yes	2	0-1 Miles	Europe	43	No
25495	Married	Female	30000	2	Partial College	Clerical	Yes	2	0-1 Miles	Europe	43	No
25496	Married	Female	30000	2	Partial College	Clerical	Yes	2	0-1 Miles	Europe	43	No
25499	Married	Female	30000	3	Partial College	Clerical	Yes	2	0-1 Miles	Europe	27	No
29002	Married	Female	70000	1	Partial College	Professional	Yes	1	10+ Miles	North America	58	No
25505	Married	Male	30000	4	Partial College	Clerical	Yes	3	0-1 Miles	Europe	27	No
25507	Single	Female	30000	5	Partial College	Clerical	No	3	0-1 Miles	Europe	28	No
25509	Single	Male	30000	0	Partial College	Clerical	No	1	2-5 Miles	Europe	29	No
25512	Single	Male	20000	0	High School	Manual	No	1	2-5 Miles	Europe	30	No
25513	Single	Female	20000	0	High School	Manual	Yes	1	2-5 Miles	Europe	30	No
25514	Single	Male	20000	0	High School	Manual	No	1	2-5 Miles	Europe	30	No
25515	Single	Female	20000	0	High School	Manual	No	1	5-10 Miles	Europe	29	No
25516	Single	Female	10000	0	Partial High School	Manual	Yes	2	0-1 Miles	Europe	31	No
25517	Single	Female	20000	0	High School	Manual	No	1	1-2 Miles	Europe	30	No
25518	Single	Male	20000	0	High School	Manual	No	1	5-10 Miles	Europe	30	No
25519	Single	Female	20000	0	High School	Manual	No	1	2-5 Miles	Europe	29	No
25520	Single	Female	20000	0	High School	Manual	No	1	2-5 Miles	Europe	30	No
25521	Single	Male	20000	0	Partial High School	Manual	Yes	1	2-5 Miles	Europe	30	No
25523	Single	Male	20000	0	Partial High School	Manual	No	1	5-10 Miles	Europe	31	No
25524	Married	Male	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	31	No
25526	Single	Male	30000	0	Partial College	Clerical	No	1	0-1 Miles	Europe	31	No
25527	Single	Male	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	93	No
25529	Single	Male	10000	0	Graduate Degree	Manual	Yes	0	0-1 Miles	Europe	44	No
25530	Single	Male	10000	0	Graduate Degree	Manual	No	0	0-1 Miles	Europe	44	No
25533	Single	Female	10000	0	Bachelors	Manual	No	0	0-1 Miles	Europe	45	No
25534	Married	Male	20000	0	Graduate Degree	Clerical	No	0	0-1 Miles	Europe	71	No
25535	Single	Female	20000	0	Graduate Degree	Clerical	Yes	0	0-1 Miles	Europe	70	No
25536	Single	Female	20000	0	Graduate Degree	Clerical	Yes	0	0-1 Miles	Europe	70	No
25537	Single	Male	20000	0	Graduate Degree	Clerical	No	0	0-1 Miles	Europe	70	No
25541	Married	Male	10000	0	Bachelors	Manual	No	0	0-1 Miles	Europe	48	No
25542	Single	Male	10000	0	Bachelors	Manual	No	0	0-1 Miles	Europe	48	No
29210	Married	Male	100000	1	Bachelors	Management	Yes	4	2-5 Miles	North America	41	No
25544	Single	Male	20000	0	Bachelors	Clerical	No	0	0-1 Miles	Europe	49	No
25545	Single	Female	10000	0	Partial College	Manual	No	0	0-1 Miles	Europe	51	No
25547	Single	Female	20000	0	Bachelors	Clerical	No	0	0-1 Miles	Europe	67	No
25549	Single	Female	10000	0	Partial College	Manual	No	1	0-1 Miles	Europe	65	No
25551	Married	Male	20000	0	Partial College	Manual	No	0	0-1 Miles	Europe	65	No
25554	Single	Male	10000	0	Partial College	Manual	No	1	2-5 Miles	Europe	63	No
25569	Single	Male	10000	0	Partial College	Manual	No	2	0-1 Miles	Europe	63	No
25570	Single	Female	20000	0	Partial College	Manual	Yes	0	1-2 Miles	Europe	63	No
25579	Married	Male	10000	1	High School	Manual	No	1	1-2 Miles	Europe	46	No
25580	Married	Female	10000	1	High School	Manual	Yes	1	2-5 Miles	Europe	46	No
25581	Single	Female	20000	1	Partial College	Manual	Yes	0	1-2 Miles	Europe	46	No
25592	Single	Female	10000	2	High School	Manual	No	0	0-1 Miles	Europe	37	No
25620	Married	Male	90000	4	Bachelors	Management	Yes	1	1-2 Miles	North America	38	No
25621	Married	Male	90000	4	Bachelors	Management	Yes	1	0-1 Miles	North America	38	No
25624	Married	Female	100000	0	Bachelors	Management	Yes	3	1-2 Miles	North America	38	No
25627	Married	Male	20000	2	High School	Manual	Yes	2	0-1 Miles	Europe	42	No
25628	Married	Female	20000	3	High School	Manual	Yes	0	0-1 Miles	Europe	42	No
25629	Married	Male	10000	2	Partial High School	Manual	Yes	2	0-1 Miles	Europe	43	No
25630	Married	Female	10000	2	Partial High School	Manual	Yes	2	0-1 Miles	Europe	43	No
25631	Single	Female	20000	3	High School	Manual	No	2	0-1 Miles	Europe	43	No
25632	Single	Male	20000	0	Partial College	Manual	No	1	2-5 Miles	Europe	74	No
29005	Single	Male	60000	1	Partial College	Professional	Yes	2	10+ Miles	North America	57	No
25638	Single	Male	30000	2	Partial College	Clerical	No	0	0-1 Miles	Europe	41	No
25643	Married	Male	30000	2	Partial College	Clerical	Yes	2	0-1 Miles	Europe	42	No
25644	Married	Male	30000	2	Partial College	Clerical	Yes	2	0-1 Miles	Europe	42	No
25645	Single	Male	30000	2	Partial College	Clerical	Yes	2	0-1 Miles	Europe	42	No
25648	Married	Female	30000	2	Partial College	Clerical	Yes	3	0-1 Miles	Europe	43	No
25650	Married	Female	30000	3	Partial College	Clerical	Yes	0	0-1 Miles	Europe	43	No
25652	Single	Female	20000	0	High School	Manual	No	1	1-2 Miles	Europe	28	No
25653	Single	Male	20000	0	High School	Manual	No	1	1-2 Miles	Europe	29	No
25654	Married	Female	20000	4	High School	Manual	Yes	2	0-1 Miles	Europe	27	No
25662	Married	Male	30000	3	Partial College	Clerical	Yes	2	0-1 Miles	Europe	28	No
25663	Married	Male	30000	3	Partial College	Clerical	Yes	2	0-1 Miles	Europe	28	No
25664	Married	Male	30000	4	Partial College	Clerical	Yes	1	0-1 Miles	Europe	28	No
25665	Single	Female	20000	0	High School	Manual	No	1	1-2 Miles	Europe	29	No
25666	Married	Male	30000	5	Partial College	Clerical	Yes	3	0-1 Miles	Europe	29	No
29351	Single	Male	50000	3	Bachelors	Skilled Manual	No	2	0-1 Miles	North America	41	No
25668	Single	Female	30000	0	Partial College	Clerical	Yes	1	2-5 Miles	Europe	29	No
25669	Single	Female	30000	0	Partial College	Clerical	No	1	2-5 Miles	Europe	28	No
25670	Single	Female	20000	0	High School	Manual	No	1	1-2 Miles	Europe	30	No
25671	Single	Male	20000	0	High School	Manual	No	1	1-2 Miles	Europe	30	No
25672	Single	Female	10000	0	Partial High School	Manual	Yes	2	0-1 Miles	Europe	31	No
25673	Single	Male	20000	0	High School	Manual	Yes	1	2-5 Miles	Europe	30	No
25676	Single	Female	30000	0	Partial College	Clerical	Yes	1	2-5 Miles	Europe	30	No
25677	Married	Female	20000	0	Partial High School	Manual	Yes	2	1-2 Miles	Europe	32	No
25678	Single	Female	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	32	No
25679	Single	Female	30000	0	Partial College	Clerical	No	1	2-5 Miles	Europe	31	No
29125	Married	Female	60000	0	Partial College	Professional	Yes	2	5-10 Miles	North America	31	No
25682	Married	Female	10000	0	Partial High School	Manual	Yes	2	1-2 Miles	Europe	32	No
25684	Single	Male	10000	0	Graduate Degree	Manual	No	0	0-1 Miles	Europe	44	No
25685	Married	Female	10000	0	Bachelors	Manual	Yes	0	0-1 Miles	Europe	43	No
25686	Single	Female	20000	0	Graduate Degree	Manual	No	0	0-1 Miles	Europe	44	No
25687	Single	Female	10000	0	Bachelors	Manual	No	0	0-1 Miles	Europe	45	No
25688	Single	Male	10000	0	Bachelors	Manual	Yes	0	0-1 Miles	Europe	45	No
25689	Single	Female	20000	0	Graduate Degree	Clerical	Yes	0	0-1 Miles	Europe	44	No
25690	Married	Male	20000	0	Graduate Degree	Clerical	Yes	0	0-1 Miles	Europe	45	No
25691	Married	Male	20000	0	Graduate Degree	Clerical	No	0	0-1 Miles	Europe	45	No
25692	Married	Male	30000	0	Graduate Degree	Clerical	Yes	0	0-1 Miles	Europe	71	No
25695	Single	Female	10000	0	Bachelors	Manual	No	0	0-1 Miles	Europe	48	No
25696	Married	Male	10000	0	Partial College	Manual	Yes	0	0-1 Miles	Europe	49	No
25697	Single	Male	10000	0	Partial College	Manual	No	0	0-1 Miles	Europe	50	No
25698	Married	Female	10000	0	Partial College	Manual	Yes	0	1-2 Miles	Europe	50	No
25699	Single	Male	10000	0	Partial College	Manual	Yes	0	0-1 Miles	Europe	50	No
25719	Single	Female	20000	0	Partial College	Manual	No	0	0-1 Miles	Europe	63	No
25733	Single	Female	10000	1	High School	Manual	Yes	1	2-5 Miles	Europe	46	No
25740	Married	Female	10000	1	High School	Manual	Yes	2	0-1 Miles	Europe	36	No
25753	Single	Female	10000	0	High School	Manual	No	2	0-1 Miles	Europe	55	No
25754	Single	Male	10000	0	High School	Manual	No	2	0-1 Miles	Europe	54	No
25755	Married	Male	10000	3	High School	Manual	Yes	0	0-1 Miles	Europe	38	No
25763	Married	Female	90000	4	Partial College	Skilled Manual	Yes	3	1-2 Miles	North America	38	No
25764	Single	Female	90000	4	Partial College	Skilled Manual	No	3	1-2 Miles	North America	38	No
25766	Married	Female	100000	0	Bachelors	Management	Yes	3	1-2 Miles	North America	38	No
25768	Married	Male	120000	4	High School	Professional	Yes	4	5-10 Miles	Europe	49	No
25771	Single	Female	120000	4	High School	Professional	No	4	5-10 Miles	Europe	50	No
25772	Single	Male	120000	4	High School	Professional	Yes	4	5-10 Miles	Europe	50	No
25773	Single	Male	120000	4	High School	Professional	No	4	5-10 Miles	Europe	50	No
25781	Single	Male	160000	4	Bachelors	Management	No	3	5-10 Miles	Europe	62	No
25782	Married	Male	130000	4	Partial College	Professional	No	4	5-10 Miles	Europe	60	No
25783	Single	Male	130000	4	Partial College	Professional	No	4	5-10 Miles	Europe	60	No
25784	Single	Male	160000	4	Bachelors	Management	No	4	0-1 Miles	Europe	59	No
25785	Single	Male	90000	2	High School	Professional	Yes	1	10+ Miles	Europe	52	No
25787	Married	Male	100000	4	High School	Professional	Yes	3	10+ Miles	Europe	52	No
25788	Single	Female	110000	4	Partial College	Professional	No	4	5-10 Miles	Europe	52	No
25789	Single	Female	90000	2	Partial College	Professional	Yes	2	10+ Miles	Europe	53	No
25790	Married	Male	100000	4	Bachelors	Management	No	3	2-5 Miles	Europe	53	No
25791	Single	Male	100000	4	Bachelors	Management	No	4	2-5 Miles	Europe	53	No
25792	Single	Female	110000	4	Bachelors	Management	Yes	4	10+ Miles	Europe	53	No
25794	Single	Female	90000	1	High School	Professional	Yes	2	10+ Miles	Europe	54	No
25797	Married	Male	80000	2	High School	Professional	Yes	2	10+ Miles	Europe	55	No
25799	Single	Female	130000	5	High School	Professional	No	3	10+ Miles	Europe	55	No
25800	Single	Female	110000	5	High School	Management	No	3	10+ Miles	Europe	56	No
29422	Single	Male	20000	0	High School	Manual	Yes	1	2-5 Miles	Europe	30	No
25802	Single	Male	120000	5	Partial College	Management	No	3	10+ Miles	Europe	56	No
25803	Married	Male	120000	5	High School	Management	Yes	3	10+ Miles	Europe	57	No
25804	Married	Male	150000	5	Partial College	Management	Yes	4	0-1 Miles	Europe	57	No
25806	Single	Male	70000	1	Partial High School	Skilled Manual	Yes	3	10+ Miles	Europe	58	No
25807	Married	Female	90000	0	Partial High School	Skilled Manual	Yes	2	10+ Miles	Europe	59	No
25808	Single	Female	90000	0	Partial High School	Skilled Manual	Yes	2	10+ Miles	Europe	59	No
25809	Married	Male	60000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	30	No
25810	Single	Male	60000	0	Bachelors	Professional	Yes	4	10+ Miles	Pacific	31	No
25811	Single	Male	70000	0	Bachelors	Professional	No	2	5-10 Miles	Pacific	30	No
25812	Single	Female	70000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	30	No
25813	Single	Male	80000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	30	No
25814	Single	Female	80000	0	Bachelors	Professional	No	3	10+ Miles	Pacific	31	No
25815	Married	Female	80000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	31	No
25816	Married	Female	80000	0	Bachelors	Professional	No	3	10+ Miles	Pacific	31	No
25817	Married	Male	80000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	33	No
25818	Single	Male	80000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	32	No
25820	Married	Male	90000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	32	No
25824	Married	Male	90000	0	Bachelors	Professional	No	3	10+ Miles	Pacific	34	No
25825	Married	Female	90000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	34	No
25833	Married	Female	40000	0	High School	Professional	Yes	2	5-10 Miles	North America	57	No
25834	Single	Male	30000	0	High School	Professional	No	2	1-2 Miles	North America	57	No
25835	Married	Female	30000	0	High School	Professional	No	2	1-2 Miles	North America	58	No
25836	Married	Male	50000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	68	No
25837	Married	Male	50000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	69	No
25838	Single	Female	60000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	68	No
25839	Married	Male	60000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	68	No
25841	Single	Female	60000	0	Graduate Degree	Management	No	2	1-2 Miles	North America	68	No
25842	Married	Male	60000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	67	No
25843	Single	Male	60000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	67	No
25844	Single	Female	40000	0	High School	Professional	No	2	1-2 Miles	North America	66	No
25845	Single	Male	60000	0	Bachelors	Management	No	2	1-2 Miles	North America	66	No
25846	Married	Female	60000	0	Bachelors	Management	Yes	2	10+ Miles	North America	66	No
25847	Married	Female	60000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	65	No
25848	Single	Male	40000	0	High School	Professional	Yes	2	10+ Miles	North America	65	No
25849	Married	Female	50000	0	Bachelors	Management	Yes	2	10+ Miles	North America	65	No
29007	Single	Male	60000	1	Partial College	Professional	Yes	2	10+ Miles	North America	56	No
25851	Single	Male	50000	0	Bachelors	Management	No	2	1-2 Miles	North America	65	No
25852	Single	Female	50000	0	Bachelors	Management	No	2	1-2 Miles	North America	64	No
25853	Married	Female	60000	0	Bachelors	Management	Yes	2	10+ Miles	North America	63	No
25854	Married	Male	60000	0	Bachelors	Management	Yes	2	10+ Miles	North America	63	No
25855	Single	Male	60000	0	Bachelors	Management	No	2	1-2 Miles	North America	63	No
25858	Single	Female	20000	0	Partial High School	Clerical	Yes	3	10+ Miles	North America	61	No
25859	Single	Female	20000	0	Partial High School	Clerical	Yes	3	10+ Miles	North America	61	No
25860	Single	Male	20000	0	Partial High School	Clerical	Yes	3	10+ Miles	North America	61	No
25862	Married	Male	30000	1	Partial High School	Skilled Manual	No	2	1-2 Miles	North America	61	No
28943	Single	Male	90000	0	Bachelors	Professional	No	3	10+ Miles	Pacific	33	No
25870	Married	Male	40000	1	High School	Professional	Yes	2	2-5 Miles	North America	59	No
25871	Single	Male	40000	1	High School	Professional	Yes	2	10+ Miles	North America	59	No
25873	Single	Male	70000	1	Bachelors	Management	Yes	1	10+ Miles	North America	59	No
