rank,title,studio,lifetime_gross,year
15125,Bounce: Behind the Velvet Rope,AL,8779,2001
15126,Evil Remains,Scre.,8747,2004
15127,Elite Squad,IFC,8744,2008
15128,Only When I Dance,FM,8738,2010
15129,Duet for One,Can.,8736,1986
15130,Fanny,KL,8735,2014
15131,How I Ended This Summer,FM,8733,2011
15132,Closing Escrow,Magn.,8719,2007
15133,The Man in the White Suit (2012 re-release),Rialto,8718,2012
15134,Blood Feast,Hann.,8708,2018
15135,I'm Glad My Mother is Alive,Strand,8705,2011
15136,Amnesia,FM,8700,2017
15137,Man on a Mission,FRun,8688,2012
15138,Without the King,FRun,8663,2008
15139,Jay Myself,Osci.,8662,2019
15140,Amexicano,Maya,8655,2008
15141,"Small, Beautiful Moving Parts",Long Shot,8631,2012
15142,A Good Day to Be Black and Sexy,Magn.,8629,2008
15143,Drama/Mex,IFC,8628,2007
15144,Comet,IFC,8623,2014
15145,Mosquita y Mari,TFC,8614,2012
15146,Meet Me in Montenegro,Orch.,8612,2015
15147,Farewell to Hollywood,ICir,8601,2015
15148,General Education,PHP,8601,2012
15149,G.I. Jesus,Cnv.,8593,2007
15150,Kaena: The Prophecy,IDP,8593,2004
15151,Lucky (2011),P4,8564,2011
15152,From the East,Icar.,8540,2016
15153,Maigret Sets a Trap (2017 re-release),KL,8528,2017
15154,The Mystery of Happiness,Strand,8528,2014
15155,I Was a Jewish Sex Worker,Grey,8526,1997
15156,The Quitter,OGP,8512,2014
15157,Cartas a Elena,Free,8511,2012
15158,The Country Doctor,Distrib.,8494,2017
15159,Furlough,IFC,8472,2018
15160,Zero Day,Avat.,8466,2003
15161,Another Happy Day,P4,8464,2011
15162,Canopy,Mont.,8462,2014
15163,Salvador Allende,Icar.,8454,2007
15164,Goodbye Momo,Artma,8453,2007
15165,The Snowtown Murders,IFC,8452,2012
15166,Blind Date (2009),Vari.,8449,2009
15167,Almost Human,IFC,8447,2014
15168,The Institute,Argo.,8445,2013
15169,We Are the Flesh,Arrow,8438,2017
15170,Hello Herman,Free,8437,2013
15171,Red Hollywood,CGld,8426,2014
15172,Love is in the Air,FCW,8425,2014
15173,Glastonbury,Think,8419,2007
15174,Dreams of a Life,Strand,8405,2012
15175,The Happy Sad,THS,8395,2013
15176,Downloaded,Abr.,8377,2013
15177,Counting,CGld,8374,2015
15178,Gilbert,SD,8362,2017
15179,The Rising Place,Flat,8360,2002
15180,Stealing America: Vote by Vote,Drct.,8350,2008
15181,Eternity the Movie,Indic.,8350,2014
15182,Gringo Trails,Icar.,8349,2014
15183,A Teacher,Osci.,8348,2013
15184,Summer in Berlin,DSt.,8340,2007
15185,Ill Gotten Gains,Spat,8329,1998
15186,Natasha,Men.,8325,2017
15187,Winter of Frozen Dreams,Mont.,8321,2009
15188,Mr. Chibbs,Abr.,8302,2017
15189,Grace (2009),Anch.,8297,2009
15190,Served Like a Girl,ENTMP,8290,2017
15191,Yonkers Joe,Magn.,8286,2009
15192,We Are Twisted F***ing Sister!,MBox,8277,2016
15193,Life Partners,Magn.,8265,2014
15194,Aliyah,FM,8253,2013
15195,Mojave,A24,8253,2016
15196,The Girl in the Book,Free,8245,2015
15197,Empty Hours,Strand,8244,2014
15198,Korkoro,Lorb.,8242,2011
15199,Silicon Cowboys,FR,8239,2016
15200,The Innocent Sleep,Castle,8225,1997
15201,My Brother's Wedding (re-issue),Mile.,8217,2007
15202,A Fool (Yi ge shao zi),CL,8212,2015
15203,The Clovehitch Killer,IFC,8208,2018
15204,Gladiators of Rome,VPD,8201,2014
15205,Spiral,Cohen,8190,2018
15206,Jellyfish Eyes,Jan.,8176,2015
15207,Anatahan (2017 re-release),KL,8171,2017
15208,Suspended Animation,FRun,8169,2003
15209,Weirdsville,Magn.,8161,2007
15210,Little Fish,First,8148,2006
15211,Argento's Dracula 3D,IFC,8139,2013
15212,Far from Vietnam (2013 re-release),Icar.,8132,2013
15213,Twist of Faith,AL,8129,2005
15214,Loren Cass,Kino,8125,2009
15215,What's In a Name?,UTMW,8111,2013
15216,From Nowhere,FR,8109,2017
15217,The Intended,IFC,8106,2004
15218,Restless City,AFFRM,8100,2012
15219,La Maison De La Radio,KL,8095,2013
15220,Next Year Jerusalem,FRun,8093,2014
15221,Pawn Shop Chronicles,Anch.,8088,2013
15222,Games of Love and Chance (L'Esquive),NYer,8085,2005
15223,Golden Kingdom,KL,8077,2016
15224,In the Mirror of Maya Deren,Zeit.,8077,2003
15225,The Other Side,FM,8074,2016
15226,Spinning Into Butter,Scre.,8064,2009
15227,I Sell the Dead,IFC,8050,2009
15228,16 Years of Alcohol,Tar.,8046,2005
15229,Fall to Grace,Truly,8043,2006
15230,No Turning Back,Inn.,8042,2003
15231,Reunion,Abr.,8030,2009
15232,The Iron Man,N/A,8025,2007
15233,Steak (R)evolution,KL,8025,2015
15234,Straight Outta Tompkins,Indic.,8022,2015
15235,Wrecked,IFC,8020,2011
15236,The Scoundrel's Wife,MFD,8018,2003
15237,Occupation: Dreamland,Rum.,8018,2005
15238,Pet,Gold.,8004,2016
15239,Brothers in Trouble,FRun,8000,1997
15240,Scorched,Nev,8000,2003
15241,Talent Has Hunger,FRun,7998,2016
15242,All About Evil,PC,7995,2010
15243,Paper Mask,Castle,7991,1991
15244,Eleven Minutes,Reg.,7986,2009
15245,One Small Hitch,Free,7965,2015
15246,Roseanne for President!,IFC,7960,2016
15247,Stolen (2010),IFC,7943,2010
15248,A Decent Factory,Icar.,7925,2005
15249,Mugabe and the White African,FRun,7924,2010
15250,Portrait of a Garden,Ghop,7914,2016
15251,Kilo Two Bravo,Hon,7891,2015
15252,The Babymakers,MNE,7889,2012
15253,This Magnificent Cake!,GK,7888,2019
15254,Nothing Left to Fear,Anch.,7886,2013
15255,Coastlines,IFC,7883,2006
15256,Swept Away (2017 re-release),KL,7876,2017
15257,Resident Alien,Grey,7867,1991
15258,Rigor Mortis,WGUSA,7865,2014
15259,Zenith,CP,7862,2010
15260,The Ballad of Lefty Brown,A24,7856,2017
15261,Ghost Fleet,Abr.,7850,2019
15262,The Prince of Central Park,Key.,7838,2000
15263,Roadie (2012),Magn.,7825,2012
15264,Photographic Memory,FRun,7822,2012
15265,The Great Man,Distrib.,7814,2015
15266,Overdrive,VE,7793,2017
15267,Archipelago,KL,7791,2014
15268,The Plagiarists,KS,7768,2019
15269,Zerophilia,Micro.,7763,2006
15270,Kill Your Idols,Palm,7753,2006
15271,And While We Were Here,WGUSA,7750,2013
15272,Come Back to Me,Free,7744,2014
15273,The Riot Club,IFC,7734,2015
15274,A Walk to Beautiful,Engel,7718,2008
15275,Dark River,FR,7714,2018
15276,Maurizio Cattelan: Be Right Back,B360,7706,2017
15277,The Man of My Life,Strand,7704,2007
15278,I Don't Belong Anywhere: The Cinema of Chantal Akerman,Icar.,7703,2016
15279,I'll Take Your Dead,BE,7692,2019
15280,With All Deliberate Speed,Emp.,7690,2004
15281,Space Rage,Gar.,7689,1986
15282,The Last of the High Kings,Mira.,7682,1998
15283,Iceman (2014),WGUSA,7679,2014
15284,El Sueno del Regreso,Aloha,7668,2006
15285,The Whore's Son,Pict.,7656,2006
15286,Masai: The Rain Warriors,Artma,7650,2006
15287,Last Days Here,IFC,7643,2012
15288,Legend of the Mountain (2017 re-release),KL,7640,2018
15289,Jazz in the Diamond District,Truly,7634,2009
15290,King of Devil's Island,FM,7615,2011
15291,The President,Crnth,7578,2016
15292,Area 51,PARAIN,7556,2015
15293,A Business Affair,Castle,7556,1995
15294,The Wrong Light,CGld,7553,2017
15295,Tales from the Script,FRun,7535,2010
15296,Girls Against Boys,Anch.,7529,2013
15297,Birthright: A War Story,Abr.,7519,2017
15298,King of Thieves,Saban,7518,2019
15299,They Will Have to Kill Us First,BBC,7516,2016
15300,loudQUIETloud: A Film About The Pixies,Roxie,7506,2006
15301,Disappearances,Truly,7506,2007
15302,Old Stone,Zeit.,7476,2016
15303,Brooklyn Brothers Beat the Best,Osci.,7466,2012
15304,Udaan,UTV,7461,2010
15305,The Cult of the Suicide Bomber,DCo.,7451,2006
15306,Grass (2019),CGld,7447,2019
15307,The Little Bedroom,CLS,7440,2014
15308,Raze,IFC,7429,2014
15309,Bel Borba Aqui,PDA,7426,2012
15310,On the Way to School,Distrib.,7424,2015
15311,The Dogwalker (2002),Outr.,7420,2002
15312,Rubble Kings,Sab.,7416,2015
15313,Price Check,IFC,7413,2012
15314,Waiting for Happiness,NYer,7406,2003
15315,Allegro,ICir,7404,2007
15316,The Giant Mechanical Man,Trib.,7396,2012
15317,Silent Waters,FRun,7384,2004
15318,The Thorn in the Heart,Osci.,7376,2010
15319,Desperate Acts of Magic,GCF,7373,2013
15320,The Lodgers,EpicPics,7362,2018
15321,Gendernauts,FRun,7358,2000
15322,The Film Critic,MBox,7358,2015
15323,Big Time,Abr.,7347,2017
15324,Sparkler,Strand,7326,1999
15325,Shoah: Four Sisters,Cohen,7323,2018
15326,Eden Lake,TRR,7321,2008
15327,A Piece of Eden,FAc,7296,2000
15328,Gangster's Paradise: Jerusalema,Anch.,7294,2010
15329,Another WolfCop,PDF,7285,2017
15330,The Dinner,FM,7282,2015
15331,Group,AL,7281,2002
15332,Casting About,Kino,7279,2007
15333,Century,IRS,7271,1994
15334,Indian Point,FRun,7251,2016
15335,Too Outrageous Animation,EXPe,7241,1995
15336,Tall: The American Skyscraper and Louis Sullivan,CGld,7216,2018
15337,Wake,Ech.,7212,2004
15338,I Am Ali,FCW,7205,2014
15339,Special,Magn.,7202,2008
15340,London River,Libre,7200,2011
15341,Happiness Runs,Strand,7199,2010
15342,Kettle of Fish,Aloha,7196,2006
15343,Antarctic Edge,FRun,7193,2015
15344,Li'l Quinquin,KL,7192,2015
15345,The Strange Color of Your Body's Tears,Strand,7182,2014
15346,ABCs of Death 2,Magn.,7171,2014
15347,It Had to be You,Gold.,7162,2016
15348,"Ugly, Dirty and Bad (Re-Release)",FM,7144,2016
15349,Logan,RB,7137,2010
15350,Saint of 9/11,IFC,7137,2006
15351,"Sorry, Haters",IFC,7129,2006
15352,Electric Shadows,FRun,7129,2005
15353,Mendy - A Question of Faith,Andes,7123,2006
15354,A Perfect Man,IFC,7117,2013
15355,Midnight Eagle,Strand,7116,2007
15356,Domain (2012),Strand,7105,2012
15357,The Jazz Funeral,Indic.,7103,2017
15358,The Dark Below,PDF,7095,2017
15359,Painless,Indic.,7082,2018
15360,Stage Fright (2014),Magn.,7078,2014
15361,Quantum Hoops,GFor.,7075,2007
15362,In Echo Park,Indic.,7072,2018
15363,Good Neighbors,Magn.,7072,2011
15364,Plot for Peace,N/A,7051,2014
15365,This is Congo,Abr.,7051,2018
15366,The Brainwashing of My Dad,JSenko,7028,2016
15367,The Method (El Metodo),Palm,7017,2007
15368,In the Land of Pomegranates,FRun,7014,2018
15369,The Hawk Is Dying,Strand,7006,2007
15370,Corman's World,Anch.,7000,2011
15371,Aristide and Endless Revolution,FRun,6998,2005
15372,The Brass Teapot,Magn.,6997,2013
15373,Daybreak,NM,6995,2005
15374,Camden 28,FRun,6983,2007
15375,The Killing of John Lennon,IFC,6975,2008
15376,Fathers & Sons,Paci.,6960,1992
15377,I Stand Alone,Strand,6955,1999
15378,"Love, Marilyn",SD,6950,2012
15379,Anamorph,IFC,6950,2008
15380,Finding Mr. Right,CL,6945,2013
15381,Los Angeles Plays Itself,B/F,6945,2004
15382,The Jew in the Lotus,Blin,6940,1998
15383,Very Good Girls,WGUSA,6940,2014
15384,That Part Feeling,FM,6938,2019
15385,Hungry Hearts,IFC,6921,2015
15386,A Kind of Loving (2017 re-release),Rialto,6912,2017
15387,Assaulted: Civil Rights Under Fire,HTR,6905,2013
15388,Black Irish,ReelD,6900,2007
15389,Boom Bust Boom,BSM,6896,2016
15390,Misconceptions,Reg.,6892,2010
15391,Sal,Trib.,6883,2013
15392,The Human Scale,KS,6878,2013
15393,Duckbutter,Orch.,6877,2018
15394,Pioneer,Magn.,6871,2014
15395,The Sisterhood of Night,Free,6870,2015
15396,Speaking in Strings,7Art,6859,1999
15397,"Frantz Fanon: Black Skin, White Mask",FM,6859,2019
15398,Last Ride,MBox,6853,2012
15399,Pursuit of Happiness,TMG,6850,2003
15400,My Piece of the Pie,IFC,6850,2011
15401,Steve McQueen: The Man & Le Mans,FR,6843,2015
15402,Janie Jones,Trib.,6840,2011
15403,I Do Not Care If We Go Down in History as Barbarians,BWP,6830,2019
15404,Mad Tiger,FM,6823,2016
15405,The Mutant Chronicles,Magn.,6820,2009
15406,"No God, No Master",Mont.,6796,2014
15407,Operation Homecoming,Docu.,6795,2007
15408,Blood of His Own,Toz.,6792,1998
15409,Finding Bliss,P4,6783,2010
15410,Mercy (2010),IFC,6780,2010
15411,Calling All Earthlings,Carpe Stella,6756,2018
15412,A Whale of a Tale,FLM,6747,2018
15413,Buddha Heads,Path.,6739,2002
15414,Before You Know It,TFC,6717,2014
15415,An Evening with Beverly Luff Linn,TFA,6701,2018
15416,Paradise: Hope,Strand,6701,2013
15417,London to Brighton,OutF,6700,2008
15418,Will You Still Love Me Tomorrow,FM,6694,2014
15419,Capture the Flag,Par.,6690,2015
15420,Regina Spektor: Live In London,CP,6684,2010
15421,The Skeptic,IFC,6671,2009
15422,Footnotes,MR,6660,2017
15423,DarkBlueAlmostBlack,Strand,6646,2007
15424,Suntan,Strand,6643,2017
15425,Ghost Team,Orch.,6639,2016
15426,20 Centimeters,TLA,6635,2006
15427,The Persian Connection,Gold.,6634,2017
15428,Breakfast with Curtis,Abr.,6629,2013
15429,The Dying of the Light,FRun,6627,2016
15430,Skid Row,Scre.,6627,2007
15431,Take,LibE,6627,2008
15432,Sweet Country,PEC,6614,1987
15433,Brief Reunion,SE,6601,2013
15434,Aatsinki: The Story of Arctic Cowboys,Argo.,6601,2014
15435,One Piece Movie: The Desert Princess and the Pirates Adventures in Alabasta,BPic,6587,2008
15436,Down the Shore,Anch.,6558,2013
15437,Master of the Game,Sun.,6554,2004
15438,Life of a King,MNE,6547,2014
15439,In Our Nature,Cdgm.,6543,2012
15440,Elizabeth Blue,Global Digit,6542,2017
15441,Pretty Ugly People,Osiris,6537,2009
15442,Dream Boy,Reg.,6534,2010
15443,The Aggressives,7Art,6533,2005
15444,We Go Way Back,Cyan,6529,2006
15445,Bloody Angels,USA,6509,2001
15446,Paradise: Faith,Strand,6508,2013
15447,Horse Money,CGld,6508,2015
15448,Jews of Egypt,Artma,6505,2014
15449,The Last Place on Earth,Pan.,6505,2004
15450,Windfall,FRun,6504,2012
15451,The Beat Hotel,FRun,6480,2012
15452,"Magdalena, The Unholy Saint",Unco,6470,2005
15453,Scum (2017 re-release),KL,6461,2017
15454,"Congo: White King, Red Rubber, Black Death",Artma,6458,2005
15455,Ek Vivah Aisa Bhi,Eros,6437,2008
15456,Beyond Honor,ICir,6437,2006
15457,The Suicide Theory,Free,6434,2015
15458,Blonde Ambition,First,6422,2007
15459,Some Velvet Morning,Trib.,6420,2013
15460,Dead Man's Shoes,Magn.,6408,2006
15461,Ten 'til Noon,RadL,6404,2007
15462,The Adventurer: The Curse of the Midas Box,TFA,6399,2014
15463,Arabian Nights: Volume 2 - The Desolate One,KL,6398,2015
15464,Night and Day (1992),ICir,6397,1992
15465,100 Bloody Acres,DR,6388,2013
15466,Dreamland,Truly,6383,2006
15467,I Melt With You,Magn.,6361,2011
15468,Inescapable,IFC,6334,2013
15469,Alleluia,MBox,6334,2015
15470,The Charnel House,Free,6332,2016
15471,Chillar Party,UTV,6330,2011
15472,Watercolors,Reg.,6305,2010
15473,School of Life,Distrib.,6300,2018
15474,My Joy,KL,6298,2011
15475,Manuscripts Don't Burn,KL,6295,2014
15476,Last Rampage,EpicPics,6294,2017
15477,Under the Eiffel Tower,Orch.,6291,2019
15478,Patrick,INDEP,6290,2019
15479,Solitude,Indic.,6260,2005
15480,Inseparables,FM,6258,2017
15481,Tonight You're Mine,RAtt.,6255,2012
15482,The Skyjacker's Tale,Strand,6253,2017
15483,Blue Gate Crossing,Strand,6242,2003
15484,All My Loved Ones,N.Arts,6237,2002
15485,Tarantella,Tara,6235,1996
15486,The Quake,Magn.,6235,2018
15487,One Last Thing (2018),Fathom,6232,2018
15488,In the Steps of Trisha Brown,Icar.,6230,2017
15489,The Bad Kids,FR,6226,2016
15490,By the Sword,Hns.,6220,1993
15491,The Carer,Crnth,6208,2016
15492,A Man Vanishes (2012 re-release),Icar.,6201,2012
15493,The Red Chapel,Lorb.,6196,2010
15494,Times and Winds,Kino,6176,2008
15495,The Phantom of Liberte (Re-issue),Rialto,6172,2002
15496,Not Bad for a Girl,Hor.,6152,1996
15497,Sweetwater,N/A,6147,2013
15498,Crazy Eyes,Strand,6141,2012
15499,It's All About Love,Strand,6140,2004
15500,Relaxer,Osci.,6133,2019
15501,Guitar Innovators: John Fahey & Nels Cline,FRun,6132,2013
15502,The Missing Link,Uni.,6127,1988
15503,Scottsboro: An American Tragedy,SMP,6123,2001
15504,"El Sicario, Room 164",Icar.,6123,2011
15505,Welcome to Pine Hill,Osci.,6115,2013
15506,Arise from Darkness,Indic.,6112,2017
15507,Rangrezz,UTV,6108,2013
15508,The Last Fall,TFO,6100,2012
15509,The Last Time I Saw Macao,CGld,6095,2013
15510,The Calling,Test.,6092,2003
15511,Barely Lethal,A24,6075,2015
15512,Ted Bundy,Tar.,6073,2002
15513,The Fuzz,Indic.,6067,2017
15514,The Miners' Hymns,Icar.,6051,2012
15515,Tip Top,KL,6050,2014
15516,Marquise of O,FM,6048,2015
15517,Love and Air Sex,Trib.,6047,2014
15518,The Family Tree,EOne,6035,2011
15519,Love Object,Vita.,6028,2004
15520,Las Acacias,OutF,6000,2012
15521,Tekkon Kinkreet,SPHE,6000,2007
15522,The Bride & The Grooms,Smb.,5995,2009
15523,BearCity,TLA,5980,2010
15524,On Wings of Eagles,AD,5975,2017
15525,"Sex, Death and Bowling",Mont.,5972,2015
15526,The Playroom,Free,5964,2013
15527,Cavemen,WGUSA,5948,2014
15528,American Animal,Scre.,5928,2012
15529,Waiting for Dublin,CLS,5925,2009
15530,Sweethearts of the Prison Rodeo,CP,5922,2010
15531,I Am MLK Jr.,Gathr,5918,2018
15532,Gabriel,Osci.,5917,2015
15533,Gang of Ghosts,Eros,5906,2014
15534,Slash,Boxcar,5902,2016
15535,The Vagrant,MGM,5900,1992
15536,Medeas,TVC,5895,2015
15537,The Strange Little Cat,KS,5885,2014
15538,The Imperialists Are Still Alive!,IFC,5874,2011
15539,Tad the Lost Explorer and the Secret of King Midas,ParC,5874,2017
15540,A Bottle in the Gaza Sea,FM,5872,2013
15541,Let It Come Down: The Life of Paul Bowles,Zeit.,5869,1999
15542,December,IRS,5868,1991
15543,Buzzkill,Indic.,5860,2012
15544,Gaudi Afternoon,Cn4,5858,2003
15545,Top Spin,FRun,5858,2015
15546,The Work,Orch.,5853,2017
15547,Bourek,Argo.,5844,2016
15548,Shout Gladi Gladi,ICir,5839,2015
15549,"2 Autumns, 3 Winters",FM,5819,2014
15550,Devil's Island,Live,5814,1999
15551,Bad Blood (re-issue),Wells,5812,2001
15552,The Ground Beneath My Feet,Strand,5811,2019
15553,Emile,Castle,5799,2005
15554,Choose Connor,Strand,5788,2008
15555,Five Dances,Pala.,5788,2013
15556,Black November,P4,5782,2015
15557,Undrafted,INDEP,5777,2016
15558,Sushi: The Global Catch,AM,5757,2012
15559,A Dark Truth,Magn.,5750,2013
15560,The Devil's Hand,RAtt.,5746,2014
15561,Jailbait,KMG,5741,2006
15562,Sueno,SPHE,5729,2005
15563,The Vault,FR,5728,2017
15564,Klezmer on Fish Street,Castle,5724,2004
15565,Save the Date,IFC,5719,2012
15566,Pizza,IFC,5716,2006
15567,Fraulein,FM,5715,2008
15568,Mr. Blue Sky,RM,5713,2007
15569,Trespass Against Us,A24,5711,2017
15570,Knockin' on Heaven's Door,Pha.,5710,1999
15571,Klown Forever,Drft.,5700,2016
15572,The Wanted 18,KL,5680,2015
15573,People of a Feather,FRun,5677,2013
15574,Aurora,CGld,5677,2011
15575,Midnight Reckoning,Wint.,5673,2010
15576,Death Defying Acts,TRR,5665,2008
15577,Tu Dors Nicole,Kino,5662,2015
15578,Fired!,ICir,5661,2007
15579,Knife Fight,IFC,5661,2013
15580,Papirosen,FM,5658,2014
15581,This Isn't Funny,CFF,5654,2015
15582,The Roost,Vita.,5642,2005
15583,The Ardennes,FM,5638,2017
15584,No culpes al karma,Sony,5614,2017
15585,The Amazing Truth About Queen Raquela,Reg.,5597,2008
15586,Rage (Rabia),Strand,5594,2011
15587,Chic!,Distrib.,5587,2015
15588,Elevate,Vari.,5580,2011
15589,Our Man in Tehran,FRun,5573,2015
15590,Kid Cannabis,WGUSA,5565,2014
15591,Bookers Place,Trib.,5549,2012
15592,Oro,Sony,5539,2017
15593,Gabrielle (2014),EOne,5534,2014
15594,Gogol Bordello Non-Stop,Lorb.,5532,2009
15595,American Grindhouse,Lorb.,5529,2010
15596,Are We Not Cats,Cleopatra,5518,2018
15597,Young and Wild,IFC,5514,2012
15598,The Living,Mont.,5514,2015
15599,Icaros: A Vision,Factory,5510,2017
15600,The Reagan Show,Grav.,5500,2017
15601,The First $20 Million...,Fox,5491,2002
15602,Choking Man,ICir,5474,2007
15603,Man From Earth: Holocene,PDF,5472,2017
15604,Streets of Legend,Lions,5471,2005
15605,Race You to the Bottom,Reg.,5468,2007
15606,Universal Soldier: Day of Reckoning,Magn.,5460,2012
15607,Reset,FR,5454,2017
15608,Coming Soon,Una.,5453,2000
15609,Cuban Food Stories,FRun,5434,2018
15610,Nights and Weekends,IFC,5430,2008
15611,Fratricide,Koch,5428,2007
15612,Unnatural and Accidental,All.,5420,2006
15613,Flex is Kings,BBFR,5418,2014
15614,The Prince of Pennsylvania,NL,5415,1988
15615,Whiz Kids,Shad.,5386,2010
15616,The Only Real Game,TORG,5384,2014
15617,The Glamorous Life of Sachiko Hanai,Palm,5383,2007
15618,Dog Days of Summer,MTop,5383,2008
15619,Say Uncle,TLA,5361,2006
15620,Particles of Truth,Da.,5348,2004
15621,Rock the Bells,7Art,5347,2007
15622,Hair High,BillP,5342,2006
15623,La Commune (Paris 1871),FRun,5340,2003
15624,Far from Men,Trib.,5336,2015
15625,She's Lost Control,MR,5319,2015
15626,Postcards from London,Strand,5312,2018
15627,Heartbeat Detector,NYer,5309,2008
15628,Leila,FRun,5294,1999
15629,The Guillotines,WGUSA,5290,2013
15630,When the Wind Blows,King,5274,1988
15631,The Time Being,Trib.,5274,2013
15632,From Mayerling to Sarajevo (2015 re-issue),FDesk,5247,2015
15633,Land of the Blind,BMD,5244,2006
15634,Speed-Dating,RR,5240,2010
15635,The Dead Lands,Magn.,5240,2015
15636,Room,7F,5228,2006
15637,Home Room,Inn.,5216,2003
15638,The Princess of France,CGld,5212,2015
15639,Death Valley,Indic.,5211,2015
15640,In Searching,Indic.,5210,2018
15641,The Good Doctor,Magn.,5206,2012
15642,12 Days,Distrib.,5204,2018
15643,A Lawyer Walks Into a Bar...,Indic.,5202,2008
15644,Chokehold,Ammo,5200,2019
15645,King Leopold's Ghost,Aloha,5194,2006
15646,Cold Around the Heart,Fox,5171,1997
15647,Bright Future,Palm,5166,2004
15648,Irish Eyes,RS,5161,2003
15649,Lakeboat,Pan.,5159,2001
15650,And They're Off,KBR,5154,2011
15651,Flash Point,TRR,5151,2008
