rank,title,studio,lifetime_gross,year
12143,Ai Weiwei: The Fake Case,ICir,45255,2014
12144,There's No Place Like Utopia,RM,45254,2014
12145,Karobaar,Eros,45200,2000
12146,CornerStore,STP,45176,2011
12147,American Made Movie,Vari.,45175,2013
12148,"Happy, Happy",Magn.,45154,2011
12149,The Zodiac,Think,45148,2006
12150,Candy,Think,45128,2006
12151,Brothers of the Head,IFC,45082,2006
12152,Greedy Lying Bastards,LR,45000,2013
12153,Bailey's Billions,Echo,45000,2005
12154,Undoing,Indic.,44999,2008
12155,Mr. X,FIP,44995,2015
12156,Bed and Breakfast,Hemd,44947,1992
12157,My Brother The Devil,P/108,44906,2013
12158,The Salvation,IFC,44903,2015
12159,The Pruitt-Igoe Myth,FRun,44883,2012
12160,The Babysitters,PArch,44852,2008
12161,Red Cherry,Mns.,44846,1997
12162,River of Fundament,ICir,44840,2015
12163,Union Square,Da.,44830,2012
12164,A Kid Like Jake,IFC,44824,2018
12165,Suddenly,Emp.,44806,2003
12166,Pressure Cooker,BevP,44803,2009
12167,Double Trouble ,CL,44788,2012
12168,Outrage (2011),Magn.,44745,2011
12169,The War at Home,BV,44722,1996
12170,The Dog,Drft.,44581,2014
12171,The Bride Wore Black (2011 re-release),FDesk,44566,2011
12172,Bandwagon,Lions,44544,1997
12173,Moving the Mountain,Oct.,44536,1995
12174,Defendor,Dar.,44462,2010
12175,William Eggleston in the Real World,Palm,44435,2005
12176,Love the Hard Way,Kino,44391,2003
12177,Irina Palm,Strand,44383,2008
12178,Desert Flower,NGE,44348,2011
12179,Get Bruce!,Mira.,44337,1999
12180,Lana's Rain,ISA,44287,2004
12181,A Melody to Remember,CJ,44263,2016
12182,Rodin,Cohen,44261,2018
12183,Thomas in Love,IFC,44256,2001
12184,Madame Bovary,Alc,44235,2015
12185,Loaded,Mira.,44231,1996
12186,Nuts!,Cartuna,44230,2016
12187,Danny Says,Magn.,44213,2016
12188,Regret to Inform,AL,44204,1999
12189,"Paris, France",All.,44159,1994
12190,Apaharan,Kria,44133,2005
12191,Wedding Bell Blues,Leg.,44052,1997
12192,Digging to China,Mns.,43961,1998
12193,Phantom of the Theatre,WGUSA,43955,2016
12194,Granito: How to Nail a Dictator,ICir,43942,2011
12195,Miss Julie,UA,43941,1999
12196,Food of Love,TLA,43922,2002
12197,Le cercle,Wins.,43918,2001
12198,All Roads Lead Home,Wald.,43907,2008
12199,Le Rayon Vert (Summer),FDesk,43839,2011
12200,Band Baaja Baaraat,Yash,43820,2010
12201,Animal Factory,Silv.,43805,2000
12202,Tiny Times 2,CL,43788,2013
12203,Contempt (2013 re-release),Rialto,43763,2013
12204,The Land,IFC,43756,2016
12205,Bereavement,PMK,43712,2011
12206,Bloodhounds of Broadway,Col.,43671,1989
12207,A Grin Without A Cat,Icar.,43616,2002
12208,The Golden Boys,RAtt.,43600,2009
12209,Love Etc.,Pala.,43593,2011
12210,OC87,FKF,43583,2012
12211,Edvard Munch (Re-issue),Shad.,43539,2005
12212,Grbavica: The Land of My Dreams,Strand,43460,2007
12213,Mastizaade,Eros,43403,2016
12214,If You Build It,Long Shot,43393,2014
12215,Pantaleon Y las Visitadoras,Ven.,43214,2002
12216,All Together,KL,43180,2012
12217,Road to Ninja - Naruto the Movie,Elev.,43171,2014
12218,Hermia & Helena,KL,43152,2017
12219,Bluebeard,WGUSA,43144,2017
12220,The Death of Louis XIV,CGld,43113,2017
12221,Next Goal Wins,KE,43089,2014
12222,3 Backyards,Scre.,43073,2011
12223,Nobody Else But You,FRun,43040,2012
12224,Springtime in a Small Town,Palm,43017,2004
12225,"First Love, Last Rites",Strand,42953,1998
12226,Charlie's Country,MR,42937,2015
12227,Hadh Kar Di Aapne,Eros,42914,2000
12228,Hammett,WB,42914,1982
12229,Andre Gregory: Before and After Dinner,CGld,42892,2013
12230,First We Take Brooklyn,ZP,42812,2018
12231,Concussion,RTWC,42606,2013
12232,Woodshock,A24,42603,2017
12233,Moving McAllister,FInd.,42538,2007
12234,Interior. Leather Bar.,Strand,42534,2014
12235,Blood Ties (2014),RAtt.,42472,2014
12236,Last Call at the Oasis,ATO,42423,2012
12237,Fixing the Future,A23,42393,2012
12238,Secret Lives,CGld,42390,2003
12239,Zaytoun,Strand,42330,2013
12240,Breathe,FM,42297,2015
12241,The Oath,Zeit.,42273,2010
12242,Blonde and Blonder,Hann.,42183,2008
12243,Restored Me,Gathr,42173,2016
12244,The We and the I,P/108,42172,2013
12245,Pearl Button,KL,42166,2015
12246,Closet Monster,Strand,42166,2016
12247,Death of a Dynasty,TLA,42108,2005
12248,Mandela,Palm,42056,1997
12249,Down for Life,BDF,41914,2011
12250,Golden Exits,VE,41888,2018
12251,Azumi,Vita.,41803,2006
12252,On the Bowery (re-release),Mile.,41802,2010
12253,We Live in Public,Abr.,41711,2009
12254,Adored: Diary of a Male Porn Star,Wlfe.,41703,2004
12255,For Better or Worse,Sony,41628,1995
12256,One Week and a Day,Osci.,41614,2017
12257,The Slammin' Salmon,Anch.,41587,2009
12258,The Settlers (2017),Mats.,41562,2017
12259,Holla II,RR,41537,2013
12260,Animal Behavior,Mira.,41526,1989
12261,A State of Mind,Kino,41468,2005
12262,Fat Kid Rules the World,OutF,41457,2012
12263,My Mother's Smile,NYer,41432,2005
12264,Brother Minister: The Assassination of Malcolm X,CCx,41430,1995
12265,Close Your Eyes,First,41392,2004
12266,Three Monkeys,Zeit.,41343,2009
12267,Nowitzki,Magn.,41340,2015
12268,Queen and Country,BBC,41297,2015
12269,Dahek,Eros,41284,1999
12270,The Betrayal,CGld,41271,2008
12271,Censored Voices,MBox,41260,2015
12272,Happy New Year,Col.,41232,1987
12273,Undead,Lions,41196,2005
12274,Love Thy Nature,ITL,41149,2015
12275,Colma: The Musical,RAtt.,41131,2007
12276,The Comedy,Trib.,41113,2012
12277,Karl Marx City,B360,41072,2017
12278,Western,CGld,41072,2018
12279,The Myth of the American Sleepover,IFC,41045,2011
12280,"Sobibor, October 14, 1943, 4PM",NYer,41040,2001
12281,Tom Dowd and the Language of Music,Palm,40919,2004
12282,Moving Midway,FRun,40864,2008
12283,Simon Magus,IDP,40861,2001
12284,The Intruder (2005),Wells,40853,2005
12285,Beyond the Gates,IFC,40848,2007
12286,Big Man Japan,Magn.,40796,2009
12287,Hate Crime,Pasi.,40758,2005
12288,Shikari,Eros,40712,2000
12289,Hitler's Hollywood,KL,40670,2018
12290,Language of a Broken Heart,HLM,40645,2013
12291,Hell and Back Again,DF,40634,2011
12292,Wild Oats,W/Dim.,40598,2016
12293,The New Rijksmuseum,FRun,40578,2015
12294,Tying the Knot,IDP,40576,2004
12295,My Flesh and Blood,Strand,40573,2003
12296,The Last Of The Unjust,Cohen,40563,2014
12297,The FP,Drft.,40557,2012
12298,The Last Circus,Magn.,40548,2011
12299,The Phone,CJ,40516,2015
12300,The Dhamma Brothers,Bal.,40492,2008
12301,Sex is Comedy,IFC,40470,2004
12302,CBGB,XL,40400,2013
12303,Pulse (1988),Col.,40397,1988
12304,Nothing Personal,Trim.,40374,1997
12305,Louder Than a Bomb,Bal.,40362,2011
12306,Committed,Mira.,40361,2000
12307,Bliss (2009),FRun,40349,2009
12308,Best of International Tournee Animation,EXPe,40340,1994
12309,Paan Singh Tomar,UTV,40311,2012
12310,Road to Nowhere,Mont.,40294,2011
12311,Controlled Chaos,Rel.,40289,2003
12312,Yiddish Theater: A Love Story,NLov.,40182,2007
12313,Teenage,Osci.,40169,2014
12314,The Locusts,Orion,40158,1997
12315,Margaret Cho: The Assassin Tour,Reg.,40123,2005
12316,What Our Fathers Did: A Nazi Legacy,Osci.,40119,2015
12317,Addiction Incorporated,Vari.,40106,2011
12318,Humor Me,Shout!,40099,2018
12319,Unrest,INDEP,40081,2017
12320,La Vie Promise,Emp.,40029,2004
12321,Submission,Great Point,39985,2018
12322,Rape of the Soul,Slow,39975,2006
12323,Good Luck,Moki,39962,1997
12324,Is That a Gun in Your Pocket?,A23,39928,2016
12325,Justice,Juj.,39895,2004
12326,Loins of Punjab Presents,Emr.,39891,2008
12327,Killing Season,MNE,39881,2013
12328,The Short Game,Gold.,39819,2013
12329,Absurdistan,FRun,39683,2009
12330,Paradise (2017),FM,39622,2017
12331,I Can't Think Straight,Reg.,39576,2008
12332,Khodorkovsky,KL,39522,2011
12333,The Homeless Billionaire,Hann.,39493,2016
12334,Refusenik,Abr.,39456,2008
12335,Mac,Gold.,39437,1993
12336,B. Monkey,Mira.,39371,1999
12337,Power Trip,AL,39359,2003
12338,Prophet's Prey,SHO,39347,2015
12339,Child of God,WGUSA,39324,2014
12340,Father and Son,Wells,39291,2004
12341,La Notte (2016 re-release),Rialto,39236,2016
12342,Where Soldiers Come From,ICir,39201,2011
12343,Sea of Dreams,Succ.,39200,2007
12344,How to Make Money Selling Drugs,Trib.,39192,2013
12345,Post Tenebras Lux,Strand,39185,2013
12346,Timecrimes (Los Cronocrimenes),Magn.,39127,2008
12347,Expedition to the End of the World,Argo.,39115,2014
12348,Tell Them Who You Are,Think,39075,2005
12349,A Personal Journey with Martin Scorsese Through American Movies,BV,39075,1998
12350,44 Inch Chest,Imag.,39033,2010
12351,L'Enfer,MK2,39003,1994
12352,The Girl with Red Hair,UA,39001,1983
12353,The Life of Reilly,ReelD,38960,2007
12354,Herb and Dorothy 50x50,FLM,38933,2013
12355,The Cats of Mirikitani,LucD.,38925,2007
12356,Stoned,Scre.,38922,2006
12357,Soldiers of Fortune,RAtt.,38898,2012
12358,Birdboy: The Forgotten Children,GK,38786,2017
12359,Tsahal,NYer,38773,1995
12360,Whiteboyz,FoxS,38738,1999
12361,The Commune,Magn.,38737,2017
12362,Paul Williams Still Alive,Abr.,38691,2012
12363,The Wall (2013),MBox,38674,2013
12364,Catching the Sun,TFC,38613,2016
12365,A Rumor of Angels,MGM,38610,2002
12366,Family Law,IFC,38605,2006
12367,Rising From Ashes,FRun,38602,2013
12368,Spa Night,Strand,38578,2016
12369,Berberian Sound Studio,IFC,38493,2013
12370,Death by China,A23,38492,2012
12371,The Butterfly,FRun,38438,2003
12372,The Fairy,KL,38399,2012
12373,Nine Nation Animation,Shorts,38382,2010
12374,Small Change (re-issue),FDesk,38296,2009
12375,Drunks,N.Arts,38268,1997
12376,Lila & Eve,Gold.,38263,2015
12377,Oh My God?,Mitro.,38244,2009
12378,Shadow Hours,CanW,38181,2000
12379,The Hidden Blade,Tar.,38147,2006
12380,7 Boxes,BGP,38106,2014
12381,Germans & Jews,FRun,38100,2016
12382,The Legend of Pale Male,Bal.,38083,2010
12383,Gray Matter,Indic.,38034,2018
12384,Band of Outsiders (2016 re-issue),Rialto,38004,2016
12385,Girlhood,Wells,37977,2003
12386,Moondance Alexander,RM,37895,2007
12387,Ip Man: The Final Fight,WGUSA,37884,2013
12388,I am the Blues,FM,37849,2017
12389,Koyla,Mira.,37795,1997
12390,The Heart of Nuba,Abr.,37788,2018
12391,Come What May,Cohen,37766,2016
12392,Monsieur N.,Emp.,37757,2005
12393,Wagner & Me,FRun,37745,2012
12394,A Somewhat Gentle Man,Strand,37743,2011
12395,Mumia: Long Distance Revolutionary,FRun,37731,2013
12396,78/52: Hitchcock's Shower Scene,IFC,37664,2017
12397,Millennium Actress,GF,37641,2003
12398,A Woman's Life,KL,37626,2017
12399,Welcome to Woop Woop,MGM,37621,1998
12400,Krystal,Pala.,37516,2018
12401,Incident at Loch Ness,Abr.,37493,2004
12402,On the Beach at Night Alone,CGld,37489,2017
12403,Salmonberries,Roxie,37484,1994
12404,Dead Snow 2: Red vs. Dead,WGUSA,37473,2014
12405,Big Sur,KE,37466,2013
12406,School Life,Magn.,37381,2017
12407,Match,IFC,37285,2015
12408,Last Resort,TSG,37283,2001
12409,Savannah,KE,37240,2013
12410,This Thing of Ours,SmlP,37227,2003
12411,The Red Baron,Mont.,37189,2010
12412,Before We Go,RTWC,37151,2015
12413,The Mafia Only Kills in Summer,Distrib.,37134,2015
12414,Girls vs Gangsters,WGUSA,37115,2018
12415,Benjamin Smoke,Cow.,37111,2000
12416,Breath,FR,37108,2018
12417,Dadetown,Castle,37092,1996
12418,Eating Out 2: Sloppy Seconds,Ariz.,37072,2006
12419,Heart Blackened,CJ,37047,2017
12420,Army of Crime,Lorb.,37031,2010
12421,Pavilion of Women,Focus,36992,2001
12422,Children of Paradise (2012 re-release),Jan.,36986,2012
12423,Grey Gardens (2015 re-release),Jan.,36923,2015
12424,Redemption (2013),RAtt.,36895,2013
12425,Kurukshetra,Eros,36890,2000
12426,Trust Fund,Trans,36885,2016
12427,Twist (1993),Trit,36875,1993
12428,Monkey Warfare,All.,36875,2006
12429,The Body,Lions,36849,2001
12430,Wind Chill,SonR,36804,2007
12431,"Forever, Lulu",TriS,36786,1987
12432,Uncertainty,IFC,36689,2009
12433,Araby,Ghop,36648,2018
12434,Mind Game (2017 re-release),GK,36613,2018
12435,Man Push Cart,FPh,36608,2006
12436,Sleeping Beauty (2011) (II),IFC,36578,2011
12437,Paper Dolls,Strand,36577,2006
12438,My Kingdom (2011),CL,36533,2011
12439,La Chinoise (re-issue),Koch,36488,2007
12440,Out of Control,Raj.,36486,2003
12441,The Servant (2013 re-release),Rialto,36463,2013
12442,The Crime of Monsieur Lange (2017 re-release),Rialto,36438,2017
12443,From Here to Eternity (50th Anniversary),SRep,36416,2003
12444,Been Rich All My Life,FRun,36406,2006
12445,How to Let Go of the World and Love All Things Climate Can't Change,WOW,36386,2016
12446,Knock Knock,LGP,36336,2015
12447,Mansome,Pala.,36280,2012
12448,Kindergarten Teacher,KL,36190,2015
12449,District B13: Ultimatum,Magn.,36136,2010
12450,Touchy Feely,Magn.,36128,2013
12451,New Year's Day,RBR,36106,1989
12452,Dirty Love,First,36099,2005
12453,Jiminy Glick in La La Wood,MGM,36039,2005
12454,"Kill Me, Deadly",Indic.,36027,2016
12455,Not Cool,SM,36026,2014
12456,Welcome to Leith,FRun,36010,2015
12457,Mozart and the Whale,Mill.,36006,2006
12458,The Inbetweeners Movie,WHE,36000,2012
12459,Gentlemen Don't Eat Poets,Art.,35855,1997
12460,The House of Tomorrow,Shout!,35821,2018
12461,Bangkok Revenge,CL,35784,2012
12462,The Road Movie,Osci.,35757,2018
12463,Fetih 1453: The Conquest of Constantinople,NeoC,35730,2012
12464,The Pinochet Case,FRun,35701,2002
12465,Fighting Words,Indic.,35688,2007
12466,Memoir of War,MBox,35682,2018
12467,Paul Goodman Changed My Life,Zeit.,35671,2011
12468,Far Out Isn't Far Enough: The Tomi Ungerer Story,FRun,35647,2013
12469,After Freedom,Vita.,35639,2004
12470,Canvas,Scre.,35630,2007
12471,The Year of the Yao,FL,35591,2005
12472,Fritz Lang's 'M' (2013 re-release),KL,35566,2013
12473,Guy and Madeline on a Park Bench,Vari.,35556,2010
12474,Finders Keepers (2015),Orch.,35555,2015
12475,The Event,Think,35554,2003
12476,Cosi,Mira.,35489,1997
12477,PGS Intuition,Gathr,35423,2018
12478,Kinyarwanda,AFFRM,35412,2011
12479,Can Mr. Smith Get to Washington Anymore?,AtRsk,35397,2006
12480,Max et les Ferrailleurs (Max and the Junkmen) (2012 re-release),Rialto,35387,2012
12481,Summertime (2016),Strand,35322,2016
12482,Le Jour Se Leve (2014 re-release),Rialto,35321,2014
12483,Growing Up Smith,Good Deed,35312,2017
12484,Camille Claudel 1915,KL,35296,2013
12485,Underdogs,Free,35271,2013
12486,Love and a .45,Trim.,35200,1994
12487,Rat Film,CGld,35195,2017
12488,Mauvais Sang (2013 re-release),CFilms,35176,2013
12489,Bloodfist III: Forced to Fight,Conc,35154,1992
12490,That Man From Rio,Cohen,35144,2014
12491,"Goodbye, Dragon Inn",Wells,35120,2004
12492,When Harry Tries to Marry,108,35100,2011
12493,Tai Chi Hero,WGUSA,35067,2013
12494,The Girl (2013),BSM,35048,2013
12495,Black Friday,AdL.,35000,2007
12496,Bon Jovi: The Lost Highway,BPic,35000,2007
12497,A Killing Affair,Hemd,35000,1988
12498,Our City Dreams,FRun,34972,2009
12499,Wild City,WGUSA,34866,2015
12500,Man of the Century,FL,34857,1999
12501,A Decade Under the Influence,IFC,34837,2003
12502,Campfire,FM,34835,2005
12503,Swimmers,Skou,34812,2006
12504,Songs My Brothers Taught Me,KL,34793,2016
12505,Love in Space,CL,34787,2011
12506,Beneath the Harvest Sky,Trib.,34768,2014
12507,This Ain't No Mouse Music!,Argo.,34754,2014
12508,Mr. Right,FCW,34694,2016
12509,Comic-Con Episode IV: A Fan's Hope,WHE,34665,2012
12510,I Give It a Year,Magn.,34657,2013
12511,Showboy,Reg.,34646,2004
12512,La Petite Lili,FRun,34634,2004
12513,Sophie and the Rising Sun,Mont.,34630,2017
12514,Le Trou (2017 re-release),Rialto,34588,2017
12515,Orchestra of Exiles,FRun,34577,2012
12516,Hideaway (Le Refuge),Strand,34525,2010
12517,Expelled from Paradise,Elev.,34510,2014
12518,Anatomy of Hell,Tar.,34506,2004
12519,24 Frames,Jan.,34482,2018
12520,Tiger & Bunny The Movie: The Rising,Elev.,34471,2014
12521,Kamikaze Girls,Viz,34424,2005
12522,Filth,Magn.,34411,2014
12523,Ellie Parker,Strand,34410,2005
12524,The Forbidden Room,KL,34404,2015
12525,Heidi Fleiss: Hollywood Madame,InP,34402,1996
12526,Pierrot le fou (2015 re-issue),Rialto,34371,2015
12527,Holy Hell (2018),Indic.,34366,2018
12528,Phantom Boy,GK,34362,2016
12529,Sweet Sixteen (Xia You Qiao Mu),CL,34327,2016
12530,Eisenstein in Guanajuato,Strand,34282,2016
12531,Off the Rails,TFC,34249,2016
12532,Rocks in my Pockets,Zeit.,34236,2014
12533,Martin and Orloff,Spit,34222,2003
12534,Last Cab to Darwin,FRun,34193,2016
12535,What Will People Say,KL,34179,2018
12536,Dave Made a Maze,Grav.,34117,2017
12537,Beautiful Darling,Crnth,34096,2011
12538,Familiar Strangers,Caval.,34068,2008
12539,The Map Against the World,CJ,34034,2016
12540,Hit So Hard,Vari.,34025,2012
12541,The Autobiography of Nicolae Ceausescu,FDesk,34023,2011
12542,Bert Stern: Original Mad Man,FRun,34005,2013
12543,Your Mommy Kills Animals,Halo8,34000,2007
12544,Kuleana,Gathr,33953,2018
12545,Cowboys and Angels,TLA,33941,2004
12546,Signs and Wonders,Strand,33842,2001
12547,White Bird in a Blizzard,Magn.,33821,2014
12548,It Felt Like Love,Vari.,33817,2014
12549,The Lighthorsemen,Cinc,33779,1988
12550,Brief Interviews with Hideous Men,IFC,33745,2009
12551,"My Country, My Country",Zeit.,33620,2006
12552,Le Corbeau (2018 re-issue),Rialto,33608,2018
12553,What to Do in Case of Fire,Sony,33545,2002
12554,Friends and Lovers,Lions,33543,1999
12555,K: Missing Kings,Elev.,33531,2014
12556,The Turandot Project,Zeit.,33504,2001
12557,Bluebeard,Strand,33490,2010
12558,Twister (1990),Grey,33455,1990
12559,Afterimage,FM,33443,2017
12560,Making the Boys,FRun,33443,2011
12561,The Winding Stream,Argo.,33420,2015
12562,Man with a Plan,Fred,33402,1996
12563,Sisters in Law,WMM,33312,2006
12564,Running From Crazy,Vita.,33300,2013
12565,Blind Shaft,Kino,33272,2004
12566,Equals,A24,33258,2016
12567,Keane,Magn.,33256,2005
12568,Stake Land,IFC,33245,2011
12569,Jump Tomorrow,IFC,33236,2001
12570,Big Bad Wolves,Magn.,33232,2014
12571,Lou Reed's Berlin,TRR,33231,2008
12572,Loverboy,Think,33223,2006
12573,Mississippi Mermaid (re-issue),FDesk,33216,2009
12574,Around a Small Mountain,CGld,33216,2010
12575,WASTED! The Story of Food Waste,Super,33211,2017
12576,The Last Winter,IFC,33190,2007
12577,Love & Taxes,Abr.,33150,2017
12578,American Teacher,FRun,33144,2011
12579,Regeneration,All.,33131,1998
12580,Alone in Berlin,IFC,33125,2017
12581,Super Dark Times,Orch.,33109,2017
12582,Bolivia,CTr,33098,2003
12583,Dislecksia: The Movie,A23,33066,2013
12584,Falling for Grace,Slow,33060,2007
12585,Meet Monica Velour,Anch.,33042,2011
12586,Multiple Maniacs (2016 re-issue),Jan.,33036,2016
12587,Ahead of Time,Vita.,33024,2010
12588,Film Socialisme,Lorb.,32977,2011
12589,Spoken Word,Vari.,32961,2010
12590,The Intervention,Gold.,32919,2016
12591,Beyond a Reasonable Doubt,Anch.,32917,2009
12592,The Time That Remains,IFC,32869,2011
12593,A Field in England,Drft.,32846,2014
12594,Smile,Free,32833,2005
12595,Gille's Wife,CGld,32799,2005
12596,Local Color,Mont.,32788,2007
12597,11-11-11,Rocket,32771,2011
12598,Monster Hunt,FR,32766,2016
12599,No Home Movie,Icar.,32757,2016
12600,L'Age d'Or (Re-issue),Kino,32712,2004
12601,Fanfan la Tulipe,Chri.,32686,2003
12602,Of Time and the City,Strand,32677,2009
12603,The Tracey Fragments,Think,32645,2008
12604,Boesman and Lena,Kino,32625,2000
12605,Sollers Point,Osci.,32608,2018
12606,Garage Days,FoxS,32500,2003
12607,Spettacolo,Ghop,32494,2017
12608,Boxing Gym,Zipp.,32476,2010
12609,Fuel,N/A,32465,2009
12610,Rurouni Kenshin: Origins,FUN,32445,2016
12611,Free Zone,NYer,32381,2006
12612,Beetle Queen Conquers Tokyo,Argo.,32308,2010
12613,For a Woman,FM,32286,2014
12614,Ayurveda: The Art of Being,Kino,32267,2002
12615,Song One,TFA,32251,2015
12616,Head Above Water,FL,32212,1997
12617,Love Forecast,CJ,32211,2015
12618,Living in Emergency,Truly,32208,2010
12619,Sacco and Vanzetti,FRun,32203,2007
12620,The Hero of Color City,Magn.,32188,2014
12621,Anesthesia,IFC,32163,2016
12622,Goodland,PDF,32140,2018
12623,Octubre,NYer,32127,2011
12624,Bird People,IFC,32111,2014
12625,Brimstone and Glory,Osci.,32059,2017
12626,The Weekend,Strand,32050,2000
12627,Kiss the Bride,Reg.,32033,2008
12628,Last Life in the Universe,Palm,32014,2004
12629,"Rio, I Love You",Scre.,31982,2016
12630,District of Corruption,RM,31954,2012
12631,Reel Paradise,Wells,31918,2005
12632,Going Shopping,RBR,31908,2005
12633,Under the Shadow,VE,31900,2016
12634,Day Night / Day Night,IFC,31856,2007
12635,Amira & Sam,Drft.,31849,2015
12636,Diary of a Hitman,VisI,31815,1992
12637,Paths of the Soul,Icar.,31747,2016
12638,180 South,Magn.,31745,2010
12639,Beyond the Clouds,Sce.,31738,1999
12640,At Berkeley,Zipp.,31736,2013
12641,Bad Manners,Pha.,31687,1998
12642,Porn Theatre,Strand,31653,2003
12643,Stander,NM,31651,2004
12644,The Substance of Fire,Mira.,31638,1997
12645,Abuse of Weakness,Strand,31611,2014
12646,Signature Move,Newcity,31551,2017
12647,"Out 1, noli me tangere",CFilms,31539,2015
12648,The Passionate Thief (2014 re-release),Rialto,31539,2014
12649,Intent to Destroy,Abr.,31534,2017
12650,Musical Chairs,Pala.,31478,2012
