id,title,pricePerServing,weightPerServing,vegetarian,vegan,glutenFree,dairyFree,sustainable,veryHealthy,veryPopular,gaps,lowFodmap,ketogenic,whole30,readyInMinutes,spoonacularSourceUrl,image,aggregateLikes,spoonacularScore,healthScore,percentProtein,percentFat,percentCarbs,dishTypes,ingredients,cuisines,calories,Fat/g,Saturated Fat/g,Carbohydrates/g,Sugar/g,Cholesterol/mg,Sodium/mg,Protein/g,Vitamin B3/mg,Selenium/µg,Phosphorus/mg,Iron/mg,Vitamin B2/mg,Calcium/mg,Vitamin B1/mg,Folate/µg,Potassium/mg,Copper/mg,Zinc/mg,Manganese/mg,Magnesium/mg,Vitamin B12/µg,Vitamin B5/mg,Vitamin B6/mg,Vitamin E/mg,Fiber/g,Vitamin A/IU,Vitamin D/µg,Vitamin K/µg,Vitamin C/mg,Alcohol/g,Caffeine/g
1594,Roasted Halibut with Green Olive Sauce,7.7271,320,False,False,True,False,False,False,False,no,False,False,False,60,https://spoonacular.com/roasted-halibut-with-green-olive-sauce-1594,https://spoonacular.com/recipeImages/1594-556x370.jpg,0,51.0,18.0,37.51,55.8,6.69,"lunch,main course,main dish,dinner","bay leaf,clam juice,dry white wine,flat-leaf parsley,green olives,halibut fillets,heavy cream,lime juice,olive oil,salt,shallot,unsalted butter,white peppercorns",,423.86,25.24,12.67,6.81,1.72,161.62,622.03,38.18,13.1,91.03,506.02,0.66,0.12,56.0,0.12,32.78,970.99,0.08,0.9,0.08,55.6,2.27,0.85,1.15,2.57,0.73,1036.67,9.67,25.2,6.78,2.06,0.0
1595,Glazed Salmon with Brussels Sprout Hash,5.7654,417,False,False,True,False,False,True,False,no,False,False,False,45,https://spoonacular.com/glazed-salmon-with-brussels-sprout-hash-1595,https://spoonacular.com/recipeImages/1595-556x370.jpg,0,85.0,74.0,43.32,40.17,16.51,"lunch,main course,main dish,dinner","apple cider,bacon,brussels sprouts,onion,salmon steaks,salt and pepper,unsalted butter,yukon gold potatoes,applejack",,464.15,20.47,4.65,18.92,7.72,135.76,388.13,49.67,19.2,86.2,534.7,4.14,0.95,73.91,0.65,102.13,1616.69,0.81,2.01,0.55,94.78,7.27,4.19,2.14,0.6,3.65,567.0,0.0,100.55,54.96,0.0,0.0
1596,Lemon Cream Roast Salmon With Whipped Parsnips,4.3687000000000005,349,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/lemon-cream-roast-salmon-with-whipped-parsnips-1596,https://spoonacular.com/recipeImages/1596-556x370.jpg,4,76.0,29.0,22.41,61.76,15.83,"lunch,main course,main dish,dinner","black pepper,butter,heavy cream,lemon zest,parsnips,salmon fillet,salt,salt and pepper,sour cream",,586.17,40.49,20.51,23.36,6.0,187.2,646.72,33.06,12.74,58.03,439.77,2.04,0.73,121.87,0.46,117.74,1248.47,0.54,1.85,0.79,84.42,4.97,3.42,1.37,2.56,5.97,1205.84,0.58,29.8,21.7,0.0,0.0
1598,Crispy Baked Fish,6.1035,557,False,False,False,False,False,False,False,no,False,False,False,15,https://spoonacular.com/crispy-baked-fish-1598,https://spoonacular.com/recipeImages/1598-556x370.jpg,0,75.0,43.0,41.38,38.26,20.36,"lunch,main course,main dish,dinner","breadcrumbs,butter,carrot,dijon mustard,flour,lemon juice,milk,onion,parmesan,bell pepper,salt,sour cream,whitefish fillets",,510.48,21.91,12.13,26.23,13.98,160.95,587.66,53.31,10.65,103.51,576.51,2.32,0.51,239.54,0.32,127.37,1226.25,0.27,1.77,0.37,98.01,4.22,2.06,0.76,2.78,3.77,8040.22,8.87,12.95,106.88,0.0,0.0
1599,Pan-Seared Tarragon Trout,5.2636,272,False,False,False,False,False,False,False,no,False,False,False,15,https://spoonacular.com/pan-seared-tarragon-trout-1599,https://spoonacular.com/recipeImages/1599-556x370.jpg,0,75.0,31.0,41.89,43.78,14.33,"lunch,main course,main dish,dinner","black pepper,butter,dried tarragon,dry white wine,flour,garlic clove,lemon,salt,trout fillets",,375.31,17.24,5.61,12.7,1.68,113.71,432.77,37.13,8.29,24.56,446.38,3.68,0.63,108.08,0.68,45.12,759.17,0.37,1.31,1.69,50.81,13.26,3.47,0.45,0.59,1.88,327.27,6.74,1.24,30.44,3.09,0.0
1600,Pan-seared Halibut With Sautéed Baby Vegetables,1.021,297,True,False,True,False,False,False,False,no,False,False,False,20,https://spoonacular.com/pan-seared-halibut-with-sauted-baby-vegetables-1600,https://spoonacular.com/recipeImages/1600-556x370.jpg,2,42.0,8.0,9.06,24.96,65.98,side dish,"baby carrots,dry white wine,fennel bulb,pepper,salt,turnips,unsalted butter",,122.36,3.23,1.85,19.19,8.58,7.63,759.24,2.63,1.3,2.03,91.91,1.33,0.09,97.28,0.09,51.69,681.31,0.23,0.69,0.46,35.59,0.0,0.64,0.23,0.0,6.04,4305.47,0.0,3.74,46.23,2.06,0.0
1601,"Red Snapper With Chick Peas, Fennel And White Wine",6.6365,497,False,False,False,False,False,False,False,no,False,False,False,15,https://spoonacular.com/red-snapper-with-chick-peas-fennel-and-white-wine-1601,https://spoonacular.com/recipeImages/1601-556x370.jpg,13,84.0,31.0,58.65,30.08,11.27,"lunch,main course,main dish,dinner","butter,chick peas,chick peas,fennel,fennel bulbs,fish,fish fillets,ready to use piecrust,rice paper,salt and pepper,snapper,snapper,white wine,wine",,556.19,16.46,8.32,13.88,0.67,158.06,622.59,72.2,2.19,134.68,732.24,1.71,0.1,154.04,0.24,46.78,1733.6,0.16,1.54,0.33,129.25,10.24,2.74,1.43,3.6,2.13,796.98,34.93,1.62,12.59,6.96,0.0
1602,Pistachio Crusted Salmon with Lemon Cream Sauce,3.6255,248,False,False,False,False,False,False,False,no,False,False,False,28,https://spoonacular.com/pistachio-crusted-salmon-with-lemon-cream-sauce-1602,https://spoonacular.com/recipeImages/1602-556x370.jpeg,55,70.0,15.0,19.66,73.51,6.83,"lunch,main course,main dish,dinner","black pepper,butter,chicken broth,flour,garlic,ground pepper,heavy whipping cream,lemon juice,lemon zest,olive oil,pistachios,salmon fillets,salt",,545.42,45.05,14.38,9.42,1.34,118.18,908.59,27.12,9.67,44.22,337.49,2.0,0.52,63.54,0.43,44.93,806.35,0.52,1.24,0.36,56.9,3.7,2.1,1.23,2.86,2.09,727.17,0.31,10.93,8.32,0.0,0.0
1604,Broiled Tilapia With Parmesan,2.9335000000000004,208,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/broiled-tilapia-with-parmesan-1604,https://spoonacular.com/recipeImages/1604-556x370.jpg,223,59.0,8.0,38.78,59.11,2.11,"lunch,main course,main dish,dinner","dried basil,dried tarragon,farm raised catfish fillets,juice of lemon,low fat mayonnaise,onion powder,parmesan cheese,sea-salt,unsalted butter,yogurt",,325.1,20.9,8.33,1.67,0.83,119.52,618.43,30.85,3.64,17.25,446.71,0.62,0.2,179.05,0.04,19.65,550.15,0.06,1.24,0.05,40.29,5.1,1.25,0.28,1.74,0.0,292.87,0.52,9.56,0.0,0.0,0.0
1605,Black Cod with Chanterelle Ragout,9.017000000000001,416,False,False,False,False,False,False,False,no,False,False,False,45,https://spoonacular.com/black-cod-with-chanterelle-ragout-1605,https://spoonacular.com/recipeImages/1605-556x370.jpg,0,71.0,37.0,53.0,38.54,8.46,"lunch,main course,main dish,dinner","cod fillets,breadcrumbs,chanterelles,dry white wine,garlic cloves,lemon juice,lemon peel,olive oil,parmesan cheese,parsley,unsalted butter",,442.28,18.06,5.6,8.92,1.31,145.18,223.3,55.88,9.57,102.55,677.85,4.22,0.39,95.71,0.28,30.61,1664.1,0.37,2.05,0.35,111.32,2.77,1.34,0.81,3.45,3.19,518.94,6.82,47.74,7.7,1.37,0.0
1606,Pan-fried Catfish,3.1712000000000002,234,False,False,False,False,False,False,False,no,False,False,False,45,https://spoonacular.com/pan-fried-catfish-1606,https://spoonacular.com/recipeImages/1606-556x370.jpg,14,65.0,15.0,23.58,68.39,8.03,"lunch,main course,main dish,dinner","canola oil,farm raised catfish filet,flour,fresh flat-leaf parsley,lemon juice,lemon wedges,lemon zest,pecans,sea-salt,unsalted butter",,469.53,35.88,7.39,9.48,0.99,108.55,363.48,27.84,4.21,17.06,384.87,1.27,0.2,33.4,0.16,40.81,605.03,0.18,1.3,0.46,47.54,4.91,1.31,0.3,4.16,1.78,438.91,0.45,63.55,17.01,0.0,0.0
1608,Hazelnut-Crusted Halibut with Roasted Asparagus,7.1062,333,False,False,True,False,False,False,False,no,False,False,False,28,https://spoonacular.com/hazelnut-crusted-halibut-with-roasted-asparagus-1608,https://spoonacular.com/recipeImages/1608-556x370.jpg,0,77.0,50.0,44.64,44.01,11.35,"lunch,main course,main dish,dinner","asparagus,black pepper,butter,egg white,fresh thyme,garlic cloves,halibut fillets,hazelnuts,lemon wedges,olive oil,potatoes,salt",,327.51,16.44,3.3,9.54,3.3,90.87,446.91,37.53,12.52,82.37,512.34,3.7,0.27,68.61,0.36,99.2,1125.48,0.54,1.64,1.2,83.62,1.88,1.1,1.16,4.97,4.53,1090.94,8.05,51.19,18.22,0.0,0.0
1609,Olive Oil Poached Salmon with Chanterelles and Asparagus,6.9899000000000004,422,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/olive-oil-poached-salmon-with-chanterelles-and-asparagus-1609,https://spoonacular.com/recipeImages/1609-556x370.jpg,0,68.0,32.0,30.73,54.22,15.05,"lunch,main course,main dish,dinner","asparagus,chanterelles,chicken stock,garlic cloves,olive oil,olive oil,onion,salmon fillets,salt and pepper,thyme,unsalted butter",,357.58,21.51,6.03,13.43,4.91,80.12,381.34,27.43,13.27,46.31,327.95,4.46,0.72,52.15,0.4,71.65,1118.13,0.66,1.65,0.34,56.65,3.62,2.72,1.12,1.87,4.1,664.4,3.11,28.74,7.04,0.0,0.0
1610,Hazelnut-Crusted Trout,7.339600000000001,367,False,False,True,False,False,True,False,no,True,False,False,25,https://spoonacular.com/hazelnut-crusted-trout-1610,https://spoonacular.com/recipeImages/1610-556x370.jpg,0,80.0,57.0,32.53,64.79,2.68,"lunch,main course,main dish,dinner","egg,fresh flat-leaf parsley,hazelnuts,lemon juice,trout filet,unsalted butter,vegetable oil",,820.65,59.36,20.49,5.52,1.49,284.94,189.59,67.06,13.35,45.22,840.74,6.29,1.1,176.57,1.2,87.83,1281.88,1.08,3.0,4.28,115.96,22.35,6.23,0.79,6.09,2.98,664.24,11.73,41.38,6.94,0.0,0.0
1611,Grilled Swordfish With Fresh Vegetable Salsa,2.8731999999999998,189,False,False,True,False,False,False,False,no,False,False,False,20,https://spoonacular.com/grilled-swordfish-with-fresh-vegetable-salsa-1611,https://spoonacular.com/recipeImages/1611-556x370.jpg,0,56.0,18.0,36.9,58.27,4.83,"lunch,main course,main dish,dinner","butter,celery,fresh cilantro,garlic,green onions,lime juice,pepper,salt,serrano pepper,swordfish steaks,tomato,zucchini",Mexican,252.4,16.21,7.24,3.02,1.59,97.42,321.39,23.09,9.14,65.4,311.13,0.72,0.1,23.16,0.11,18.0,636.67,0.08,0.91,0.12,42.15,1.95,0.5,0.69,2.79,0.89,799.36,15.92,19.35,10.4,0.0,0.0
1612,Cornmeal-Fried Trout with Grapefruit and Fried Sage,4.4208,297,False,False,True,False,False,False,False,no,False,False,False,35,https://spoonacular.com/cornmeal-fried-trout-with-grapefruit-and-fried-sage-1612,https://spoonacular.com/recipeImages/1612-556x370.jpg,0,68.0,30.0,36.89,49.78,13.33,"lunch,main course,main dish,dinner","egg,red grapefruit,sage leaves,salt and pepper,trout fillets,unsalted butter,vegetable oil,water,yellow cornmeal",,423.72,23.19,9.05,13.97,4.45,173.96,304.71,38.66,8.04,26.55,480.92,3.16,0.66,98.85,0.66,40.48,751.74,0.62,1.67,1.54,55.87,13.39,3.75,0.46,0.9,1.93,1143.15,7.07,1.31,20.04,0.0,0.0
1613,Sole with Tarragon-Butter Sauce,4.3157,269,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/sole-with-tarragon-butter-sauce-1613,https://spoonacular.com/recipeImages/1613-556x370.jpg,0,32.0,6.0,50.15,44.04,5.81,"lunch,main course,main dish,dinner","black pepper,butter,dry white wine,fat-free less-sodium chicken broth,fresh chives,fresh tarragon,garlic,salt,shallots,sole",,208.81,8.5,3.98,2.52,0.6,89.98,1016.08,21.78,2.15,46.63,449.47,0.8,0.07,56.87,0.05,12.78,355.77,0.06,0.67,0.2,39.48,2.02,0.41,0.24,1.22,0.0,277.36,4.86,2.63,1.5,4.64,0.0
1614,Thyme-Crusted Buttery Halibut with Parsley Sauce,6.6627,222,False,False,False,False,False,False,False,no,False,False,False,25,https://spoonacular.com/thyme-crusted-buttery-halibut-with-parsley-sauce-1614,https://spoonacular.com/recipeImages/1614-556x370.jpg,0,69.0,32.0,36.91,54.36,8.73,"lunch,main course,main dish,dinner","halibut fillet,lemon juice,olive oil,parsley leaves,salt and pepper,shallot,thyme leaves,unsalted butter,wondra flour",,359.09,21.6,5.99,7.81,0.42,98.4,319.39,33.0,11.72,77.68,415.46,1.89,0.1,42.78,0.14,55.81,847.75,0.08,0.82,0.08,50.32,1.88,0.67,0.96,3.26,1.08,1635.96,8.1,254.64,24.4,0.0,0.0
1615,Oven-braised Salmon In Lemon-tarragon Crème Fraîche,5.356,288,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/oven-braised-salmon-in-lemon-tarragon-crme-frache-1615,https://spoonacular.com/recipeImages/1615-556x370.jpg,0,58.0,21.0,30.62,65.45,3.93,"lunch,main course,main dish,dinner","butter,crème fraîche,dry vermouth,fresh dill,fresh tarragon,kosher salt,lemon juice,salmon fillets,shallot",,483.69,33.53,15.49,4.54,2.32,153.54,416.25,35.3,13.49,63.79,413.71,1.63,0.76,92.46,0.41,51.84,954.95,0.44,1.36,0.08,58.11,5.59,3.07,1.45,0.6,0.0,797.01,0.44,2.05,5.5,2.85,0.0
1616,Salmon With Noodles,1.1283,153,False,False,False,False,False,False,False,no,False,False,False,20,https://spoonacular.com/salmon-with-noodles-1616,https://spoonacular.com/recipeImages/1616-556x370.jpg,1,46.0,10.0,11.82,30.74,57.44,"lunch,main course,main dish,dinner","black pepper,butter,egg noodles,lemon juice,lemon zest,olive oil,poppy seeds,salmon fillet,salt",,575.39,19.75,8.97,83.06,2.71,126.45,416.32,17.09,2.59,90.57,301.98,2.46,0.12,81.32,0.22,39.06,328.02,0.39,2.4,1.14,76.01,0.42,1.12,0.28,1.14,4.58,424.05,0.55,3.11,9.7,0.0,0.0
1617,"Tilapia With Balsamic Butter Sauce, Thyme Mashed Potatoes, And",3.2903,435,False,False,True,False,False,False,False,no,False,False,False,160,https://spoonacular.com/tilapia-with-balsamic-butter-sauce-thyme-mashed-potatoes-and-1617,https://spoonacular.com/recipeImages/1617-556x370.jpg,108,89.0,27.0,20.79,56.17,23.04,"lunch,main course,main dish,dinner","balsamic vinegar,butter,butter,fresh thyme,garlic clove,olive oil,sugar snap peas,tilapia fillets,whipping cream,yukon gold potatoes",,569.91,36.33,19.95,33.52,2.93,140.49,301.47,30.25,7.02,48.75,317.27,9.09,0.22,121.14,0.15,81.78,1387.38,1.09,1.36,1.54,96.46,1.87,1.56,0.8,2.09,6.77,1393.9,4.06,15.11,48.5,0.0,0.0
1618,Pan-Sautéed Trout with Capers,4.5713,207,False,False,True,False,False,False,False,no,True,False,False,45,https://spoonacular.com/pan-sauted-trout-with-capers-1618,https://spoonacular.com/recipeImages/1618-556x370.jpg,0,68.0,30.0,51.59,46.2,2.21,"lunch,main course,main dish,dinner","black pepper,butter,capers,dry white wine,fresh flat-leaf parsley,herbes de provence,lemon juice,lemon rind,salt,trout fillets",,296.94,14.14,3.77,1.52,0.45,106.18,461.8,35.54,7.73,21.54,423.52,2.83,0.57,82.46,0.6,27.65,652.27,0.34,1.19,1.5,42.04,13.26,3.34,0.36,0.47,0.3,358.48,6.69,34.53,7.8,2.06,0.0
1619,Cook the Book: Cornmeal-Crusted Pan-Fried Trout,0.1714,43,True,False,False,False,False,False,False,no,False,False,False,45,https://spoonacular.com/cook-the-book-cornmeal-crusted-pan-fried-trout-1619,https://spoonacular.com/recipeImages/1619-556x370.jpg,0,15.0,1.0,3.96,67.37,28.67,side dish,"butter,canola oil,cornmeal,flour,fresh flat-leaf parsley,kosher salt,lemon wedges",,235.54,17.81,3.0,17.06,0.29,7.53,220.12,2.36,0.85,3.59,43.77,0.88,0.05,0.0,0.11,21.13,64.46,0.05,0.53,0.15,18.42,0.0,0.13,0.09,2.59,1.68,171.93,0.0,26.68,1.86,0.0,0.0
1620,"Halibut with Pepitas, Capers, Cherry Tomatoes, and Basil",7.1149000000000004,283,False,False,True,False,False,False,False,no,True,False,False,45,https://spoonacular.com/halibut-with-pepitas-capers-cherry-tomatoes-and-basil-1620,https://spoonacular.com/recipeImages/1620-556x370.jpeg,7,62.0,16.0,43.8,51.36,4.84,"lunch,main course,main dish,dinner","basil,black pepper,capers,cherry tomatoes,dry white wine,halibut fillets,kosher salt,lemon juice,olive oil,pepitas,unsalted butter",,350.67,17.47,5.51,3.71,1.32,98.4,1367.97,33.53,11.54,78.32,482.91,1.18,0.08,29.54,0.11,29.8,882.24,0.15,1.14,0.39,79.4,1.88,0.7,0.99,2.47,0.64,465.85,8.1,13.2,7.64,6.18,0.0
1621,"Floribbean"" Grouper with Red Pepper-Papaya Jam",2.7541,440,False,False,False,False,False,False,False,no,False,False,False,45,https://spoonacular.com/floribbean-grouper-with-red-pepper-papaya-jam-1621,https://spoonacular.com/recipeImages/1621-556x370.jpg,0,67.0,28.0,35.35,26.9,37.75,"lunch,main course,main dish,dinner","black pepper,butter,egg whites,flour,grouper fillets,jalapeno pepper,lime juice,panko,papaya,red bell pepper,red wine vinegar,roasted cashews,salt,salt,sugar,sweetened coconut,water",,468.25,13.82,7.63,43.64,25.76,73.69,454.33,40.85,2.64,76.78,375.69,3.44,0.32,87.92,0.32,97.6,1257.12,0.31,1.7,0.48,107.33,1.09,1.86,0.79,1.57,4.73,3214.32,0.0,8.56,129.08,0.0,0.0
1622,Seared Halibut With Lemon Caper Sauce,3.1489,134,False,False,False,False,False,False,False,no,False,False,False,10,https://spoonacular.com/seared-halibut-with-lemon-caper-sauce-1622,https://spoonacular.com/recipeImages/1622-556x370.jpg,0,33.0,5.0,39.63,36.56,23.81,,"butter,capers,dry white wine,flour,fresh parsley,garlic,halibut steaks,lemon zest",,175.04,5.62,3.14,8.24,0.54,45.53,137.65,13.71,5.01,34.13,182.0,0.73,0.08,16.41,0.11,25.73,350.83,0.04,0.39,0.14,23.72,0.76,0.31,0.42,0.57,0.39,254.31,3.28,13.52,2.23,4.94,0.0
1623,Cornmeal Crusted Cod with Pecans and Coconut,3.7245999999999997,290,False,False,False,False,False,False,False,no,False,False,False,45,https://spoonacular.com/cornmeal-crusted-cod-with-pecans-and-coconut-1623,https://spoonacular.com/recipeImages/1623-556x370.png,0,58.0,20.0,24.71,58.89,16.4,"lunch,main course,main dish,dinner","butter,canola oil,cod filets,cornmeal,dill,egg,flour,grand marnier,hungarian paprika,milk,pecans,Salt & Pepper,stock,stock,total",,597.17,39.16,10.32,24.54,2.97,146.6,475.82,36.96,5.08,67.28,483.32,2.67,0.33,79.69,0.42,55.63,909.29,0.34,2.32,1.06,97.51,1.76,0.85,0.58,4.12,3.67,1312.85,2.23,10.66,2.09,0.54,0.0
1624,Whole Baked Fish With Lemon Salt And Aioli,0.6581,77,False,False,True,False,False,False,False,GAPS_FULL,False,False,False,45,https://spoonacular.com/whole-baked-fish-with-lemon-salt-and-aioli-1624,https://spoonacular.com/recipeImages/1624-556x370.jpg,1,9.0,1.0,8.59,88.75,2.66,side dish,"butter,egg,fish,garlic,lemon rind,lemon wedges,sea-salt",,238.58,23.87,14.02,1.61,0.27,193.38,3720.72,5.2,0.0,12.32,85.61,0.76,0.18,36.89,0.02,18.83,75.04,0.04,0.56,0.07,6.21,0.38,0.63,0.11,0.98,0.0,828.49,1.13,1.92,3.4,0.0,0.0
1625,Cook the Book: Smoked Trout Chowder,3.4305000000000003,542,False,False,False,False,False,False,False,no,False,False,False,45,https://spoonacular.com/cook-the-book-smoked-trout-chowder-1625,https://spoonacular.com/recipeImages/1625-556x370.jpg,1,68.0,26.0,23.7,36.89,39.41,"lunch,main course,main dish,dinner","butter,carrot,celery,crackers,fresh chives,garlic,kosher salt,leeks,smoked trout,water,whole milk,yukon gold potatoes",,373.4,15.4,6.87,37.03,12.98,85.93,528.88,22.26,3.85,35.06,438.29,4.57,0.54,311.84,0.25,71.72,1033.64,0.53,1.55,0.86,79.4,2.79,1.65,0.68,1.23,3.92,3708.43,2.43,35.58,16.71,0.0,0.0
1626,Pan-roasted Swordfish Steaks With Mixed-peppercorn Butter,4.006600000000001,189,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/pan-roasted-swordfish-steaks-with-mixed-peppercorn-butter-1626,https://spoonacular.com/recipeImages/1626-556x370.jpg,15,73.0,20.0,35.98,63.33,0.69,"lunch,main course,main dish,dinner","butter,fresh parsley,garlic clove,lemon peel,olive oil,swordfish,whole black pepper",,380.24,26.34,10.5,0.65,0.03,142.77,239.43,33.67,13.22,97.91,439.23,0.74,0.1,16.14,0.13,4.05,725.44,0.08,1.15,0.1,50.8,2.92,0.62,0.94,4.27,0.0,566.08,23.86,5.0,0.0,0.0,0.0
1627,Red Snapper Gefilte Fish,3.3358999999999996,936,False,False,False,False,False,False,False,no,False,False,False,60,https://spoonacular.com/red-snapper-gefilte-fish-1627,https://spoonacular.com/recipeImages/1627-556x370.jpeg,2,40.0,8.0,17.01,57.07,25.92,"lunch,main course,main dish,dinner","butter,egg yolks,fish stock,garlic,habanero chile,jalapenos,kosher salt,lemon zest,lime juice,matzo meal,orange juice,oregano,plum tomatoes,water,white onions,whole egg",Jewish,495.19,31.32,16.82,32.0,4.74,199.58,3068.0,21.01,11.43,23.63,330.2,3.14,0.43,260.8,0.18,72.43,939.0,0.47,1.47,0.33,30.07,1.03,0.73,0.29,2.8,2.37,1729.27,1.13,12.4,27.48,0.0,0.0
1629,Halibut With Barbecue Tomato Sauce And Honey-mustard Polenta,8.7197,596,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/halibut-with-barbecue-tomato-sauce-and-honey-mustard-polenta-1629,https://spoonacular.com/recipeImages/1629-556x370.jpg,0,70.0,35.0,28.54,44.05,27.41,"lunch,main course,main dish,dinner","bacon,balsamic vinegar,brown sugar,butter,chicken broth,extra virgin olive oil,garlic,grape tomatoes,halibut steaks,honey mustard,lime peel,milk,onion,pepper sauce,quick cooking oats,salt and pepper,scallions,worcestershire sauce","bbq,Barbecue",582.15,28.27,8.14,39.58,18.19,111.6,1095.16,41.21,13.59,91.57,637.13,2.34,0.25,136.05,0.35,59.12,1414.8,0.27,2.14,1.16,122.91,2.31,1.26,1.2,3.6,4.07,1392.72,8.93,35.57,30.61,0.0,0.0
1630,Manhattan-Style Fish Chowder,7.1354999999999995,634,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/manhattan-style-fish-chowder-1630,https://spoonacular.com/recipeImages/1630-556x370.jpg,0,71.0,36.0,39.74,17.86,42.4,"lunch,main course,main dish,dinner","bay leaf,black pepper,butter,canned tomatoes,carrot,celery,clam juice,dry white wine,garlic cloves,halibut fillets,onion,red potato,salt,thyme,tomato paste,water",,352.91,6.58,2.96,35.17,14.73,84.12,1097.07,32.97,12.68,71.49,475.69,3.19,0.2,112.78,0.27,70.9,1590.25,0.44,1.41,0.6,93.87,1.69,1.25,1.31,3.43,5.98,4462.84,7.18,16.57,29.91,4.12,0.0
1631,Creamy Tuna With Tarragon And Egg Noodles,1.8056999999999999,396,False,False,False,False,False,False,False,no,False,False,False,45,https://spoonacular.com/creamy-tuna-with-tarragon-and-egg-noodles-1631,https://spoonacular.com/recipeImages/1631-556x370.jpg,10,85.0,33.0,18.28,28.01,53.71,"lunch,main course,main dish,dinner","bell pepper,butter,chicken stock,dijon mustard,extra virgin olive oil,flour,half n half,onion,peas,salt,tarragon,water-packed tuna,wide egg noodles",,596.06,18.6,7.72,80.28,9.04,115.69,556.9,27.32,9.43,103.02,395.11,4.15,0.39,111.42,0.39,104.38,744.9,0.43,2.99,1.15,96.4,1.44,1.26,0.73,2.49,6.85,3037.6,0.93,16.47,112.19,0.0,0.0
1632,Cod With Parma Ham & Asparagus,6.7627999999999995,573,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/cod-with-parma-ham-asparagus-1632,https://spoonacular.com/recipeImages/1632-556x370.jpg,14,81.0,27.0,47.91,46.03,6.06,"lunch,main course,main dish,dinner","asparagus,bouillon cube,butter,cod fish,cornstarch,dried parsley,fresh dill,lime,olive oil,prosciutto,Salt & Pepper,sugar,water",,539.36,27.28,10.86,8.08,2.38,187.36,833.03,63.88,8.09,117.19,742.72,2.35,0.3,83.31,0.36,44.21,1546.54,0.21,1.96,0.12,119.83,3.21,0.79,0.92,4.02,1.66,764.57,3.34,20.42,15.15,0.0,0.0
