year,age,maritl,race,education,region,jobclass,health,health_ins,logwage,wage
2004,36,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.47712125471966,87.98103278560542
2005,32,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5,148.4131591025766
2003,56,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.59198011410292,268.26629201255724
2005,41,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.47712125471966,87.98103278560542
2004,40,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.60205999132796,99.68946369848636
2004,26,1. Never Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.41497334797082,82.6796372966372
2006,26,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.8750612633917,130.98217737746066
2008,47,4. Divorced,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.69019608002851,108.87452583471249
2007,25,1. Never Married,2. Black,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4,54.598150033144236
2006,58,2. Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,2. No,5.73518995947785,309.5717712662004
2008,57,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.41500675395383,82.68239933733008
2003,30,1. Never Married,1. White,1. < HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.08813608870055,59.62864555365565
2007,44,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.11394335230684,166.3249412338765
2009,29,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.38021124171161,79.85490030934672
2007,51,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.77815125038364,118.88435933988579
2006,37,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.53147891704226,92.89584478949662
2004,67,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,5.07918124604763,160.6424754082633
2009,34,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.25527250510331,70.47601964694451
2003,50,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.79239168949825,120.58943653040211
2005,38,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.07918124604763,160.6424754082633
2008,55,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.14612803567824,171.7651326275075
2003,27,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.79239168949825,120.58943653040211
2007,39,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.90308998699194,134.70537511887878
2007,54,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,5,148.4131591025766
2008,55,4. Divorced,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.86332286012046,129.4536445766255
2003,49,2. Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.90308998699194,134.70537511887878
2003,42,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.04139268515823,56.90553914467319
2005,39,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.47712125471966,87.98103278560542
2003,32,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.2211533219547,68.11199406532704
2005,39,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.85733249643127,128.68048822062414
2003,50,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.90308998699194,134.70537511887878
2004,47,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.54406804435028,94.07271474570051
2003,40,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.47712125471966,87.98103278560542
2006,51,1. Never Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.88435933988579
2009,28,2. Married,3. Asian,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.23044892137827,68.74808773376687
2007,53,4. Divorced,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.54406804435028,94.07271474570051
2005,54,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.88435933988579
2009,51,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.51851393987789,91.69922611170422
2008,33,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.90308998699194,134.70537511887878
2008,55,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.84509804001426,127.11574381218446
2003,44,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.61278385671974,100.76427284210669
2009,30,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.66275783168157,105.92781077506274
2005,40,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.47712125471966,87.98103278560542
2007,26,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.60205999132796,99.68946369848636
2006,49,2. Married,3. Asian,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.72427586960079,112.64889634210017
2004,43,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.09691001300806,163.51586397623814
2004,43,1. Never Married,2. Black,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.41497334797082,82.6796372966372
2008,44,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.38021124171161,79.85490030934672
2006,32,1. Never Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,3.90308998699194,49.55533812152264
2009,34,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.02938377768521,152.83880099118213
2009,36,2. Married,3. Asian,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,5,148.4131591025766
2006,51,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.61909333062674,101.4020523029919
2007,42,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.56110138364906,95.68881190673713
2003,60,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.77815125038364,118.88435933988579
2004,36,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.34242268082221,76.89360251761123
2006,47,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.77815125038364,118.88435933988579
2004,60,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.92941892571429,138.29912692088266
2003,22,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4,54.598150033144236
2005,41,1. Never Married,2. Black,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.17609125905568,65.1108537153447
2003,56,4. Divorced,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.69897000433602,109.83398564219921
2003,44,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.30102999566398,73.77574327469462
2005,49,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.66275783168157,105.92781077506274
2006,45,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.75587485567249,116.26532406250342
2003,25,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.54406804435028,94.07271474570051
2007,52,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.77815125038364,118.88435933988579
2003,30,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5,148.4131591025766
2009,29,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.65321251377534,104.92150653366392
2007,23,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.38021124171161,79.85490030934672
2007,48,4. Divorced,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.69019608002851,108.87452583471249
2009,44,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.69897000433602,109.83398564219921
2003,62,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.84509804001426,127.11574381218446
2006,33,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.02118929906994,151.59148423981398
2008,51,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.66275783168157,105.92781077506274
2006,36,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,5.30102999566398,200.543262324662
2005,23,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.07918124604763,59.097064081589075
2003,51,4. Divorced,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.23044892137827,68.74808773376687
2008,47,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.17609125905568,176.9896504898766
2003,34,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.64345267648619,103.90247060316008
2004,34,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.41497334797082,82.6796372966372
2009,43,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,5.30102999566398,200.543262324662
2006,43,5. Separated,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.6232492903979,101.82435207567953
2009,40,1. Never Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,5.09691001300806,163.51586397623814
2005,59,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.65321251377534,104.92150653366392
2008,53,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.69897000433602,109.83398564219921
2004,32,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.65321251377534,104.92150653366392
2008,48,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.68124123737559,107.90392386687648
2008,37,1. Never Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,5.20411998265593,182.0206209635125
2006,20,1. Never Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.31806333496276,75.04315401735154
2004,32,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.11394335230684,61.18752643399147
2004,40,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.44715803134222,85.38394037898266
2004,48,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.81885905297563,123.8237338341006
2005,43,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,5.17609125905568,176.9896504898766
2009,56,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.88435933988579
2003,55,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,5.59198011410292,268.26629201255724
2008,38,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.49415459401844,89.49247951800011
2006,52,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.53147891704226,92.89584478949662
2003,40,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.84509804001426,127.11574381218446
2005,29,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.7481880270062,115.37503855639125
2007,45,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.87507284442347,130.9836942950019
2003,39,2. Married,3. Asian,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.23044892137827,68.74808773376687
2005,50,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.20411998265593,182.0206209635125
2003,50,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.96848294855393,143.80855682436928
2004,57,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.90308998699194,134.70537511887878
2003,30,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.14612803567824,63.18886100374613
2005,56,4. Divorced,2. Black,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.32221929473392,75.35567931800914
2008,43,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.17609704961017,176.99067536105923
2004,43,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.65321251377534,104.92150653366392
2005,67,2. Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.81291335664286,123.08969984794346
2005,50,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.7160033436348,111.7208493609888
2005,49,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.7160033436348,111.7208493609888
2004,50,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.47712125471966,87.98103278560542
2004,59,2. Married,2. Black,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.9712758487381,144.2107611660566
2007,51,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.7634279935629404,117.14681691480487
2005,39,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.36172783601759,78.39246680098368
2009,54,2. Married,2. Black,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.60205999132796,99.68946369848636
2004,55,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.81291335664286,123.08969984794346
2005,45,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.84509804001426,127.11574381218446
2003,54,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.93449845124357,139.0034080594695
2008,23,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.84509804001426,127.11574381218446
2003,74,3. Widowed,2. Black,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.25527250510331,70.47601964694451
2005,52,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.69897000433602,109.83398564219921
2005,25,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.26007138798508,70.81503861675567
2008,45,1. Never Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.25527250510331,70.47601964694451
2004,37,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.17609125905568,176.9896504898766
2005,55,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.73239375982297,113.56708956975103
2004,25,1. Never Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.41497334797082,82.6796372966372
2008,66,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5,148.4131591025766
2007,47,1. Never Married,2. Black,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.08278537031645,161.22249545679446
2005,36,2. Married,2. Black,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.84509804001426,127.11574381218446
2004,63,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.90308998699194,134.70537511887878
2003,44,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.07918124604763,160.6424754082633
2009,37,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.59061783348625,267.90108685527514
2006,32,1. Never Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.65321251377534,104.92150653366392
2004,43,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.90308998699194,134.70537511887878
2009,37,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.81291335664286,123.08969984794346
2009,26,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.20411998265593,66.9616443217359
2004,39,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.51851393987789,91.69922611170422
2008,45,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.07918124604763,160.6424754082633
