,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,ID,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys
15137,68,48,55,54,60,60,35,35,62,55,46,6,15,12,7,14,59,236588,57,59,52,42,52,54,50,55,59,45,53,70,66,61,76,63,39
15138,68,56,64,73,58,52,43,30,56,48,47,13,11,7,8,12,43,239660,56,64,55,55,53,35,49,61,60,61,42,66,74,47,58,59,38
15139,61,44,65,69,51,59,56,51,52,30,33,3,5,4,4,5,62,220461,56,57,53,45,62,52,32,41,55,48,64,61,57,63,55,33,35
15140,79,43,73,71,63,43,52,50,67,61,27,13,11,9,7,5,43,239661,16,70,43,45,19,45,57,58,51,57,16,84,54,28,46,40,43
15141,57,38,51,42,16,33,12,12,12,8,14,59,59,54,57,62,15,204334,12,69,15,10,10,17,10,50,28,19,14,52,36,15,61,12,12
15142,48,63,47,40,40,53,23,37,29,21,24,13,16,6,11,13,63,221486,54,62,40,42,58,36,28,48,53,49,55,52,65,61,72,32,26
15143,52,32,66,60,57,48,34,42,55,60,41,9,7,15,9,13,59,233518,20,64,39,56,15,57,57,57,52,63,16,51,54,22,64,50,48
15144,75,53,62,79,57,54,49,48,60,32,37,7,13,8,9,14,50,235054,52,70,49,31,59,33,42,54,53,33,57,78,63,58,70,44,32
15145,36,24,44,32,19,36,13,11,11,6,13,60,61,55,56,59,13,237359,6,36,23,5,7,17,5,51,23,16,10,35,28,14,73,42,9
15146,40,23,34,45,23,25,13,21,20,17,16,63,52,51,50,69,15,226864,21,50,22,12,16,27,17,55,31,21,17,40,36,20,75,19,16
15147,33,15,39,35,13,25,13,12,8,9,13,65,55,59,51,63,13,234288,9,45,18,10,8,12,9,54,14,17,13,31,33,11,58,42,7
15148,69,31,77,76,61,57,45,54,63,59,45,12,12,7,10,10,54,235056,19,58,50,58,17,49,46,56,59,57,22,69,54,17,61,62,62
15149,61,49,57,67,46,37,29,31,53,23,27,5,10,11,14,7,52,229681,57,72,52,18,58,37,21,47,54,41,63,51,67,67,64,29,27
15150,38,63,52,45,45,53,51,38,40,17,32,7,10,11,14,12,58,200498,57,51,46,37,63,47,34,47,55,51,60,42,38,64,58,32,37
15151,54,49,42,57,35,48,36,26,33,16,28,12,14,6,6,7,60,239154,51,77,42,20,61,34,20,52,49,39,54,64,66,57,81,33,26
15152,49,62,50,45,38,39,21,24,33,19,26,14,7,11,14,9,60,236596,55,48,40,22,58,33,23,50,45,42,58,54,49,61,78,30,18
15153,72,41,64,71,52,41,33,27,38,18,22,13,11,12,5,15,63,236852,60,68,45,23,58,34,25,55,59,35,57,65,62,64,50,27,28
15154,48,25,40,33,18,22,15,16,16,19,15,61,57,53,54,61,15,219701,23,44,19,14,15,22,12,57,25,20,14,42,39,16,56,26,13
15155,59,57,56,53,63,55,41,38,58,54,52,14,13,6,5,11,40,232245,58,65,58,65,59,36,33,56,62,62,54,57,47,58,61,44,33
15156,69,45,82,73,60,50,47,54,61,46,52,7,8,16,14,12,51,225590,21,63,61,53,18,54,49,53,63,58,13,69,64,15,56,55,53
15157,52,62,30,28,29,51,21,24,21,20,27,12,8,11,8,6,67,229942,50,57,30,14,50,36,23,47,35,54,56,55,57,61,90,28,36
15158,57,67,65,68,55,63,57,52,54,56,40,15,8,11,6,6,58,157240,28,76,52,53,19,61,69,60,57,57,18,52,33,15,64,58,52
15159,61,55,45,50,48,47,33,34,47,25,33,8,9,15,15,10,62,228152,56,74,34,31,52,40,25,57,37,43,56,60,58,58,78,40,31
15160,65,62,46,53,42,58,28,22,25,20,24,10,5,13,9,8,60,239928,59,70,42,25,58,30,22,50,44,42,54,56,63,57,71,36,22
15161,82,48,82,75,57,42,56,54,58,56,37,6,14,14,13,13,54,202809,53,83,44,55,56,57,54,56,53,58,55,79,69,49,68,51,45
15162,44,22,37,57,27,28,14,14,14,13,14,61,57,61,55,64,16,208697,21,50,24,18,18,32,12,47,30,25,13,47,21,10,60,19,20
15163,61,60,67,58,60,49,54,52,62,48,37,13,9,12,8,8,54,224569,42,63,53,58,40,44,56,55,59,64,44,74,55,45,69,57,60
15164,35,18,37,37,22,32,11,13,14,17,16,66,53,55,53,64,17,229433,15,51,22,13,19,24,15,52,29,20,19,39,24,16,57,53,12
15165,67,33,90,84,56,54,41,44,57,66,37,13,12,14,6,7,58,228923,12,70,48,55,23,75,50,57,59,61,22,64,54,23,37,55,44
15166,31,19,26,37,11,22,11,10,8,9,13,62,59,59,56,59,14,232507,10,50,25,7,9,12,12,47,21,24,13,19,23,10,69,38,5
15167,72,32,71,65,56,50,34,37,63,59,32,13,8,10,10,14,52,229948,12,61,46,55,13,61,57,55,54,58,14,74,54,17,60,57,45
15168,86,27,69,76,56,45,56,39,60,50,33,7,14,12,8,14,38,236348,17,37,49,38,19,52,50,57,52,60,27,85,52,22,53,51,45
15169,67,49,59,63,57,39,63,57,52,31,38,13,12,13,11,9,41,237884,53,55,34,45,55,38,38,54,54,57,57,68,57,62,64,40,49
15170,72,45,62,59,60,56,51,53,58,69,57,16,13,13,15,16,56,206653,50,60,60,46,56,48,49,54,58,67,50,67,79,54,72,60,32
15171,68,54,58,72,52,36,49,33,51,24,26,12,8,7,8,10,55,236861,58,59,31,24,60,36,42,65,38,23,53,60,65,58,71,37,23
15172,65,45,64,69,63,51,56,42,61,50,40,15,10,11,12,13,55,225855,25,45,45,46,34,59,52,64,63,59,29,67,47,25,59,49,49
15173,35,28,24,38,16,22,12,13,14,6,13,61,52,63,58,66,11,233791,6,51,27,6,6,13,8,46,17,21,12,41,23,12,58,35,6
15174,43,61,34,36,46,48,30,37,39,58,31,10,8,8,5,14,75,238655,19,36,28,48,22,53,58,56,43,64,15,62,50,24,86,39,55
15175,59,42,60,57,60,60,59,58,71,50,52,10,9,13,9,10,43,240447,27,58,57,47,48,55,46,57,59,58,48,67,42,35,36,57,50
15176,73,54,70,72,58,50,49,43,63,48,40,8,9,15,10,12,35,220994,40,49,59,50,38,51,55,43,64,54,44,72,39,47,57,52,36
15177,73,65,71,54,66,51,47,39,62,58,35,11,15,6,11,16,63,213571,21,74,58,54,54,56,57,56,65,57,63,80,72,65,77,62,37
15178,56,40,54,64,60,51,41,42,52,60,40,16,7,12,15,10,66,222787,13,68,40,55,19,68,55,59,47,54,14,65,59,17,63,54,43
15179,61,33,59,57,55,53,33,46,59,61,31,6,12,8,6,5,64,229187,12,60,40,47,19,65,51,52,48,58,17,53,54,19,79,51,53
15180,69,47,67,68,60,45,63,56,57,33,49,13,8,7,14,8,38,240451,51,62,48,35,54,38,42,49,62,45,58,66,65,55,53,39,31
15181,35,25,49,42,15,33,29,35,11,12,34,61,52,60,58,60,14,239172,28,56,29,19,11,28,15,58,35,24,17,30,23,18,62,39,24
15182,80,46,71,70,60,50,50,40,60,58,31,8,8,7,12,12,56,215365,11,60,40,52,13,59,52,57,55,50,11,76,60,14,70,49,42
15183,75,64,60,51,55,42,58,58,49,28,55,11,12,11,9,6,44,236357,57,71,56,37,50,36,48,49,54,36,56,76,61,61,62,41,23
15184,69,47,57,68,61,56,62,55,56,46,61,16,7,6,12,9,41,189255,52,69,49,52,43,54,62,72,58,60,40,72,66,55,63,49,39
15185,72,31,73,70,60,58,60,56,59,51,33,7,13,7,11,12,38,227656,19,30,53,43,14,40,58,52,61,60,19,75,34,14,49,54,45
15186,72,46,61,65,58,48,52,54,57,57,48,9,11,11,11,10,58,239432,17,50,42,50,22,52,49,52,52,60,17,75,61,21,72,52,52
15187,64,30,52,73,63,47,58,48,67,58,40,12,9,6,9,15,45,240456,18,43,55,41,27,63,48,40,57,62,32,69,47,28,47,54,51
15188,31,37,27,58,13,36,19,22,2,3,15,54,60,63,63,51,10,191560,17,41,15,8,5,19,12,60,23,26,4,24,31,10,62,35,5
15189,72,38,61,68,57,55,39,45,55,60,41,10,9,12,10,13,56,240969,26,59,37,55,25,67,56,58,53,57,21,74,57,23,57,52,42
15190,61,80,63,66,58,64,54,48,53,42,54,11,12,5,6,14,50,229962,59,61,58,50,56,49,50,59,62,58,56,63,73,59,74,59,39
15191,69,58,81,92,58,45,44,39,52,39,42,15,12,6,11,15,43,225355,56,83,53,45,57,46,50,52,58,57,60,66,89,61,35,55,39
15192,60,36,62,58,56,55,44,46,61,58,30,12,16,15,7,10,55,212812,23,58,30,50,16,57,56,49,51,59,17,70,66,19,75,50,52
15193,80,29,67,68,60,54,52,48,72,64,48,12,10,15,14,10,37,239948,19,48,41,43,28,58,49,43,45,67,26,76,55,28,47,45,49
15194,89,32,65,74,57,49,55,47,64,41,41,9,15,11,7,11,45,228685,18,82,39,43,22,50,42,46,49,58,34,89,63,31,61,56,34
15195,63,64,57,57,60,52,56,40,59,54,27,15,10,15,16,16,56,198990,53,54,59,59,53,51,56,59,59,54,55,60,54,57,56,57,48
15196,89,29,76,59,51,62,40,37,56,56,29,15,15,14,12,14,55,207950,15,64,41,49,20,55,54,57,49,54,16,88,63,19,63,47,48
15197,67,61,59,69,52,37,51,31,53,22,27,7,14,12,7,6,53,237646,63,64,24,29,56,38,35,58,52,27,49,67,72,58,55,35,27
15198,65,38,55,66,64,57,49,45,66,52,43,14,7,11,13,6,37,238670,20,51,57,44,30,44,50,53,59,46,37,68,52,30,64,55,39
15199,75,37,85,82,63,49,55,56,66,48,53,9,14,12,6,11,45,224335,25,72,42,59,31,56,53,40,53,63,35,76,56,30,32,57,56
15200,60,36,69,52,53,54,36,45,56,64,50,7,12,10,12,11,67,226127,14,72,41,50,18,62,49,60,49,63,22,46,48,26,75,43,44
15201,48,32,48,44,56,55,35,52,56,64,43,8,12,9,6,8,65,237391,14,61,35,61,15,52,60,59,58,56,12,40,40,10,60,46,57
15202,71,63,56,65,45,45,55,40,66,28,38,8,11,14,13,7,54,240719,57,64,35,30,55,43,49,54,43,32,72,57,55,69,55,36,37
15203,72,53,69,64,58,52,60,55,57,28,34,8,7,12,14,6,40,233040,53,57,59,33,54,41,44,47,57,50,58,78,60,56,66,38,23
15204,51,34,52,45,34,51,11,13,24,12,13,65,58,60,49,61,14,203090,27,56,14,18,13,41,12,58,16,22,12,43,29,12,57,49,16
15205,61,41,55,76,65,55,54,57,71,47,55,7,9,14,10,10,40,237138,22,49,52,49,33,57,50,48,57,60,46,63,48,40,44,60,53
15206,88,36,83,81,60,48,58,52,63,56,43,9,7,7,8,14,22,211283,32,91,55,41,12,53,46,63,55,51,13,83,57,18,62,51,48
15207,62,43,61,76,66,60,48,48,64,46,41,8,14,13,14,14,43,229459,30,56,59,37,38,46,44,55,61,52,46,63,53,39,55,58,40
15208,57,56,49,53,43,49,36,36,27,19,31,6,13,12,9,12,53,237395,56,68,36,29,54,39,29,51,48,40,62,48,52,65,75,32,30
15209,66,32,71,53,55,50,57,47,57,60,44,12,8,12,13,6,43,240211,17,58,52,56,13,61,61,53,59,62,16,72,52,15,73,53,49
15210,74,45,78,80,59,34,55,45,59,24,30,10,9,7,9,12,39,233812,49,63,48,39,46,36,43,53,55,38,58,74,85,58,57,41,35
15211,68,60,54,57,54,62,40,54,54,41,46,8,5,6,8,7,46,229973,54,53,57,36,54,51,39,50,61,52,55,68,70,61,71,60,39
15212,79,61,51,52,58,48,37,38,53,59,28,11,13,5,13,11,56,233045,21,47,28,42,17,52,59,53,54,54,19,72,46,15,59,49,43
15213,72,63,58,60,43,49,59,34,62,31,43,6,14,8,5,8,57,235605,57,55,29,28,52,42,54,63,37,32,65,74,51,65,74+8,40,33
15214,54,49,46,50,39,48,34,32,27,26,26,15,7,7,12,6,58,240213,51,68,41,29,59,43,24,54,49,47,67,47,56,67,65,31,31
15215,78,48,49,64,34,43,35,35,35,21,32,15,10,7,12,11,54,240725,55,70,34,27,55,48,23,47,40,45,66,77,58,61,79,28,31
15216,68,43,65,70,63,53,50,65,60,47,70,6,7,12,5,10,43,229718,43,60,64,57,37,40,42,53,65,68,39,66,55,40,49,62,39
15217,27,25,25,45,12,34,13,13,10,6,12,60,58,57,57,60,14,235606,13,62,19,8,8,16,5,56,17,17,11,27,23,11,53,45,9
15218,67,69,73,86,57,47,46,41,54,35,43,10,13,8,8,12,49,237398,57,66,55,48,49,58,41,56,62,56,52,70,78,57,64,42,36
15219,72,46,75,71,59,58,61,57,58,58,63,12,13,16,15,10,42,204887,43,86,57,56,44,54,62,55,66,61,42,69,61,41,46,58,45
15220,75,40,69,65,60,52,54,49,59,49,37,7,13,9,14,14,35,231511,26,56,47,45,23,46,52,49,58,51,23,73,76,30,58,50,47
15221,64,60,62,82,56,48,42,37,48,33,35,6,6,11,6,8,41,237143,61,62,50,30,61,39,51,61,58,51,54,69,76,56,42,53,35
15222,81,28,77,87,59,49,55,67,62,50,72,9,14,8,10,8,35,237655,19,48,48,47,28,50,56,53,55,64,22,82,60,20,39,53,35
15223,83,47,68,67,57,46,58,34,60,25,42,7,8,8,11,12,40,231512,55,60,32,30,46,44,44,51,49,32,54,81,68,59,60,35,29
15224,55,52,64,63,44,38,34,29,42,21,26,12,11,6,11,8,58,240472,52,67,35,23,60,28,29,54,39,33,63,61,38,61,67,31,25
15225,46,24,32,55,23,28,17,15,19,19,20,61,58,61,58,55,20,211033,55,70,24,17,16,23,18,60,31,22,17,49,40,12,71,60,12
15226,77,33,84,79,58,46,35,49,66,65,42,14,11,12,10,6,47,233305,17,64,43,59,16,69,54,59,65,57,20,67,59,23,35,53,49
15227,57,40,60,77,68,57,54,53,65,48,54,10,10,6,5,10,42,239193,29,51,57,42,42,57,46,59,55,58,40,65,69,37,47,58,53
15228,72,36,68,58,60,58,55,52,62,58,54,11,11,12,13,15,32,239449,19,55,42,52,18,62,54,51,56,58,25,70,58,26,54,49,64
15229,74,31,63,70,61,49,68,44,60,52,33,8,15,7,5,13,36,240729,18,56,42,34,26,53,49,31,64,51,29,71,62,24,57,42,39
15230,61,56,62,80,55,58,35,60,50,58,35,12,14,13,16,6,65,183641,34,71,22,51,21,59,64,54,41,60,20,53,59,19,69,49,58
15231,66,60,68,66,64,51,49,55,66,41,38,11,11,8,9,8,39,224091,57,60,54,42,48,47,47,49,58,54,50,66,76,56,60,52,38
15232,72,53,67,66,52,47,53,34,50,28,28,5,7,14,12,9,51,238683,53,72,48,26,58,28,38,47,48,40,57,75,73,59,69,30,26
15233,61,51,62,56,53,62,60,65,45,40,49,11,13,14,11,9,46,202332,53,50,57,50,55,39,40,56,53,64,57,67,71,61,64,51,47
15234,71,51,65,58,57,56,57,49,54,29,34,12,12,14,13,9,53,212573,55,56,45,36,57,34,49,49,51,41,59,69,66,60,73,49,25
15235,80,28,72,76,66,57,51,55,62,54,46,7,9,10,7,9,36,213853,22,52,49,64,28,62,62,56,50,64,25,81,42,26,50,49,55
15236,67,48,32,33,31,56,32,28,28,34,28,10,16,11,9,7,64,223069,57,75,23,22,45,36,40,44,33,44,60,62,62,66,91,33,25
15237,86,49,82,76,54,36,53,48,62,13,45,9,15,15,6,8,48,228189,53,62,29,35,58,49,45,58,35,70,55,83,71,54,53,39,30
15238,69,58,70,49,53,38,56,43,55,20,27,7,16,8,14,16,66,200286,52,69,47,28,56,34,62,46,58,34,58,64,70,60,69,46,15
15239,72,73,75+1,68,58,59,58,59,54,24,45,8,7,7,8,7,36,226654,56+1,55,54,33,54,34,38,57,60,35,55,65+2,67,60,58,58,37
15240,70,69,70,63,55,58,56,49,58,34,52,11,8,10,8,11,52,233310,56,65,53,48,54,51,56,46,55,55,63,74,55,57,59,50,50
15241,18,17,30,39,18,22,10,14,10,6,13,57,62,59,60,59,11,237918,7,49,17,7,6,10,5,48,15,22,13,27,45,14,58,28,9
15242,68,63,58,62,60,48,61,53,51,21,15,9,8,14,15,12,38,240991,58,45,42,24,57,26,26,54,48,38,61,73,58,56,52,28,17
15243,37,32,42,48,24,40,15,11,12,14,16,59,56,52,60,60,17,120415,17,61,25,11,13,24,16,58,28,24,11,38,31,11,63,40,11
15244,64,59,52,68,62,51,40,46,60,42,46,15,6,13,12,7,51,235872,48,58,62,41,47,53,51,62,65,62,54,62,65,48,57,50,44
15245,66,29,56,70,57,54,37,52,72,63,34,15,6,12,8,13,50,240480,13,56,40,64,15,73,41,56,56,69,15,64,56,15,47,53,59
15246,60,35,58,91,67,49,62,57,68,50,47,14,12,14,11,9,42,240736,18,49,42,46,27,62,50,44,59,64,32,57,48,33,33,60,56
15247,80,72,88,64,56,57,56,60,59,57,57,9,11,9,9,9,57,202594,43,61,45,54,54,59,58,58,55,63,53,78,69,54,57,52,53
15248,34,68,31,45,45,57,34,25,34,33,26,7,7,8,7,15,62,163170,56,64,51,20,55,46,32,50,52,42,54,33,56,59,73,34,14
15249,92,56,75,66,55,48,53,46,59,55,57,6,8,6,8,11,52,240738,24,67,41,51,24,58,52,47,53,58,26,92,73,30,74,53,49
15250,66,64,68,69,56,62,28,27,53,12,26,10,8,13,15,14,56,237155,58,71,65,21,53,36,27,53,59,42,59,68,57,57,62,48,31
15251,46,30,58,69,55,49,41,45,53,64,32,9,11,6,14,9,70,239459,17,62,39,62,19,66,59,51,48,61,18,53,53,16,60,48,49
15252,66,34,60,68,48,52,48,43,45,60,30,7,7,8,14,10,56,232804,23,72,44,53,12,59,58,55,53,58,13,71,52,16,90,47,46
15253,79,41,85,81,57,51,55,48,56,47,33,15,14,11,9,10,38,221285,34,62,44,42,20,58,50,53,54,49,23,86,63,28,65,58,36
15254,74,42,75,74,57,49,57,44,63,54,37,15,15,10,11,14,41,225125,21,46,47,47,31,52,49,47,52,56,36,82,61,39,64,55,44
15255,65,50,72,65,58,60,55,37,52,45,39,6,7,12,13,9,45,203366,58,55,51,37,57,31,49,60,56,59,53,66,71,54,65,52,47
15256,73,50,59,57,54,46,56,46,59,23,33,7,7,11,15,7,41,223846,54,62,46,26,57,32,44,55,43,29,60,67,69,58,63,43,29
15257,86,32,77,80,59,52,47,58,58,60,59,15,14,8,10,16,40,228198,12,53,35,59,19,65,53,51,50,68,13,82,66,18,59,50,55
15258,48,24,32,57,17,27,16,13,15,14,19,58,56,62,59,59,13,210791,23,54,25,19,11,22,16,59,27,20,14,48,35,17,60,12,18
15259,71,51,63,67,58,48,51,46,63,54,41,9,12,13,6,8,44,213351,20,56,44,41,30,47,57,50,57,53,28,75,70,29,57,52,42
15260,53,59,71,65,43,56,25,27,29,19,23,13,10,15,14,12,55,205160,57,66,32,21,58,33,30,53,38,32,63,57,58,59,71,36,22
15261,66,28,73,65,58,52,33,36,63,62,32,16,15,8,14,7,53,215400,12,66,31,47,17,65,56,57,53,59,21,68,52,13,57,45,50
15262,30,57,61,64,57,51,66,47,50,38,25,16,7,8,16,16,65,137321,68,60,57,30,69,57,52,50,58,44,69,29,32,71,64,62,23
15263,49,54,34,50,34,50,44,27,27,26,29,14,8,7,11,9,60,227945,55,74,55,25,62,38,22,48,56,38,58,55,60,63,64,32,33
15264,66,63,66,69,55,52,41,43,56,59,36,10,8,9,7,10,55,235881,15,59,40,56,18,61,55,51,53,60,11,61,60,13,76,49,57
15265,77,36,63,74,60,60,40,40,62,46,43,13,10,14,14,13,36,238185,46,48,56,35,42,37,55,51,58,52,43,70,68,40,46,62,49
15266,30,57,32,34,35,57,20,26,20,15,23,15,14,10,9,8,53,199018,56,75,39,12,58,23,26,52,48,50,55,36,61,58,82,38,13
15267,68,61,59,80,42,43,56,36,57,37,44,14,12,11,12,10,55,209258,57,58,36,30,59,43,53,59-1,40,31,64,56,62,65,64,42,33
15268,54,32,65,64,63,54,36,47,58,64,41,6,10,6,11,15,53,239466,20,62,39,56,18,55,59,55,48,58,16,50,51,15,53,48,53
15269,57,62,62,61,58,49,52,39,46,29,42,14,12,12,13,8,57,228715,58,62,56,46,56,41,51,56,58,51,58,65,67,57,68,54,34
15270,22,20,28,35,10,36,10,10,7,7,7,64,60,60,49,61,14,238700,10,58,22,6,8,12,7,49,28,9,12,36,23,9,72,38,8
15271,54,57,63,61,44,33,26,30,37,24,34,8,9,5,14,7,57,234861,54,72,41,29,60,39,25,49,45,36,62,54,52,61,70,32,27
15272,78,43,68,73,56,49,43,45,61,59,42,13,7,10,6,14,56,236397,36,68,47,50,33,57,53,58,53,58,35,77,65,37,56,48,48
15273,68,65,58,65,54,49,55,37,56,32,35,15,8,11,14,7,50,220014,56,62,40,47,58,38,41,58,52,29,60,66,60,60,60,46,30
15274,48,58,53,62,62,55,48,37,58,31,35,7,15,7,11,15,59,231278,58,64,51,29,51,44,42,63,63,45,60,47,52,60,57,44,31
15275,52,60,60,55,50,50,40,38,35,30,30,6,14,10,7,12,45,168302,59,49,52,45,61,35,43,55,55,60,62,60,60,65,71,44,45
15276,60,63,69,59,60,59,49,57,59,27,40,15,10,6,7,12,41,240750,53,48,61,42,47,42,36,60,64,43,45,57,65,55,58,62,33
15277,72,34,60,74,62,50,60,57,62,56,49,7,5,12,9,13,42,231536,22,49,49,42,30,63,53,45,55,55,29,69,54,28,38,54,54
15278,13,17,21,18,13,52,13,11,7,6,14,52,57,62,69,53,13,232560,13,15,22,8,8,17,5,57,24,17,11,12,14,12,61,46,7
15279,45,55,64,54,60,54,54,47,60,57,50,16,8,10,15,12,64,188528,24,40,53,57,45,59,59,51,59,63,37,49,49,46,60,60,52
15280,68,45,63,68,42,42,24,32,35,21,20,10,8,11,15,10,59,233841,54,75,26,23,62,34,20,57,56,31,60,70,56,59,63,31,33
15281,45,26,35,38,15,28,13,12,12,8,13,59,61,59,60,59,14,235633,15,62,38,8,6,11,6,40,51,25,16,44,44,11,52,46,7
15282,58,54,60,65,59,53,62,52,50,37,59,8,10,15,8,13,50,236657,60,58,60,45,52,41,54,59,62,55,57,59,57,59,65,61,30
15283,59,66,50,51,54,53,40,40,47,32,40,14,9,13,14,11,56,238449,55,64,54,53,57,45,37,54,58,60,54,51,63,58,79,55,32
15284,72,54,71,74,53,50,67,63,58,47,59,1,1,1,1,1,43,189809,21,62,55,49,28,57,47,45,58,49,21,73,70,29,54,58,39
15285,66,55,68,76,59,52,53,52,56,52,55,14,13,11,8,11,42,237682,31,56,59,57,32,64,60,55,63,61,35,64,65,32,53,53,41
15286,66,61,64,72,63,41,50,40,60,38,42,7,12,6,6,14,55,240498,40,61,64,47,47,49,52,58,65,64,52,68,59,45,53,58,41
15287,65,48,44,58,45,59,31,27,30,20,23,5,9,8,14,12,42,241010,62,73,33,21,60,35,30,55,46,39,64,63,62,64,65,35,22
15288,54,55,61,73,59,52,56,59,42,50,63,6,14,11,9,13,49,189810,52,74,59,64,45,60,48,52,61,62,51,47,90,52,69,55,49
15289,54,61,53,56,47,53,46,38,41,32,36,13,12,11,10,10,49,220531,63,68,32,34,62,41,49,55,32,31,64,52,78,62,60,42,37
15290,68,54,48,95,38,45,26,26,30,26,28,15,13,11,11,10,65,231540,56,77,44,24,49,38,26,59,49,36,61,65,63,62,63,33,27
15291,69,60,65,69,54,51,33,44,51,54,47,12,9,15,15,6,60,237173,32,71,41,60,22,64,55,54,50,65,22,79,73,21,66,49,51
15292,71,58,77,88,60,56,51,50,60,64,49,10,14,13,13,16,58,22391,23,88,51,55,27,62,57,57,57,57,29,61,34,29,33,52,57
15293,50,47,48,51,51,60,40,34,46,16,29,8,9,7,13,12,61,174199,65,71,43,15,65,35,17,58,50,32,48,54,62,53,70,52,37
15294,75,53,65,74,53,45,33,32,58,59,31,15,14,6,11,10,57,235896,19,60,27,51,12,60,57,50,40,60,17,78,63,17,61,49,52
15295,63,56,57,69,47,41,57,39,61,35,42,15,12,5,10,11,49,231033,62,55,49,36,50,42,54,63,42,37,60,77,57,59,50,43,36
15296,60,50,57,79,56,43,58,34,52,53,45,13,6,6,15,11,48,237433,30,62,64,50,35,51,56,55,68,48,42,61,60,38,56,63,38
15297,70,71,61,66,63,58,40,41,62,39,34,15,7,13,12,7,55,214651,56,66,58,43,40,49,57,58,62,55,55,71,74,49,72,53,42
15298,53,47,59,52,59,61,47,54,67,49,54,8,7,8,9,8,46,239995,30,54,74,47,39,55,46,55,70,59,58,51,33,48,34,59,48
15299,65,67,36,46,32,52,30,28,35,24,33,8,10,13,13,10,58,241019,60,76,26,23,54,38,34,54,32,43,56,63,64,60,77,29,29
15300,25,22,27,26,17,32,15,15,15,10,16,60,59,62,59,57,15,238972,12,31,16,12,11,18,18,52,13,18,13,19,15,11,55,50,12
15301,51,28,55,68,57,46,32,39,50,69+3,35,9,9,7,12,6,70+4,239996,20,66,37,61,17,67,54,56,47,63,20,33,51,18,59,53,46
15302,69,60,66,64,59,55,47,32,58,27,32,12,6,10,8,15,51,225661,57,70,52,53,52,41,39,62,56,66,51,75,73,63,64,57,26
15303,78,39,76,84,65,55,48,46,65,48,43,6,7,8,13,9,44,226429,27,54,56,37,35,51,49,50,56,58,43,75,51,41,40,53,43
15304,57,60,60,68,57,53,57,48,54,54,51,7,8,10,8,9,55,202881,57,80,54,52,53,55,55,52,57,59,57,58,74,57,60,58,48
15305,67,55,68,67,56,51,41,37,55,64,27,10,5,7,8,14,53,234881,25,64,26,48,18,54,56,51,46,59,16,72,67,16,67,44,34
15306,75,52,80,79,59,54,51,56,61,56,33,16,9,15,11,9,48,222082,20,61,53,44,27,58,52,49,62,49,22,76,33,30,44,61,37
15307,40,25,36,62,21,25,14,12,13,21,15,66,53,63,50,59,21,224130,22,58,23,12,14,25,12,59,26,18,12,45,32,20,52,14,13
15308,50,58,54,53,63,51,51,35,59,57,36,6,15,9,16,8,56,208771,53,53,59,57,51,55,56,52,64,60,53,49,55,57,72,56,51
15309,65,38,70,68,61,42,55,56,58,43,51,8,12,10,10,7,45,233092,29,64,58,65,27,52,51,49,62,64,37,68,65,38,60,59,48
15310,55,53,51,33,54,57,41,48,51,57,51,15,16,11,14,14,66,173188,52,38,49,51,28,54,59,52,58,61,20,50,31,24,87,50,54
15311,16,26,36,29,15,29,14,12,5,5,8,63,60,58,57,56,10,235141,8,40,25,10,5,15,8,47,20,25,13,16,30,13,60,25,5
15312,76,55,74,75,50,50,52,30,55,29,35,15,10,10,11,6,47,213127,54,75,33,31,53,37,35,57,50,24,61,67,65,63,62,42,26
15313,80,50,58,66,46,58,59,34,55,25,31,12,13,8,13,15,40,228999,55,61,33,24,59,40,46,49,36,29,63,77,72,60,56,36,28
15314,70,58,65,77,62,49,60,53,64,57,59,7,15,9,7,8,47,239496,20,49,52,46,25,58,54,46,58,62,34,68,54,34,39,52,56
15315,62,61,58,73,43,41,49,38,68,31,41,14,8,7,8,9,54,240777,60,61,36,34,60,44,50,57,29,33,66,64,61,71,47,39,35
15316,46,15,41,42,13,57,16,17,19,15,15,56,57,59,61,58,14,201354,22,66,34,14,12,22,14,61,30,22,14,46,20,19,60,34,14
15317,69,70,74,65,60,54,34,35,60,57,40,9,5,14,10,12,47,231818,30,71,25,57,18,56,60,56,48,63,15,67,60,13,61,52,55
15318,61,60,47,56,54,60,31,35,49,24,20,8,11,14,5,9,59,234378,61,68,48,28,57,30,32,51,55,46,61,65,64,65,70,49,23
15319,65,74,70,83,60,59,53,51,55,34,58,8,8,12,9,9,55,237194,59,63,56,51,59,64,40,59,59,57,54,61,59,55,62,46,40
15320,48,23,58,52,21,41,9,20,11,12,16,56,59,63,59,60,17,182154,27,58,33,15,20,15,15,53,36,24,10,48,23,9,62,16,13
15321,86,38,81,71,57,56,56,54,61,44,42,14,11,5,7,9,42,238731,22,64,42,42,21,46,47,48,54,58,23,84,70,28,54,48,42
15322,61,58,66,85,57,48,46,41,58,36,43,14,13,6,13,11,54,240267,43,57,67,40,43,54,60,56,71,67,58,47,66,53,40,48,43
