id,keywords,cast,director
82507,"['drowning', 'pennsylvania', 'child murderer', 'car set on fire', 'murder', 'bag over head', 'massacre', 'power outage', 'hanged man', 'held captive', 'hanging', 'death', 'attic', 'no opening credits', 'super-8', 'ghost child', 'filmed killing', 'crime novelist']","['Ethan Hawke', 'Juliet Rylance', ""Vincent D'Onofrio""]",Scott Derrickson
76492,"['witch', 'magic', 'mummy', 'vampire', 'dracula', 'skeleton', 'backpacker', 'frankenstein', 'wolfman', 'zombie', 'invisible man', 'duringcreditsstinger', '\xa0nosferatu', 'protective father', 'fang vamp']","['Adam Sandler', 'Steve Buscemi', 'David Spade']",Genndy Tartakovsky
110354,"['cinematographer', 'film history', 'filmmaking', 'digital film']","['Keanu Reeves', 'Martin Scorsese', 'James Cameron']",Christopher Kenneally
109600,"['india', 'theatrical troupe']","['Shashi Kapoor', 'Felicity Kendal', 'Geoffrey Kendal']",James Ivory
68734,"['cia', 'wife husband relationship', 'revolution', 'hiding place', 'press conference', 'biography', 'hanged man', 'american abroad', 'extraction', 'iran hostage crisis', 'intelligence agent', 'langley virginia', '1980s']","['Ben Affleck', 'Bryan Cranston', 'Alan Arkin']",Ben Affleck
86838,"['suicide', 'alcohol', 'sex', 'screenwriter', 'underworld', 'fight', 'kidnapping', 'party', 'murder', 'scam', 'los angeles', 'gangster', 'explosion', 'criminal', 'shih tzu', 'struggling']","['Colin Farrell', 'Sam Rockwell', 'Woody Harrelson']",Martin McDonagh
84306,"['age difference', 'literature', 'book', 'letter', 'college', 'campus', 'older man younger woman relationship', 'reading', 'unhappiness', 'college student']","['Josh Radnor', 'Elizabeth Olsen', 'Richard Jenkins']",Josh Radnor
84284,['government regulation'],['Eugene Jarecki'],Eugene Jarecki
84351,"['arkansas', 'murder', 'trial', 'woman director', 'miscarriage of justice']","['Jason Baldwin', 'Julie Ann Doan', 'Damien Wayne Echols']",Amy Berg
75736,['duringcreditsstinger'],"['Bruce Willis', 'Malin Åkerman', 'Nikki Reed']",Aaron Harvey
32904,"['prostitute', 'isolation', 'frustration', 'pub', 'police', 'murder', 'loneliness', 'violence', 'strangulation', 'gay man', 'madness', 'recluse', 'inarticulate', 'sexual inadequacy', 'bullied', 'ineptitude', 'council estate', 'british man', 'watching a video', 'unemployment benefits', 'victimization', 'vhs video', 'unemployed']","['Peter Ferdinando', 'Ricky Grover', 'Neil Maskell']",Gerard Johnson
84286,"['hiv', 'activist']",['Larry Kramer'],David France
116167,[],[],Michael Apted
94348,['ex military'],"['Tyler Perry', 'Rachel Nichols', 'Jean Reno']",Rob Cohen
84172,"['tragic', 'blood diamond', 'danish', 'genre bending', 'bizarre comedy']",['Mads Brügger'],Mads Brügger
83542,"['clone', 'future', 'dystopia', 'ensemble cast', 'duringcreditsstinger', 'century', 'woman director', '1930s']","['Tom Hanks', 'Halle Berry', 'Jim Broadbent']",Tom Tykwer
72867,[],['Guillermo del Toro'],Javier Soto
164753,"['bodybuilding', 'gym', 'weight lifting']",[],
128158,[],"['Golshifteh Farahani', 'Hamid Djavadan', 'Hassina Burgan']",Atiq Rahimi
87826,"['high school teacher', 'prize money', 'physics teacher', 'fighting movie', 'budget cutting']","['Salma Hayek', 'Kevin James', 'Henry Winkler']",Frank Coraci
126797,[],"['Liev Schreiber', 'Toni Collette', 'Caroline Goodall']",P.J. Hogan
64689,"['poker', 'gambling', 'robbery', 'based on novel', 'hitman', 'economy', 'murder', 'blood', 'hit', 'mobster', 'gangster', 'criminal']","['Brad Pitt', 'Scoot McNairy', 'Ben Mendelsohn']",Andrew Dominik
84287,"['biography', 'fake identity']","['Frédéric Bourdin', ""Adam O'Brian"", 'Anna Ruben']",Bart Layton
113947,"['cat', 'virgin', 'narration', 'wheelchair', 'graduation', 'sexual arousal', 'judaism', 'power outage', 'intimate', 'catholic church', 'sexual awakening', 'male virgin', 'woman crying', 'sponge bath', 'catholic priest', 'jealous husband', 'iron lung', 'sex surrogate', 'polio', 'crying woman', 'polio victim', 'jewish man', 'true life character', 'gurney', 'sexual pleasure', 'pity sex', 'jewish convert', 'handicap sex', 'sexual exploration', 'naked woman', 'thrift store']","['John Hawkes', 'Helen Hunt', 'William H. Macy']",Ben Lewin
128248,[],"['Jack Reynor', 'Roisin Murphy', 'Sam Keeley']",Lenny Abrahamson
82690,"['support group', 'product placement', 'bullying', 'racing', 'arcade', 'medal', 'self esteem', 'curiosity', 'precocious child', 'aftercreditsstinger', 'duringcreditsstinger', 'first person shooter', 'glitch', 'carefree', 'video gamer', 'q*bert', 'interrupted wedding', 'social reject']","['John C. Reilly', 'Sarah Silverman', 'Jack McBrayer']",Rich Moore
82693,"['dancing', 'philadelphia', 'running', 'based on novel', 'depression', 'letter', 'friendship', 'neighbor', 'mental illness', 'ex-wife', 'institutionalization', 'bipolar', 'philadelphia eagles']","['Bradley Cooper', 'Jennifer Lawrence', 'Robert De Niro']",David O. Russell
87502,"['confession', 'airplane', 'f word', 'hangover', 'airplane crash', 'syringe', 'denial', 'porn actress', 'jesus freak', 'baseball stadium', 'perjury', 'national transportation safety board', 'flying upside down', 'narcissist', 'relapse', 'substance abuse']","['Denzel Washington', 'Don Cheadle', 'Bruce Greenwood']",Robert Zemeckis
96724,"['based on novel', 'st. petersburg russia', 'high society', 'imperial russia', 'tragic death', '19th century']","['Keira Knightley', 'Jude Law', 'Aaron Taylor-Johnson']",Joe Wright
87827,"['ocean', 'shipwreck', 'hindu', 'tiger', 'faith', 'zookeeper', 'teenage boy', 'cargo ship', 'lifeboat', 'injured animal']","['Suraj Sharma', 'Irrfan Khan', 'Ayush Tandon']",Ang Lee
84194,"['surgeon', 'teenager', 'domineering mother', 'awkwardness', 'social outcast', 'lung transplant\xa0']","['AnnaLynne McCord', 'Traci Lords', 'Ariel Winter']",Richard Bates Jr.
102640,"['aftercreditsstinger', 'woman director']","['Mira Sorvino', 'Michael Rispoli', 'Tammy Blanchard']",Nancy Savoca
138122,"['bollywood', 'musical acts']","['Sidharth Malhotra', 'Varun Dhawan', 'Alia Bhatt']",Karan Johar
86837,"['nurse', 'music teacher', 'aging', 'daughter', 'music', 'love', 'retired', 'illness', 'pigeon', 'stroke', 'octogenarian', 'old couple']","['Emmanuelle Riva', 'Jean-Louis Trintignant', 'Isabelle Huppert']",Michael Haneke
65851,"['male nudity', 'snake', 'buffalo', 'costume', 'electric shock', 'bungee-jump', 'stunts', 'stuntman', 'stupidity', 'trumpet', 'sequel', 'slow motion scene', 'old man']","['Johnny Knoxville', 'Ryan Dunn', 'Dave England']",Jeff Tremaine
80215,"['games', 'woman director', 'programmers', 'coding']","['Jonathan Blow', 'Phil Fish', 'Edmund McMillen']",Lisanne Pajot
123025,"['dc comics', 'future', 'based on graphic novel', 'dystopic future', 'super powers']","['Peter Weller', 'Ariel Winter', 'David Selby']",Jay Oliva
121793,[],"['Gad Elmaleh', 'Natacha Régnier', 'Gabriel Byrne']",Costa-Gavras
72976,"['usa president', 'speech', 'battlefield', 'family conflict', 'mourning', 'american civil war', 'cultural conflict', 'based on true events', 'battle of gettysburg', 'secession', 'presidential cabinet', 'gettysburg address', 'conflagration', 'ethical dilemma', 'emancipation', 'abraham lincoln']","['Daniel Day-Lewis', 'Sally Field', 'David Strathairn']",Steven Spielberg
135708,"['brother brother relationship', 'camping', 'child kidnapping']","['Patton Oswalt', 'Johnny Knoxville', 'Rob Riggle']",Todd Rohal
73935,"['vampire', 'love', 'woman director']","['Alicia Silverstone', 'Krysten Ritter', 'Sigourney Weaver']",Amy Heckerling
58547,"['reunion', 'high school reunion']","['Kate Mara', 'Channing Tatum', 'Rosario Dawson']",Jamie Linden
81188,"['dream', 'santa claus', 'nightmare', 'easter bunny', 'tooth fairy', 'jack frost', 'sandman', 'duringcreditsstinger']","['Chris Pine', 'Alec Baldwin', 'Jude Law']",Peter Ramsey
101519,['paranoia'],"['Simon Pegg', 'Paul Freeman', 'Clare Higgins']",Crispian Mills
97614,"['partner', 'murder', 'on the run', 'fugitive', 'crime', 'family', 'homecoming', 'crime gone awry', 'dishonesty', 'siblings relations', 'chases and races', 'criminal heroes', 'cons and scams', 'murderous pair']","['Eric Bana', 'Olivia Wilde', 'Charlie Hunnam']",Stefan Ruzowitzky
119431,"['video game', 'duringcreditsstinger']","['Tom Green', 'Anna Popplewell', 'Iain Belcher']",Stewart Hendler
38716,"['show business', 'uncle']","['Shirley Temple', 'Randolph Scott', 'Jack Haley']",Allan Dwan
31621,"['criminal', 'ex-con', 'bowing']","['Shirley Temple', 'James Dunn', 'Claire Trevor']",Harry Lachman
4311,"['investigation', 'strangle', 'murder', 'train', 'killer', 'witness to murder']","['Jacques Perrin', 'Catherine Allégret', 'Yves Montand']",Costa-Gavras
140420,"['train station', 'skyscraper', 'black and white', 'paper airplane', 'office romance', 'animated short', 'very little dialogue', 'short']","['John Kahrs', 'Kari Wahlgren', 'Jeff Turley']",John Kahrs
152795,['animation'],"['Robin Wright', 'Harvey Keitel', 'Jon Hamm']",Ari Folman
112336,"['wife husband relationship', 'film director', 'biography', 'movie set', 'movie actress', 'movie actor']","['Anthony Hopkins', 'Helen Mirren', 'Scarlett Johansson']",Sacha Gervasi
96821,[],"['Cosimo Rega', 'Salvatore Striano', 'Giovanni Arcuri']",Paolo Taviani
83389,"['world war ii', 'anime']","['Junichi Okada', 'Keiko Takeshita', 'Yuriko Ishida']",Goro Miyazaki
71883,"['fight', 'mafia', 'tournament', 'crying', 'creature', 'daredevil', 'race']","['Takuya Kimura', 'Yu Aoi', 'Tadanobu Asano']",Takeshi Koike
43157,['musical'],"['Shirley Temple', 'Joan Davis', 'Amanda Duff']",Irving Cummings
55615,[],"['Kumiko Nishihara', 'Yumiko Shibata', 'Hirokazu Hiramatsu']",Yasunori Ide
142051,[],['Keith David'],Ken Burns
38769,['musical'],"['Shirley Temple', 'George Murphy', 'Jimmy Durante']",Irving Cummings
49051,"['riddle', 'elves', 'dwarves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'mountain', 'wizard', 'journey', 'ring', 'goblin', 'courage', 'giant', 'tunnel', 'underground lake', 'buried treasure', 'climbing a tree', 'invisibility', 'ancient', 'gnomes']","['Ian McKellen', 'Martin Freeman', 'Richard Armitage']",Peter Jackson
10852,"['martial arts', 'power takeover', 'battle for power', 'hostility', 'revenge', 'family feud']","['Jet Li', 'Sammo Hung', 'Francis Ng']",Wong Jing
87504,"['queen', 'franklin delano roosevelt', 'park', 'hyde park', 'queen of england', 'king of england', '1930s']","['Bill Murray', 'Olivia Williams', 'Laura Linney']",Roger Michell
40722,[],"['Josh Meyers', 'Krysten Ritter', 'Jenna Jameson']",Scott Culver
80717,[],"['Francisca Gavilán', 'Gabriela Aguilera', 'Stephania Barbagelata']",Andrés Wood
117629,['gay'],"['Ohad Knoller', 'Lior Ashkenazi', 'Orly Silbersatz Banai']",Eytan Fox
97630,"['assassination', 'cia', 'hotel', 'terrorist', 'prisoner', 'car dealer', 'mossad', 'van', 'iraq', 'pakistan', 'osama bin laden', 'man hunt', 'navy seal', 'f word', 'female protagonist', 'gunfight', 'raid', 'violence', 'text message', 'monkey', 'dog', 'special forces', 'tied up', 'military', 'area 51', 'terrorist group', 'torturing', 'woman director', 'al qaeda', 'prison camp', 'water torture', 'suicide bombing', '21st century', 'ex special forces', 'post 9/11', 'helicopter crash', 'islamabad']","['Jessica Chastain', 'Jason Clarke', 'Mark Strong']",Kathryn Bigelow
97989,"['brazilian', 'neighbor', 'smoking marijuana', 'class differences', 'masturbation', 'racial tension', 'washing machine', 'real estate']","['Maeve Jinkings', 'Irandhir Santos', 'Gustavo Jahn']",Kleber Mendonça Filho
139567,"['firemen', 'witness protection', 'murder', 'u.s. marshal']","['Bruce Willis', 'Josh Duhamel', 'Rosario Dawson']",David Barrett
82654,"['post-apocalyptic', 'dystopia', 'zombie', 'zombie apocalypse', 'interspecies romance', 'based on young adult novel']","['Nicholas Hoult', 'Teresa Palmer', 'Analeigh Tipton']",Jonathan Levine
83186,"['kidnapping', 'surreal', 'dog', 'arthaus']","['Jack Plotnick', 'Eric Judor', 'Alexis Dziena']",Quentin Dupieux
43895,[],"['Shirley Temple', 'Joel McCrea', 'Rosemary Ames']",John S. Robertson
43268,"['musical', 'business man', 'doll', 'soap opera']","['Shirley Temple', 'Jack Haley', 'Gloria Stuart']",Irving Cummings
82687,"['inventor', 'road trip', 'guilt', 'mother son relationship', 'woman director']","['Seth Rogen', 'Barbra Streisand', 'Yvonne Strahovski']",Anne Fletcher
75780,"['based on novel', 'sniper', 'investigation', 'police', 'quarry']","['Tom Cruise', 'Rosamund Pike', 'Richard Jenkins']",Christopher McQuarrie
68718,"['bounty hunter', 'hero', 'plantation', 'society', 'friendship', 'friends', 'revenge', 'rivalry', 'rescue', 'shootout', 'racism', 'danger', 'dentist', 'django', 'dual role', 'aftercreditsstinger', 'odd couple', 'black slave', 'deadly', 'chases and races', '19th century']","['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio']",Quentin Tarantino
89492,"['wife husband relationship', 'children', 'family relationships', 'duringcreditsstinger']","['Paul Rudd', 'Leslie Mann', 'Jason Segel']",Judd Apatow
80278,"['thailand', 'tsunami', 'family vacation', 'tidal wave', 'catastrophe', 'swept away', 'separation from family', 'boxing day', '21st century']","['Naomi Watts', 'Ewan McGregor', 'Tom Holland']",Juan Antonio Bayona
82695,"['france', 'robbery', 'brothel', 'mayor', 'star', 'musical', 'arrest', 'army', 'rebellion', 'wedding', 'falling in love', 'corpse', 'parole', 'convict', 'girl disguised as boy']","['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway']",Tom Hooper
121826,"['musician', 'concert', 'retired']","['Maggie Smith', 'Tom Courtenay', 'Billy Connolly']",Dustin Hoffman
46159,[],"['Shirley Temple', 'Warner Baxter', 'James Dunn']",Hamilton MacFadden
27597,"['stowaway', 'ship', 'musical']","['Shirley Temple', 'Robert Young', 'Alice Faye']",William A. Seiter
38727,[],"['Shirley Temple', 'Randolph Scott', 'Margaret Lockwood']",William A. Seiter
97051,"['suicide', 'sadistic', 'drowning', 'countdown', 'brother', 'party', 'murder', 'cancer', 'blood', 'contest', 'dinner', 'doctor', 'torture', 'electrocution', 'pistol', 'game', 'aristocrat', 'mutilation', 'invitation']","['Brittany Snow', 'Jeffrey Combs', 'Jonny Coyne']",David Guy Levy
118683,[],"['Steven Seagal', 'Steve Austin', 'Michael Paré']",Keoni Waxman
88042,[],"['Billy Crystal', 'Bette Midler', 'Marisa Tomei']",Andy Fickman
75761,"['based on novel', 'monster', 'invasion', 'portal', 'psychic', 'drug', 'cult film', 'alternate reality', 'out of body experience', 'multiple dimensions']","['Chase Williamson', 'Rob Mayes', 'Paul Giamatti']",Don Coscarelli
124067,"['prison', 'police', 'rapist', 'wrongful arrest', 'serial rapist']","['Antron McCray', 'Kevin Richardson', 'Yusef Salaam']",Sarah Burns
134597,"['mercenary', 'party', 'sequel', 'gore', 'escape', 'serial killer', 'masked killer', 'trap']","['Josh Stewart', 'Christopher McDonald', 'Emma Fitzpatrick']",Marcus Dunstan
133694,"['small town', 'campaign', 'salesman', 'farmland', 'natural gas', 'fracking']","['Matt Damon', 'John Krasinski', 'Frances McDormand']",Gus Van Sant
71208,"['film maker', 'one-night stand', 'kiss', 'lgbt']","['Dennis Bateman', 'Sean Paul Lockhart', 'Richard Harmon']",J.T. Tepnapa
76421,['gay interest'],"['Steve Callahan', 'Matthew Montgomery', 'David Pevsner']",Rob Williams
31022,"['morgue', 'necrophile']","['Pep Tosar', 'Xevi Collellmir', 'Jordi Tarrida']",Nacho Cerdà
127901,['woman director'],"['Nermina Lukač', 'Milan Dragisic', 'Jonathan Lampinen']",Gabriela Pichler
82682,"['los angeles', 'gangster']","['Josh Brolin', 'Ryan Gosling', 'Nick Nolte']",Ruben Fleischer
87496,[],"['Robert Redford', 'Shia LaBeouf', 'Julie Christie']",Robert Redford
147538,"['short-term memory', 'mental instability']",['Don Hertzfeldt'],Don Hertzfeldt
85533,"['mexico', 'prostitute', 'thailand', 'prostitution', 'bangladesh']",[],Michael Glawogger
97610,[],"['Ginger Baker', 'Bob Adcock', 'Tony Allen']",Jay Bulger
142061,"['dc comics', 'future', 'joker', 'robin', 'based on graphic novel', 'dystopic future', 'super powers']","['Peter Weller', 'Ariel Winter', 'David Selby']",Jay Oliva
93087,[],['Paul Williams'],Stephen Kessler
135921,['british secret service'],"['Daniel Craig', 'Pierce Brosnan', 'Timothy Dalton']",Stevan Riley
132232,['supernatural horror'],"['Jessica Chastain', 'Nikolaj Coster-Waldau', 'Megan Charpentier']",Andy Muschietti
145197,"['sadness', 'hypnosis', 'hope', 'loss', 'romance', 'independent film', 'drugged', 'parasite']","['Amy Seimetz', 'Shane Carruth', 'Andrew Sensenig']",Shane Carruth
84336,[],"['Andrea Riseborough', 'Clive Owen', 'Gillian Anderson']",James Marsh
84290,"['hiv', 'lgbt', 'documentary filmmaker', 'documentary footage', 'gay nineties', 'drug rehabilitation', 'sex worker']","['Thure Lindhardt', 'Zachary Booth', 'Julianne Nicholson']",Ira Sachs
90603,[],"['Wayne White', 'Mimi Pond', 'Woodrow White']",Neil Berkeley
83443,"['exploitation', 'fashion', 'woman director', 'preteens']","['Ashley Arbaugh', 'Rachel Blais', 'Nadya Vall']",David Redmon
87818,"['slapstick', 'ensemble cast', 'duringcreditsstinger', 'woman director', 'laxative']","['Anna Faris', 'Emma Stone', 'Halle Berry']",Griffin Dunne
128190,['woman director'],['Slavoj Žižek'],Sophie Fiennes
117974,"['caravan', 'series of murders', 'mumblegore']","['Alice Lowe', 'Steve Oram', 'Eileen Davies']",Ben Wheatley
60304,"['witch', 'black magic', 'steampunk', 'good vs evil', 'troll', 'extreme violence', 'violence', 'witchcraft', 'evil', 'witch hunt', 'witch hunter', 'evil witch', 'duringcreditsstinger', 'hansel and gretel', 'guns', '3d']","['Jeremy Renner', 'Gemma Arterton', 'Famke Janssen']",Tommy Wirkola
118677,[],"['Jesse Eisenberg', 'Melissa Leo', 'Tracy Morgan']",Ron Nyswaner
127864,"['matador', 'reference to snow white', 'bull fight']","['Maribel Verdú', 'Macarena García', 'Daniel Giménez Cacho']",Pablo Berger
