ID,Name,Age,Nationality,Overall,Potential,Club,Value_EUR,Wage_EUR,Special
213421,N. Vemmelund,24,Denmark,61,65,Dundalk,280000.0,1000.0,1446
215725,Quinti,20,Spain,61,69,Villarreal CF,325000.0,4000.0,1533
223917,S. Nabi,20,England,61,70,Carlisle United,375000.0,2000.0,1609
230573,C. Pelagatti,28,Italy,61,61,Cittadella,200000.0,1000.0,1504
222382,L. Chávez,21,Mexico,61,69,Club Tijuana,375000.0,3000.0,1628
229806,E. Verstappen,23,Netherlands,61,68,Eintracht Braunschweig,260000.0,3000.0,1048
235950,F. Barceló,24,Uruguay,61,67,San Martín de San Juan,350000.0,2000.0,1450
210863,D. Konate,23,Ivory Coast,61,69,Vercelli,325000.0,1000.0,1325
231855,Roberto Núñez,21,Spain,61,69,Royal Antwerp FC,375000.0,2000.0,1483
234159,P. Fito,21,France,61,71,Montpellier Hérault SC,350000.0,3000.0,1621
235951,S. Chacón,25,Argentina,61,63,San Martín de San Juan,300000.0,2000.0,1498
215984,Y. Bonnin,26,Argentina,61,64,Gimnasia y Esgrima La Plata,220000.0,2000.0,1073
231344,M. Koné,20,Senegal,61,69,FC Zürich,375000.0,3000.0,1409
234416,D. Nothnagel,22,Germany,61,66,SV Wehen Wiesbaden,280000.0,1000.0,1594
236464,J. Ngoy,19,Belgium,61,74,Stoke City,475000.0,7000.0,1481
205745,K. Baran,27,Poland,61,62,Termalica Bruk-Bet Nieciecza,200000.0,1000.0,933
231857,J. Calistri,23,United States,61,67,Chicago Fire Soccer Club,350000.0,2000.0,1474
240049,T. Aupic,32,France,61,61,Paris FC,140000.0,1000.0,866
203442,M. Storey,23,England,61,65,Partick Thistle F.C.,325000.0,2000.0,1559
210354,L. Dürholtz,23,Germany,61,66,Holstein Kiel,325000.0,2000.0,1539
231346,A. Alégué,20,Cameroon,61,66,FC Nantes,350000.0,4000.0,1510
188594,D. Mihajlovic,25,Switzerland,61,62,FC Lugano,300000.0,2000.0,1580
235699,Vinícius,22,Brazil,61,68,Vegalta Sendai,300000.0,1000.0,1396
237747,T. Arano,24,Japan,61,65,Hokkaido Consadole Sapporo,325000.0,1000.0,1568
224437,M. González,23,Argentina,61,68,Rosario Central,350000.0,3000.0,1704
232117,J. Dacosta,21,France,61,73,Chamois Niortais FC,400000.0,1000.0,1528
233397,A. Diawusie,19,Germany,61,76,SV Wehen Wiesbaden,550000.0,6000.0,1471
193205,D. Kearns,25,Republic of Ireland,61,62,Sligo Rovers,300000.0,1000.0,1517
209334,S. Grether,25,Switzerland,61,64,FC Luzern,260000.0,2000.0,1655
198071,G. Williams,24,England,61,68,Milton Keynes Dons,300000.0,2000.0,1497
222647,C. Torres,21,Mexico,61,71,Club León,350000.0,4000.0,1509
223159,R. Dickie,21,England,61,69,Lincoln City,325000.0,5000.0,1439
239031,G. Marigard,29,Guyana,61,61,US Quevilly-Rouen,190000.0,2000.0,1449
212152,F. Berra,22,Italy,61,69,Vercelli,325000.0,1000.0,1409
239544,K. Magaña,19,Mexico,61,77,Guadalajara,550000.0,6000.0,1529
219577,A. Ingegneri,25,Italy,61,65,Palermo,270000.0,1000.0,1298
231354,M. Pantović,20,Serbia,61,69,FC Bayern Munich,375000.0,12000.0,1497
205755,Z. Tsiskaridze,30,United States,61,61,AFC Eskilstuna,190000.0,1000.0,1548
225467,T. Beadling,21,Australia,61,74,Sunderland,425000.0,2000.0,1396
228795,M. Abu Shararah,26,Saudi Arabia,61,64,Al Qadisiyah,325000.0,4000.0,1497
211900,A. Winkler,25,Germany,61,66,SpVgg Unterhaching,280000.0,1000.0,1318
216764,J. Fierro,29,Bolivia,61,61,,0.0,0.0,1432
232636,R. Hatsuse,19,Japan,61,73,Gamba Osaka,375000.0,1000.0,1441
237500,D. Lippert,21,Germany,61,70,1. FC Nürnberg,325000.0,2000.0,1470
241084,L. Diaz,20,Colombia,61,78,CPD Junior Barranquilla,550000.0,1000.0,1457
221373,M. Al Saiari,24,Saudi Arabia,61,65,Ettifaq FC,325000.0,3000.0,1535
236989,S. Richey,25,United States,61,66,Vancouver Whitecaps FC,240000.0,1000.0,1163
230590,D. Oldaker,18,England,61,75,Gillingham,525000.0,1000.0,1592
205503,Carlos Daniel,22,Portugal,61,69,CS Marítimo,375000.0,2000.0,1464
205759,D. Stojanović,23,FYR Macedonia,61,68,FC St. Gallen,260000.0,2000.0,1011
193727,K. Byrne,27,Republic of Ireland,61,62,St. Patrick's Athletic,290000.0,1000.0,1676
213696,M. Willock,20,England,61,74,FC Utrecht,475000.0,14000.0,1591
231872,S. Coulibaly,21,France,61,75,Stade Rennais FC,500000.0,3000.0,1436
240576,M. Ortíz,22,Argentina,61,71,Talleres de Cordoba,400000.0,3000.0,1605
225473,G. Sbrissa,20,Italy,61,71,Cesena,400000.0,7000.0,1614
237249,D. Johnson,21,United States,61,65,Chicago Fire Soccer Club,325000.0,1000.0,1543
213698,J. Barmby,22,England,61,72,Portland Timbers,425000.0,2000.0,1469
229570,A. Peralta,28,Argentina,61,61,Club Atlético Patronato,250000.0,2000.0,1626
232898,T. Morishima,20,Japan,61,69,Sanfrecce Hiroshima,375000.0,2000.0,1453
178626,J. Thompson,28,England,61,61,Rochdale,250000.0,2000.0,1498
190146,U. Gündoğan,27,Turkey,61,62,Galatasaray SK,280000.0,9000.0,1623
167107,S. Batan,32,Sweden,61,61,Hammarby IF,140000.0,1000.0,1690
233924,M. Lovera,18,Argentina,61,76,Rosario Central,525000.0,2000.0,1591
222405,L. Kinsella,21,Republic of Ireland,61,73,Walsall,400000.0,2000.0,1663
234437,Diogo Almeida,19,Portugal,61,70,CD Feirense,325000.0,1000.0,1532
228294,J. Correia,23,France,61,66,En Avant de Guingamp,280000.0,4000.0,1542
238022,J. Respen,18,Netherlands,61,77,VVV-Venlo,525000.0,2000.0,1426
193478,J. Grimes,26,England,61,63,Cheltenham Town,250000.0,3000.0,1359
211655,Cho Min Woo,25,Korea Republic,61,65,Pohang Steelers,270000.0,2000.0,1348
225479,A. Gordyushenko,20,Russia,61,74,CSKA Moscow,475000.0,6000.0,1724
240327,M. Al Bishi,29,Saudi Arabia,61,61,Al Fayha,250000.0,5000.0,1525
180679,A. Shuhail,32,Saudi Arabia,61,61,Al Ittihad,140000.0,6000.0,1685
52679,J. Murphy,35,Republic of Ireland,61,61,Bury,60000.0,1000.0,1058
187335,S. Rajalakso,28,Sweden,61,61,GIF Sundsvall,250000.0,1000.0,1709
157128,K. Brennan,33,Republic of Ireland,61,61,St. Patrick's Athletic,100000.0,1000.0,1793
232648,L. Gibson,20,England,61,74,Newcastle United,425000.0,8000.0,1538
237256,J. Ebobisse,20,United States,61,77,Portland Timbers,550000.0,2000.0,1524
238792,L. Jensen,20,Germany,61,73,Werder Bremen II,450000.0,1000.0,1526
235465,Seo Young Jae,22,Korea Republic,61,70,Hamburger SV,325000.0,5000.0,1485
238793,T. Jacobsen,20,Germany,61,70,Werder Bremen II,400000.0,1000.0,1590
221386,J. Allen,22,United States,61,72,Real Salt Lake,425000.0,2000.0,1691
152523,S. Flinders,31,England,61,61,Cheltenham Town,150000.0,2000.0,1055
155339,Hwang Ji Soo,36,Korea Republic,61,61,Pohang Steelers,30000.0,1000.0,1729
229067,N. Rehnen,20,Germany,61,72,DSC Arminia Bielefeld,350000.0,1000.0,974
229835,V. Zúñiga,21,Mexico,61,70,Cruz Azul,400000.0,5000.0,1484
237771,Lee Sang Min,22,Korea Republic,61,72,Suwon Samsung Bluewings,375000.0,2000.0,1560
239819,S. Seth,19,Nigeria,61,74,Evkur Yeni Malatyaspor,425000.0,1000.0,1498
208332,Lee Yang Jong,27,Korea Republic,61,63,Daegu FC,200000.0,1000.0,1057
226508,G. Taylor,19,Scotland,61,75,Kilmarnock,475000.0,1000.0,1680
228044,F. Krogstad,22,Norway,61,69,Lillestrøm SK,375000.0,1000.0,1664
184013,M. Bartley,30,England,61,61,Hibernian,230000.0,2000.0,1700
233934,A. Ramsdale,19,England,61,80,Bournemouth,450000.0,3000.0,1088
238798,E. Bytyqi,20,Germany,61,72,Würzburger FV,450000.0,1000.0,1491
222159,Q. N'Gakoutou,23,Central African Rep.,61,66,AS Monaco,350000.0,6000.0,1466
224463,S. Martínez,25,Uruguay,61,63,Belgrano de Córdoba,300000.0,3000.0,1710
237008,Y. Çelik,21,Turkey,61,71,Antalyaspor,350000.0,3000.0,1361
222417,E. Ham,23,Argentina,61,70,Argentinos Juniors,375000.0,2000.0,1692
223953,C. Kpekawa,21,England,61,71,Colchester United,350000.0,2000.0,1643
238289,Pomareta,22,Spain,61,70,CD Numancia,325000.0,2000.0,1373
240593,M. van de Meulenhof,18,Netherlands,61,76,PSV,425000.0,1000.0,909
223186,J. Thomasen,21,Denmark,61,72,Odense Boldklub,425000.0,2000.0,1685
229330,J. Dibirgadzhiev,20,Russia,61,70,FC Anzhi Makhachkala,400000.0,4000.0,1483
239570,A. Bordin,18,Italy,61,75,Ternana,525000.0,6000.0,1645
210131,J. Balk,23,Netherlands,61,68,St. Patrick's Athletic,300000.0,1000.0,1339
211667,P. Stępiński,22,Poland,61,69,Wisła Płock,325000.0,1000.0,1542
150995,B. Rotenberg,31,Finland,61,61,Lokomotiv Moscow,160000.0,7000.0,1532
207828,C. Stockton,23,England,61,69,Heart of Midlothian,375000.0,2000.0,1457
208852,K. Morris,23,England,61,68,Walsall,350000.0,2000.0,1739
210388,C. Roddan,24,England,61,66,Sligo Rovers,290000.0,1000.0,1564
238036,J. Cejas,19,Argentina,61,75,Estudiantes de La Plata,550000.0,2000.0,1617
210901,F. Al Johani,25,Saudi Arabia,61,64,Al Qadisiyah,325000.0,3000.0,1534
214485,J. Rodríguez,24,Colombia,61,68,Corporación Club Deportivo Tuluá,350000.0,1000.0,1591
224981,Grego Sierra,24,Spain,61,67,CD Numancia,350000.0,2000.0,1527
235222,S. Horemans,19,Belgium,61,73,KAA Gent,375000.0,2000.0,1447
211415,M. Rhead,33,England,61,61,Lincoln City,160000.0,4000.0,1441
237527,I. Bah,18,Belgium,61,76,KV Oostende,525000.0,2000.0,1453
239319,A. Bradley,18,England,61,80,West Bromwich Albion,525000.0,6000.0,1613
240855,R. Kadima,19,France,61,75,AC Ajaccio,525000.0,1000.0,1719
211928,D. Gape,22,England,61,69,Wycombe Wanderers,375000.0,3000.0,1673
227288,J. Flores,21,England,61,74,Chesterfield,475000.0,2000.0,1633
239576,T. Nobile,20,Italy,61,70,Vercelli,300000.0,1000.0,830
237273,J. Schmidt,23,United States,61,67,Real Salt Lake,290000.0,1000.0,1422
238041,T. Malacia,17,Netherlands,61,80,Feyenoord,450000.0,2000.0,1522
232922,S. Kobayashi,23,Japan,61,66,Vissel Kobe,325000.0,1000.0,1530
227803,E. Martínez,23,Argentina,61,69,Chacarita Juniors,375000.0,3000.0,1476
169947,L. Summerfield,29,England,61,61,Grimsby Town,240000.0,3000.0,1687
236507,T. Conechny,19,Argentina,61,77,San Lorenzo de Almagro,550000.0,3000.0,1473
199388,J. Musa,25,New Zealand,61,66,Sporting Kansas City,280000.0,2000.0,1515
207836,Hwang Soon Min,26,Korea Republic,61,62,Sangju Sangmu FC,290000.0,1000.0,1689
235228,N. Gómez,19,Mexico,61,70,Pachuca,375000.0,4000.0,1474
236764,A. Tanaka,18,Japan,61,75,Kawasaki Frontale,525000.0,1000.0,1657
240092,F. Cernuto,25,Italy,61,64,F.B.C. Unione Venezia,270000.0,1000.0,1427
197597,F. Musaev,28,Uzbekistan,61,61,Júbilo Iwata,200000.0,1000.0,1574
207581,K. Steindórsson,27,Iceland,61,61,GIF Sundsvall,260000.0,1000.0,1557
228573,P. Wilson,20,Sweden,61,71,GIF Sundsvall,425000.0,1000.0,1476
233181,S. Otsuki,28,Japan,61,61,Vissel Kobe,260000.0,2000.0,1634
236509,Diego Parras,21,Spain,61,73,UD Las Palmas,400000.0,3000.0,1450
239837,A. Mac Allister,18,Argentina,61,79,Argentinos Juniors,525000.0,1000.0,1507
206558,J. Roberts,23,England,61,66,Crawley Town,325000.0,2000.0,1682
210142,A. Jezawi,28,Saudi Arabia,61,61,Al Raed,250000.0,4000.0,1495
198623,N. Low,25,Scotland,61,66,Derry City,325000.0,2000.0,1649
157407,B. Clarke,31,Republic of Ireland,61,61,Limerick FC,150000.0,1000.0,1087
229343,Wanderson,28,Brazil,61,61,Pohang Steelers,260000.0,3000.0,1732
166879,L. Grorud,33,Norway,61,61,Sandefjord Fotball,100000.0,1000.0,1391
240095,L. Stulac,22,Slovenia,61,66,F.B.C. Unione Venezia,290000.0,1000.0,1704
199904,J. Joronen,24,Finland,61,67,AC Horsens,250000.0,2000.0,923
226272,Navas,22,Spain,61,70,UD Almería,325000.0,2000.0,1501
215267,T. Figueroa,25,Argentina,61,66,Belgrano de Córdoba,350000.0,3000.0,1390
224483,M. Greve,22,Denmark,61,69,Odense Boldklub,375000.0,3000.0,1615
239843,E. Cedillo,21,Mexico,61,70,Club América,350000.0,6000.0,1365
152036,T. Christensen,33,Denmark,61,61,Lyngby BK,100000.0,2000.0,1306
204517,J. Stephens,23,England,61,65,Barnet,230000.0,2000.0,1022
224741,A. Troshechkin,21,Russia,61,69,FC Tosno,325000.0,4000.0,1611
170213,J. Anyon,30,England,61,61,Chesterfield,160000.0,2000.0,1097
237797,K. Sekiguchi,31,Japan,61,61,Cerezo Osaka,220000.0,1000.0,1406
239077,T. Hagn,22,Germany,61,67,SpVgg Unterhaching,290000.0,1000.0,1490
211430,H. Middleton,22,England,61,67,Port Vale,350000.0,3000.0,1528
235494,R. Caballuci,24,Argentina,61,63,Bahía Blanca,300000.0,2000.0,1501
204007,T. Nichols,23,England,61,65,Bristol Rovers,325000.0,2000.0,1480
226791,T. Moore,20,England,61,74,Cheltenham Town,425000.0,6000.0,1548
231911,Luong Xuan Truong,22,Vietnam,61,67,Gangwon FC,350000.0,1000.0,1543
233959,S. Villa,21,Colombia,61,73,Deportes Tolima,450000.0,1000.0,1417
234727,T. Hübers,20,Germany,61,72,Hannover 96,375000.0,5000.0,1530
234983,Q. Laçi,21,Albania,61,71,AC Ajaccio,400000.0,1000.0,1740
189159,L. Waterfall,26,England,61,63,Lincoln City,250000.0,3000.0,1378
235496,O. Rathbone,20,England,61,71,Rochdale,400000.0,1000.0,1574
213737,L. Walters,22,England,61,70,Nottingham Forest,400000.0,5000.0,1475
234473,D. Tshiembe,25,DR Congo,61,64,AC Horsens,300000.0,2000.0,1642
239849,C. Boukholda,21,France,61,71,LOSC Lille,400000.0,6000.0,1552
240873,Genaro,19,Spain,61,74,Sevilla Atlético,475000.0,1000.0,1653
52201,J. Johansen,32,Norway,61,61,Tromsø IL,190000.0,1000.0,1665
213994,N. Belloni,22,Italy,61,68,Carpi,350000.0,9000.0,1545
214250,M. Palacios,24,Colombia,61,66,Alianza Petrolera,350000.0,1000.0,1599
230890,B. Wilson,20,Australia,61,75,Perth Glory,550000.0,2000.0,1665
232170,S. Starke Hedlund,22,Sweden,61,69,Kalmar FF,325000.0,1000.0,1373
241130,I. Ganago,18,Cameroon,61,77,OGC Nice,525000.0,4000.0,1422
213739,P. Paton,30,Northern Ireland,61,61,St. Johnstone FC,230000.0,2000.0,1670
227052,M. Vallecilla,26,Colombia,61,63,Atlético Huila,250000.0,1000.0,1601
204269,Z. Clark,25,Scotland,61,66,St. Johnstone FC,240000.0,1000.0,980
223981,M. Clark,21,England,61,71,Hull City,350000.0,2000.0,1653
200942,A. McCarey,25,Republic of Ireland,61,65,Ross County FC,230000.0,1000.0,1007
231406,K. Edwards,19,England,61,77,Exeter City,550000.0,6000.0,1536
232174,O. Hawkins,25,England,61,66,Portsmouth,350000.0,3000.0,1372
223727,C. MacGillivray,24,England,61,67,Shrewsbury,250000.0,1000.0,1150
225519,L. Contin,21,Argentina,61,68,Gimnasia y Esgrima La Plata,350000.0,3000.0,1432
238319,T. Edwards,18,England,61,80,Stoke City,450000.0,5000.0,1535
219120,C. Horton,22,United States,61,71,D.C. United,300000.0,1000.0,989
220912,F. Jagiełło,19,Poland,61,73,Zagłębie Lubin,425000.0,1000.0,1579
228592,A. Confais,20,France,61,74,ES Troyes AC,425000.0,3000.0,1684
231664,J. Aguirre,25,Colombia,61,66,Atlético Bucaramanga,240000.0,1000.0,953
240625,G. Malcore,23,Italy,61,66,Carpi,350000.0,1000.0,1430
208370,E. Zenga,24,Germany,61,64,Hallescher FC,270000.0,1000.0,1638
239090,P. Wiesinger,23,Austria,61,68,LASK Linz,300000.0,3000.0,1326
212723,J. Stertzer,26,United States,61,63,New York City Football Club,300000.0,2000.0,1629
239347,D. Snepvangers,19,Netherlands,61,73,NAC Breda,425000.0,1000.0,1584
240372,P. Fernández,30,Argentina,61,61,Chacarita Juniors,160000.0,2000.0,893
193268,A. Gerbo,27,Italy,61,62,Foggia,230000.0,1000.0,1699
229109,S. Benamar,24,Germany,61,64,Rot-Weiß Erfurt,325000.0,1000.0,1632
232949,Danilson,30,Colombia,61,61,Independiente Medellín,190000.0,1000.0,1576
238069,G. Carrasco,20,Argentina,61,70,Club Atlético Lanús,325000.0,2000.0,1463
239093,J. Clauss,24,France,61,68,US Quevilly-Rouen,300000.0,1000.0,1526
148470,L. Madej,35,Poland,61,61,Śląsk Wrocław,110000.0,1000.0,1632
239094,L. von Piechowski,23,Germany,61,67,Chemnitzer FC,290000.0,1000.0,1345
239350,S. Dembele,20,Scotland,61,71,Grimsby Town,400000.0,2000.0,1466
236279,I. Conté,21,Guinea,61,72,FC Lorient,375000.0,1000.0,1395
183544,G. Burke,23,Republic of Ireland,61,67,Shamrock Rovers,350000.0,1000.0,1533
234233,A. Georgiev,23,Bulgaria,61,68,,0.0,0.0,1285
239097,D. Srbeny,23,Germany,61,66,SC Paderborn 07,350000.0,1000.0,1414
211962,A. Plumain,22,France,61,73,US Quevilly-Rouen,450000.0,2000.0,1449
189434,L. Bender,29,Germany,61,61,SC Fortuna Köln,190000.0,1000.0,1564
232955,K. Tezuka,21,Japan,61,67,Kashiwa Reysol,300000.0,2000.0,1658
237819,N. Domínguez,19,Argentina,61,72,Vélez Sarsfield,425000.0,2000.0,1635
237309,D. Redmond,20,England,61,73,Scunthorpe United,450000.0,14000.0,1609
222462,C. Dimaio,21,Republic of Ireland,61,69,Chesterfield,375000.0,3000.0,1773
163582,T. Clancy,33,Republic of Ireland,61,61,Bray Wanderers,100000.0,1000.0,1356
237054,F. Ali,25,Sweden,61,64,AFC Eskilstuna,325000.0,1000.0,1657
240638,T. Reijnders,18,Netherlands,61,76,AZ Alkmaar,525000.0,1000.0,1576
200703,R. Siemaszko,30,Poland,61,61,Arka Gdynia,240000.0,2000.0,1512
225279,C. McGrandles,21,Scotland,61,74,Milton Keynes Dons,475000.0,2000.0,1606
228863,T. Heintz,18,Norway,61,73,Sarpsborg 08 FF,425000.0,1000.0,1584
235775,M. Kostyukov,25,Russia,61,62,Amkar Perm,300000.0,4000.0,1651
193023,A. Blackman,26,England,61,64,Barnet,260000.0,3000.0,1621
223744,S. Dooley,25,Northern Ireland,60,63,Cork City,260000.0,1000.0,1555
225792,M. Aquino,23,Argentina,60,69,Arsenal de Sarandí,240000.0,1000.0,1056
230912,P. Ghiglione,20,Italy,60,77,Vercelli,450000.0,4000.0,1536
235008,L. Robertone,20,Argentina,60,75,Vélez Sarsfield,450000.0,2000.0,1525
219905,M. Duckworth,25,Germany,60,64,Fleetwood Town,220000.0,1000.0,1592
233729,T. Taufflieb,24,France,60,66,US Quevilly-Rouen,280000.0,1000.0,1549
236033,Dani Cárdenas,20,Spain,60,70,Levante UD,260000.0,2000.0,924
239617,A. Cervantes,19,Mexico,60,78,Club León,400000.0,3000.0,1544
225026,E. Björkander,21,Sweden,60,69,GIF Sundsvall,280000.0,1000.0,1516
226051,Carlos Alves,19,Portugal,60,69,Rio Ave FC,230000.0,1000.0,1114
231939,Park Jung Ho,20,Korea Republic,60,70,Jeonbuk Hyundai Motors,290000.0,1000.0,1516
239363,K. Dabila,20,Ivory Coast,60,70,LOSC Lille,290000.0,4000.0,1357
232708,M. Valenzuela,18,Argentina,60,75,Newell's Old Boys,375000.0,1000.0,1559
213509,Lucas,24,Brazil,60,64,FC Luzern,230000.0,1000.0,1283
232709,D. Batallini,21,Argentina,60,70,Argentinos Juniors,325000.0,2000.0,1622
237573,A. Kotnik,21,Slovenia,60,68,Crotone,300000.0,2000.0,1564
230918,T. Chalobah,17,England,60,77,Chelsea,375000.0,6000.0,1491
239622,J. Ibarra,21,Mexico,60,69,Tigres U.A.N.L.,325000.0,6000.0,1441
210183,A. Al Fahmi,26,Saudi Arabia,60,64,Al Qadisiyah,190000.0,2000.0,1065
238599,N. Granatowski,26,Germany,60,61,SV Meppen,240000.0,1000.0,1610
240903,Javi Pérez,21,Spain,60,70,Real Valladolid,325000.0,1000.0,1505
225544,M. Bustos,21,Canada,60,68,Vancouver Whitecaps FC,300000.0,1000.0,1532
226056,D. Kelly-Evans,20,England,60,74,Coventry City,400000.0,2000.0,1624
231944,Woo Chan Yang,20,Korea Republic,60,72,Pohang Steelers,325000.0,1000.0,1468
224265,J. Williams,20,England,60,72,Barnsley,325000.0,8000.0,1637
169481,E. Nolan,28,Republic of Ireland,60,60,Crewe Alexandra,160000.0,3000.0,1548
211978,S. Hoare,23,Republic of Ireland,60,67,Dundalk,250000.0,1000.0,1424
228362,G. Dahl,20,Denmark,60,74,Silkeborg IF,400000.0,1000.0,1574
231946,Seo Jae Min,19,Korea Republic,60,72,Daegu FC,350000.0,1000.0,1396
225803,B. Swanson,19,United States,60,71,Columbus Crew SC,350000.0,1000.0,1632
140300,P. Cherrie,33,Scotland,60,60,Bray Wanderers,100000.0,1000.0,998
153100,S. Nelson,35,England,60,60,Gillingham,50000.0,1000.0,1107
228364,Marc Rovirola,24,Spain,60,65,Albacete Balompié,270000.0,1000.0,1619
233228,T. Kok,19,Netherlands,60,69,Willem II,270000.0,1000.0,1638
237580,D. Schmidt,25,Japan,60,64,Vegalta Sendai,190000.0,1000.0,870
239628,A. García,21,Mexico,60,69,Deportivo Toluca,280000.0,2000.0,1330
204301,M. Rochester Sørensen,24,Denmark,60,67,Silkeborg IF,290000.0,2000.0,1611
226061,B. Nlaté,20,Cameroon,60,67,Olympique de Marseille,250000.0,3000.0,1325
223502,C. Villagra,21,Argentina,60,72,Banfield,375000.0,2000.0,1409
233230,K. Mac Allister,19,Argentina,60,71,Argentinos Juniors,300000.0,1000.0,1470
235278,P. Sabak,18,Belgium,60,76,KRC Genk,425000.0,1000.0,1439
240398,R. Lucena,20,Venezuela,60,75,Atletico Nacional Medellin,450000.0,1000.0,1580
203023,D. Cole,25,Scotland,60,67,Derry City,250000.0,1000.0,1449
229135,M. Hauptmeijer,20,Netherlands,60,70,PEC Zwolle,260000.0,1000.0,995
225808,H. Hallberg,20,Sweden,60,70,Kalmar FF,325000.0,1000.0,1568
226832,J. Calero,18,Colombia,60,76,Pachuca,425000.0,3000.0,1427
232464,J. Kanakubo,29,Japan,60,60,Vegalta Sendai,200000.0,1000.0,1416
234769,Juampe,21,Spain,60,68,Cádiz C.F.,300000.0,1000.0,1590
238097,Na Sang Ho,20,Korea Republic,60,72,GwangJu FC,375000.0,1000.0,1460
210962,T. Dingwall,22,Scotland,60,66,Ross County FC,280000.0,1000.0,1669
220690,H. Watson,24,New Zealand,60,65,Wellington Phoenix,280000.0,1000.0,1392
231442,M. Browne,19,England,60,75,West Ham United,450000.0,6000.0,1536
234770,Quintana,21,Spain,60,71,Levante UD,350000.0,3000.0,1595
221203,D. Johnstone,22,Scotland,60,70,St. Johnstone FC,325000.0,2000.0,1427
239891,A. Karnuçu,17,Turkey,60,79,Galatasaray SK,375000.0,3000.0,1529
226580,S. Saucedo,20,United States,60,70,Real Salt Lake,325000.0,1000.0,1441
235796,J. Durán,20,Mexico,60,73,Club León,350000.0,3000.0,1352
238612,B. Turan,20,Turkey,60,72,Kasimpaşa SK,325000.0,2000.0,1367
241172,Diego Barri,21,Spain,60,69,Getafe CF,280000.0,2000.0,1398
236821,R. Asaad,22,Sweden,60,69,Hammarby IF,325000.0,1000.0,1585
238613,O. Ural,20,Turkey,60,70,Kasimpaşa SK,290000.0,2000.0,1478
189206,B. Bingham,26,England,60,61,Gillingham,200000.0,2000.0,1642
237079,P. Staikos,21,Greece,60,72,Panathinaikos FC,325000.0,1000.0,1600
240151,J. Mendy,22,Senegal,60,66,US Quevilly-Rouen,240000.0,1000.0,1415
222488,N. Fazzi,22,Italy,60,67,Cesena,290000.0,1000.0,1570
214041,S. Londoño,22,Colombia,60,70,Envigado FC,260000.0,1000.0,1038
225561,M. Litka,21,Germany,60,72,FC St. Pauli,375000.0,2000.0,1479
232473,H. Shiota,36,Japan,60,60,Omiya Ardija,30000.0,1000.0,882
237337,T. Verlinden,17,Belgium,60,78,Stoke City,400000.0,5000.0,1531
228378,A. La Gumina,21,Italy,60,71,Palermo,350000.0,1000.0,1429
236570,M. Sanhaji,18,Morocco,60,68,CD Numancia,280000.0,1000.0,1474
240410,N. Menéndez,23,Argentina,60,68,Chacarita Juniors,260000.0,2000.0,1465
236315,A. Jones,19,England,60,75,Southampton,400000.0,5000.0,1369
231452,D. Herrera,21,Colombia,60,71,Patriotas Boyacá FC,350000.0,1000.0,1464
233500,L. Sinisterra,18,Colombia,60,75,CD Once Caldas Manizales,425000.0,1000.0,1505
239132,C. Sánchez,18,Argentina,60,79,Talleres de Cordoba,425000.0,1000.0,1419
240412,G. Groba,21,Argentina,60,68,Chacarita Juniors,300000.0,2000.0,1512
198685,L. O'Brien,25,England,60,65,Coventry City,200000.0,2000.0,1099
215581,J. Łukowski,21,Poland,60,67,Wisła Płock,290000.0,1000.0,1610
227869,W. Kurtovic,21,Sweden,60,70,Sandefjord Fotball,325000.0,1000.0,1681
