Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Surface,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
stringfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishItouToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,45000.0,Brown,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishItouToy,NA,6960.0,CpfFSRcdwg8emdXAE
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_0_0.png,Natural,NA,NA,NA,No,No,No,NA,1000.0,250.0,Beige,Orange,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,SmallGoods,Yes,Sewing Table,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSewingbox_Remake_0_0,0_0,3442.0,4PiBBzgPPSrZrZPyp
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_1_0.png,Brown,NA,NA,NA,No,No,No,NA,1000.0,250.0,Orange,Brown,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,SmallGoods,Yes,Sewing Table,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSewingbox_Remake_1_0,1_0,3442.0,4aWued4WNk39Xgs7E
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_2_0.png,Dark brown,NA,NA,NA,No,No,No,NA,1000.0,250.0,Brown,Orange,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,SmallGoods,Yes,Sewing Table,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSewingbox_Remake_2_0,2_0,3442.0,bzkYf2qJAstefiLJG
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_3_0.png,White,NA,NA,NA,No,No,No,NA,1000.0,250.0,White,Red,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,SmallGoods,Yes,Sewing Table,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSewingbox_Remake_3_0,3_0,3442.0,yXLjX4Py8dAhg6YM7
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_4_0.png,Navy blue,NA,NA,NA,No,No,No,NA,1000.0,250.0,Blue,White,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,SmallGoods,Yes,Sewing Table,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSewingbox_Remake_4_0,4_0,3442.0,bc4GcnYNsxbAFe4dk
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,1000.0,250.0,Black,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,SmallGoods,Yes,Sewing Table,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSewingbox_Remake_5_0,5_0,3442.0,dQHqyiK4tNvLtDsZ3
sturgeon model,https://acnhcdn.com/latest/FtrIcon/FtrFishTyouzameToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,30000.0,Black,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishTyouzameToy,NA,7023.0,YxWtdhyqG2wdodcwW
succulent plant,https://acnhcdn.com/latest/FtrIcon/FtrPlantSucculents.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,220.0,Colorful,Gray,1x1,No,Crafting,,103.0,living room,None,None,None,Plant,No,Plants,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrPlantSucculents,NA,132.0,X9p2qvcXwce7Ad9Ck
suckerfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishKobanzameToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,4500.0,Black,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishKobanzameToy,NA,6979.0,zBvsPDTHHCSAgcN3R
surgeonfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishNanyouhagiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,3000.0,Blue,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishNanyouhagiToy,NA,6988.0,7yHN3frmGw3prZe2q
sweetfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishAyuToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,2700.0,Green,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishAyuToy,NA,6936.0,E6kD8AtANK4cooXL7
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_0.png,NA,NA,White,Lampshade,No,No,Yes,1.0,1100.0,275.0,Beige,White,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,den,child's room,None,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,For sale,1.0.0,1.0.0,FtrLampDesk_Remake_0_0,0_0,4069.0,eqYBYuDovjWrwygke
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_1.png,NA,NA,Black,Lampshade,No,No,Yes,1.0,1100.0,275.0,Beige,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,den,child's room,None,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,For sale,1.0.0,1.0.0,FtrLampDesk_Remake_0_1,0_1,4069.0,v5QsRAPb3hbHp5FSY
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_2.png,NA,NA,Red flowers,Lampshade,No,No,Yes,1.0,1100.0,275.0,Beige,Red,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,den,child's room,None,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,For sale,1.0.0,1.0.0,FtrLampDesk_Remake_0_2,0_2,4069.0,WxBffG2QMMSqHXQW7
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_3.png,NA,NA,Blue flowers,Lampshade,No,No,Yes,1.0,1100.0,275.0,Beige,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,den,child's room,None,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,For sale,1.0.0,1.0.0,FtrLampDesk_Remake_0_3,0_3,4069.0,9tPGkJGmBBwuEnu6F
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_4.png,NA,NA,Green flowers,Lampshade,No,No,Yes,1.0,1100.0,275.0,Beige,Green,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,den,child's room,None,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,For sale,1.0.0,1.0.0,FtrLampDesk_Remake_0_4,0_4,4069.0,RfLAsuC7hf4HD8HFY
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_5.png,NA,NA,Yellow flowers,Lampshade,No,No,Yes,1.0,1100.0,275.0,Beige,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,den,child's room,None,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,For sale,1.0.0,1.0.0,FtrLampDesk_Remake_0_5,0_5,4069.0,zisxuN2mKpMfnihHy
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_6.png,NA,NA,Pink flowers,Lampshade,No,No,Yes,1.0,1100.0,275.0,Beige,Pink,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,den,child's room,None,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,For sale,1.0.0,1.0.0,FtrLampDesk_Remake_0_6,0_6,4069.0,Sgyv4zaEsuiMfDo7N
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_0.png,White,NA,White,Placemat,No,No,Yes,1.0,720.0,180.0,White,Beige,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_0_0,0_0,4068.0,FnxQWcFAj53C9nfYE
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_1.png,White,NA,Navy blue,Placemat,No,No,Yes,1.0,720.0,180.0,White,Blue,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_0_1,0_1,4068.0,FEvpwF6YsAxR9ZfCg
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_2.png,White,NA,Pink,Placemat,No,No,Yes,1.0,720.0,180.0,White,Pink,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_0_2,0_2,4068.0,scHZ23CuDBd6v7Kmj
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_3.png,White,NA,Orange,Placemat,No,No,Yes,1.0,720.0,180.0,White,Yellow,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_0_3,0_3,4068.0,iALvRiYjPwpygrME8
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_4.png,White,NA,Green,Placemat,No,No,Yes,1.0,720.0,180.0,White,Green,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_0_4,0_4,4068.0,FEp5mKLe2Ep2Yz3Co
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_0.png,Pink,NA,White,Placemat,No,No,Yes,1.0,720.0,180.0,Pink,Beige,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_1_0,1_0,4068.0,ACB2XAWMjkvPPhm8P
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_1.png,Pink,NA,Navy blue,Placemat,No,No,Yes,1.0,720.0,180.0,Pink,Blue,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_1_1,1_1,4068.0,RBES5HQE8Mf5EbnWx
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_2.png,Pink,NA,Pink,Placemat,No,No,Yes,1.0,720.0,180.0,Pink,Pink,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_1_2,1_2,4068.0,a62PNpXL6j9xKR88s
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_3.png,Pink,NA,Orange,Placemat,No,No,Yes,1.0,720.0,180.0,Pink,Yellow,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_1_3,1_3,4068.0,X8PGJGs9LG2fcxZht
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_4.png,Pink,NA,Green,Placemat,No,No,Yes,1.0,720.0,180.0,Pink,Green,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_1_4,1_4,4068.0,wQZR8wsdQftrQ9fBN
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_0.png,Yellow,NA,White,Placemat,No,No,Yes,1.0,720.0,180.0,Yellow,Beige,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_2_0,2_0,4068.0,3nehzPtZDeRmDjed7
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_1.png,Yellow,NA,Navy blue,Placemat,No,No,Yes,1.0,720.0,180.0,Yellow,Blue,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_2_1,2_1,4068.0,QuRfBzYMpPcsmTSAs
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_2.png,Yellow,NA,Pink,Placemat,No,No,Yes,1.0,720.0,180.0,Yellow,Pink,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_2_2,2_2,4068.0,9nLx5fupNKhkSwjca
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_3.png,Yellow,NA,Orange,Placemat,No,No,Yes,1.0,720.0,180.0,Yellow,Yellow,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_2_3,2_3,4068.0,Jmj3n8haC2wMe4LLv
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_4.png,Yellow,NA,Green,Placemat,No,No,Yes,1.0,720.0,180.0,Yellow,Green,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_2_4,2_4,4068.0,pm9LFqGgLQ9H5xKSw
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_0.png,Light blue,NA,White,Placemat,No,No,Yes,1.0,720.0,180.0,Light blue,Beige,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_3_0,3_0,4068.0,eHaaNFkMLKJzRY37R
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_1.png,Light blue,NA,Navy blue,Placemat,No,No,Yes,1.0,720.0,180.0,Light blue,Blue,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_3_1,3_1,4068.0,E9LjPMs3ZbgobZ4Fy
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_2.png,Light blue,NA,Pink,Placemat,No,No,Yes,1.0,720.0,180.0,Light blue,Pink,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_3_2,3_2,4068.0,mRLakP8u8nLuvF96r
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_3.png,Light blue,NA,Orange,Placemat,No,No,Yes,1.0,720.0,180.0,Light blue,Yellow,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_3_3,3_3,4068.0,wGxa2zqZQhyrCpTo7
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_4.png,Light blue,NA,Green,Placemat,No,No,Yes,1.0,720.0,180.0,Light blue,Green,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_3_4,3_4,4068.0,aEyeFQzCuxuzcjWaz
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_0.png,Black,NA,White,Placemat,No,No,Yes,1.0,720.0,180.0,Black,Beige,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_4_0,4_0,4068.0,7yNT4oGnt5evNM6mL
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_1.png,Black,NA,Navy blue,Placemat,No,No,Yes,1.0,720.0,180.0,Black,Blue,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_4_1,4_1,4068.0,huz3E8wLMtZG622Ku
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_2.png,Black,NA,Pink,Placemat,No,No,Yes,1.0,720.0,180.0,Black,Pink,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_4_2,4_2,4068.0,HLwW2wS6DRRArsZbj
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_3.png,Black,NA,Orange,Placemat,No,No,Yes,1.0,720.0,180.0,Black,Yellow,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_4_3,4_3,4068.0,6PJw8npJiPJaLgjY2
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_4.png,Black,NA,Green,Placemat,No,No,Yes,1.0,720.0,180.0,Black,Green,1x1,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,expensive,None,None,None,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTablesetting_Remake_4_4,4_4,4068.0,rFFLzj5bNpaF6aEnE
tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_0_0.png,Colorful,Design,NA,NA,Yes,Yes,No,2.0,NFS,930.0,Green,Colorful,1x1,No,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrTreeXmasMini_Remake_0_0,0_0,4067.0,j8yMbP4tKRimoBWhn
tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_1_0.png,Blue,Design,NA,NA,Yes,Yes,No,2.0,NFS,930.0,Green,Blue,1x1,No,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrTreeXmasMini_Remake_1_0,1_0,4067.0,5zL3LTpdFAeGG67oi
tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_2_0.png,Red,Design,NA,NA,Yes,Yes,No,2.0,NFS,930.0,Green,Red,1x1,No,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrTreeXmasMini_Remake_2_0,2_0,4067.0,WqzRcFfGyPS2f2txF
tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_3_0.png,Pink,Design,NA,NA,Yes,Yes,No,2.0,NFS,930.0,Pink,White,1x1,No,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrTreeXmasMini_Remake_3_0,3_0,4067.0,hmSEdc2wWHqsSkPP5
tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_4_0.png,Gold,Design,NA,NA,Yes,Yes,No,2.0,NFS,930.0,Green,Yellow,1x1,No,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrTreeXmasMini_Remake_4_0,4_0,4067.0,GcSdSpGFK26F2ZjJg
tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_5_0.png,White,Design,NA,NA,Yes,Yes,No,2.0,NFS,930.0,White,Yellow,1x1,No,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrTreeXmasMini_Remake_5_0,5_0,4067.0,fFiFwpQ8CZ96Gsokh
tadpole model,https://acnhcdn.com/latest/FtrIcon/FtrFishOtamajakusiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,300.0,Black,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishOtamajakusiToy,NA,7001.0,7uu2G4TcDGesvmWLA
tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,2900.0,725.0,Gray,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Audio,Yes,Audio,Yes,Cheap,No lighting,For sale,1.0.0,1.0.0,FtrRadicase_Remake_0_0,0_0,787.0,3dgrkt54mZBMQ3aJR
tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_1_0.png,Orange,NA,NA,NA,No,No,No,NA,2900.0,725.0,Orange,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Audio,Yes,Audio,Yes,Cheap,No lighting,For sale,1.0.0,1.0.0,FtrRadicase_Remake_1_0,1_0,787.0,9WA4yz5pYGGeegm3o
tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_2_0.png,White,NA,NA,NA,No,No,No,NA,2900.0,725.0,White,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Audio,Yes,Audio,Yes,Cheap,No lighting,For sale,1.0.0,1.0.0,FtrRadicase_Remake_2_0,2_0,787.0,KdsYDoymNrxkRDQG8
tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,2900.0,725.0,Black,Gray,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Audio,Yes,Audio,Yes,Cheap,No lighting,For sale,1.0.0,1.0.0,FtrRadicase_Remake_3_0,3_0,787.0,u4kDKbGXnn3nuCw26
tarantula model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTaranchuraToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,24000.0,Brown,Brown,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectTaranchuraToy,NA,7101.0,KSonTvw3ktCrR2248
tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_0.png,Green,NA,Yellow,Mat,No,No,Yes,1.0,1000.0,250.0,Green,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTeaset_Remake_0_0,0_0,3467.0,miXthXFsm2fcJbq8o
tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_1.png,Green,NA,Blue,Mat,No,No,Yes,1.0,1000.0,250.0,Green,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTeaset_Remake_0_1,0_1,3467.0,Y8nG3ZwcEBkuLJpgq
tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_2.png,Green,NA,Red,Mat,No,No,Yes,1.0,1000.0,250.0,Green,Red,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTeaset_Remake_0_2,0_2,3467.0,6garMuunngb7BWTrp
tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_3.png,Green,NA,Gray,Mat,No,No,Yes,1.0,1000.0,250.0,Green,Gray,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTeaset_Remake_0_3,0_3,3467.0,h7yWXbB3PLoEFWGaj
tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_0.png,Blue,NA,Yellow,Mat,No,No,Yes,1.0,1000.0,250.0,Blue,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTeaset_Remake_1_0,1_0,3467.0,ARj6nQ5yaW6d8EXqe
tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_1.png,Blue,NA,Blue,Mat,No,No,Yes,1.0,1000.0,250.0,Blue,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrTeaset_Remake_1_1,1_1,3467.0,yXwyjD2xJ43oYymrC
