Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy3.png,Green,No,1260.0,315.0,51.0,Green,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy; vacation,2.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHotFluffy3,848.0,8850.0,JfpSFkXks6w2SBcLy
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy1.png,Blue,No,1260.0,315.0,51.0,Light blue,Light blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy; vacation,3.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHotFluffy1,848.0,8848.0,xiZ7C3vewcTv5ieS7
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy2.png,Purple,No,1260.0,315.0,51.0,Purple,Purple,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy; vacation,4.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHotFluffy2,848.0,8849.0,3EDZEAy5bTgcdL7JZ
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat4.png,Black,No,1100.0,275.0,51.0,Black,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,comfy; sporty,1.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalCroppedsweat4,841.0,11368.0,fvsCZqn4eTCqReEkZ
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat6.png,Red,No,1100.0,275.0,51.0,Red,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,comfy; sporty,2.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalCroppedsweat6,841.0,11370.0,CwAYu5ihqHrTJsLd6
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat1.png,Pink,No,1100.0,275.0,51.0,Pink,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,comfy; sporty,3.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalCroppedsweat1,841.0,11365.0,q6JKSrekYwPqEnzNE
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat3.png,Orange,No,1100.0,275.0,51.0,Orange,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,comfy; sporty,4.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalCroppedsweat3,841.0,11367.0,r66CBfx8CCMJqouer
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat5.png,Yellow,No,1100.0,275.0,51.0,Yellow,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,comfy; sporty,5.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalCroppedsweat5,841.0,11369.0,j57w2BL4LfQd74sBz
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat0.png,Mint,No,1100.0,275.0,51.0,Green,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,comfy; sporty,6.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalCroppedsweat0,841.0,5702.0,nyq9B6mTWidH5n5Hr
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat2.png,Light blue,No,1100.0,275.0,51.0,Light blue,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,comfy; sporty,7.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalCroppedsweat2,841.0,11366.0,9vxQkDJ3YatsGKFT6
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat7.png,Purple,No,1100.0,275.0,51.0,Purple,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,comfy; sporty,8.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalCroppedsweat7,841.0,11371.0,K6mjpxubY7xd7kqQR
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye0.png,Red,No,1260.0,315.0,51.0,Red,Light blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiedye0,896.0,5826.0,64MqcXfrSPMMREAwK
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye4.png,Orange,No,1260.0,315.0,51.0,Orange,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiedye4,896.0,8752.0,pv3PKQHvmpeoM6gzn
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye2.png,Green,No,1260.0,315.0,51.0,Green,Pink,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiedye2,896.0,8750.0,DCixrf33EkNYAPPMu
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye1.png,Blue,No,1260.0,315.0,51.0,Blue,Orange,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiedye1,896.0,8749.0,zid6BqnPPQF97NPD5
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye3.png,Purple,No,1260.0,315.0,51.0,Purple,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,5.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiedye3,896.0,8751.0,g68iEhnysuFYgBup3
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered0.png,Purple,No,1200.0,300.0,51.0,Pink,Pink,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; fairy tale; comfy; vacation,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiered0,409.0,4502.0,Pz7hCfPExX8cCPgAH
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered3.png,Yellow,No,1200.0,300.0,51.0,Yellow,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; fairy tale; comfy; vacation,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiered3,409.0,8719.0,5KhcEe8DJ4CSjNiW5
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered2.png,Avocado,No,1200.0,300.0,51.0,Green,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; fairy tale; comfy; vacation,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiered2,409.0,8718.0,sWk6G7Ceqv8Lqeg58
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered1.png,Mint,No,1200.0,300.0,51.0,Light blue,Light blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; fairy tale; comfy; vacation,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiered1,409.0,8717.0,4gXPrDgHyZWEuArER
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered4.png,Blue,No,1200.0,300.0,51.0,Blue,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; fairy tale; comfy; vacation,5.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongTiered4,409.0,8720.0,QrMtzDRxGF75foy3F
torn pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared2.png,Gray,No,NFS,10.0,53.0,Gray,Gray,1x1,Recycle bin,,All Year,No,Simple,goth,1.0,No,Not for sale,1.0.0,1.0.0,BottomsTexPantsWideTeared2,840.0,9282.0,vwftSXCSwsCsBmbhx
torn pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared1.png,Black,No,NFS,10.0,53.0,Black,Black,1x1,Recycle bin,,All Year,No,Simple,goth,2.0,No,Not for sale,1.0.0,1.0.0,BottomsTexPantsWideTeared1,840.0,9281.0,PZRnJXs8sxPCC4vE6
torn pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared0.png,Brown,No,NFS,10.0,53.0,Brown,Brown,1x1,Recycle bin,,All Year,No,Simple,goth,3.0,No,Not for sale,1.0.0,1.0.0,BottomsTexPantsWideTeared0,840.0,5701.0,kepGvoJ3xHFXLwJvp
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey2.png,White,No,770.0,192.0,51.0,White,Pink,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,1.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalSportsjersey2,140.0,11285.0,cBhfnx7gfTtAvhKfn
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey1.png,Gray,No,770.0,192.0,51.0,Gray,Pink,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,2.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalSportsjersey1,140.0,11284.0,eeoJ3osaNohwGSTGY
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey3.png,Red,No,770.0,192.0,51.0,Orange,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,3.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalSportsjersey3,140.0,11286.0,ZGcTAcZBmqoX5YpjF
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey5.png,Green,No,770.0,192.0,51.0,Green,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,4.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalSportsjersey5,140.0,11288.0,sPMQyoZ37nXmWbsjR
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey4.png,Light blue,No,770.0,192.0,51.0,Blue,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,5.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalSportsjersey4,140.0,11287.0,5sxwPtzDZrnYXhXFt
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey6.png,Blue,No,770.0,192.0,51.0,Blue,Orange,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,6.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalSportsjersey6,140.0,11289.0,TfdjQjZwcyLSuGhhX
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey0.png,Navy blue,No,770.0,192.0,51.0,Blue,Light blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,7.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalSportsjersey0,140.0,3335.0,E5cqgBweC9ZF5FMSD
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe3.png,Dark red,No,1040.0,260.0,51.0,Red,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; work,1.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalMonpe3,727.0,9171.0,zXtA37muiXwm2ckoc
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe2.png,Golden yellow,No,1040.0,260.0,51.0,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; work,2.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalMonpe2,727.0,9170.0,uc6hPSAoDQama7Chm
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe0.png,Dark blue,No,1040.0,260.0,51.0,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; work,3.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalMonpe0,727.0,5412.0,zSGaTZdYFkmwDmJu6
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe1.png,Blue,No,1040.0,260.0,51.0,Blue,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; work,4.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalMonpe1,727.0,9169.0,yYKvjhWMEQWmu4poE
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko0.png,Red,No,560.0,140.0,51.0,Red,Red,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,1.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideSuteteko0,756.0,5460.0,CcYr85ukPhHrzjxBc
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko2.png,Golden yellow,No,560.0,140.0,51.0,Orange,Orange,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,2.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideSuteteko2,756.0,9173.0,rZqvuYXYNABTwadnN
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko1.png,Yellow-green,No,560.0,140.0,51.0,Green,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,3.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideSuteteko1,756.0,9172.0,LZ3W8iFp5Arqhwr5Z
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko4.png,Aqua,No,560.0,140.0,51.0,Light blue,Light blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,4.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideSuteteko4,756.0,9175.0,J7mpdWGdfKPQxChAN
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko5.png,Blue,No,560.0,140.0,51.0,Blue,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,5.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideSuteteko5,756.0,9176.0,vjQJNB2qSRWD8Ngzi
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko3.png,Purple,No,560.0,140.0,51.0,Purple,Purple,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy; vacation,6.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideSuteteko3,756.0,9174.0,kBfBhnTkPJGfcP8Z6
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill1.png,Gray,No,1560.0,390.0,51.0,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,everyday; fairy tale; formal,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtAlineTweedfrill1,359.0,8908.0,uFSa6h3JWJQkvJJNm
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill2.png,Pink,No,1560.0,390.0,51.0,Pink,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Cute,everyday; fairy tale; formal,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtAlineTweedfrill2,359.0,8909.0,5bCqs8Mhmvdx2RJtM
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill3.png,Blue,No,1560.0,390.0,51.0,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,everyday; fairy tale; formal,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtAlineTweedfrill3,359.0,8910.0,qiEHXLZMNSvNXKPFh
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill0.png,Brown,No,1560.0,390.0,51.0,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,everyday; fairy tale; formal,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtAlineTweedfrill0,359.0,4428.0,x2BD6PuvAkPaiHBKy
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed3.png,Berry red,No,1300.0,325.0,51.0,Red,Red,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,1.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideTweed3,240.0,11388.0,xjPKcWq6iPa78S2Tw
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed5.png,Pink,No,1300.0,325.0,51.0,Pink,Pink,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,2.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideTweed5,240.0,11390.0,7j9P7XnEhBzScs6bf
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed4.png,Green,No,1300.0,325.0,51.0,Green,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,3.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideTweed4,240.0,11389.0,kNaAeauZPyZdMddcA
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed1.png,Blue,No,1300.0,325.0,51.0,Blue,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,4.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideTweed1,240.0,11386.0,iQyXbdEtJx9ktr3dc
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed0.png,Brown,No,1300.0,325.0,51.0,Brown,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,5.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideTweed0,240.0,3708.0,5Sj3iH6txuoZtZMBn
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed2.png,Beige,No,1300.0,325.0,51.0,Beige,Beige,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; formal,6.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsWideTweed2,240.0,11387.0,QnThywpsT9priJobB
tweed skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed1.png,Pink,No,1300.0,325.0,51.0,Pink,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtAlineTweed1,120.0,11666.0,TDmgEAYemyAsKAMdu
tweed skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed0.png,Yellow,No,1300.0,325.0,51.0,Yellow,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtAlineTweed0,120.0,3297.0,irSR7thcoG4kKqsJ8
tweed skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed2.png,Blue,No,1300.0,325.0,51.0,Blue,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtAlineTweed2,120.0,11667.0,XhB9sFiNSsDJvYJBT
two-tone pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneMonochrome.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneMonochrome.png,Monotone,No,880.0,220.0,51.0,Gray,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Active,everyday; comfy,1.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalTwotoneMonochrome,15.0,3317.0,Rzfvg3L7AhnCBQu3h
